"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJA29	RCFDJF76	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJA29	RCONJF76	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL59	RCONLL60	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
89854																														380	0	3000	0	380	5000		0	0	0	0	0	75	0	33417			0	3000	2000	0	0	0	0	0	0	0	0	0			73	0						0	0	0	0	0	0																					www.minnstarbank.com	
89957																														0	80	0	0	0	0		80	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://cenderabank.com	
90047																														0	0	0	0	0	0		0	0	0	0	0	1488	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.palosavingsbank.com	
90177																														0	968	26000	0	0	62079		371	0	597	0	0	3027	1	0			76	26000	14330	15115	6519	0	76	39	0	0	0	115			143	0				1	true	0	0	0	0	0	0																					www.firstwithus.com	
90328																														11296	0	36000	7900	0	36000		0	0	0	0	0	9227	6	0			0	36000	0	0	0	0	0	0	0	0	0	0			86	3396						0	0	0	0	0	0					www.skylinenational.bank																www.skylinenationalbank.bank	
90337																														0	3385	15000	0	0	15000		0	0	0	0	3385	1032	0	0			0	15000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					www.ucbanking.biz		www.ucbanking.us		www.ucbanking.info		www.ucbanking.mobi		www,.ucbanking.net		www.ucbanking.bank		www.ucbanking.org				WWW.UCBANKING.COM	
90579																														0	0	0	0	0	19645		0	0	0	0	0	0	0	0			0	0	15000	4645	0	0	0	0	0	0	0	0				0				1	true	0	0	0	0	0	0																					www.firstfedweb.com	
91615																														0	151	0	0	0	0		0	0	0	0	151	1976	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.antwerpexchangebank.com	
91754																														0	0	0	0	0	0		0	0	0	0	0	227	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.fnbbellville.com	
91950																														0	0	4094	0	0	4094		0	0	0	0	0	1707	3	0			0	4094	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.cantonfarmersstatebank.com	
92144																														0	0	0	0	0	0		0	0	0	0	0	159	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.csbpaton.com	
92676																														809	0	8000	739	70	41000		0	0	0	0	0	3092	1	225	false	0	0	8000	10000	5000	18000	0	0	0	0	0	0	0	false	false	0	0	0					1	210	0	0	0	0					www.wfsmobile.com	Windsor Federal Bank		WFS Mortgage Company		Windsor Federal		Windsor Federal Savings									www.windsorfederal.com	
92706																														52	0	11000	0	52	11000		0	0	0	0	0	1620	1	206			0	11000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.sugarriverbank.com	
92902																														0	56	0	0	0	0		0	0	56	0	0	12	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.BankofCattaraugus.com	
93244																														2078	0	7958	0	869	66923		0	0	0	0	0	12620	5	1394			0	7958	20500	27000	11465	0	0	0	0	0	0	0			98	1209						0	0	0	0	0	0																					www.woodfordstatebank.com	
93543																														2433	296	0	0	2433	0		0	0	296	0	0	4706	2	2433			0	0	0	0	0	0	0	0	0	0	0	0			1420	0						0	0	0	0	0	0					accounts.svbt.com																www.svbt.bank	
93619	0	0	0	0	0	0		0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0											0	0	0	0	0																0		false	true								0	0	0	0	0	0																					www.statestreet.com	
94139																														11943	0	0	7149	0	203900		0	0	0	0	0	1748	2	0			203900	0	0	0	0	0	203900	0	0	0	0	203900				4794						0	0	0	0	0	0					WWW.CANNAFIRST.COM																WWW.MANDMBANK.COM	
94522																														1028	0	0	0	0	0		0	0	0	0	0	18316	4	0			0	0	0	0	0	0	0	0	0	0	0	0			2701	1028						0	0	0	0	0	0																					http://www.BCBonline.com	
94755																														0	0	4000	0	0	8000		0	0	0	0	0	1452	1	0			0	4000	4000	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.sundancestate.bank	
94858																														0	0	0	0	0	0		0	0	0	0	0	609	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.adrianbank.com	
95051																														2190	0	80000	0	2190	91401		0	0	0	0	0	0	0	2190	false	0	5651	80000	5750	0	0	0	5651	0	0	0	0	5651	true	false	2	0	0					0	0	0	0	0	0																					www.oneamericanbank.com	
95677																														0	0	10500	0	0	10500		0	0	0	0	0	979	0	0			0	10500	0	0	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.rocklandsavingsbank.com	
96553																														992	0	2000	807	0	11033		0	0	0	0	0	1846	2	0			0	2000	7500	0	1533	0	0	0	0	0	0	0			0	185						0	0	0	0	0	0																					WWW.HERSHEYBANK.COM	
97055																														2349	0	15000	1082	0	61200		0	0	0	0	0	5696	1	0			0	41200	20000	0	0	35000	0	0	0	0	0	0				1267						0	0	0	0	0	0						GILTNER STATE BANK		MCCOOK STATE BANK		COMMUNITY FIRST BANK											www.hendersonstate.bank	
97279																														0	0	0	0	0	0		0	0	0	0	0	353	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.woodsfieldsavings.com	
97457																														150	381	0	0	0	0		0	0	22	0	359	374	0	0			0	0	0	0	0	0	0	0	0	0	0	0				150						0	0	0	0	0	0																					WWW.CITIZENSBANK.WS	
97804																														20501	0	58815	12852	27	61262		0	0	0	0	0	33551	5	123			0	58815	0	0	2447	0	0	0	0	0	0	0			0	7622						1	42	0	0	0	0																					www.mountainone.com	
97943																														11722	6189	33000	11670	0	33000		6189	0	0	0	0	2342	1	0			0	33000	0	0	0	0	0	0	0	0	0	0				52						0	0	0	0	0	0																					www.marioncountybank.com	
98351																														0	0	0	0	0	0		0	0	0	0	0	628	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						2	8	0	0	0	0						CITIZENS STATE BANK RIDGWAY		CITIZENS STATE BANK SILVERTON		CITIZENS STATE BANK TELLURIDE		CITIZENS STATE BANK NATURITA		CITIZENS STATE BANK MOUNTAIN VILLAGE		CITIZENS STATE BANK MONTROSE					http://www.csbcolorado.com	
98463																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						1	5	0	0	0	0																					www.citizensEbank.com	
98717																														0	512	0	0	0	5512		0	0	0	0	512	0	0	0	false	0	0	0	0	5512	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0																					www.eastbank-na.com	
99143																														0	0	0	0	0	383		0	0	0	0	0	5755	2	0			0	0	0	0	383	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.mandp.bank	
99376																														34330	765	40000	0	34330	100000		0	0	765	0	0	0	0	44898	false	0	0	40000	10000	50000	0	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0					www.cifwithncb.coop	National Cooperative Bank															www.ncb.coop	
99442																														17841	135	0	16071	0	0		0	0	135	0	0	19183	3	0			0	0	0	0	0	0	0	0	0	0	0	0			0	1770						0	0	0	0	0	0																					WWW.BANKCOM.COM	
99536																														3490	539	1	3302	0	37		539	0	0	0	0	28687	4	0			0	1	32	2	2	0	0	0	0	0	0	0			0	188						2	20	0	0	0	0																					onebanktn.com	
99853																														0	0	0	0	0	0		0	0	0	0	0	807	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					https://www.fsbnoble.com	
100236																														0	0	0	0	0	0		0	0	0	0	0	3530	3	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.sunmarkbank.com	
100357																														12055	367	0	11764	0	0		0	0	0	0	367	14047	3	0			0	0	0	0	0	0	0	0	0	0	0	0			0	291						3	187	0	0	0	0																					www.legend-bank.com	
100562																														316640	2683	0	304442	6763	17788		50	155	1579	0	899	32123	2	6763	true	0	17788	0	0	0	0	0	17788	0	0	0	0	17788	true	false	3000	5435	0					5	740	0	0	0	0					www.tricountiesbank.com																www.tcbk.com	
100777																														194	52	30000	186	6	35000		52	0	0	0	0	440	0	6			0	30000	5000	0	0	0	0	0	0	0	0	0			0	2				1	true	0	0	0	0	0	0					cfsbank.bank																www.cfsbank.com	
100843																														1979	0	40300	0	0	40300		0	0	0	0	0	125	0	0			0	40300	0	0	0	0	0	0	0	0	0	0			0	1979						0	0	0	0	0	0																					www.fnbc.us	
101037																														0	0	0	0	0	0		0	0	0	0	0	7936	3	0			0	0	0	0	0	0	0	0	0	0	0	0				0						1	4	0	0	0	0					www.fabt.com																www.fabt.com	
101439																														0	75	0	0	0	0		0	0	0	0	75	2765	2	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.durdenbc.com	
101671																														2265	27	0	2023	242	0		0	0	27	0	0	3392	3	242	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.adirondackbank.com	
101738																														0	981	0	0	0	0		126	0	0	0	855	85	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0					www.gsnb.com																www.greatsouthern.bank	
101952																														0	0	0	0	0	0		0	0	0	0	0	2359	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.bradynational.bank	
102333																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0					www.wilcobank.com																www.apexga.bank	
102342																														0	0	0	0	0	0		0	0	0	0	0	366	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					WWW.RACCOONVALLEYBANK.COM	
102557																														653	0	2750	653	0	4250		0	0	0	0	0	5079	4	0			0	2750	1500	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.foundationonebank.com	
102874																														1039	0	9500	0	1039	13000		0	0	0	0	0	691	0	1039	false	0	0	9500	3500	0	0	0	0	0	0	0	0	0	false	false		0	0			1	true	0	0	0	0	0	0																					www.pcs.bank	
103134																														0	0	0	0	0	0		0	0	0	0	0	1977	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://WWW.BKOFCOMMERCE.COM	
104234																														0	0	0	0	0	1000		0	0	0	0	0	1453	0	0			1000	0	0	0	0	0	1000	0	0	0	0	1000			0	0						0	0	0	0	0	0																					www.hcbwv.com	
104542																														0	0	3060	0	0	8805		0	0	0	0	0	99	0	0			0	3060	5745	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.marseillesbank.com	
104971																														941	0	0	913	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				28				1	true	0	0	0	0	0	0																					www.martinsvillefirst.bank	
105026																														0	1717	20000	0	0	24250		293	0	0	0	1424	13393	3	0			71	20000	3500	0	0	0	71	94	107	478	0	750				0						0	0	0	0	0	0																					www.fbwbank.com	
105473																														0	0	40000	0	0	40000		0	0	0	0	0	10101	4	0			0	40000	0	0	0	0	0	0	0	0	0	0				0						4	11	0	0	0	0																					www.homefederalbanktn.com	
105530																														0	0	0	0	0	0		0	0	0	0	0	883	1	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.fsbankmctn.com	
106359																														14206	0	50000	14206	0	160000		0	0	0	0	0	2746	4	0	true	0	0	50000	50000	50000	10000	0	0	0	0	0	0	0	true	true	0	0	0					1	4	0	0	0	0																					FFB.com	
106452																														1835	1129	15000	0	0	15000		507	622	0	0	0	14	0	0			0	15000	0	0	0	0	0	0	0	0	6700	0			0	1835						0	0	0	0	0	0					www.pueblobankandtrust.com	PB&T Bank	www.pbandt.mobi		www.pbandt.com												www.pbandt.bank	
106676																														0	0	12400	0	0	13900		0	0	0	0	0	732	1	0			0	12400	0	1500	0	0	0	0	0	0	0	0			0	0				1	true	0	0	0	0	0	0																					www.bhsla.com	
107244																														660789	158525	800000	660789	0	800000		142038	0	137	0	16350	0	0	0	false	0	0	800000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0					4	66	0	0	0	0																					http://www.ozk.com	
107570																														1165	0	15000	0	1165	47000		0	0	0	0	0	279	0	1165			0	15000	30000	2000	0	3000	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.firstfedindiana.bank	
107758																														0	0	6125	0	0	11954		0	0	0	0	0	68	0	0			0	6125	1290	2929	1610	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bvsb.bank	
108072																														132	0	4000	132	0	8500		0	0	0	0	0	502	0	0			0	4000	4500	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0						BANK OF BUFFALO		BANK OF GILLETTE		BANK OF SHERIDAN											www.buffalofed.bank	
108269																														0	0	0	0	0	0		0	0	0	0	0	55	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					WWW.FNBTX.BANK	
108652																														399	0	0	399	0	0		0	0	0	0	0	108	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.b2.bank	
108746																														0	0	0	0	0	0		0	0	0	0	0	4416	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					onlinebanking.masoncitynationalbank.com	
108951																														363	0	26375	363	0	71375		0	0	0	0	0	1129	1	0			0	26375	45000	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.reliabank.com	
109136																														0	0	0	0	0	0		0	0	0	0	0	21380	3	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.peoplesbanktrust.com	
109154																														0	0	0	0	0	0		0	0	0	0	0	792	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					WWW.fsbbyron.com	
109453																														2195	0	13500	2163	0	28000		0	0	0	0	0	5179	1	0			0	13500	12500	2000	0	0	0	0	0	0	0	0				32						0	0	0	0	0	0																					https://www.ebankstar.bank	
109574																														218	0	47000	218	0	47729		0	0	0	0	0	1693	2	0			0	47000	0	0	729	0	0	0	0	0	0	0			19580	0						0	0	0	0	0	0					www.haverhillbank.bank																www.haverhillbank.com	
109659																														138	1977	0	138	0	0		77	0	0	0	1900	3835	5	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.ln.bank	
110413																														0	0	0	0	0	0		0	0	0	0	0	13885	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.suttonbank.com	
110936																														10488	0	0	10488	0	1208		0	0	0	0	0	761	0	0			0	0	0	1208	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.bbamericas.com	
110945																														0	0	7017	0	0	8833		0	0	0	0	0	1255	0	0			0	7017	1435	0	381	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.usbky.com	
110972																														120	0	3000	120	0	9000		0	0	0	0	0	977	0	0			0	3000	0	4000	2000	9000	0	0	0	0	0	0				0						0	0	0	0	0	0																					WWW.FIRSTFEDERALWASHINGTON.COM	
111157																														0	0	9000	0	0	16792		0	0	0	0	0	1213	1	0	false	0	0	9000	3160	229	4403	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					https://www.bankoflindsay.com	
111205																														538	0	104508	0	538	156767		0	0	0	0	0	502	1	538			0	104508	36759	15500	0	30000	0	0	0	0	0	0			16487	0						0	0	0	0	0	0					www.partnersbankonline.com																www.partners.bank	
111942																														1459	0	12500	0	1459	50000		0	0	0	0	0	9845	1	1459			0	12500	37500	0	0	0	0	0	0	0	0	0			71	0						0	0	0	0	0	0																					www.fortifibank.com	
112163																														33454	0	0	32160	425	0		0	0	0	0	0	95776	11	425	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	869	0					1	3	0	0	0	0																					www.gnty.com	
112332																														654	1090	0	0	0	0		545	0	545	0	0	364	0	0			0	0	0	0	0	0	0	0	0	0	0	0				654						2	20	0	0	0	0					www.fnbhartford.com	FNB		First National Bank													www.fnbhartford.com	
112510																														0	0	0	0	0	0		0	0	0	0	0	1345	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					balticstatebank.com	
112556																														0	0	0	0	0	0		0	0	0	0	0	21	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.statebankofchandler.bank	
112837	39596881	41105	0	27979536	322959	23587315		1284	0	322959	false	0	8527778	0	0	0	538076	0	11596113	6704557	4741932	6637	14657605	0	11294386	0			0						23587315		0	0	2950	0	38155																0		true	false								138	1552	0	0	0	0					www.discover.com	Capital One Bank															www.capitalone.com	
113003																														0	0	0	0	0	0		0	0	0	0	0	805	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	53136	0	0					0	0	0	0	0	0																					www.staffordsavingsbank.com	
113030																														0	1918	0	0	0	0		0	0	895	0	1023	137	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.farmersstate-online.net	
113441																														2982	0	0	2604	378	10000		0	0	0	0	0	10616	5	378			0	0	10000	0	0	0	0	0	0	0	0	0			2854	0						0	0	0	0	0	0					www.gofsb.com																www.farmersstatebank.com	
113601																														0	19100	2705	0	0	2705		0	0	0	0	19100	424	0	0			0	2705	0	0	0	0	0	0	0	0	0	0			1000	0						2	34	0	0	0	0																					https://www.bankofnewengland.com	
113740																														209	571	0	0	209	0		0	0	571	0	0	3468	2	209	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0					0	0	0	0	0	0																					www.fsb.bank	
114149																														1151	0	10000	1151	0	24600		0	0	0	0	0	435	0	0			0	10000	14600	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.partnersbankwi.com	
114260																														1383	0	0	0	1383	38466		0	0	0	0	0	17650	1	1383	false	0	0	0	0	15000	0	0	0	0	184	23282	0	23466	true	true	0	0	0					26	376	0	0	0	0																					http://www.fnbalaska.com	
114457																														0	401	0	0	0	0		0	0	306	0	95	345	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0					www.fnbec.bank																www.fnbec.com	
114774																														4270	0	0	0	4270	0		0	0	0	0	0	25	0	6113			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.abbemae.com	
114840																														0	88	2394	0	0	6929		0	0	88	0	0	5281	3	0			0	2394	0	2365	2170	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.fsbmybank.com	
114859																														0	0	4448	0	0	7062		0	0	0	0	0	2336	1	0			0	4448	1114	1500	0	0	0	0	0	0	0	0			5000	0						0	0	0	0	0	0																					www.firstofminden.com	
115146																														0	0	3000	0	0	29896		0	0	0	0	0	3920	2	0			0	3000	8849	16719	1328	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.STANSGARBANK.COM	
115575																														2408	0	43360	1113	294	69939		0	0	0	0	0	3025	2	550			172	43360	22204	4203	0	0	172	0	0	0	0	172			0	1001						1	21	0	0	0	0					www.instagram.com/coastalheritagebank		www.facebook.com/coastalheritagebank/		www.youtube.com/channel/UC60jgRmYT385uZSFa-9kmlg/featured		www.linkedin.com/coastalheritagebank										www.coastalheritagebank.com	
116358																														0	0	0	0	0	0		0	0	0	0	0	281	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.statebankcoldspring.com	
116554																														105	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	105						0	0	0	0	0	0																					www.oldglorybank.com	
116741																														0	0	0	0	0	2000		0	0	0	0	0	441	0	0			0	0	1500	500	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					http://www.ubtc.net	
117038																														0	0	0	0	0	0		0	0	0	0	0	487	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0					0	0	0	0	0	0																					www.hnbfirst.com	
117074																														0	0	10350	0	0	12694		0	0	0	0	0	1876	1	0			0	10350	0	0	0	0	0	0	0	2344	0	0			0	0				1	true	0	0	0	0	0	0																					colonialfed.com	
117458																														13607	0	122900	12788	586	244081		0	0	0	0	0	54	0	1152			0	122900	89048	30000	2133	0	0	0	0	0	0	0				233						0	0	0	0	0	0																					mybankfirst.bank	
117775																														0	0	0	0	0	0		0	0	0	0	0	369	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0																					www.sobanco.com	
118156																														7432	0	10003	974	0	65669		0	0	0	0	0	9650	4	0			0	10003	23881	31029	756	0	0	0	0	0	0	0				6458						0	0	0	0	0	0					www.bankofripley.com																www.securitybanktn.com	
118660																														52	0	6602	0	52	13502		0	0	0	0	0	0	0	52			0	6602	6900	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					https://www.hbc.bank	
118736																														0	0	0	0	0	0		0	0	0	0	0	2291	1	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0						Bank of Yazoo															http://www.bankofyazoo.com	
119153																														0	54	0	0	0	0		0	0	54	0	0	692	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0					0	0	0	0	0	0																					WWW.SNBENID.COM	
119779																														1127	0	50000	0	1127	102857		0	0	0	0	0	10150	2	2531	true	0	0	50000	50000	2461	396	0	0	0	0	0	0	0	false	false	463	0	0					6	21	0	0	0	0					www.capecodcoop.com	The Cooperative Bank of Cape Cod	www.capecodcooperativebank.com		www.thecooperativebankofcapecod.com		www.cccnetbank.com										www.mycapecodbank.com	
119872																														478	0	32205	0	280	58953		0	0	0	0	0	3954	4	280			0	57205	0	1118	630	0	0	0	0	0	0	0				198				1	true	0	0	0	0	0	0																					www.firstseacoastbank.com	
120476																														0	0	4600	0	0	6600		0	0	0	0	0	120	0	0			0	4600	2000	0	0	0	0	0	0	0	0	0				0				1	true	0	0	0	0	0	0																					www.argentinefed.com	
120542																														171	0	10000	0	0	20000		0	0	0	0	0	1253	1	0			0	10000	0	10000	0	0	0	0	0	0	0	0			7	171						0	0	0	0	0	0																					www.statebankofchilton.com	
120609																														683	0	12266	0	683	69078		0	0	0	0	0	2165	1	1559			0	12266	30812	26000	0	0	0	0	0	0	0	0			2034	0						2	158	0	0	0	0																					www.thomastonsavingsbank.com	
120953																														296	0	0	296	0	0		0	0	0	0	0	311	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					http://www.fsbparkston.com	
121642																														70122	7602	120000	62506	0	120039		338	135	3034	832	3263	12595	2	0	true	0	0	120000	39	0	0	0	0	0	0	0	0	0	true	true		7616	0					25	134	0	0	0	0																					http://www.bankplus.net	
121651																														0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.jonesborostatebank.com	
121914																														2365	0	0	1128	0	676		0	0	0	0	0	346	0	0			211	0	0	0	0	0	211	465	0	0	0	0				1237						1	4	0	0	0	0																					communitystate.bank	
122153																														0	0	0	0	0	0		0	0	0	0	0	634	0	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.jacksonparishbank.com	
122546																														0	0	0	0	0	7438		0	0	0	0	0	0	0	0			0	0	5500	1938	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.midwestnationalbank.com	
123075																														0	0	2550	0	0	5935		0	0	0	0	0	66	0	0			0	2550	2885	500	0	0	0	0	0	0	0	0				0				1	true	0	0	0	0	0	0																					www.miltonsavingsbank.com	
123374																														2437	129	2000	0	0	9000		15	0	114	0	0	816	0	0			0	2000	0	0	0	0	0	7000	0	0	0	7000				2437				1	true	0	0	0	0	0	0																					www.beauregardfederal.com	
124344																														1754	0	0	0	1656	30000		0	0	0	0	0	2318	2	2838			0	0	5000	5000	20000	0	0	0	0	0	0	0			4	98						0	0	0	0	0	0																					http://www.bankofsunprairie.com	
124830																														0	0	1000	0	0	1000		0	0	0	0	0	4714	2	0			0	1000	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankofcamilla.net	
125154																														0	3053	19412	0	0	23384		0	0	0	0	3053	729	0	0	false	0	3972	19412	0	0	0	0	3972	0	0	0	0	0	true	false	0	0	0					0	0	0	0	0	0						Sheppard Bank															www.fsnb.com	
125855																														3242	2281	0	0	2845	6340		1096	0	818	0	367	29806	4	2845			0	0	1672	1391	3277	0	0	0	0	0	0	0				397						1	22	0	0	0	0																					www.sabinebank.com	
125873																														4194	0	2500	0	0	7500		0	0	0	0	0	50	0	0			0	2500	5000	0	0	0	0	0	0	0	0	0			0	4194						0	0	0	0	0	0																					claycountysavings.com	
126012																														0	0	18600	0	0	22600		0	0	0	0	0	1219	2	0			0	18600	0	4000	0	0	0	0	0	0	0	0				0						1	35	0	0	0	0																					http://www.champlainbank.com	
126049																														0	0	0	0	0	373		0	0	0	0	0	1009	1	0			0	0	0	373	0	373	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.connectbank.us	
126375																														0	0	0	0	0	25000		0	0	0	0	0	0	0	0			0	0	0	25000	0	0	0	0	0	0	0	0				0				2	true	0	0	0	0	0	0																					WWW.VIDFEDONLINE.COM	
126553																														1997	0	8000	0	1997	29600		0	0	0	0	0	1776	1	6288	false	0	0	8000	13000	8600	0	0	0	0	0	0	0	0	true	false	0	0	0					1	1	0	0	0	0						North Shore Bank															www.northshore.bank	
126834																														0	0	0	0	0	0		0	0	0	0	0	23116	5	0			0	0	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					www.citzcar.com	
127055																														3304	3442	5000	2916	388	5000		0	0	0	3442	0	864	0	388			0	5000	0	0	0	0	0	0	0	0	0	0			0	0						0	0	0	0	0	0																					http://www.wbduluth.com	
127224																														225	0	0	225	0	0		0	0	0	0	0	364	0	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.fun-bank.com	
128258																														0	0	0	0	0	0		0	0	0	0	0	991	2	0			0	0	0	0	0	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.westerndakotabank.com	
128904																														1035529	0	12210	914213	1730	48900		0	0	0	0	0	4438	3	1730	false	0	21454	12210	1682	3144	9761	0	21454	364	285	0	0	712	true	true		119586	0					26	1106	0	0	0	0																					www.easternbank.com	
129349																														0	54	0	0	0	3050		0	0	0	0	54	108	0	0			0	0	1400	703	947	0	0	0	0	0	0	0				0						0	0	0	0	0	0																					www.bankatfnb.com	
129358																														0	0	6640	0	0	6666		0	0	0	0	0	1791	1	0			0	6640	0	0	0	0	0	24	2	0	0	26				0						0	0	0	0	0	0																					valor.bank	
