"IDRSSD"	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ459	RCONPV10	RCONPV11	RCONPV12	RCONPV13	RCONPV14	RCONPV15	RCONPV16	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
293754							0	4998	3687																																	2053	249	0	0													
294023							0	270	19182																																	2034	9188	0	0													
294751	0	0	0	0	0	0	0	2549	12910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	4615	0	0													
294779	0	0	0	0	0	0	0	62011	49533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	56575	13759	0	0													
294827							0	204	221																																	1016	1561	0	0													
295011	0	0	0	0	0	0	0	9792	8861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	17459	3117	0	2550													
295057							0	0	75																																	603	2491	0	0													
295646							0	0	0																																	556	0	0	0													
296456							68665	1774	6698																																	4071	10366	0	0													
296474							5250	5231	3957																																	822	0	1261	939													
296559							0	1762	2097																																	17070	8750	0	0													
296755							0	6022	2154																																	5324	14380	0	0													
297051							0	3267	512																																	1061	6736	0	0													
297761							0	0	2494																																	5938	0	0	0													
298049							0	622	11511																																	3278	8061	0	0													
298218							0	10825	13672																																	37777	5423	0	0													
298245	0	0	0	0	0	0	0	1993	2119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	3794	11199	0	0													
299868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	0	0													
300009							0	0	12618																																	3424	55457	0	0													
300063							0	744	29287																																	1624	0	0	0													
300353							27569	14070	18129																																	16276	0	0	0													
300933	0	0	0	0	0	0	0	4070	22192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	3433	10508	0	0													
300942	0	0	0	0	0	0	0	4281	8964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3671	2890	0	0													
301574							0	2624	22169																																	14149	2558	0	0													
301800	0	0	0	0	0	0	0	18545	31038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	55056	9236	0	0													
302030							0	884	759																																	4351	500	0	0													
302133							0	0	0																																	0	0	0	0													
302553							0	4284	3266																																	10566	26603	0	0													
302656	0	0	0	0	0	0	0	8412	108483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	218639	277458	0	0													
303653							0	7374	10955																																	2288	4462	0	0													
303701							0	540	0																																	3036	166	0	0													
303747							0	0	816																																	2486	2217	0	0													
303952							0	3667	207																																	9936	42488	0	0													
304173							0	15850	0																																	59190	11482	0	0													
304520							0	3256	3251																																	2716	10710	0	0													
304575							0	0	0																																	0	388	0	0													
304762							10550	498	10992																																	14771	4442	0	0													
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0													
305059							0	0	3412																																	3958	6703	0	0													
305077							0	855	3563																																	336	288	0	0													
305237							0	558	972																																	7281	1448	0	0													
305442							0	7336	13601																																	23031	4126	0	0													
306056							0	28	14																																	521	1489	0	0													
306159	0	0	0	0	0	0	3000	16974	5926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	11530	1209	0	0													
306337							0	1922	844																																	11159	19825	0	0													
306908							0	8559	10011																																	16476	15285	0	0													
307062							0	3976	9001																																	82178	1050	0	0													
307334							0	5392	15556																																	4361	1393	0	0													
307361							85000	10530	16186																																	29874	3890	0	0													
307679							0	4944	19911																																	53219	25760	0	0													
308256							0	0	1021																																	2693	3109	0	0													
308340							0	4225	1386																																	1503	29916	0	0													
308836							2600	0	0																																	0	2517	0	0													
309150							0	13772	378																																	159	20405	0	0													
309655							0	31348	115055																																	130096	54811	0	23658													
309851							0	29	137																																	17	1714	0	0													
310754							0	14006	1340																																	4313	288	0	0						Warehouse cred line collateralized by loans in 10b			Mort loans sold to Interim Purchaser - saleable by bank				
310978	0	0	0	0	0	0	0	33426	6773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	12084	56922	0	0													
311050							0	6028	9697																																	35201	43794	0	0													
311144							0	0	0																																	2942	2438	0	0													
311256							0	17464	2801																																	15344	6873	0	0													
311265							0	3696	7249																																	12232	1881	0	0													
311603							0	8766	58376																																	20298	26162	0	0													
311658							0	1338	1266																																	1004	51	0	0													
311845	0	0	0	0	0	0	715000	264819	941531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9815	24358	9690	0	0	0	0	0	0	0	9690	0		661852	632252	1543517	611530	0	0	0	0	0	0	0								
311939							0	5171	2344																																	5855	9329	0	0													
312244							3454	2028	2255																																	33116	91914	0	0													
312356							0	3829	2488																																	2591	270	0	0													
313009							4200	1658	7100																																	7247	240	0	0													
313157							0	6597	91																																	13212	14639	0	0													
313223							3805	3392	8907																																	29080	3172	0	0													
313577							81550	7511	7405																																	69183	70722	0	0													
314257							0	16191	27458																																	103730	3875	0	0													
314444							0	4317	3195																																	3221	1914	0	0													
315656							0	6314	11502																																	1151	395	0	0													
316840	0	0	0	0	0	18965	0	91782	259709	0	0	0	18965	0	0	0	0	0	0	0	0	0	0	0	18965	0														26399	81869	542340	163477	0	365399													
316859							0	0	2186																																	397	1641	0	0													
316934							0	0	0																																	8713	0	0	0													
317258							0	4579	34945																																	32563	30016	0	0													
317342	0	0	0	0	0	0	0	18603	569090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														37182	56606	851192	127431	0	10950													
317379							0	6238	12890																																	7803	6942	0	0													
318974							0	33997	19783																																	94089	16067	1032	0													
319047							0	8066	4265																																	8787	7399	4300	0													
319551							0	730	11046																																	33473	72667	0	0													
320034							0	0	45																																	333	4636	0	0													
320052	0	0	0	0	0	0	0	18798	17199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	5893	16283	0	0													
320070							0	0	2419																																	1420	1806	0	0													
320119	0	0	0	0	0	0	0	15694	299475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115461	32932	111870	0	0	0	0	0	0	0	111870	0		15034	30369	1566123	139473	0	270633	0	198146	8154	7904	56429								
321152	0	0	0	0	0	0	0	7567	13383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3014	2107	0	0													
321255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																549	806	0	0													
321273							0	33290	11536																																	24302	11748	0	0													
321330							0	173	101																																	6578	0	0	0													
321947	0	0	0	0	0	0	0	8555	35127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	33149	8929	0	0													
322449							0	5928	4																																	493	2620	0	0													
322551							0	760	145																																	233	786	0	0													
323204							179800	38564	116710																																	117507	235597	0	0													
323651							0	5581	4068																																	4411	4141	0	0													
324153							21000	6612	104																																	2726	3747	0	0													
324229							5000	1286	0																																	0	100	0	0													
324256							0	0	0																																	11305	0	0	0													
324340	0	0	0	0	0	0	0	28710	91454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	324719	49473	2500	0													
324854							0	1226	10096																																	4577	10784	0	0													
324863	0	0	0	0	0	0	0	30999	155513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	170516	240228	0	0													
324975							0	969	72																																	5	2726	0	0													
325141	0	0	0	0	0	0	0	2710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3649	1473	0	0													
325459							0	0	0																																	97	7141	0	0													
325534							0	3442	4255																																	2810	13425	0	0													
326054							39000	10185	16188																																	34379	7464	0	0													
326344							104000	2415	6183																																	32500	25892	0	0													
326858							0	3271	58706																																	214782	160773	0	0													
326979							0	7225	7300																																	12804	16827	0	0													
327220							1100	1634	237																																	9780	1561	0	0						Letter of credit to secure insurance policy for customer							
327305							0	3585	17794																																	59754	12368	0	0													
327435							0	10312	9092																																	8613	14897	0	0													
327556							0	511	1271																																	18249	35594	0	0													
327855							0	31899	56143																																	25326	21723	0	0													
328058							0	298	828																																	0	130	0	0													
328357	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	500	0	0	0													
328656							3000	421	66																																	5021	23174	0	0													
328777	0	0	0	0	0	0	116400	47272	163874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	107715	23376	0	1966													
329149							0	0	0																																	3199	25815	0	0													
329345							0	36980	69462																																	24402	8928	7459	0													
329550							0	9182	9528																																	29867	631	0	0													
329952	0	0	0	0	0	0	0	34131	13708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	14134	10647	0	0													
330239							0	0	2053																																	7896	3787	0	0													
330248							0	0	0																																	616	9350	0	0													
330855	0	0	0	0	0	0	0	26244	101246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														1463608	1063	107403	40077	0	0													
330949							0	11889	14239																																	3431	7285	0	0													
331076							0	2328	16721																																	9968	0	0	0													
331375							0	13421	1276																																	7854	4642	0	0													
331544							0	0	802																																	7317	488	0	0													
331713							55910	4520	8728																																	17349	11308	0	0													
332224							0	100	2193																																	2804	2507	0	0													
332671							0	3955	1921																																	0	0	0	0													
332756							0	0	0																																	1201	6977	0	0													
333034							0	565	1704																																	2011	4193	0	0													
333203	0	0	0	0	0	0	0	63819	50688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														10	68	14935	118386	0	0													
333650							0	198	0																																	11535	54515	0	0													
333856							0	43320	4031																																	19497	1986	0	0													
333940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1017	2990	0	0													
334264							0	9608	38120																																	17977	14551	0	0													
335346							24530	7172	15596																																	17907	32402	0	0													
336147							0	7812	8724																																	2101	2276	0	0													
336361							0	1309	1254																																	1554	525	0	0													
336576							0	4203	630																																	2677	2408	0	0													
337340							0	0	0																																	550	11	0	0													
338646							52674	7058	16436																																	3035	22751	0	0													
338945							0	0	77																																	2554	3471	0	0													
339072	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	6966	50	0	0													
339353							0	139	0																																	3543	2326	0	0													
339456	0	0	0	0	0	0	2000	40246	12920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														212	1032	22697	3309	0	0													
339607							0	24172	27570																																	18075	10309	0	0													
339773	0	0	0	0	0	0	0	79723	492101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														10891	2949	225552	14721	0	0													
339858	0	0	0	0	0	0	0	66262	3239861	0	0	8915	0	941	126	7186	1603	0	0	0	0	941	0	0	0	0	81951	151245	49050	1400	0	0	0	0	0	0	49050	1400		0	55861	10193999	3575232	2246	890734	43891	189447	368261	110438	178697								
340135	0	0	0	0	0	0	250000	38059	121967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	79238	8768	0	50													
340144							13250	19693	12882																																	154290	0	0	0													
340256							0	21488	17659																																	38447	984	0	0													
340443							0	5772	528																																	0	1113	0	0													
340742	0	0	0	0	0	0	0	670	11361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	37028	10767	0	0													
340751							0	22001	16882																																	25393	10990	0	0													
341310							0	12629	55800																																	61483	19323	0	0													
342054							41650	16813	12710																																	6084	9581	0	0													
342362	0	0	0	0	0	0	0	2352	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	3938	23943	0	0													
342410	0	0	0	0	39744	23616	609	106952	204832	0	0	39744	23616	0	0	0	0	18473	2494	18777	0	0	0	0	6044	17572														0	0	449945	125035	0	15554													
342634	0	0	0	0	259773	107172	0	430349	1564246	0	0	259773	107172	0	70419	137297	52057	0	0	0	7433	75829	23910	0	0	0	3972	6526	7937	0	0	0	0	0	0	0	7937	0		176669	62495	1071162	255526	0	261858	100222	113299	0	34157	14180								
343051							0	51	93																																	125	185	0	0													
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	10804	0	0													
343770							0	1259	105																																	545	589	0	0													
343903							0	4699	2182																																	8399	16870	0	0													
343958							3000	0	0																																	1264	12842	0	0													
344647	0	0	0	0	0	0	0	482	7070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	55546	25920	0	0													
344852							0	2968	465																																	2060	721	0	0													
345309	0	0	0	0	0	0	0	20731	46613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	58986	80262	0	0													
345345	0	0	0	0	0	0	0	1367	3551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	33257	85516	0	0													
345747	0	0	0	0	0	0	0	19967	65426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	29902	10162	0	0													
345756	0	0	0	0	0	0	0	280	6037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	18446	0	0	0													
345877							30714	6056	43466																																	20650	9426	0	0													
346379							0	9772	5751																																	8653	7955	0	0													
346566							0	5390	491																																	5	0	0	0													
346771							0	923	1598																																	3644	4792	0	0													
347022							0	3240	4346																																	2803	1256	0	0													
347639							0	193	4357																																	6357	0	0	0													
347956	0	0	0	0	0	0	415	4885	7151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	13310	5038	0	0													
348159							0	4046	5747																																	9744	1094	0	0													
348720							0	79240	21319																																	11499	3755	0	0													
349129							0	814	2690																																	760	741	0	0													
349343							0	1991	1182																																	24192	8161	0	0													
350657							0	0	24																																	1197	1310	0	0													
350750							4500	6180	5526																																	295	18596	0	0													
351131	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	8941	0	0													
351560							0	281	3946																																	20299	0	0	0													
351878							6500	0	0																																	7703	2682	0	0													
352370							17500	897	2410																																	2611	1094	0	0													
352651							0	3970	3306																																	19786	4240	0	0													
352745							0	2724	408																																	3088	7053	0	0													
352772	0	0	0	0	41543	700	0	680046	683209	0	0	41543	700	0	0	0	0	0	33885	7658	0	0	0	0	700	0	0	10970	15784	0	0	0	0	0	953	0	16737	0		74814	113273	935429	208553	0	0	0	0	0	0	0								
353238							50000	24625	33511																																	10806	3855	0	0													
353546							0	1028	35																																	3402	9512	0	0													
353555	0	0	0	0	0	0	0	29691	113443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														27871	35383	2025304	54534	0	0													
353957							0	0	0																																	725	7092	0	0													
354253							0	0	0																																	1797	2458	0	0													
354310	0	0	0	0	0	0	1118100	107132	152638	0	0	839335	0	0	45103	552347	241885	0	0	0	0	0	0	0	0	0														0	6975	979350	124070	0	0													
354552							0	6160	15097																																	15369	37753	0	0													
354851							3885	0	304																																	1726	4943	0	0													
355120							20000	3363	15627																																	19849	7591	0	0													
355559							0	4019	13917																																	46122	7311	0	0													
355858	0	0	0	0	0	0	0	30107	48286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														159402	3360	57443	47870	0	0													
356239							0	889	66																																	14078	36328	0	0													
356659							0	1765	11																																	0	2931	0	0													
356752							2500	3571	21733																																	4009	261	0	0													
357526							3780	1913	2021																																	10296	3336	0	0													
357553							0	315	191																																	3413	33943	0	0													
357777							0	0	1087																																	11242	9230	0	0													
357937							62900	2386	18946																																	9003	5986	0	0													
358112							0	973	1188																																	743	5545	0	0													
358448							0	0	247																																	948	2366	0	0													
358756							0	93	12																																	1210	3414	0	0													
359472							0	112	1637																																	0	0	0	0													
359744							0	49	1416																																	1631	5509	0	0													
360777	0	0	0	0	0	0	0	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	20	0	0													
361055							20000	28505	26550																																	34741	41369	0	0													
361167	0	0	0	0	0	0	6230	104617	418293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	264813	85757	0	7076													
361279							0	3646	10120																																	3571	13748	0	0													
361354							0	0	0																																	260	895	0	0													
361439	0	0	0	0	0	0	0	20317	12537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	3722	3659	0	0													
362043							0	544	0																																	321	2638	0	0													
362155							0	3349	936																																	5826	2835	0	0													
362717	0	0	0	0	0	0	0	265	89896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														7080	4770	67602	13811	0	0													
362856							0	0	0																																	0	1494	0	0													
362940							0	0	0																																	352	853	0	0													
363442							0	0	0																																	0	0	0	0													
363648							0	5	0																																	1961	9941	0	0													
363657	0	0	0	0	0	0	0	4283	22625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	5240	0	0													
363778							0	656	0																																	0	0	0	0													
364131							0	7845	15705																																	1723	3607	0	0													
364270																																																										
364430							0	5059	7694																																	7549	6767	0	0													
364850	0	0	0	0	0	0	0	677	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2509	342	0	0													
365325	0	0	0	0	0	0	0	649813	2295549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35406	0	0	0	0	0	0	0	0	0	0	0		50442	233433	1182725	625593	10241	210304	201336	0	0	0	8968								
365745							0	5840	17458																																	4788	853	0	0													
365848							0	0	285																																	606	4	0	0													
365950							2550	2849	1310																																	1996	4698	0	0													
366078							0	18031	26130																																	37831	0	0	2567													
366238	0	0	0	0	0	0	185000	33343	86397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														913	0	42928	79742	0	0													
366247							0	475	53																																	4636	12801	0	0													
366359							0	928	0																																	621	1149	0	0													
366658							0	1108	522																																	3661	831	0	0													
366854							0	3369	4159																																	15727	747	0	750													
367150							7500	2227	0																																	1571	4405	0	0													
367178							1050	559	1964																																	6770	0	0	0													
367431							0	11401	13756																																	7656	2794	0	0													
367543							0	0	19202																																	14583	19567	0	0													
368054							0	18	550																																	977	2579	0	0													
368344	0	0	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																855	12980	0	0													
368522							0	692	387																																	4345	3543	0	0													
368951							0	2054	2587																																	6296	8526	0	0													
369453							0	0	2098																																	2553	7094	0	0													
369659							52600	39776	40468																																	69309	64375	0	0													
370020							36345	15038	9811																																	20952	26719	0	0													
370347							26050	228	2788																																	0	18568	0	1390													
370721	0	0	0	0	0	0	0	1123	1993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2397	5782	0	0													
370833							0	0	469																																	177	252	0	0													
370954							0	15224	911																																	0	742	0	0													
371223							0	216	53909																																	3865	1693	0	0													
371232							0	217	4394																																	15889	565	0	906													
371362							0	3273	3741																																	14928	27986	0	0													
371559							0	738	1146																																	1011	4914	0	0													
371755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																182	111	0	0													
371849							0	0	41																																	176	2806	0	0													
371924							0	0	45277																																	106512	13417	0	0													
371942							6800	66	440																																	1382	0	0	0													
372444							0	68	114																																	455	3041	0	0													
372538							160000	18688	37357																																	27325	41028	0	0													
372640							0	4708	2043																																	4710	2662	0	0													
372855	0	0	0	0	0	0	0	6567	27764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3677	2248	0	0													
373272							0	605	0																																	0	0	0	0													
373553							250	0	2199																																	2728	0	0	0													
373601	0	0	0	0	0	0	0	0	9813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	13963	0	0													
374130							0	13610	9903																																	6810	4235	0	0													
374653	0	0	0	0	0	0	0	50403	82534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	167162	58415	0	0													
374774							0	0	1293																																	2805	0	0	0													
375043	0	0	0	0	0	0	196000	6312	22720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	117843	109770	0	3089													
375379							0	0	250																																	0	0	0	0													
375502							0	10393	37783																																	95384	7483	0	298346													
375566							0	99249	4089																																	17917	1062	0	0													
375650							0	515	0																																	64	151	0	0													
376237							0	0	2776																																	387	1302	0	0													
376273	0	0	0	0	0	0	0	4744	80568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	41671	44187	0	0													
376442	0	0	0	0	0	0	0	3155	7393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	27316	66690	0	0													
376947							0	300	106																																	4107	13133	0	0													
377663	0	0	0	0	0	0	0	862	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4250	2144	0	0													
377850							0	13418	2694																																	3430	2356	0	0													
378044							0	1186	200																																	572	8109	0	0													
378110							0	187	313																																	620	1162	0	0													
379050							0	0	0																																	0	2537	0	0													
379153							0	1501	41																																	2918	2590	0	0													
379470							0	177	3695																																	0	599	0	0													
379649	0	0	0	0	0	0	0	1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5049	0	0	0													
379920	0	0	0	0	574412	188688	0	755403	1290936	0	0	574412	188688	0	152025	415789	6598	0	0	0	13785	133070	41833	0	0	0	16919	52659	21500	0	0	0	0	0	0	0	21500	0		111455	540683	6883609	1167466	951	792060	17482	1	0	155760	618817								
380346							0	501	372																																	3143	4958	0	0													
380458							337500	38702	102887																																	111895	0	0	4413													
380533							109500	4168	8817																																	22466	40145	0	0													
380878							0	2225	22092																																	6556	0	0	0													
380944							0	4389	5189																																	19323	1051	0	0													
381026	0	0	0	0	0	0	0	326	1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																763	1497	0	0													
381932							0	6449	9197																																	7103	0	0	0													
381950							0	1812	2590																																	6626	1714	0	0													
382050	0	0	0	0	0	0	0	2990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														522	1886	55623	3345	0	0													
382069	0	0	0	0	0	0	0	243	4719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	2583	12087	0	0													
382256							0	296	0																																	2496	3525	0	0													
382274							0	0	0																																	0	0	0	0													
382443							0	115	2264																																	3509	12676	0	0													
382537							0	4483	8443																																	8787	1750	0	0													
382649							0	548	8113																																	35132	14195	25861	0													
382658							16700	0	0																																	9188	39462	0	0													
382742							0	347	8785																																	4195	575	0	0													
382854	0	0	0	0	0	0	0	3178	2325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1404	1405	0	0													
384018							0	0	33124																																	190819	16561	0	0													
384278	0	0	0	0	0	0	175000	29779	60801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														11364	26297	30848	14162	0	0													
384353							0	0	0																																	0	2669	0	0													
384652							27517	10085	50172																																	44536	9159	0	5660													
384830							0	1555	1581																																	2207	681	0	0													
385350							0	4206	0																																	7351	4854	0	0													
385471							0	3102	83																																	1703	63021	0	0													
385547							0	785	182																																	1534	6224	0	0													
385686							0	0	2224																																	281	7782	0	0													
386432							0	5095	376																																	4531	1622	0	0													
386450	0	0	0	0	0	0	0	208	1742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	16348	72265	0	0													
386731							25000	6037	2471																																	10831	3451	0	0													
386825							0	100	0																																	4045	0	0	0													
387055							0	3961	183																																	799	11027	0	0													
387671							45950	8710	10921																																	9138	4267	0	0													
388155							18800	1505	6575																																	1764	2449	0	0													
388258							0	0	0																																	22	723	0	0													
388557							10991	20287	19552																																	20171	40931	0	0													
388744							0	6256	800																																	8035	13500	0	0													
388753							0	0	3																																	134	2380	0	0													
388874							0	3616	0																																	0	2	0	0													
389358							0	2496	280																																	19749	33279	0	0													
389376							300	480	297																																	1744	2	0	0						Commitment to purchase CD							
390372							0	3324	0																																	0	110	0	0													
390840							0	1038	19759																																	20520	5768	0	0													
391418							0	243	21																																	250	4302	0	0													
391557							3500	510	0																																	37	0	0	0													
391575																																																										
391959							7175	126	500																																	1111	11225	0	0													
391977							44250	7257	19206																																	9084	17925	0	0													
392152							0	17302	0																																	305	695	0	0													
392255							0	1785	301																																	2879	1576	0	0													
392778							0	5173	15139																																	34841	1776	0	3750													
393252							0	0	0																																	0	42892	0	0													
393355	0	0	0	0	0	0	0	1115	7366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6755	7787	0	1000													
393953							0	6888	52991																																	39047	3547	0	0													
394156							0	0	847																																	2847	9194	0	0													
394259							0	350	12																																	6667	60266	0	0													
395238	0	0	0	0	515066	422875	0	52204	1955651	0	0	515066	0	422875	66225	448841	0	0	0	0	86799	225517	110559	0	0	0	40812	41852	0	0	0	0	0	0	1112	0	1112	0		441495	455209	6880243	529552	0	2277611	135525	1541612	66130	56460	477884								
396057							0	912	1669																																	3305	1189	0	0													
396244	0	0	0	0	0	0	0	30587	20785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	1635	0	0	0													
396253							86150	99107	18486																																	66998	7992	1204	0						.							
396954							0	0	0																																	0	11203	0	0													
397456	0	0	0	0	0	0	0	1416	2366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6501	3563	0	0													
397531							0	0	46401																																	30455	33	0	0													
397540	0	0	0	0	0	0	0	59767	190534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														3149	1802	108032	19814	1000	0													
397559							29750	34669	49872																																	12370	9228	0	0													
397755							30100	9340	251438																																	20229	852	0	0													
397858							0	5343	4046																																	2907	0	0	0													
398051	0	0	0	0	0	0	0	4022	2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1684	8369	0	0													
398248	0	0	0	0	0	0	0	2616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														564	0	8905	0	0	0													
398668																																																										
398837							0	6369	2825																																	1119	1912	0	0													
399357							9000	0	0																																	0	7701	0	0													
399517	0	0	0	0	35004	25434	0	23431	469161	0	0	35004	25434	0	0	21671	13333	0	0	0	0	25434	0	0	0	0														18632	57023	404803	90270	0	7233						FHLB of Pittsburgh letter of credit							
399731	0	0	0	0	0	0	0	1027	1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1266	1584	0	0													
399973							10000	812	1755																																	2068	547	0	0													
400057							2000	703	1868																																	3205	5107	0	0													
400141							0	2794	23317																																	42040	23170	0	0													
400365							0	5073	3274																																	9176	1219	0	0													
400767							0	519	1186																																	600	1063	0	0													
401072							0	1151	69																																	0	0	0	0													
401559							0	0	251																																	2347	3406	0	0													
401755							7925	11339	7620																																	7064	48595	0	0													
401906							92800	2138	14221																																	6369	3031	0	0													
401951							0	5058	3																																	1308	6	0	0													
402846							0	0	0																																	0	4207	0	0													
402873							0	634	0																																	0	425	0	0													
403067							0	0	0																																	9574	1896	0	0													
403151	0	0	0	0	0	0	70000	19326	75116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	168252	260088	0	43984													
403179							60772	20382	42853																																	22598	1955	0	40000													
403254							0	0	0																																	0	0	0	0													
403656							0	0	0																																	65	964	0	0													
403870							106500	9421	11552																																	36672	2216	0	0													
403946							0	5983	73312																																	74828	7322	0	0													
404653							0	708	26452																																	43872	0	0	0													
404943							0	369	517																																	503	6337	0	0						ICS deposits - one way sell							
