"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
210256																			0	3241	0	4688	0	196	0	0	156	1251	0	0	0	0	0	0	0	0			Premium USDA/SBA Govt Loan	
210434	0	1359345	0	10166616	0	5968914	0	0	0	494531	0	2345898	0	0	0	2343826	0	0		1358443																				
211114																				341	0	1495	160	469				685					0	0	0	0				
211271																				31048	3098	58155		8354				12619		3675			0	3036	0	0				
211338																			0	697	372	2852	0	501	182	0	0	1282	0	0	0	0	0	0	0	0	Fiserv EFT Deposit			
211851																			0	350	0	1321	56	56	0	0	0	915	0	0	0	0	0	0	0	0				
212018																				2604	5924	33066	1949	8770	101	3307		2180	3372				0	7775	0	5813	Principal Receivable on MBS/SBA	Annuities		
212344																			0	202	72	2322	66	181	108	0	0	1867	0	0	1	0	0	0	0	0	ATM Settlement			
212522																				9963	15864	83343	3212	8560		1970		11845		681			0	37111	0	0	Prepaid Pension	Prepaid Retirement Contribution Asset		
212577																				41452	10230	200148	5983	39335	30194			16555			898		0	85391	0	7185	Owned Equipment with Operating Leases			
213471																			0	182	615	3863	0	230	0	0	0	2836	0	0	0	0	0	0	0	0				
213538																			0	209	0	4468	145	173	0	0	0	893	0	0	0	0	0	3193	0	0				
213912																				989	487	7176	346	1130	509			799					0	3771	0	0	Deferred Director Fees Trust			
213958																				68	0	2514	133	263				534	130				0	1649	0	0				
214106																				5504	10542	98565	880	6343	4733			16381					0	59795	0	0	Interest Rate SWAP - Asset			
214414																				13994	4927	85538	3975	17515	3353	2300		13747		379	459		0	27076	0	8279	Investments in tax credits	Goldman Sachs		
214722																				2844	9635	70856	7905	30053				5583	203				0	19032	261	3448				
214807																			0	98000	461000	1708000	0	1049000	0	0	0	100000	0	0	952000	0	0	0	0	0				
215345																			0	1879	421	24103	344	450	0	0	0	6430	0	0	0	0	16	12657	0	2250				
215653																			0	237	0	759	0	43	0	0	0	479	0	0	0	0	0	0	0	0				
215662																				6397	16790	66614	960	2575				6031	195				0	34821	0	0				
215710																			0	2283	9042	33765	1214	3949	0	1851	0	2482	0	0	0	0	0	10772	0	5237	Accr Inc Tax Ref Rec	PC Investor Balance (Reclass)		
216164																			0	544	0	9433	156	174	0	0	0	1874	0	0	0	0	0	6203	0	638				
216922																				73910	88939	458877		68530	47849			36681					0	142150	722	47945	LIHTC Investments			
217059																				359	0	4196	82	344	257			2417			1		0	1076	0	0	FISERV SETTLEMENT			
218131																			0	401	5720	9491	601	1344	304	0	0	2026	0	0	0	0	0	0	0	0	Equity Investments			
218261																			0	130	0	693	0	91	0	0	0	472	0	0	0	0	0	0	0	0				
218878																				698	2400	8228		2209				649			1837		0	2272	0	0				
219044																			0	1338	0	4645	140	226	67	0	0	947	0	19	0	0	0	2134	0	0	Deferred Comp Assets			
219651																			602	446	0	18927	1930	4211	0	0	0	3079	0	0	0	0	0	11191	0	0				
219679																			0	51	148	1567	0	68	0	0	0	155	0	0	0	0	0	1145	0	0				
220059																			0	1602	3920	18565	924	5761	2265	2000	0	1984	0	8	0	0	0	5298	0	0	Investment in SBIC	Prepaid BOLI - moving to investments in 3rd quarter		
220527																				1258	12142	55161	3303	19081		3713		5093					0	17587	0	0		RIght of Use Lease Asset		
220844																			0	3354	1476	10231	202	304	0	0	0	1225	0	0	0	0	0	3872	0	0				
220974																			0	1184	404	29363	478	885	0	0	0	3970	0	0	0	0	0	19893	0	3027				
221775																			0	524	596	2835	434	657	0	0	0	1058	0	0	0	0	0	0	0	0				
222156																			0	418	3088	9757	136	208	0	0	0	1120	0	0	0	0	0	4923	0	0	Mortgage Loans in Process			
222558																			0	97	0	6822	131	322	0	0	0	1414	0	0	0	0	0	4989	0	0				
222754																			0	1027	1001	4493	435	452	0	0	0	2013	0	0	2	0	0	0	0	0	Interest Rate Swap			
223322																				6800	9724	104404	4303	7459				22513					0	35106	0	22802				
223452																			0	124	516	3629	44	56	0	0	0	1759	0	0	0	0	0	1174	0	0	DUE FROM CSI	DUE FROM CSI	1	
223751																			0	216	0	915	0	96	0	0	0	603	0	0	0	0	0	0	0	0	interest on securities			
223845																			0	302	51	5694	0	498	478	0	0	1030	0	0	0	0	0	3813	0	0	Insurance receivables			
224954																			0	105	73	807	171	171	0	0	0	458	0	0	0	0	0	0	0	0				
225054																			0	1034	363	3379	53	236	57	0	0	759	0	0	1	0	0	987	0	0	Reserve for LIHTC	Other receivables IENC		
225157																			0	565	0	5914	264	374	15	0	0	4975	0	7	88	0	0	0	0	0	CDARS			
225559																			0	3304	3959	23414	891	1555	474	0	0	2265	0	0	0	0	0	12331	0	0	Cash Collateral on Debit Card Settlements			
225942																			0	93	99	494	43	131	0	0	0	171	0	0	0	0	0	0	0	0				
226949																				20	0	1200	39	39				122					0	1019	0	0				
227151																			0	4295	604	24448	527	1277	0	0	0	3032	0	0	0	0	290	14950	0	0				
227357																			0	1424	0	15111	614	686	0	0	0	2152	0	46	7	0	0	10817	32	0				
227656																			0	191	17	843	0	425	0	0	0	210	331	0	0	0	0	0	0	0				
227777																			0	3026	502	17238	0	2493	815	0	0	1671	0	0	0	0	0	9546	0	0	LIHTC Invst			
228000																			0	2308	0	34212	1029	28924	513	1246	25389	2941	0	0	0	0	0	39	0	0	RABBI TRUST ASSET	DIRECTORS/EMPL DEFERRED PLAN 2	FAS 158 PENSION	
228158																			0	1204	0	14135	0	1474	0	0	0	3993	0	0	0	0	0	6492	0	972				
228279																			0	1740	4465	23212	752	786	0	0	0	3055	0	0	0	0	0	13166	0	0				
228345																			0	896	928	9356	0	767	710	0	0	1157	0	0	0	0	0	5608	0	0	Cashier Check Settlement			
229070																			0	1440	0	9391	223	281	0	0	0	874	0	16	42	0	0	6796	0	0	None	None		
229173																			0	861	522	2795	0	128	0	0	0	349	0	0	0	0	0	935	0	0				
229342																				119	1345	2911		182				1265					0	0	0	0				
229454																			0	319	0	1811	0	131	0	0	0	748	0	0	0	0	0	613	0	0	accrued interest rec			
229801	1642	345181	192942	2498029	234618	986602	30610			238278	212338		504519		0	331120	322477	81429		345181																	Deferred IT Implementation Costs			
229913	0	52861	7493	205367	79321	137121	0	0	0	7892	0	0	0	0	0	0	0	0		52861																				
230423																			0	1178	2841	18539	155	369	155	0	0	1684	0	0	0	0	0	12467	0	0	CURRENT FIT REFUNDABLE			
230610																			0	405	2081	12055	0	196	60	116	0	928	0	0	0	0	0	8445	0	0	Ohio Equity Fund	Financial Institutions Tax		
230759																				2255	26209	92001		23655	20186			19642					0	5660	0	14580	Inv. in LIHTC Partnerships			
231279																			0	296	124	5487	0	169	0	0	0	202	0	0	0	0	0	4696	0	0				
232847																			0	322	0	3592	58	79	0	0	0	1183	0	0	8	0	0	2008	0	0	Unposted Deposits			
232856																			0	10381	0	29036	1275	2707	0	0	0	11176	0	0	0	0	0	4772	0	0				
233031		649000	475000	8858000		3636000	1237000			574000					0	1857000	1525000	142000																			Investment in Low Income Housing Tax Cr			
233246																			0	346	0	1884	226	226	0	0	0	1312	0	0	0	0	0	0	0	0				
233358																			0	1037	0	9751	0	329	0	0	0	1462	0	0	0	0	0	6599	324	0				
233442																			0	1551	628	4362	4	288	0	0	0	1895	0	0	0	0	0	0	0	0				
233527																			0	18925	26780	76799	4474	18496	9229	0	0	11711	0	0	0	0	0	887	0	0	Other Investments			
233554																			3300	2065	4955	34712	7016	22868	9333	0	0	4824	0	0	0	0	0	0	0	0	Receivable from US Treasury			
234355																				4278	5214	62241	1612	4838				8801			1217		0	33347	0	5763				
234506																				2150	2034	7801	625	2135	1497			1482					0	0	0	0	RIGHT OF USE ASSET			
234739																			0	1520	2617	33562	2237	2973	0	0	0	5292	0	0	0	0	0	18123	0	3037				
234841																			0	633	1719	5249	0	0	0	0	0	2897	0	0	0	0	0	0	0	0				
235174																			0	1357	0	1993	0	172	0	0	0	464	0	0	0	0	0	0	0	0				
235231																			0	205	2142	10941	530	557	0	0	0	1180	0	0	0	0	0	2517	0	4340				
235446																			0	545	0	4688	385	641	0	213	43	3502	0	0	0	0	0	0	0	0	Other Assets	EFT Settlement	Insurance Captive	
235530																			0	966	0	7322	1692	1885	0	0	0	4471	0	0	0	0	0	0	0	0				
235558																			0	250	0	932	0	46	0	0	0	636	0	0	0	0	0	0	0	0				
235950																			0	997	132	2134	0	154	0	0	0	851	0	0	0	0	0	0	0	0				
236153																				21685	0	92846		20939				29933		13899			0	10534	0	9755				
236256																			0	104	332	1703	0	251	0	0	0	1016	0	0	0	0	0	0	0	0				
236603																			0	412	2263	13728	0	762	0	0	0	1479	0	0	0	0	0	8812	0	0				
236706																				17641	14035	137757	3130	24633				33209	16105				0	14647	14732	18860				
236957																				450	600	14162	2717	2848				1259					0	9005	0	0				
237066																				5094	0	48258	1503	4064	274			11330	2227				0	27770	0	0	274			
237619																				3765	1145	51489	20210	22547				8704					0	0	15328	0				
237954																			0	780	968	4332	218	405	178	0	0	1672	0	0	0	0	0	507	0	0	Cardholder Switch			
238139																			0	480	0	1712	150	194	0	0	0	1038	0	0	0	0	0	0	0	0				
238250																			0	42	0	1109	0	0	0	0	0	1067	0	0	0	0	0	0	0	0	EMPLOYEE RETENTION TAX CREDIT			
238737																			0	1683	5714	25834	1083	1438	0	0	0	2282	0	0	11	0	0	14717	0	0				
239556																			0	1468	0	21806	0	3080	1537	0	0	2170	0	0	0	0	0	15088	0	0	Investment in Lasco			
239659																			0	1694	0	6574	867	1538	0	0	0	3342	0	0	0	0	0	0	0	0				
240954																			0	1051	0	2268	185	324	0	0	0	893	0	0	0	0	0	0	0	0				
241009																			18	329	1866	7005	65	306	192	31	0	660	0	0	0	0	0	2878	0	966	ONGOING RESERVES	CHECKING SAVINGS SETTLEMENT		
241157																			27	4038	0	28814	1602	2012	155			4364		228			0	18056	0	344	OTHER ASSETS			
241559																			0	1777	0	4458	189	334	0	0	0	2347	0	0	0	0	0	0	0	0				
242257																			0	2914	1106	17047	892	1377	0	0	0	3550	0	108	0	0	0	5942	0	2158				
242444																			0	3448	13780	75455	1717	5281	3087	0	0	4842	0	0	0	0	0	48104	0	0	Tax Credit Equity			
242949																			0	729	41	3508	0	232	0	0	0	523	0	0	0	0	0	1135	0	848				
242958																			0	225	663	2307	199	375	0	0	0	739	0	0	0	0	0	305	0	0				
242976																				726	8334	37923		5362	3081			3242					0	14870	0	5389	LINQS			
243375																			0	10335	65737	820591	0	638934	601353	0	0	6671	0	0	0	0	0	59139	39775	0	Settlement Asset			
243414																			0	978	3007	10780	0	411	154	0	0	1134	0	56	0	0	0	4542	0	708	Deferred Stock Grant Compensation			
243955																			0	266	0	2202	0	245	0	0	0	734	0	0	0	0	0	957	0	0				
244037																			0	153	188	1938	296	489	192	0	0	1108	0	0	0	0	0	0	0	0	EFT DEPOSIT			
244149																				1422	0	15270		5286	3429			2286					715	5561	0	0	Accrued BOEM Income	Prepaid Income Taxes		
244158																			0	2197	0	17130	626	730	104	0	0	2757	0	0	0	0	0	8810	0	2636	FISERV EFT DEPOSIT			
244251																			0	381	0	14521	469	607	0	0	0	3993	0	0	0	0	0	8030	0	1510				
245016		6672	11377	51285	2060	5503				6840					0	17783	0	3110		6672																				
245276																				29342	6857	355951	116541	246241				73511					0	0	0	0				
245351																			0	2036	2497	16304	386	890	211	0	0	1425	0	0	0	0	0	9456	0	0	Deposit Premium Paid			
245557																			0	4933	9240	21097	1647	2753	0	0	0	3747	0	0	0	0	0	424	0	0				
246022																				0	3517	6769	1034	1456	269			1796		2			0	0	0	0	Low Income Housing State Tax Credit Funding			
246134																				677	7797	27721		896				4037					0	14314	0	0				
246451																			0	715	0	1400	0	213	0	0	0	472	0	0	0	0	0	0	0	0				
246657																				657	13694	27086		5859	2227	632		6876					0	0	0	0	Investment in low income housing fund	Deposits Paid	Sweep Account Clearing	
246947																			0	174	46	4128	118	118	0	0	0	576	0	0	0	0	0	3214	0	0				
246956																			0	1349	0	35662	0	5021	4419	602	0	7865	0	0	0	0	0	21427	0	0	ANNUITIES	GOLD		
247140																			0	18684	7941	53455	4854	6408	0	0	0	7359	0	0	0	0	0	13063	0	0				
247355																			0	1342	0	68249	3368	5757	1698	0	0	8755	0	0	0	0	0	52395	0	0	CONSTRUCTION IN PROGRESS			
247476																			0	401	1831	8521	443	727	0	0	0	435	0	0	191	0	0	4033	1094	0				
247551																			0	2250	0	6050	218	395	133	0	0	3405	0	0	0	0	0	0	0	0	Security Deposits			
247908																			0	4913	8204	57481	2267	16125	10444	0	0	4957	0	0	0	0	0	23282	0	0	KSB PENSION ASSET			
248240																				5567	681	37093	2234	7636	2557			10712					0	11796	0	701	Tax Credit Fund			
248352																			0	1939	714	5144	295	295	0	0	0	2196	0	0	0	0	0	0	0	0				
248455																			0	326	0	9745	0	953	675	0	0	2879	0	0	0	0	0	5587	0	0	ACCRUED TRUST FEES			
248633																			0	1203	2138	6464	0	361	0	0	0	2615	0	0	0	0	0	147	0	0				
248745																			0	569	1734	10417	138	162	0	0	0	1553	0	0	0	0	0	6399	0	0				
249416																			0	116	1801	5970	114	310	0	0	0	315	0	0	0	0	0	335	0	3093				
249612																				124612	0	602521		83248	29369			82316					0	312345	0	0	Collateral for Derivatives			
249658																			0	1185	635	4676	0	166	0	0	0	387	0	0	0	0	0	2303	0	0				
250430																			0	382	1243	5968	152	165	0	0	0	616	0	0	0	0	0	1508	0	2054				
250476																			0	108	0	572	0	79	0	0	0	385	0	0	0	0	0	0	0	0				
250850																			0	878	0	3721	0	174	0	0	0	1224	0	0	0	0	0	1445	0	0				
251558																			0	2615	1706	13044	726	1378	0	0	0	1170	0	0	0	0	0	6175	0	0				
251745																			0	342	0	7183	1037	1153	0	0	0	3966	0	0	0	0	0	454	1268	0				
251978																			0	2080	0	10371	425	475	0	0	0	3077	0	0	0	0	0	4739	0	0				
252041																			0	1385	99	8971	761	2053	0	0	0	5434	0	0	1256	0	0	0	0	0				
252452																			0	105	0	1296	360	447	0	0	0	744	0	0	0	0	0	0	0	0				
253356																			15	16128	17525	40553	4002	4017				2883					0	0	0	0				
253468																				22057	25656	149370		70612				22506	68502				0	8202	0	337				
253646																			0	1065	364	10945	203	476	0	0	0	3789	0	0	0	0	0	4187	0	1064				
253730																			4	186	0	5350	89	93	0	0	0	1835	0	0	0	0	0	0	3236	0	GL Suspense Clearing			
254317																			0	0	0	17752	0	5880	4591	0	0	11872	0	0	0	0	0	0	0	0	PREPAID EXPENSES - GGL PREMIUMS			
254504																			0	438	2305	15526	1441	1647	0	0	0	1274	0	0	0	0	0	9862	0	0				
254849																			20	1061	0	113561	771	106908	1824	103330	834	2072	0	128	0	0	0	3520	0	0	MISC ASSETS	OPERATING LEASE ASSETS	BILLED LEASE RECEIVABLES	
255350																			0	652	840	5410	145	169	0	0	0	543	0	0	0	0	0	2851	0	355				
255547																				585	0	3122		45				539					0	1953	0	0				
255556																			0	1376	0	9744	383	563	0	0	0	1143	0	0	0	0	0	4279	0	2383				
255574																			0	3286	1245	36087	0	10798	0	0	0	5598	0	0	0	0	0	15160	0	0				
255659																				6065	34174	74035	2357	5864	1676			27932					0	0	0	0	EFT Settlement Deposit			
256058																			0	2598	0	12179	586	1295	225	385	0	4079	0	0	0	0	0	4207	0	0	Late Charge Receivable	Operating Lease Asset		
256076																			0	294	1096	5524	56	84	0	0	0	558	0	0	0	0	0	3492	0	0				
256179																			0	41	0	5883	197	831	590	0	0	1255	0	0	0	0	0	3756	0	0	Participation Clearing			
256553																			73	13520	15330	142804	2407	9741				35723		2683			0	68490	0	0				
257233																			0	4476	15932	56203	3755	5504	1397	0	0	6141	0	0	0	0	0	24150	0	0	UBA Community Health Fund			
257345																			0	1183	0	2697	84	295	211	0	0	1219	0	0	0	0	0	0	0	0	CARD SETTLEMENT DEPOSIT			
257578																			0	8302	657	31771	0	9776	2867	0	0	2162	0	0	0	0	0	10874	0	0	FHLBI LRA			
257653																			0	0	0	667	0	22	0	0	0	645	0	0	0	0	0	0	0	0				
257756																			0	4860	0	13713	1122	1504	0	0	0	3336	0	0	0	0	444	3569	0	0				
258306																			0	3045	5786	24480	0	4914	2814	0	0	1951	0	0	0	0	0	6470	0	2314	DEFERRED TRUSTEE COMPENSATION			
258379																			0	260	1391	8436	664	734	0	0	0	777	0	15	0	0	0	5274	0	0				
258539																			0	588	0	2820	0	74	0	0	0	2158	0	0	0	0	0	0	0	0				
258771																				51718	18217	207157	7913	19748			5063	28991					0	21994	60211	6278			Income Tax Receivable	
258874																			0	420	0	2947	77	87	0	0	0	501	0	0	0	0	0	1939	0	0				
259059																			0	214	0	1785	149	442	0	0	0	1129	0	0	0	0	0	0	0	0				
259330																				1741	3334	32047	2543	5907	1753			3867					0	9263	0	7935	Right of Use Asset			
259442																			0	2262	1330	17450	247	613	213	0	0	3198	0	0	0	0	0	9238	0	809	Defferred Int Income			
259956																			0	1947	2114	4710	119	119	0	0	0	530	0	0	0	0	0	0	0	0				
260055																				14242	29752	197837	7274	19248				27429					0	86221	2782	18163				
260831																			0	177	0	1749	227	231	0	0	0	1279	0	0	0	0	0	62	0	0				
261146																				1927	0	9191	1049	5098				2166	1738		1303		0	0	0	0				
261360																			7	120	4122	34268	809	819	0	0	0	7527	0	0	0	0	0	20438	0	1242				
261940																			0	5748	0	31254	1223	2524	0	0	0	7975	0	0	0	0	0	14436	0	571				
262059																			0	847	1756	18883	0	2430	0	0	0	1946	1408	0	0	0	0	11904	0	0				
262237																			0	438	2629	15786	920	1785	765	0	0	2862	0	0	0	0	0	0	0	8072	SBA Servicing Asset			
262358																			0	4812	5187	25823	2798	3455	0	0	0	2558	0	0	0	0	0	9811	0	0	ATM Switch/Cash Clearing			
262741																			0	756	0	15019	473	473	0	0	0	3361	0	0	0	0	0	9819	0	610				
262844																			0	2303	0	31015	288	1112	0	0	0	5905	0	0	0	0	0	19883	0	1812				
262956																			0	1350	1189	10234	90	203	0	0	0	1112	0	0	0	0	0	5949	0	431				
263243																				1357	0	12636		1875		1158		2686					0	6718	0	0		Unamortized Finders Fees		
263627																			0	609	1125	13285	282	651	288	0	0	475	0	0	0	0	0	9344	0	1081	Accrued Interest Rec - Other US Agency			
264455																			0	522	3320	14880	1861	1969	0	0	0	2521	0	0	0	0	0	6548	0	0				
264772																			0	40327	92977	433213	0	224721	0	0	0	39950	0	161778	0	0	0	35238	0	0				
265340																			0	1632	4625	12887	0	265	0	0	0	1319	0	0	0	0	0	5046	0	0				
265407																			0	1572	15432	77475	2771	6443	1825	0	0	6855	0	0	0	0	0	43683	1392	2098	Company Owned Life Insurance			
265452																			0	1093	18	4283	0	35	0	0	0	1118	0	0	0	0	0	2019	0	0				
265676																			0	135	1410	5896	227	384	0	0	0	466	0	0	0	0	0	3501	0	0				
266244																			0	2419	1938	9885	199	728	0	0	0	1224	0	0	0	0	0	3576	0	0				
266253																			0	1577	0	8514	172	281	0	0	0	3009	0	87	0	0	0	3647	0	0		SOFTWARE		
266655																			0	986	314	6922	127	177	0	0	0	1772	0	0	0	0	0	3673	0	0				
266851																			0	435	1609	12906	316	1180	160	0	0	1289	694	0	0	0	0	8393	0	0	Money Gram Reserve			
266945																			0	8104	11224	51064	0	2311	1025	0	0	5113	0	0	0	0	0	24312	0	0	Prepaid Equip & Service Contracts			
267652																			0	610	0	5190	150	150	0	0	0	549	0	0	0	0	0	3881	0	0				
268006																				3450	19261	74464	4477	17224		8307		8480					0	26049	0	0		Investment in LIHTC projects		
268136																			0	272	1979	9692	702	766	0	0	0	1822	0	0	0	0	0	4305	0	548				
268677																				1249	0	20499	2391	16008	5070			3242			8547		0	0	0	0	BOLI			
268828																				836	3249	18843		1883	1826			1301					0	11574	0	0	EDP SOFTWARE			
268976																			0	2986	661	19258	149	433	0	0	0	3216	0	0	0	0	0	11962	0	0				
269049																			0	4767	57	10743	562	562	0	0	0	4166	0	0	0	0	0	1191	0	0				
269058																				3559	0	8935	130	306				1747					0	3323	0	0				
269571																			0	176	0	2641	18	18	0	0	0	315	0	0	0	0	0	1406	0	726	ACCRUED FEDERAL AND STATE TAXES			
269759																			0	165	0	3293	0	25	0	0	0	1234	0	0	0	0	0	1869	0	0	57	Bank Owned Life Insurance		
270148																			0	248	43	5071	224	224	0	0	0	1162	0	0	0	0	0	3394	0	0				
270353																			0	144	0	1750	61	61	0	0	0	351	0	0	0	0	0	1194	0	0				
270504																			0	3420	4351	29500	1554	11928	9407	0	0	4443	0	0	288	0	0	3805	0	1553	Tax Credit Investments			
270531																			0	1045	2685	4342	0	114	0	0	0	498	0	0	0	0	0	0	0	0				
270652																			0	0	0	4326	304	332	0	0	0	2312	0	0	0	0	0	1682	0	0				
271136																			0	20	0	819	216	414	0	0	0	385	0	27	0	0	0	0	0	0				
271275																				1563	5384	16835	806	1348				1510					0	7030	0	0				
271341																			0	116	0	754	76	160	0	0	0	478	0	0	0	0	0	0	0	0				
271529																			0	537	0	18932	1230	2341	0	0	0	2198	0	0	619	0	0	10775	0	3081				
272030																			0	138	781	3791	212	219	0	0	0	824	0	0	0	0	0	1128	0	701				
272058																			0	188	0	749	0	38	0	0	0	523	0	0	0	0	0	0	0	0				
272151																			0	113	861	3395	0	118	0	0	0	230	0	0	0	0	0	2073	0	0				
272272																			32	28565	9698	144564	4448	4604	0	0	0	26006	23	26	74	0	0	74751	0	940				
272302																				60453	3397	242096		36907	23362	10035		10875					0	127465	0	2999	Prepaid Pension	Current prepaid fed and and state tax		
273336																				2088	27701	102606	3562	13967	4535			10754					0	31276	0	16820	Investments in LLPs			
273550																			0	10733	1883	22698	0	83	0	0	0	4009	0	0	0	0	0	5990	0	0				
273653																			0	295	0	873	0	39	0	0	0	539	0	0	0	0	0	0	0	0				
273662																			0	918	23353	49070	13721	19566	0	0	0	5233	0	0	0	0	0	0	0	0	Fine Art-Net of Depreciation			
273840																			0	1576	0	9927	154	203	0	0	0	1412	0	0	0	0	0	6736	0	0				
273859																			0	188	0	455	0	0	0	0	0	267	0	0	0	0	0	0	0	0				
274025																			0	112	55	432	0	125	0	0	0	140	0	0	0	0	0	0	0	0				
274052																			0	147	0	625	84	84	0	0	0	394	0	0	0	0	0	0	0	0				
274829																				1089	4626	22762		5213				1449					0	10385	0	0				
274856																			0	525	81	2494	141	176	0	0	0	1712	0	1	0	0	0	0	0	0				
275255																				836	0	9041	638	653	15			5699					0	1853	0	0	CDARS Outgoing RBP			
275358																			0	7860	8495	54908	895	3108	0	0	0	15723	0	0	0	0	0	17965	18	1739				
275479																			0	2108	4139	9587	207	438	0	0	0	719	0	0	0	0	0	2183	0	0				
275657																			0	1054	197	2388	0	0	0	0	0	1137	0	0	0	0	0	0	0	0				
276074																			0	3453	0	16432	1029	8868	7245	0	0	1371	0	0	0	0	0	2740	0	0	NET PENSION ASSETS	OTHER ASSETS		
276159																			15	278	2591	4749	16	31	0	0	0	1849	0	0	0	0	0	0	0	0				
276551																			0	544	0	5635	184	221	0	0	0	1152	0	0	0	0	0	3718	0	0				
276579																				461657	802735	3432151		1252743				347771	383934	318455			0	536170	31075	0				
276645																			0	1936	297	12340	616	804	0	0	0	3461	0	0	0	0	0	5842	0	0				
276654																				329	41	1409	26	240	57			799					0	0	0	0	FISERV SETTLEMENT DEPOSIT			
276850																			0	7299	2256	32502	1420	2355	0	0	0	15163	0	0	515	0	0	2677	0	2752				
276953																			0	0	301	2782	0	1432	1308	0	0	1049	0	0	0	0	0	0	0	0	CSV Life Insurance			
277240																			0	1314	2192	5582	285	297	0	0	0	1779	0	0	0	0	0	0	0	0	0			
277277																			371	5170	906	12576	369	1153		206	171	1636			28		0	3711	0	0		Due from ISO Processor	Prepaids Greater than 1 year	
277736																			0	993	27	2174	0	340	0	0	0	814	0	0	0	0	0	0	0	0				
277820																			0	993	4810	17844	322	472	0	0	0	2814	0	0	0	0	0	5345	110	3300			0	
278256																			0	2784	1179	15830	89	1515	2	1424	0	3733	0	0	0	0	0	6619	0	0	Outgoing CDARS RBP	Foxtrot LLC		
278555																			0	9934	6531	39853	2841	10466	0	0	0	12922	0	0	6995	0	0	0	0	0				
278733																			0	137	560	2057	325	385	0	0	0	975	0	0	0	0	0	0	0	0				
278751																			0	95	0	779	120	529	409	0	0	155	0	0	0	0	0	0	0	0	OTHER ASSETS			
278818																				11711	32133	168339	16308	21006				15854					0	66466	0	21169			0	
279105																				3668	12666	78129	24343	29418				6381					0	17917	0	8079				
279842																			0	8553	0	12188	277	1028	26	0	0	2607	0	138	0	0	0	0	0	0	Self Funded Health Insurance Program			
279954																				4590	9202	42560	1162	1911				12299					0	14558	0	0	OTHER RECEIVABLES			
280110	0	936456	1219621	9064799	0	1988173	0	0	0	686597	0	0	1630415	0	0	3193673	655988	384291		936456																				
280138																			0	109	1994	8194	0	500	0	0	0	591	0	0	0	0	0	5000	0	0	Deferred Loan Fees			
280352																			0	167	0	1810	0	55	0	0	0	661	0	0	0	0	0	927	0	0				
280558																			0	128	0	777	0	129	0	0	0	520	0	0	0	0	0	0	0	0				
282075																			0	4221	9302	67964	2822	4703	0	0	0	5889	1435	0	0	0	0	43849	0	0				
282226																			0	431	4608	8424	279	334	0	0	0	1590	0	0	0	0	0	1461	0	0				
282824																			0	1491	1557	19878	405	5092	4249	0	0	1785	0	0	0	0	0	5967	0	3986	CSV-Annuity			
283438																				1135	5869	44612	804	25930	17644			5595					0	6083	0	0	INVESTMENT IN SUBSIDIARY			
283652																			0	508	0	3153	0	314	0	0	0	2331	0	0	0	0	0	0	0	0				
283737																			0	1395	0	9225	790	803	0	0	0	7027	0	0	0	0	0	0	0	0				
283867																			0	5766	0	28589	0	8590	3457	0	0	4752	0	0	0	0	0	9481	0	0	Wire receivable, pending receipt from title company			
284154																			0	1035	123	2725	635	750	0	0	0	817	0	0	0	0	0	0	0	0				
284239																			0	454	41	6409	176	179	0	0	0	1297	0	0	0	0	0	4438	0	0				
284556																			0	3623	0	17890	928	3163	0	0	0	8622	0	0	0	0	0	2482	0	0				
284752																			0	610	0	2353	205	283	0	0	0	1147	0	0	0	0	0	313	0	0		0		
284958																			0	199	11	889	94	94	0	0	0	585	0	0	0	0	0	0	0	0				
285151																			14	1955	0	3571	26	289	19			1327					0	0	0	0	Current Income Tax Receivable			
285348																			0	600	756	6662	248	599	84	0	0	1641	0	0	14	0	0	3066	0	0	OTHER			
285544																				803	1697	3462	184	450				512					0	0	0	0				
285553																				0	0	1177		19				619					0	539	0	0				
285740																				4989	0	29298	1205	1388				3294		54	127		0	19627	0	0	Cardinal Tickets			
285852																			0	2162	548	19276	693	3250	1900	0	0	3529	0	0	0	0	0	9787	0	0	Construction			
285928																			0	382	0	11973	331	541	206	0	0	1776	0	0	0	0	0	9274	0	0	Principal Receivable			
286251																			0	0	0	2318	43	72	0	0	0	282	0	0	0	0	0	1964	0	0				
286457																			0	5467	2058	49142	0	12488	5170	0	0	7167	4686	0	0	0	0	21962	0	0	Tax Refund Receivable			
286840																			0	0	0	1530	0	81	0	0	0	1449	0	0	0	0	0	0	0	0				
287007																			0	227	1963	2638	89	95	0	0	0	353	0	0	0	0	0	0	0	0				
287342																				550	164	2906		123				1666					0	403	0	0				
287922																			0	102	284	2472	78	112	0	0	0	181	0	0	0	0	0	1793	0	0				
287959																			0	1091	79	2330	116	174	0	0	0	986	0	0	0	0	0	0	0	0				
288152																			0	129	245	1806	0	34	0	0	0	185	0	0	0	0	0	1213	0	0				
