"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
5210		0	24353	5740	40	0	17280	171	1464				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-834		
5461		0	6902	0	18	0	6887	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5751		0	3027	389	1	0	2637	0	0				40	0	0	0	0	40	0	0	0	0	0	0	0	0	0	29		
6039		0	6382	423	25	0	5969	35	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	
6329		0	29883	11100	4782	0	30245	16244	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	
7009		0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7045		0	1220	33	3	0	1196	12	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7072		0	3443	243	45	0	3320	165	0				0	0	0	0	0	0	0	0	23	0	0	23	0	0	0	7		
7456		0	1223	115	0	0	1108	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7634		30	1355	-40	47	0	1380	32	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15		
8462		0	2020	155	18	0	1968	121	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		
8631		0	410	3	0	0	408	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
9357		0	3850	281	56	0	3736	223	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16		
9553		0	1380	0	0	0	1380	0	0				70	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0		
9807		0	30719	0	322	0	30398	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955		0	1944	0	1	0	1943	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
10250		0	4460	384	23	0	4220	167	0				162	0	-10	0	0	152	0	0	0	0	0	0	0	0	0	26		
10849		0	3062	110	11	0	2941	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		
11145		0	3457	-4058	2431	0	5196	112	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640		0	2571	11	17	0	2602	59	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
11837		0	1083	90	0	0	1048	55	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30		
12030		0	13938	0	2836	0	12685	1583	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
12142		0	2217	41	4	0	2282	110	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19		
12311	0		2330777	239210	91576	0	2244361	244370	0	0	6891	0	0	0	0	0	0	0	0	3434	-3434	0	0	0	0	0	0	-17525	0	
12647		0	1221	15	2	0	1209	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
12946		0	36425	2885	282	0	34306	1048	0				0	0	0	0	0	0	600	0	0	0	0	600	0	0	0	-85		
13103		0	24177	1336	81	0	22973	213	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905	0	
13251		0	785	30	3	0	766	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
13457		0	1479	525	3	0	951	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14155		0	4928	234	1	0	4701	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7		
14650		0	1460	290	27	0	1178	35	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14753		0	607	0	0	0	607	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14865		0	6795	0	32	0	6786	23	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14977		0	671	15	1	0	660	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16551		0	4816	0	11	0	4817	12	0				18	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0		
17110		0	279	0	0	0	279	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17147		0	195316	9800	3192	0	192757	10433	0				245	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	2197	
17259		0	366	115	9	0	256	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17950		0	5968	130	3	0	5973	138	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17978		0	1495	60	0	0	1435	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18050		0	6992	400	44	0	6801	253	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50		
18827		0	23603	419	250	0	23099	165	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623		
18836		0	1961	148	21	0	1880	88	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18854		0	18222	0	504	0	17918	200	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356		0	1631	175	5	0	1465	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
19936		0	4201	0	72	0	4139	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
19972		0	492	67	0	0	425	0	0				29	0	0	0	0	29	0	0	0	0	0	0	0	0	0	5		
20053		0	1786	120	6	0	1940	280	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20633		0	2735	62	2	0	2692	21	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21		
20857		0	2254	161	1	0	2096	4	0				10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	-46		
21256		0	153	269	0	0	123	239	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21359		0	479	0	0	0	479	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21658		0	2440	0	2	0	2438	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22048		0	4329	390	20	0	4099	135	-45				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22543		0	2531	-23	6	0	2580	32	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18		
22552		0	1083	80	1	0	1002	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22730		0	1720	91	54	0	1729	154	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50		
23456		0	3192	350	9	0	3134	301	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
23504		0	93189	16901	356	0	88751	12819	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	
23643		0	2656	512	118	0	2380	354	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
23755		0	1965	100	16	0	1940	91	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24006		0	16307	1496	15	0	16985	2189	0				0	0	0	0	0	0	82	0	15	0	0	97	0	0	0	-165		
24378		0	348	4	1	0	343	0	0				5	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0		
24659		0	598	0	13	0	594	9	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24949		0	5392	61	28	0	5307	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61		
25357		0	6228	1897	73	0	6243	1985	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
25647		0	3477	0	115	0	3369	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765		0	46691	4529	323	0	42853	1014	0				14	0	-5	0	0	9	0	0	0	0	0	0	0	0	0	0		
27070		0	7709	538	9	0	7196	34	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22		
27614		0	1587	0	1	0	1608	22	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
27847		0	7456	252	72	0	7295	175	12				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
28013		0	36120	4668	419	0	35183	4150	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	
28152		0	2296	354	0	0	1954	12	0				65	0	-1	0	0	64	0	0	0	0	0	0	0	0	0	0	0	
28675		0	1347	150	2	0	1195	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732		0	1481	65	6	0	1417	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25		
29476		0	1703	-5	5	0	1720	17	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133		
29636		0	8180	1328	174	0	6948	270	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-200		
29878		0	17907	343	0	0	17564	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12		
30052		0	433	0	0	0	433	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31134		0	1949	120	42	0	1800	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255		0	9792	281	49	0	9493	31	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31657		0	1027	1	16	0	1010	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31826		0	4950	337	6	0	4655	48	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31835		0	2318	0	37	0	2525	244	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
32234		0	902	205	24	0	786	113	0				17	0	0	0	0	17	569	0	168	0	0	737	0	0	0	0		
32766		0	2318	-260	142	0	2436	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
32971		0	3084	91	23	0	3022	52	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
33147		0	7008	888	7	0	6169	1158	1102				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71		
33259		0	11814	-53	0	0	11871	4	0				3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	358		
33370		0	151	0	0	0	151	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33839		0	114	0	7	0	114	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
33857		0	14371	663	11	0	13793	96	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34434		0	3205	412	75	0	3002	284	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12		
34537		0	142184	13629	2703	0	138055	12203	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	
34555		0	3062	180	43	0	2892	53	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34742		0	5135	132	1	0	4924	0	78				2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	68		
35057		0	2425	121	43	0	2313	52	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301	2000		179000	38000	0	0	173000	32000	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	3000	0	
35646		0	648	34	0	0	614	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		
35879		0	1196	70	0	0	1126	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56		
36933		0	4650	267	4	0	4404	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37051		0	1179	120	0	0	1060	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37341		0	1295	265	14	0	1189	173	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37435		0	17665	1816	463	0	16941	1555	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37640		0	75510	16500	312	0	44436	1646	15908				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	
37659		10	514	115	0	0	526	127	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5	7		
37949		0	1802	150	27	0	1987	362	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
38740		0	3339	200	15	0	3151	27	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
39327		0	4698	831	28	0	3910	71	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-31		
39756		0	7363	-156	161	0	7358	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40033		0	785	0	1	0	785	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
40499		0	47964	2246	67	0	56101	10450	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-122	0	
40855		0	1604	96	0	0	1510	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
41553		0	788	0	0	0	792	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
41629		0	2589	135	97	0	2551	194	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19		
41825		0	8675	389	7	0	8279	0	0				103	0	-11	0	0	92	0	0	0	0	0	0	0	0	0	19	0	
42037		0	723	31	10	0	724	42	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
42354		0	3343	240	12	0	3102	11	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
42372		0	3640	0	9	0	3639	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
42420		0	132966	15800	6580	0	118906	12436	4116				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2593	0	
42448		0	25582	2487	218	0	23523	646	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	820		
42457		0	569	78	0	0	591	100	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
43052		0	1499	60	0	0	1441	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
43351		0	11057	4950	236	0	9879	4008	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50		
43856		0	715	15	0	0	700	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
43959		0	1186	10	2	0	1219	45	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
44040		0	4738	-17	14	0	4745	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17		
44433		0	9701	1444	2	0	8255	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	
44741		0	5870	275	50	0	5627	82	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		
44750		0	2077	0	10	0	2081	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
44929		0	1217	32	34	0	1152	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	
45056		0	609	30	0	0	579	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45458		0	1862	34	35	0	1808	15	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45551		0	11372	1454	100	0	11068	1250	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6		
45560		0	15546	-367	76	0	15973	136	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
45775		0	933	0	0	0	933	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		
46053		0	3365	11	68	0	3431	145	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
46941		0	2055	150	13	0	1912	20	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
47247		0	13362	0	61	0	13705	404	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47500		0	3941	-44	62	0	3931	8	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44		
48057		0	801	0	0	0	802	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
48374		0	16030	1700	149	0	14865	684	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50		
48440		0	1800	50	0	0	1751	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19		
49054		0	3322	0	17	0	3305	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49148		0	649	0	0	0	649	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49241		0	13621	0	72	0	12852	132	829				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49652		0	2006	99	38	0	2012	143	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49858		0	1345	45	0	0	1300	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49951		0	1547	507	9	0	1042	11	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
50144		0	511	0	11	0	466	6	40				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
50461		0	5395	0	0	0	5395	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51253		0	11896	-24	125	0	11931	136	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	
51356		0	216	0	6	0	210	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51459		0	1649	95	16	0	1586	48	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
51842		0	11930	1606	260	0	10064	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52719		0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951		0	3388	323	101	0	3434	470	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
53051		0	698	0	0	0	700	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
54058		0	6665	0	14	0	6677	26	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54656		0	3811	0	25	0	3833	47	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54973		0	65528	4679	2421	0	64231	5803	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	
55336		0	4693	205	27	0	4550	89	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-25		
55635		0	1660	50	30	0	1992	412	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
55653		0	839	0	34	0	847	42	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
55970		0	6520	153	2	0	6419	54	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
56258		0	2105	12	0	0	2093	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28		
56351		0	35686	1625	220	0	35019	1178	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56548		0	7645	0	2	0	7643	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
56717		0	12022	878	143	0	11124	123	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48		
57451		0	7030	-609	4	0	7729	94	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609		
58225		0	2891	200	45	0	2839	193	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
58243		0	79634	8000	279	0	80846	9491	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58355		0	751	65	0	0	686	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
58551		0	2882	240	62	0	3109	529	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
58636		0	5254	150	213	0	5242	351	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25		
58757		0	2480	569	14	0	1897	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61		
58971		0	155927	4320	1476	0	153558	16429	13002				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3725	0	
59316		0	20908	1764	181	0	19843	880	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43		
59352		0	6614	85	1	0	6528	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18		
59370		0	3832	31	3	0	3798	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69		
59754		0	1962	636	1	0	1326	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		
60143	0		698000	62000	9000	0	690000	63000	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	
60330		0	15220	158	402	0	15332	672	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
60545		0	2442	150	35	0	2271	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
60554		0	1223	10	241	0	1000	28	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
60648		0	4360	0	35	0	4365	40	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
61122		0	19044	1385	267	0	18170	778	0				59	0	0	0	0	59	0	0	0	0	0	0	0	0	0	131	0	
61355		0	13570	2201	289	0	14510	3430	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
61757		0	6028	0	8	0	6020	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61832		0	2072	0	5	0	2067	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
61953		0	949	70	6	0	873	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		
62044		0	1816	446	0	0	1596	226	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81		
62110		0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
62147		0	676	1	1	0	682	10	2				18	0	0	-2	0	16	0	0	0	0	0	0	0	0	0	0		
63050		0	3748	150	26	0	3644	72	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
63069	2005		728397	88591	10422	0	677806	48422	0			0	216	0	-17	0	0	199	259	0	79	0	0	338	0	0	942	1702	0	
63201		0	2480	-102	1	0	2599	18	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1		
63573		0	6886	60	0	0	6826	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
63733		0	12993	1100	175	0	12749	1031	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
64150		0	2245	0	0	0	2245	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
64552		0	3890	-32	6	0	3992	76	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	
64730		0	2042	305	15	0	1742	20	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-152		
65205		0	6266	324	11	0	5936	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-24		
65559		0	5778	315	1	0	5542	80	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65858		0	18916	1896	213	0	17681	874	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204		
66154		0	2203	61	14	0	2132	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10		
66275		0	5605	4200	23	0	6815	5433	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
67142		0	1695	454	5	0	1247	11	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5		
67151		0	16383	0	6	0	16396	19	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
67209		0	17921	357	296	0	18439	1171	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151		
67254		0	5	2	0	0	4	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
67656		0	69129	22835	2170	0	72997	28873	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67870		0	5084	-100	44	0	5152	12	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173		
68671		0	1389	15	15	0	1359	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		
68756		0	10055	542	21	0	9672	180	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-210	0	
68831		0	2439	52	25	0	2571	209	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18		
69333		0	14907	1090	136	0	13895	214	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-260	0	
