"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
	Allowance for credit losses on other	Allowance for credit losses on other	ACL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	WRITE DOWN ARISING FRM TRNSFR TO HFS	BEGIN BALANCE (MOST RECENT) IN ACL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	ADJUSTMENTS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW CR LN&LSE LOSS CC/FIN CHGS	ALLOCATED TRANSFER RISK RESERVE	Balance most recently reported for e	Recoveries, Held-to-maturity debt se	Provisions for credit losses, Held-t	Adjustments, Held-to-maturity debt s	Less: charge-offs, Held-to-maturity 	Balance end of current period, Held-	Balance most recently reported for e	Recoveries, Available-for-sale debt 	Provisions for credit losses, Availa	Adjustments, Available-for-sale debt	Less: charge-offs, Available-for-sal	Balance at end of current period, Av	Less: Write-downs arising from trans	Less: Write-downs arising from trans	Provisions for credit losses on othe	Provisions for credit losses on off-	Estimated amount of expected recover	
351131		0	324	58	0	0	266	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
351560		0	6879	300	0	0	6579	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
351878		0	898	107	0	0	864	73	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
352370		0	1144	15	2	0	1174	47	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8		
352651		0	2306	101	0	0	2205	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5		
352745		0	3134	222	88	0	3095	271	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9		
352772		0	159707	10134	2622	0	155521	8570	0				297	9	-8	0	0	298	0	0	0	0	0	0	0	0	0	478	0	
353238		0	5756	699	123	0	5338	404	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80		
353546		0	1422	135	6	0	1308	27	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
353555		0	90680	43600	14903	0	90899	58722	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	
353957		0	1037	0	12	0	1029	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
354253		0	609	0	8	0	601	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
354310		0	86527	9409	1266	0	87091	11239	0				0	0	0	0	0	0	839	0	-821	0	0	18	0	0	0	-66	70	
354552		0	4836	176	22	0	4905	267	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
354851		0	1526	2224	157	0	2458	3313	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
355120		0	8308	900	34	0	8011	637	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
355559		0	5046	146	3	0	4950	53	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88		
355858		0	79216	39225	3726	0	81857	45592	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
356239		0	3523	735	57	0	3004	273	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
356659		0	5244	0	381	0	4917	54	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
356752		0	3915	1751	6	0	2465	307	0				2006	0	900	0	0	2906	0	0	0	0	0	0	0	0	0	133		
357526		0	1967	175	7	0	1846	61	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8		
357553		0	1491	22	0	0	1476	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-22		
357777		0	1754	44	31	0	1721	42	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19		
357937		0	3311	651	288	0	5407	3035	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220		
358112		0	1307	203	239	0	1150	285	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
358448		0	539	62	25	0	534	88	6				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7		
358756		0	664	0	5	0	668	9	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
359472		0	451	9	0	0	442	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
359744		0	652	-2	8	0	647	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		
360777		0	68	0	0	0	68	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361055		0	8417	1403	597	0	7818	1401	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37		
361167		0	45294	2409	1143	0	44884	3142	0				0	0	55	0	0	55	0	0	0	0	0	0	0	0	0	8	0	
361279		0	2477	221	40	0	2688	472	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23		
361354		0	390	0	0	0	426	36	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
361439		0	7061	400	0	0	6680	19	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4	0	
362043		0	383	-8	6	0	388	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8		
362155		0	1987	60	85	0	1909	67	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
362717		0	8686	0	36	0	8696	46	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362856		0	635	-2	3	0	667	33	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		
362940		0	1501	800	155	0	1257	711	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
363442		0	94	0	0	0	94	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
363648		0	1335	0	2	0	1348	15	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
363657		0	3223	110	30	0	3195	112	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
363778		0	618	9	0	0	609	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
364131		0	4461	444	33	0	4014	30	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
364270	0		1037	202	51	0	1017	233	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	
364430		0	3584	465	253	0	3128	262	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
364850		0	1015	182	57	0	1006	230	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365325		0	300050	47088	3333	0	271844	39733	17518				18	0	-1	0	0	17	0	0	0	0	0	0	0	0	0	-2271	0	
365745		0	2154	168	12	0	2061	87	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7		
365848		0	272	49	0	0	224	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
365950		0	1251	1255	2	0	1151	6	-1151				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77		
366078		0	9271	-126	144	0	9289	36	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22		
366238		0	20921	1350	211	0	20282	708	-214				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366247		0	1530	36	2	0	1492	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
366359		0	947	162	52	0	846	113	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
366658		0	1062	161	10	0	961	70	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		
366854		0	6729	5439	0	0	1453	1020	857				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21		
367150		0	1016	126	8	0	916	34	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
367178		0	1440	271	0	0	1169	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9		
367431		0	3465	60	40	0	3478	113	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100		
367543		0	4028	768	5	0	3271	16	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
368054		0	1006	225	2	0	958	179	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
368344		0	716	40	0	0	676	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368522		0	1497	93	2	0	1418	16	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7		
368951		0	2198	0	10	0	2220	32	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
369453		0	1228	0	10	0	1287	69	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
369659		0	15166	115	33	0	15033	15	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	535		
370020		0	5981	2272	166	0	5037	1494	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8		
370347		0	1370	52	6	0	1325	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
370721		0	2552	88	15	0	2396	47	100				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370833		0	1049	0	16	0	1186	153	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
370954		0	801	-123	1	0	928	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125		
371223		0	3601	180	5	0	3418	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
371232		0	1127	674	81	0	1018	646	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
371362		0	4748	360	190	0	4980	782	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
371559		0	567	0	11	0	854	298	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
371755		0	434	377	82	0	401	426	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371849		0	798	170	4	0	972	348	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
371924		0	10146	269	321	0	9804	248	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-42		
371942		0	978	18	10	0	684	9	275				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
372444		0	828	18	29	0	819	38	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
372538		0	13628	2100	192	0	12971	1635	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
372640		0	1221	203	23	0	1034	39	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11		
372855		0	2281	395	0	0	1886	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
373272		0	320	0	0	0	320	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
373553		0	484	0	0	0	619	0	-135				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
373601		0	1899	154	0	0	1745	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3	0	
374130		0	1751	175	32	0	1605	61	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87		
374653		0	31373	5280	806	0	30716	5429	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	
374774		0	1112	0	3	0	1109	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
375043		0	21117	1830	258	0	19732	703	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
375379		0	287	0	0	0	287	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
375502		0	20414	-667	45	0	21087	51	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-141		
375566		0	10640	164	78	0	10814	416	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
375650		0	222	0	0	0	222	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
376237		0	1006	0	25	0	1059	78	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
376273		0	13713	120	455	0	13737	599	0				1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
376442		0	6235	484	6	0	5807	62	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376947		0	1668	100	71	0	1631	134	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
377663		0	1422	35	36	0	1352	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377850		0	3472	2000	60	0	1891	479	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
378044		0	638	199	24	0	441	26	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
378110		0	134	10	2	0	262	140	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
379050		0	240	0	8	0	261	29	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
379153		0	1272	494	8	0	902	132	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
379470		0	672	0	0	0	672	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
379649		0	812	800	17	0	1079	1084	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379920		0	433901	68392	10942	0	419539	64972	0				248	0	-96	0	0	152	0	0	0	0	0	0	0	0	0	-1273	0	
380346		0	1168	-2	9	0	1161	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		
380458		0	16863	1614	48	0	15633	432	0				192	0	0	0	0	192	0	0	0	0	0	0	0	0	0	546		
380533		0	4099	1155	9	0	4170	1235	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
380878		0	1532	541	0	0	991	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-97		
380944		0	1447	97	0	0	1350	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50		
381026		0	799	67	2	0	746	16	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
381932		0	3761	215	19	0	3533	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
381950		0	962	15	30	0	927	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
382050		0	3908	685	136	0	3229	142	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	
382069		0	2442	535	142	0	2336	571	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5	0	
382256		0	404	0	0	0	405	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
382274		0	31	0	0	0	34	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
382443		0	600	5	7	0	699	111	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45		
382537		0	3435	997	633	0	2637	832	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21		
382649		0	7051	210	62	0	8621	1842	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
382658		0	3036	75	39	0	2962	40	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
382742		0	2030	-1124	1438	0	2581	865	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41		
382854		0	1220	55	13	0	1217	65	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	
384018		0	37680	1568	76	0	36049	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-99		
384278		0	9518	1050	302	0	9017	851	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86	0	
384353		0	76	0	0	0	76	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
384652		0	6875	-500	156	0	7240	21	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168		
384830		0	1561	180	2	0	1379	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
385350		0	1796	132	0	0	1674	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
385471		-94	6375	-3	1	0	6378	1	0				76	0	0	0	0	76	0	0	0	0	0	0	0	0	0	2		
385547		0	1718	0	32	0	1749	63	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
385686		0	2558	23	0	0	2537	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52		
386432		0	1654	260	14	0	1456	76	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
386450		0	2720	0	0	0	2725	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
386731		0	2655	630	27	0	2098	100	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23		
386825		0	407	22	1	0	394	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
387055		0	1196	15	1	0	1196	16	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
387671		0	6638	940	160	0	6490	952	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-159		
388155		0	2083	142	30	0	2125	214	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
388258		0	441	0	0	0	446	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10		
388557		0	6108	239	143	0	5742	16	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
388744		0	5104	272	89	0	4814	71	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-272		
388753		0	349	25	0	0	349	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
388874		0	510	0	0	0	510	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
389358		0	2043	430	0	0	2710	1097	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
389376		0	330	0	1	0	349	20	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
390372		0	2242	0	7	0	2235	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
390840		0	3332	29	63	0	3685	445	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8		
391418		0	3258	1285	264	0	4804	3095	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
391557		0	1073	320	10	0	755	12	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
391575	0		81879	18065	42	0	63904	132	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
391959		0	1100	0	4	0	1096	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
391977		0	3125	-394	0	0	3681	162	0				3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	-7		
392152		0	884	215	0	0	781	112	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		
392255		0	833	60	13	0	849	89	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
392778		0	4749	480	30	0	4239	0	0				196	0	-20	0	0	176	0	0	0	0	0	0	0	0	0	-192		
393252		0	1588	237	3	0	1353	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107		
393355		0	2194	417	61	0	1918	202	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	
393953		0	7133	250	12	0	6912	41	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
394156		0	1619	1181	64	0	1037	663	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
394259		0	4965	200	15	0	4944	194	0				34	0	0	0	0	34	0	0	0	0	0	0	0	0	0	25		
395238		0	469521	37569	26637	0	486845	81530	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1714	0	
396057		0	693	0	1	0	692	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
396244		0	2581	175	6	0	2400	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7	0	
396253		0	14289	850	44	0	13483	88	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
396954		0	2153	20	100	0	2170	137	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
397456		0	1842	235	4	0	2208	605	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
397531		0	8513	157	0	0	11275	2919	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	784		
397540		0	21323	2000	835	0	18975	487	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
397559		0	10045	1304	290	0	8470	19	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		
397755		0	18457	250	38	0	18196	27	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
397858		0	536	120	1	0	422	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
398051		0	1133	50	0	0	1083	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398248		0	1798	188	13	0	1629	32	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398668	1254		0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	0	0	
398837		0	2747	7	7	0	2772	39	0				253	0	-196	0	0	57	0	0	0	0	0	0	0	0	0	0		
399357		0	811	150	4	0	660	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
399517		0	65516	22867	182	0	45189	4579	1857				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	
399731		0	709	0	2	0	723	16	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
399973		0	1927	168	8	0	1769	18	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
400057		0	1530	236	0	0	1520	226	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
400141		0	8571	400	26	0	8176	31	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
400365		0	4521	50	77	0	4611	217	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
400767		0	1051	54	11	0	1060	74	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
401072		0	270	-24	0	0	319	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
401559		0	445	0	8	0	466	29	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
401755		0	2352	0	0	0	2358	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
401906		0	6039	68	17	0	6034	80	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14		
401951		0	664	101	6	0	583	26	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		
402846		0	264	0	0	0	279	15	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
402873		0	549	57	0	0	492	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
403067		0	1544	41	0	0	1503	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13		
403151		0	24746	3590	125	0	23445	2414	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403179		0	16203	6854	1962	0	20449	13062	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-102		
403254		0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
403656		0	965	225	169	0	881	310	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
403870		0	6491	-709	40	0	7346	186	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33		
403946		0	16112	76	76	0	16048	88	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-76		
404653		0	4219	317	0	0	3903	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
404943		0	1006	843	2	0	671	510	0				7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0		
406022		0	3620	90	1	0	3543	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60		
406059		0	5536	410	45	0	5124	43	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100		
406666		0	3546	613	0	0	2982	49	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57		
406974		0	3068	400	0	0	2669	0	-1				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-29		
407168		0	1684	245	55	0	1736	352	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
407506		0	21560	4244	669	0	17735	2060	972				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82		
407645		0	2484	345	64	0	2079	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60		
407850		0	278	-86	4	0	360	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
408307		0	4539	-10	39	0	4652	142	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	
408642		0	12737	3947	63	0	11294	2567	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-147		
408875		18	7244	337	125	687	8130	661	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-28		
409265		0	842	145	1	0	700	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		
410159		0	249	43	1	0	212	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
410560		0	1082	-11	0	0	1093	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11		
410748		0	4517	325	103	0	4383	294	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	
410917		0	5514	225	37	0	5344	92	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
411062		0	484	58	3	0	428	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
411174		0	448	9	0	0	439	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
411231		0	734	135	5	0	759	165	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
411240		0	411	6	0	0	405	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
411549		0	335	0	11	0	340	16	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
411576		0	457	0	0	0	457	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411624		0	2388	135	0	0	2277	24	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411651		0	1616	20	6	0	1595	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
412153		0	2160	300	14	0	2514	668	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
412452		0	311	0	0	0	311	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
412555		0	3283	0	18	0	3365	100	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
412667		0	1694	-18	0	0	1712	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58		
412751		0	94925	46900	5912	0	95266	53153	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1400	0	
412845		0	3483	1047	109	0	2898	571	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25		
412872		0	297	110	0	0	266	79	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		
413141		0	67085	3298	37	0	64352	598	-4				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-26	0	
413208	5		468766	67951	12819	0	488945	101010	61			0	16	0	-3	0	0	13	171	0	108	0	0	279	0	0	0	-10785	33734	
413347		0	465	9	0	0	456	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
413543		0	1304	0	0	0	1304	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
413646		0	6742	1740	131	0	6139	1268	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
413673		0	1328	0	67	0	1276	15	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		
413758		0	2011	235	1	0	1870	95	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
414102		0	3410	119	83	0	3688	480	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
