"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
311144														48		28	0					20	0	0							
311256														2888		218	0					684	1952	34							
311265														2042		421	0					435	1113	73							
311603														10641		741	0					295	9605	0							
311658														204		0	0					159	45	0							
311845														310041		127093	0					20570	149560	12818			46917				
311939														3118		1283	0					1430	405	0							
312244														5365		1863	0					469	2803	230							
312356														997		83	0					831	0	83							
313009														1215		164	0					280	692	79							
313157														353		109	0					244	0	0							
313223														5223		4609	0					333	76	205							
313577														18958		10637	0					1223	6899	199							
314257														2536		982	0					695	523	336							
314444														2339		1493	0					717	9	120							
315656														764		251	0					171	302	40							
316840														126681		118137	0		42743			3135	3929	1480			33833	Low Income Housing Commitments			
316859														526		0	0					154	372	0							
316934														18		0	0					6	12	0							
317258														4660		1639	0					874	1939	208							
317342														234973		178899	0		114485			733	48216	7125				Accrued Tax Contributions			
317379														6091		3855	0					1747	274	215							
318974														30232		18974	0					0	10278	980							
319047														2722		344	0					1054	1198	126							
319551														6768		4679	0					1454	375	260							
320034														322		15	0					307	0	0							
320052														4398		8	913					112	3283	82				Unearned Contracts Signing Bonus			
320070														2803		2181	0					217	379	26							
320119														379179		288308	0	96784				28095	58948	3828			127764				
321152														1595		287	0					392	768	148			95				
321255														127		0	0					20	104	3							
321273														7581		3084	0					1323	2529	645							
321330														247		0	0					36	211	0							
321947														5846	595	2382	0		6			2594	641	229	1191			Investments Payable			
322449														1019		139	9					534	290	47							
322551														207		58	0					86	63	0							
323204														28047		16767	0					2286	8994	0							
323651														1702		1165	0					537	0	0							
324153														1696		259	0					577	714	146							
324229														278		137	0					30	101	10							
324256														179		0	0					68	111	0							
324340														33942		16201	0	877		7965		1704	14390	1647		1783			MARGIN GOLDMAN SACHS		
324854														1923		419	0					1386	118	0							
324863														12804		2690	0					4436	1998	3680	2230						
324975														1030		184	0					280	566	0							
325141														1006		0	0					203	745	58							
325459														101		0	0					101	0	0							
325534														5261		3994	0					534	419	314							
326054														2228		147	0					1247	718	116							
326344														4192		3021	0					372	556	243							
326858														39522		24920	0					3227	11025	350							
326979														2478		1390	0					1	975	112							
327220														489		153	0					165	160	11							
327305														15709		12402	0					581	2438	288							
327435														9227		7820	0					138	1155	114							
327556														3266		0	0					1646	1620	0							
327855														14781		8094	0					2260	2086	2341							
328058														77		0	0					19	58	0							
328357														4372		2944	0					2	1423	3			2943				
328656														846		8	0					635	203	0							
328777														29898		18469	0					1050	7057	3322	7419		6809				
329149														1110		574	110					219	207	0							
329345														9596		3708	0					1580	3657	651							
329550														4568		2445	0					736	1387	0							
329952														5213		2387	0					1332	859	635	1891		280				
330239														817		39	0					603	129	46							
330248														1161		548	0					102	488	23							
330855														88698		59246	0					6828	21845	779			52017				
330949														4216		1628	0					1043	1416	129							
331076														5311		2826	0					414	1628	443							
331375														948		96	0					542	310	0							
331544														337		0	0					150	187	0							
331713														5736		2727	0					1770	649	590							
332224														5495		3071	0					961	1145	318							
332671														3454		2936	0					3	445	70							
332756														169		0	0					117	52	0							
333034														2630		439	0					795	896	500							
333203														15283		7995	0		3097			2183	4013	1092			2389	Affordable Housing Investment Payable			
333650														2392		679	43					1404	266	0							
333856														4070		0	0					308	3012	750							
333940														266		0	0					127	135	4							
334264														6541		1292	0					993	4007	249							
335346														3345		1670	0					531	1081	63							
336147														930		194	0					276	249	211							
336361														1593		0	575					472	525	21							
336576														1704		424	0					747	490	43							
337340														706		22	0					476	195	13							
338646														6837		1462	0					1761	3061	553							
338945														422		2	0					130	245	45							
339072														23536		8931	0		5704			203	14329	73				MSR Sale Payable			
339353														369		128	0					118	106	17							
339456														4789		1430	0					1385	1581	393			1336				
339607														16705		11562	0					1184	3506	453							
339773														93866		73037	0					1357	16786	2686	20557	22834	18950				
339858														1062455	0	719255	0	0	0	0	274884	10847	278539	53814	0	0	181611			Payables from Unsettled Trading securities transactions	
340135														18418		12183	0					300	3759	2176	9081						
340144														13891		6052	0					1816	5401	622							
340256														6542		4090	0					769	1433	250							
340443														1454		1178	0					196	73	7							
340742														13339		9734	0					1401	1963	241		635	8629				
340751														10553		4507	0					3602	2291	153							
341310														8924		6898	0					32	1325	669							
342054														3351		1353	0					445	1335	218							
342410														69930		55294	0					1802	10451	2383	33130		14962				
342634														218500		147519	0					9087	35708	26186	90390		37100				
343051														650		567	0					17	42	24							
343248														161		0	0					79	82	0							
343770														372		8	0					101	238	25							
343903														9616		5021	0					1473	3122	0							
343958														873		0	247					393	233	0							
344647														9012		4156	0	1518	709			1761	3095	0	335	1498		Deferred Incentive Compensation			
344852														1120		435	0					445	194	46							
345309														30855		4846	0					163	25516	330	3359						
345345														2752		6	129					1947	640	30							
345747														7203		2424	0					1254	3315	210	2235						
345756														5097		4164	0	1535				892	0	41	469		2160				
345877														8131		6594	0					63	1474	0							
346379														2524		75	604					537	1196	112							
346566														186		98	0					19	69	0							
346771														3118		2384	0					0	665	69							
347022														1636		0	0					493	1103	40							
347639														3715		1719	0					158	1809	29							
347956														14377		12630	184					238	1139	186		5217	7360				
348159														1058		0	0					237	821	0							
348720														7936		4117	0					184	2835	800							
349129														1397		0	0					383	904	110							
349343														446		69	0					234	93	50							
350657														188		46	0					50	79	13							
350750														1281		63	0					677	541	0							
351131														134		85	0					35	0	14							
351560														9555		8823	0					104	328	300							
351878														240		21	0					0	219	0							
352370														2330		953	0					487	861	29							
352651														1687		1268	0					110	258	51							
352745														1779		94	0					432	1091	162							
352772														336024		249049	0		112518			16109	56826	14040				Unfunded investment commitments			
353238														6442		5697	0					515	0	230							
353546														968		707	0					261	0	0							
353555														81875		8289	0					20935	48651	4000			4224				
353957														156		12	0					144	0	0							
354253														686		569	0					99	18	0							
354310														71609		35757	0					15927	16029	3896			29310				
354552														4052		1386	0					1393	1013	260							
354851														322		7	0					136	138	41							
355120														6943		5179	0					1303	461	0							
355559														4444		2321	0					432	1476	215							
355858														31599		5649	0		4231			1734	23267	949				Accrued Long Term Employee Benefits	Deferred Compensation		
356239														2112		1050	52					327	683	0							
356659														781		0	0					425	356	0							
356752														2798		1123	0					247	1157	271							
357526														2502		995	0					348	1151	8							
357553														1452		0	0					882	472	98							
357777														1554		852	0					221	363	118							
357937														5178		3525	0					451	982	220							
358112														4015		2734	0					431	850	0							
358448														214		0	0					33	157	24							
358756														137		0	0					137	0	0							
359472														84		5	0					1	78	0							
359744														799		0	0					302	490	7							
360777														92		4	0					62	26	0							
361055														11688		3674	0					707	6648	659							
361167														82756		55879	0		16879			8550	15178	3149			14670	Restoration Plan Liability			
361279														4178		454	0					1622	1954	148							
361354														370		0	0					299	59	12							
361439														4139		502	0	327				1881	1648	108	67						
362043														268		2	0					86	155	25							
362155														454		0	0					118	229	107							
362717														7159	1200	1427	0					1907	3549	276			100				
362856														334		82	0					39	207	6							
362940														130		28	0					102	0	0							
363442														3		0	0					3	0	0							
363648														697		23	0					313	361	0							
363657														6792		1620	0		432			2103	3069	0		1188		Deferred gain on derivatives that were unwound			
363778														218		115	2					76	25	0							
364131														6476		6029	0					410	0	37							
364270	2446	0	955	0	151	287	0	0	1477	14	0	0	318									0						Guam Income Tax Payable			
364430														3165		1721	0					1126	318	0							
364850														973		801	0		96	91		161	11	0	539			Reserve for High Deductible	Deferred Gain On ORE		
365325														277923		143500	0					23992	77792	32639			95901				
365745														1925		2	0					435	1306	182							
365848														488		47	0					131	308	2							
365950														655		28	133					296	121	77							
366078														12365		6972	0					1521	3494	378							
366238														20262		10185	0	620	254			2702	6580	795	1357		5691	Deferred Director Fees			
366247														1141		50	647					444	0	0							
366359														409		126	0					95	188	0							
366658														435		0	44					259	117	15							
366854														2188		360	224					408	1064	132							
367150														306		12	0					249	45	0							
367178														1439		1060	0					9	361	9							
367431														1756		353	0					184	1119	100							
367543														1198		0	0					493	705	0							
368054														489		0	0					163	279	47							
368344														1805		0	0					489	1316	0							
368522														6563		3948	0					161	2422	32							
368951														801		15	0					362	418	6							
369453														1188		118	0					771	269	30							
369659														12628		6511	0					1407	2798	1912							
370020														11855		7868	0					562	3425	0							
370347														323		0	0					224	99	0							
370721														2758		1955	0		200	919		738	62	3				ACCRUED PAYROLL	ACCRUED TRANSACTION EXPENSE MERGER		
370833														1906		842	0					357	677	30							
370954														518		39	0					155	199	125							
371223														2859		1231	0					262	1366	0							
371232														3939		3524	0					102	313	0							
371362														10026		7886	0					2140	0	0							
371559														410		117	0					293	0	0							
371755														37		3	0					34	0	0							
371849														776		371	0					151	254	0							
371924														23762		16964	0					1712	4437	649							
371942														2540		1717	0					439	384	0							
372444														742		310	0					277	129	26							
372538														9671		56	0					6257	2168	1190							
372640														1958		1692	0					93	79	94							
372855														1714		410	0	410				722	476	106							
373272														265		243	0					17	5	0							
373553														268		0	0					244	24	0							
373601														4137		1574	0		649			918	1585	60				IR Derivatives			
374130														1075		0	0					206	666	203							
374653														69848		46624	0					9006	13118	1100	13749		29630				
374774														382		66	0					120	196	0							
375043														11961		3848	0					2218	5421	474			3610				
375379														209		42	0					0	167	0							
375502														18102		13270	0					0	4534	298							
375566														19902		12622	0					2105	3429	1746							
375650														134		0	0					17	117	0							
376237														929		384	0					92	453	0							
376273														33413		19943	0					48	13305	117	18321						
376442														3958		1595	0					1584	779	0	1566						
376947														934		0	185					357	392	0							
377663														1521		994	0					214	313	0	782						
377850														875		0	0					777	98	0							
378044														358		132	0					161	65	0							
378110														252		103	0					51	96	2							
379050														135		0	0					117	18	0							
379153														496		0	0					234	224	38							
379470														371		120	0					0	251	0							
379649														3290		2274	0					656	360	0	2274						
379920														493587		265786	0					33579	173649	20573			171738				
380346														570		0	0					250	265	55							
380458														34450		20690	0					3779	8513	1468							
380533														2422		0	0					1201	1221	0							
380878														3314		1765	0					550	801	198							
380944														1321		0	0					186	1094	41							
381026														683		0	0					414	269	0							
381932														4017		2359	0					178	1480	0							
381950														1175		156	0					383	636	0							
382050														3288		2202	0					86	929	71							
382069														3239		523	0					1274	1437	5			515				
382256														271		1	155					115	0	0							
382274														2		0	0					2	0	0							
382443														2772		1999	0					286	442	45							
382537														1648		3	0					1380	95	170							
382649														4914		0	0					709	4205	0							
382658														898		0	91					339	468	0							
382742														3364		1733	927					130	503	71							
382854														710		309	0					223	125	53	309						
384018														52706		32980	0					17135	1511	1080							
384278														83135		70074	3869	798				6124	2689	379	8756	13374	1827				
384353														44		0	0					25	19	0							
384652														9208		2320	0					4011	2366	511							
384830														2267		765	0					728	774	0							
385350														1654		1171	0					297	40	146							
385471														6528		4766	0					267	1489	6							
385547														1645		630	0					653	362	0							
385686														4138		4000	0					1	57	80							
386432														848		264	0					441	143	0							
386450														2224		1506	0		64	637		503	145	70	804			Accrued Salaries & Wages	Midwest Housing		
386731														4149		2856	0					802	369	122							
386825														264		0	0					73	191	0							
387055														567		0	0					68	499	0							
387671														3030		814	0					183	1840	193							
388155														568		451	0					55	0	62							
388258														203		0	0					134	61	8							
388557														2032		0	47					1001	984	0							
388744														1741		448	0					151	672	470							
388753														175		0	0					103	70	2							
388874														176		159	0					0	17	0							
389358														1261		0	0					715	546	0							
389376														645		57	0					82	506	0							
390372														5091		4001	0					22	1068	0							
390840														10132		7385	0					829	1570	348							
391418														803		0	0					125	678	0							
391557														598		297	0					64	233	4							
391575	132498	0	34501	72481	18451	0	0	0	3228	1199	0	0	10871									21089									
391959														808		240	177					109	282	0							
391977														21349		11934	0					2	9346	67							
392152														493		0	0					122	276	95							
392255														510		80	0					283	147	0							
392778														10546		3948	0					335	5956	307							
393252														1150		164	0					834	38	114							
393355														827		11	0					183	448	185							
393953														4211		3707	0					504	0	0							
394156														1034		554	0					413	67	0							
394259														2592		478	0					1061	978	75							
395238														1322172		520354	2312					56837	691921	50748			418249				
396057														496		1	0					157	314	24							
396244														5149		3551	0	3079				939	434	225	302			Debit Card Settlement			
396253														10926		6869	0					595	3300	162							
396954														1159		1069	0					90	0	0							
397456														727		202	0					67	378	80			202				
397531														31884		26344	0					419	4337	784							
397540														31465		19253	0		12723			2572	6645	2995		108	4041	LIHTC UNFUNDED LIABILITY			
397559														3281		1159	0					1740	299	83							
397755														15633		6339	0					3783	1511	4000							
397858														241		0	85					140	16	0							
398051														2745		2085	112	322		10		190	358	0	1753			Other Assets	Shazam		
398248														3780		515	2202					302	716	45			515				
398668	262320	0	45986	200947	0	27162	0	0	15387	0	0	0	0									0						Deferred Income			
398837														2537		1467	20					611	184	255							
399357														410		0	0					360	50	0							
399517														108986		70071	0					4953	32837	1125			43780				
399731														921		182	0					206	533	0							
399973														866		55	0					27	735	49							
400057														1322		382	0					398	482	60							
400141														4295		1540	0					1233	1289	233							
400365														6755		3876	0					1062	1571	246							
400767														412		191	0					9	109	103							
401072														354		255	0					6	93	0							
401559														1938		1511	0					301	126	0							
401755														1417		887	0					218	12	300							
401906														7431		5447	0					61	1518	405							
401951														874		681	0					89	79	25							
402846														765		273	36					405	51	0							
402873														2123		1825	0					134	164	0							
403067														3213		2117	0					228	813	55							
403151														13761		939	0	871				5721	7101	0				CDARS INCOMING RATEBRIDGE PAYMENT			
403179														37021		29961	0					1004	5559	497							
403254														427		298	0					4	125	0							
403656														637		0	110					19	508	0							
403870														8848		5804	0					1688	1258	98							
403946														14702		9819	0					685	3286	912							
404653														5571		2797	0					270	2277	227							
404943														280		77	0					141	53	9							
406022														3010		1500	0					127	892	491							
406059														3993		325	0					994	2061	613							
406666														2445		58	0					1417	782	188							
406974														3220		2057	0					452	687	24							
407168														1153		0	0					881	272	0							
407506														69072		57852	0					32	10393	795							
407645														4223		662	0					2013	1321	227							
407850														61		0	0					61	0	0							
408307														1856		681	0					0	849	326			323				
408642														14320		12162	0					175	1527	456							
408875														8298		2384	0					455	5062	397							
409265														637		7	0					493	127	10							
410159														93		0	37					33	23	0							
410560														1920		129	0					1121	623	47							
410748														1448		643	0					572	166	67	643						
410917														3047		2141	0					459	447	0							
411062														212		124	0					45	43	0							
411174														350		13	0					4	333	0							
411231														543		70	0					157	316	0							
411240														448		0	0					333	100	15							
411549														258		209	0					43	0	6							
411576														404		1	0					207	176	20							
411624														1111	140	258	0					593	260	0			112				
411651														1476		2	0					892	582	0							
412153														1040		0	0					437	603	0							
412452														543		480	1					62	0	0							
412555														2891		978	281					502	895	235							
412667														1734		61	373					354	658	288							
412751														90916		31003	0		12281	7875		2119	48361	9433				Right of Use Lease Liability	Merchant Payable		
412845														1004		144	0					268	507	85							
412872														432		162	0					75	174	21							
413141														49059		13164	0	10534				11504	23792	599							
413208	3100371	0	2164919	0	0	0	860588	0	636568	91674	0	0	0									207210							Oth Miscellaneous Liabilities		
413347														289		44	22					41	182	0							
413543														1102		0	0					674	371	57							
413646														3351		228	0					775	2125	223							
413673														895		187	0					269	414	25							
413758														715		11	0					392	312	0							
414102														2569		1734	0					530	50	255							
414652														902		0	39					201	662	0							
414764														3835		1466	0					1394	544	431							
414858														1460		0	0					218	1127	115							
416245														281245		184170	0	59925				21195	59757	16123		45973					
416272														1105		481	0					37	587	0							
416339														356		143	0					100	66	47							
416357														912		0	621					197	94	0							
416656														2848		1006	0					438	1404	0							
416674														5580		3484	0					323	1528	245							
417626														3879		161	0					2872	437	409							
417710														217		0	0					128	89	0							
418100														299		143	0					74	47	35							
418249														11993		6024	0					2721	2598	650							
418436														86		0	0					46	40	0							
419406														151036		104647	0					4527	39765	2097			45187				
419675														13681		2660	0					2466	8165	390							
419947														165		0	0					64	96	5							
420578														1161		95	0					251	688	127							
420644														1699		1247	0					114	148	190							
420877														312		1	0					12	200	99							
421445														537		0	0					64	408	65							
421539														1188		162	0					387	500	139							
422116														1976		695	0					87	1194	0							
422433														35073		12082	0	5	11			15937	6354	700				Escrowed Funds	Income Taxes		
422657														1162		0	577					414	153	18							
423159														365		0	0					365	0	0							
423449														10411		7679	0					1140	201	1391							
423636														1536		516	0					327	634	59							
423739														15028		0	0					2931	9890	2207							
424156														2266		1156	0					544	371	195							
424240														1495		13	20					955	507	0							
424352														891		158	0					361	287	85							
424437														127		96	0					31	0	0							
425050														132		16	0					76	40	0							
425108														4349		2770	0					0	1384	195							
425818														1837		164	0					762	660	251							
425845														1596		567	141					523	365	0							
425911														13690		4140	0					1748	6438	1364							
426057														764		525	0					215	0	24							
426141														199		25	0					70	104	0							
426534														27568		6370	0					3540	14342	3316		3186					
426758														383		92	0					104	169	18							
426945														858		26	0					201	631	0							
427241														2891		1576	0					347	789	179							
427353														5232		2277	0					559	1511	885							
427858														483		72	0					89	222	100							
427960														599		250	0					273	12	64							
428060														12794		5445	0					2790	3709	850							
428462														4668		3089	0					280	1144	155							
428547														13220		3888	1705		3005			2291	3032	2304				Commitments to Fund Low Income Housing Tax Credit			
428855														893		539	0					274	0	80							
429021														5114		2958	0					1193	871	92							
429487														13361		7563	0					459	5227	112							
430036														4472		2755	0				469	353	1014	350			2119			Benefit Plan Reserve	
430054														2378		2045	0					219	88	26							
430344														2391		941	0					1077	243	130							
431323														2251		392	0					878	981	0							
431350														805		335	0					264	201	5							
432058														2134		1385	0					254	223	272							
432432														9536		2653	0					118	6765	0							
433505														15136		3529	5184					233	5319	871			3529				
433608														90926		34555	0					4280	50571	1520			28177				
433859														1177		416	329					275	157	0							
433943														4102		2330	0					728	1044	0							
434203														9445		7129	0					315	983	1018	6624						
434539														2348		1475	0					331	542	0							
435059														3419		1256	0					957	890	316							
435077														384510		371477	0	126030	207089			5	12104	924				Unclaimed Property			
435255														1846		0	178					775	893	0							
435666														1965		693	0					495	777	0							
435750														39451		33911	0					538	4038	964	3750		30161				
436159														230596		181182	0					16547	15475	17392			62664				
436542														3301		1111	0					1391	681	118							
436739														3202		210	0					459	2333	200							
436953														8723		3436	0					3175	1186	926							
437044														339		0	0					284	55	0							
437914														595245		481946	0					21998	78295	13006		128956	130409				
439132														5409		1589	0					2187	1198	435			1589				
439338														27228		9802	0		3922			5576	9091	2759	952	3639	1241	Prepaid Debit Card & Everyday Rewards Points			
439356														8468		3346	0					2943	2149	30							
439404														25789	4000	15086	0					2016	7819	868							
439730														1003		226	0					482	295	0							
440857														465		4	0					409	52	0							
440978														202		16	0					121	65	0							
441050														1460		100	0					962	357	41							
441078														2050		996	0					452	602	0							
441135														188		34	0					51	103	0							
441256														17425		1766	0		763	481		5268	9741	650				Credit Card Rewards & Rebates	Accrued FDIC Ins & Special Assessment		
441359														2846		772	0					1108	941	25							
441470														244		0	0					0	244	0							
441630														629		44	0					346	169	70							
442011														1155		485	232					13	425	0							
442057														468		0	0					344	124	0							
442244														3419		1515	0					970	934	0							
442655														72		0	0					40	17	15							
443148														3288		2525	0					371	182	210							
443205														59118		50276	0					28	8653	161							
443353														3649		1080	0					921	1648	0							
443625														1514		0	0					32	1482	0							
443634														810		0	0					400	381	29							
444350														6403		3344	0					336	2663	60							
444556														5381		2919	0					754	1258	450							
444677														984		727	0					0	257	0							
445674														832		545	0					103	149	35							
445955														3257		925	0					982	1145	205							
446130														2434		1040	0					1274	120	0	353						
446149														375		0	106					244	22	3							
446176														202		14	0					112	76	0					0		
447070														3171		37	0					830	2304	0							
447100														29778		25695	0	170	857	970	4518	158	3881	44	13989	4049	1037	ATM Settlement	Derivatives Collateral	Lead bank - loan payments due 3rd parties	
447557														1641		0	0					654	643	344							
448040														9491		4568	0					960	3490	473							
448554														5303		2817	0					991	1145	350							
449038	879	0	0	0	0	0	0	0	879	0	0	0	0									0									
449430														9033		7649	0					182	1201	1							
449832														1311	160	240	0					589	482	0							
449935														6086		4305	1578					0	203	0							
450632														2736		351	0					297	1298	790							
450669														51		0	14					37	0	0							
450856														96198		27984	0					7850	53515	6849		19096					
450959														5627		451	0					566	4410	200							
451068														2304		1498	0					435	149	222							
451246														1198		590	0					511	11	86							
451273														1495		439	486		142			1	417	152			224	Res 401K Profit Sharing & 401K Matching Contributions			
451965	36696000	0	20580000	4563000	8258000	0	0	0	10073000	566000	0	0	0									914000									
452159														1556		282	0					936	130	208							
452739														1736		808	0					85	712	131							
452841														1816		702	0					745	369	0							
453147														248		0	0					130	102	16							
453446														4778		1564	0					569	2279	366							
454546														1850		116	0					229	1365	140							
454658														6591		0	0					669	5907	15							
454676														12575		3084	0					175	9136	180							
454975														327		230	0					1	96	0							
455150														1215		1023	0		613	405		192	0	0				Post Retirement Benefits	ESOP Contribution Payable	Fed Funds Payable	
455253														1228		518	0	85				85	354	271			433				
455459														2677		0	1184					774	719	0							
455552														28152		22230	0					704	5218	0							
455945														899		450	0					366	0	83							
455972														18988		7792	0		4810			1571	7375	2250			2869	LIHTC Liability			
456045														190901		74289	0		37837	9478		10902	68627	37083				Lease Liability	Escrow Payable-Trimont		
456054														1499		903	53					143	400	0							
456344														406		0	0					406	0	0							
456755														2267		946	0					734	587	0	910						
457060														673		41	0					436	196	0							
457220														714		0	0					600	114	0							
457426														2095		541	0					735	819	0							
457752														5380		2189	0					337	2604	250							
458142														988		3	0					579	403	3							
458544														10214		3263	0					1805	3730	1416							
458665														1954		9	1007					168	528	242							
458946														538		17	0					281	240	0							
459130														4704		3471	0					498	573	162							
459372														18134		14426	0					1046	2662	0							
459644														988		741	0					90	107	50							
459671														27250		6431	0					65	17293	3461			6104				
460033														35919		4817	0					7564	22361	1177			2517				
460275														303		0	0					0	303	0							
460332														737		240	0					287	145	65							
460350														467		62	27		15	45		187	139	52				Core Conversion Liability	Mastercard Incentive Liability		
460556														273		170	0					103	0	0							
460770														1176		288	0					188	507	193							
461058														2011		586	0					224	1124	77							
463605														2999		1581	0					96	762	560							
463650														11092		6913	0					1249	1883	1047							
463735														445237		290591	0					9972	116800	27874	80535		122803				
464853														1703		1511	0					150	42	0							
465038														1434		145	0					201	853	235							
465243														2554		997	0					488	967	102							
465524														498		0	0					179	297	22							
465618														17728		9507	0					4752	3341	128							
465672														2012		992	0					245	646	129							
466044														1558		479	0					721	188	170							
466240														13724		4817	0					1963	6903	41							
466754														11061		1883	0					6680	1935	563							
466932														350		183	0					112	55	0							
467144														528		242	0					199	76	11	238						
467470														959		101	0					20	837	1							
467658														9659		6001	0					834	2335	489							
467733														1135		552	0					438	145	0							
468673														4712		1997	0					1653	1062	0							
468806														27215		4938	0					16734	5118	425							
469250														59		19	0					36	2	2							
469559														2087		0	88					945	1009	45							
469737														4291		379	0					332	2990	590							
470032														2391		1423	0					918	50	0							
470050														96701		61471	0	10621				5702	20686	8842				Securities purchased not settled			
470434														1534		1289	0					135	110	0							
470452														15638		7243	0	861				1876	5448	1071	2659		3656				
471057														288		93	0					181	14	0							
472018														924		108	0					89	669	58							
472045														172		0	24					146	1	1							
472148														363		243	0					45	75	0							
472250														56		0	0					56	0	0							
472531														594		0	0					170	424	0							
472616														12497		8716	687					948	2023	123	8125						
472951														921		0	51					217	643	10							
472979														807		0	0					471	336	0							
473042														27621		20385	0					1745	4836	655							
473257														1112		0	0					441	414	257							
473266														15214		3838	0					1609	7339	2428							
473930														1908		65	0					823	1020	0							
474058														143		0	0					53	53	37							
474245														313		114	0					103	22	74							
474254														75470		45237	0					10807	15496	3930	24871						
474357														1010		524	0					204	256	26	421						
474450														1690		119	41					486	1003	41							
474544														262		0	0					70	192	0							
474656														1015		730	0					169	75	41							
474759														175128		112470	0		30782			5516	56133	1009	34588			Loans Subject to GNMA repurchase rights			
474919														494517		322247	0					19842	137853	14575			157971				
475345														2359		1	0					419	1937	2							
475354														7887		2753	0					1790	2704	640							
475653														4451		1194	0					1295	1332	630							
475756														1276		141	0					357	618	160							
476445														408		181	0					171	56	0							
476472														2435		1276	0					224	935	0							
476539														4016		3328	0					541	0	147							
476810	67856000	0	52178000	928000	0	18397000	0	0	12252000	1661000	0	0	0									837000						Brokerage Payable			
477321														11580		9749	0					614	872	345							
477349														9529		8432	0		6708			591	431	75				Student Loan Unearned Income			
477648														2480		312	0					536	1534	98							
477844														1611		628	0					324	572	87							
478140														659		385	0					180	94	0							
478195														3641		90	0					1144	2407	0							
479071														5454		3694	0					64	1687	9							
479268														160703		57135	0					1662	101385	521	56649						
479370														3107		875	0					97	1835	300							
479446														4608		3187	0					115	1126	180							
479567														920		15	0					100	805	0							
479754														2327		912	0					813	602	0							
479839														9225		4475	0					2889	865	996							
480059														441		16	0					96	329	0							
480228	45989000	0	32194000	1038000	9731000	0	0	0	9913000	1109000	0	0	0									1735000									
480246														143		0	55					33	55	0							
480330														390		4	16	4				64	306	0				Accounts payable			
480433														2566		439	0					1119	1008	0							
480723														4755		3911	0					364	312	168			2215				
480853														3130		789	0					206	2135	0							
481159														438		0	0					47	391	0							
481177														13612		9773	0	6420				1367	2322	150							
481579														639		90	0					441	86	22							
481627														4307		2698	0					755	801	53							
481748														167		0	0					76	81	10							
481944														508		6	0					120	274	108							
482053														4227		2270	0					1227	707	23							
482156														6890		2882	0					2818	929	261							
482370														243		116	0	44	72			109	18	0				Divendend Checks Outstanding & Stale	Backup Withholding	Debit Card Settlements	
482446														1380		123	0					212	1010	35							
483274														2432		114	0					46	2257	15							
483537														1475		823	0					283	339	30							
483751														5161		2901	0					1205	965	90							
484057														1042		753	0					76	200	13							
484776														2682		511	0					1398	566	207							
485054														460		1	0					182	277	0							
485139														1109		760	0					337	12	0	673						
485214														2363		57	0					1526	564	216							
485456														3462		1466	0					622	526	848							
485559														1701861		1116268	0					76084	416923	92586		282653	372936				
487142														281		0	0					215	66	0							
487357														4736		1655	0	274				649	2422	10	1344		37				
488318	2602	0	1821	0	0	1489	0	0	781	0	0	0	0									0						Deferred Income			
488420														260		4	0					148	104	4							
488653														4810		3660	0					45	954	151							
488756														620		213	0					203	204	0							
489155														718		17	143					134	424	0							
489249														383		3	0					162	217	1							
489548														5354		850	0					1299	3041	164							
489623														106896		82414	0		28319	7731		4630	15296	4556	23466	570	17280	Low Income Housing Commitments	Capital Investment Commitments		
490348														600		1	0					333	266	0							
490450														10801		861	0					2317	6143	1480							
490843														507		344	0					96	44	23							
490955														201		14	152					10	25	0							
491224	9522000	0	4348000	3533000	1394000	0	0	1326000	1317000	265000	0	0	0									59000								Credit Balances Factor Clients	
491402														9025		1427	0					93	7028	477							
491653														522		2	0					323	187	10							
491934														14493		4913	0					1059	7446	1075							
492650														6341		410	0		49			4222	1709	0				CDARS INCOMING RATEBRIDGE PAYMENT			
492810														1145		56	155	56				201	733	0				Pension			
493077														518		311	0					0	179	28							
493152														3630		1627	0					1378	625	0							
493741														5541		1621	0					585	2969	366							
493844														3220		393	0					1059	1503	265							
494261														406156		199655	0					39501	136778	30222			123254				
494654														4103		1055	0					1298	1630	120							
495419														7153		4629	0					710	1618	196							
495558														3653		0	0					69	3569	15							
496434														905		713	0					35	153	4							
496845														2563		0	0					1065	1360	138							
496957														867		591	0					276	0	0							
497039														9616		3290	404					2783	3069	70							
497404	5122400	0	2815673	0	0	0	0	0	1969685	236923	0	0	1776734									100119									
497655														707		425	0					156	81	45							
497851														3144		2049	0					622	473	0							
497954														7352		3317	0					1907	858	1270							
498148														9367		5799	0					1280	1973	315							
498317														26158		5448	0					5294	14599	817	4170						
498362														31788		20626	0					2329	7433	1400	9624	20					
498456														150		0	0					16	126	8							
498531														8324		1450	0					2983	3001	890							
498625														1593		1389	0					186	18	0							
498942														308		0	0					156	144	8							
499154														914		60	0					152	702	0							
499453														4557		1020	0					1422	1965	150							
499501														32627		21083	0					1398	8675	1471							
499743														3311		95	0					2091	1010	115							
499752														236		6	0					1	225	4							
499855														3633		2146	0					819	668	0							
500256														1097		144	0					768	0	185							
500658														529		2	17					46	382	82							
