"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
	US TREAS SECS-HLD-TO-MAT-AMRTZ COST	US TREAS SECS-AVL-FOR-SLE-FAIR VALUE	OTHR PASS-THRU SECS-HLD-AMORTZD COST	OTHR PASS-THRU SECS-AVL-FAIR VALUE	MBS-CMOS&REMICS-ALL OTHER-HLD-AMRTZ	MBS-CMOS&REMICS-ALL OTHER-AVL-FAIR	HISTCL COST OF ALL OTH AVL-FOR-SALE	HELD-TO-MATURITY SECURITIES	AVAILABLE-FOR-SALE SECURITIES	NET DUE FROM FOREIGN OFFICES	TOTAL ASSETS	NET DUE TO FOREIGN OFFICES	TOTAL LIABILITIES, EXCL NET DUE TO	OTHER BORROWED MONEY	TOTAL TRADING ASSETS	TRADING LIABILITES	US GOVT AGCY&CORP OBLIGS-AMRTZ COST	US GOVT AGCY&CORP OBLIGS-FAIR VALUE	SECS ISSD BY US ST&POL SUBDYS-AMRTZ	SECS ISSD BY US ST&POL SUBDYS-FAIR	SECURS PURCHSD UDR AGRMNTS TO RESELL	SECURS SOLD UNDR AGRMNTS TO REPURCH	MBS PT SCTY ISS FFG AMRTZ HTM SCTY	MBS PT SCTY ISS FFGNMA FV AFS SCTY	OTHR MBS ISS FFG AMRTZ HTM SCTY	OTHR MBS ISS FFG FV AFS SCTY	OTHR DMSTC DEBT SCTY AMRTZ HTM SCTY	OTHR DMSTC DEBT SCTY FV AFS SCTY	FOREIGN DEBT SCTY AMRTZ HTM SCTY	FOREIGN DEBT SCTY FV AFS SCTY	Total loans held for trading	Equity securities with readily deter	Total amount of fair value option lo	
350657	0	1222					18	0	21694					0	0	0			0	5469	0	0										0		
350750	0	0					993	0	0					14000	0	0			0	0	0	0										0		
351131	0	0					0	0	24199					0	0	0			0	6611	0	0										0		
351560	392	0					1033	392	0					0	0	0			0	0	0	0										0		
351878	0	20083					299	0	42129					4521	0	0			0	7544	0	0										0		
352370	0	0					230	0	59471					0	0	0			0	8199	0	0										9		
352651	0	21049					335	0	24009					0	0	0			0	335	0	0										0		
352745	0	3041					1799	2975	49317					13270	0	0			2975	24629	0	0										0		
352772	0	0					16549	971901	2018525					100000	0	0			433560	131215	0	120536										510		
353238	0	19938					1314	3	81940					0	0	0			0	13257	0	0										0		
353546	0	0					327	0	37798					1903	0	0			0	21054	0	0										0		
353555	0	96138					6249	0	377781					0	0	0			0	41108	0	43210										7518		
353957	0	0					189	0	29308					0	0	0			0	11259	0	0										0		
354253	0	7562					300	0	26354					1850	0	0			0	2138	0	0										0		
354310	0	0					39617	126040	368393					200000	0	0			0	0	0	11951										2413		
354552	0	3284					3636	0	328374					0	0	0			0	64843	0	19797										62		
354851	0	493					274	0	5846					1000	0	0			0	1871	0	0										0		
355120	0	74581					569	1016	116718					0	0	0			766	1573	0	0										0		
355559	0	37041					2911	0	168083					13000	0	0			0	13748	0	0										0		
355858	12031	7981					4047	48722	182816					20000	0	0			17908	42703	0	0										0		
356239	0	1927					1400	0	111047					1345	0	0			0	45817	0	0										0		
356659	0	30531					323	0	34534					1000	0	0			0	0	0	0										0		
356752	0	0					1441	40575	26860					0	0	0			0	0	0	0										0		
357526	0	0					2293	6472	4824					39900	0	0			5117	400	0	0										0		
357553	0	0					887	0	95496					14800	0	0			0	62952	0	3614										0		
357777	0	0					2515	43890	0					42788	0	0			0	0	0	0										0		
357937	0	0					1893	31624	30200					30000	0	0			10741	0	0	0										0		
358112	0	7526					187	0	40346					0	0	0			0	14264	0	11227										0		
358448	0	0					220	400	34193					0	0	0			400	13594	0	0										0		
358756	0	7538					565	0	7538					9000	0	0			0	0	0	0										7		
359472	0	0					110	0	175					0	0	0			0	0	0	0										275		
359744	0	0					59	0	53914					0	0	0			0	2941	0	0										0		
360777	0	0					21	0	0					0	0	0			0	0	0	0										0		
361055	0	0					5844	129886	169374					71704	0	0			0	1434	0	121853										0		
361167	0	49662					11697	1263456	1292431					101332	0	0			1042425	248091	0	99374										5403		
361279	0	0					1077	0	26660					12000	0	0			0	5746	0	0										0		
361354	0	11551					179	0	22368					0	0	0			0	6700	0	0										0		
361439	0	13629					476	0	101571					0	0	0			0	36511	0	0										0		
362043	0	0					73	0	20883					900	0	0			0	1932	0	0										0		
362155	0	25984					121	0	37083					0	0	0			0	0	0	0										0		
362717	0	5890					7133	0	397557					75000	0	0			0	122311	0	42940										0		
362856	0	0					898	0	103668					0	0	0			0	86856	0	0										0		
362940	0	2911					0	0	13450					0	0	0			0	6175	0	0										0		
363442	0	2272					2	0	3039					0	0	0			0	0	0	0										0		
363648	0	24025					283	0	100864					0	0	0			0	17131	0	0										68		
363657	0	95457					3787	0	504072					0	0	0			0	228161	0	84287										483		
363778	250	0					610	451	0					8768	0	0			201	0	0	0										0		
364131	0	0					267	0	96572					0	0	0			0	23364	0	0										0		
364270	39263	0	0	0	0	0	305	39281	0	0	169635	19429	128947	0			0	0	0	0	0	0	18	0	0	0	0	0	0	0		0		
364430	0	0					1395	0	48180					15000	0	0			0	11822	0	0										0		
364850	0	6850					384	0	9921					2286	0	0			0	0	0	0										0		
365325	0	275365					252202	1000	3015628					250000	0	0			1000	513750	0	169013										5303		
365745	0	0					750	0	55341					0	0	0			0	28281	0	1470										0		
365848	0	0					160	0	43329					0	0	0			0	17741	0	0										4		
365950	0	0					256	0	4308					4000	0	0			0	500	0	0										0		
366078	0	0					9786	18490	77111					15680	0	0			0	5617	0	0										0		
366238	0	21167					1719	0	388035					0	0	0			0	112471	0	407										2311		
366247	0	19206					131	1237	33183					0	0	0			1237	0	0	0										0		
366359	0	5466					26	21	37475					0	0	0			21	5029	0	0										0		
366658	0	1507					643	10864	37881					0	0	0			10864	0	0	0										0		
366854	0	12013					556	0	12013					0	0	0			0	0	0	0										0		
367150	0	0					506	0	23248					8360	0	0			0	14811	0	0										0		
367178	0	0					1100	6579	0					117	0	0			665	0	0	0										0		
367431	0	0					478	0	41369					5000	0	0			0	2592	0	0										0		
367543	0	0					2579	0	100399					45000	0	0			0	58209	0	0										167		
368054	0	0					1224	4087	62381					0	0	0			0	19064	0	0										0		
368344	0	8008					577	0	88905					0	0	0			0	0	0	2851										67		
368522	0	0					1723	0	10903					34300	0	0			0	9394	0	0										0		
368951	0	26373					1026	0	94321					15710	0	0			0	12183	0	0										487		
369453	0	0					765	850	40393					7130	0	0			850	21954	0	0										0		
369659	0	0					3277	0	87950					0	0	0			0	27589	0	12399										0		
370020	0	6711					6359	0	82734					25703	0	0			0	37082	0	81										0		
370347	0	0					524	0	23911					2000	0	0			0	12941	0	0										0		
370721	0	2535					3192	372	46752					13000	0	0			372	18614	0	0										0		
370833	0	14006					160	0	41184					0	0	0			0	254	0	0										0		
370954	0	1000					211	0	14725					1500	0	0			0	210	0	0										0		
371223	0	0					1456	0	36799					0	0	0			0	0	0	0										0		
371232	0	12713					406	0	63175					0	0	0			0	19328	0	5163										0		
371362	0	10132					1696	0	185860					0	0	0			0	59440	0	0										0		
371559	0	19533					342	0	70107					0	0	0			0	48752	0	0										0		
371755	0	9271					150	0	40445					139	0	0			0	23155	0	0										0		
371849	0	0					0	547	17594					0	0	0			47	6724	0	0										47		
371924	0	0					3006	0	271664					20000	0	0			0	36114	0	0										895		
371942	0	0					497	0	34153					0	0	0			0	15838	0	0										0		
372444	0	0					377	0	40256					6744	0	0			0	6974	0	0										0		
372538	0	89093					3755	0	111634					60500	0	0			0	9340	0	0										0		
372640	0	0					984	0	59246					0	0	0			0	35579	0	0										0		
372855	0	941					786	0	16288					5500	0	0			0	8673	0	0										0		
373272	0	0					262	0	1283					2500	0	0			0	0	0	0										0		
373553	0	0					220	0	0					0	0	0			0	0	0	0										1799		
373601	0	0					225	0	1053355					0	0	0			0	16809	0	150000										0		
374130	0	2971					157	0	39239					0	2053	0			0	18853	0	0										0		
374653	0	0					11183	0	413811					104200	0	0			0	106223	0	0										377		
374774	0	0					418	0	32154					0	0	0			0	30439	0	0										0		
375043	0	17374					4138	0	84109					0	0	0			0	17018	0	0										0		
375379	0	991					229	32	5588					3350	0	0			0	737	0	0										0		
375502	0	0					1219	0	24441					7462	0	0			0	10437	0	0										0		
375566	0	0					4676	364	52024					30096	0	0			364	24737	0	1784										0		
375650	0	486					57	601	60668					0	0	0			601	52778	0	0										0		
376237	0	0					183	0	30151					0	2089	0			0	7983	0	0										0		
376273	0	0					7200	218686	1					0	0	0			1957	0	0	0										4541		
376442	0	65520					4061	595	155327					62250	0	0			595	37934	0	0										193		
376947	0	2967					132	0	17003					0	0	0			0	3727	0	0										0		
377663	0	0					788	0	59231					500	0	0			0	20143	0	0										0		
377850	0	0					1270	0	369					26000	0	0			0	0	0	0										0		
378044	0	250					0	1	401					0	0	0			0	0	0	0										0		
378110	0	2784					192	0	19788					0	0	0			0	4282	0	0										0		
379050	0	2866					78	0	5706					983	0	0			0	358	0	0										0		
379153	0	2938					162	1847	35694					0	0	0			1847	0	0	0										0		
379470	0	0					893	0	35629					5500	0	0			0	14541	0	0										0		
379649	0	0					541	1812	60325					0	0	0			1812	31333	0	0										0		
379920	500	275782					327286	4049217	3619949					2065000	107483	219530			983726	19325	0	158565										0		
380346	0	1353					616	0	27407					12000	0	0			0	25520	0	0										0		
380458	0	84436					11335	9215	853582					0	61417	58995			0	381914	0	0										0		
380533	0	21623					1988	28003	34957					2857	0	0			28003	0	0	100										0		
380878	0	0					1746	0	178170					20000	0	0			0	0	0	0										0		
380944	0	0					361	0	14989					6502	0	0			0	1863	0	0										0		
381026	0	0					356	0	34186					3500	0	0			0	20132	0	0										0		
381932	0	1954					241	0	39184					0	0	0			0	13502	0	0										0		
381950	0	25533					426	0	164077					0	0	0			0	47037	0	0										0		
382050	0	0					1059	0	102195					0	0	0			0	26998	0	0										1014		
382069	0	0					819	0	280496					0	0	0			0	0	0	11579										2702		
382256	0	12270					480	505	15878					0	0	0			505	0	0	0										0		
382274	0	0					0	16	0					0	0	0			0	0	0	0										0		
382443	0	0					112	0	31594					0	0	0			0	22791	0	0										2		
382537	0	0					255	0	56070					0	0	0			0	26526	0	0										0		
382649	0	0					2136	34350	259814					23000	0	0			34350	54261	0	20210										0		
382658	0	0					194	5416	0					0	0	0			3916	0	0	0										0		
382742	0	6149					863	0	8357					5250	0	0			0	408	0	0										0		
382854	0	2377					225	8274	41447					2000	0	0			1006	22491	0	0										0		
384018	0	0					3109	41756	84124					0	0	0			12919	799	0	0										1786		
384278	0	34498					26448	0	2296441					442177	0	0			0	516209	0	0										18		
384353	752	0					42	1452	0					0	0	0			0	0	0	0										0		
384652	0	1800					3001	58415	130111					90	0	0			0	0	0	41641										0		
384830	0	0					345	0	22314					0	0	0			0	1283	0	0										511		
385350	2524	0					498	40389	0					6550	0	0			29157	0	0	0										0		
385471	0	1922					8300	91853	19662					57200	0	0			91853	0	0	0										0		
385547	1725	0					322	5318	35421					0	0	0			3593	29003	0	0										0		
385686	0	0					357	95452	23649					0	0	0			0	0	0	0										0		
386432	0	0					145	500	28929					0	0	0			0	14285	0	0										0		
386450	11016	0					4058	212691	3110					17800	0	0			61769	3110	0	1901										0		
386731	0	0					1275	5	112579					15546	0	0			0	63649	0	0										66		
386825	0	12833					281	0	60167					0	0	0			0	8679	0	0										0		
387055	0	0					199	0	26418					0	0	0			0	6830	0	0										0		
387671	0	0					4008	0	61706					0	0	0			0	17688	0	0										251		
388155	0	1009					523	0	59182					2200	0	0			0	18005	0	0										0		
388258	0	249					314	0	12772					0	0	0			0	6113	0	0										61		
388557	0	0					748	0	11065					5000	0	0			0	4310	0	0										0		
388744	0	3034					471	0	69757					0	0	0			0	6002	0	0										0		
388753	0	3461					110	756	3461					756	0	0			756	0	0	0										0		
388874	4268	0					441	23333	8457					5750	0	0			979	0	0	0										0		
389358	7961	0					127	23792	0					0	0	0			1226	0	0	0										0		
389376	0	3357					344	0	15296					5538	0	0			0	391	0	0										354		
390372	0	0					2053	0	38189					36500	0	0			0	519	0	0										0		
390840	0	3983					1895	0	40522					33000	0	0			0	17647	0	0										0		
391418	0	3888					288	0	86579					0	0	0			0	34927	0	0										0		
391557	0	0					99	6836	0					0	0	0			6236	0	0	0										0		
391575	0	14801	0	0	0	29969	22386	653493	660322	0	6157194	263195	5272203	50984			0	249	0	119323	0	0	653493	492601	0	3379	0	0	0	0		0	0	
391959	0	0					665	0	121					3263	0	0			0	121	0	0										0		
391977	0	30801					1124	251182	132858					365	0	0			54091	47262	0	0										4218		
392152	0	0					398	0	0					1358	0	0			0	0	0	0										0		
392255	0	14310					260	694	24701					0	0	0			694	4546	0	0										0		
392778	0	0					4265	28880	206142					67750	0	0			15724	27015	0	0										0		
393252	0	5436					96	0	9832					0	0	0			0	2390	0	0										0		
393355	0	3357					473	650	49644					6750	0	0			650	4652	0	0										0		
393953	0	0					1772	0	249417					7000	0	0			0	99161	0	0										0		
394156	0	0					1223	0	14398					1484	0	0			0	4479	0	0										12		
394259	0	0					3168	80353	107070					32240	0	0			18226	12640	0	0										0		
395238	0	1221154					240960	2450885	7575468					2292795	84723	117854			0	0	7644	57890										15544		
396057	0	0					200	120	14161					0	0	0			120	2152	0	2612										25		
396244	0	0					2170	0	79069					13379	0	0			0	31031	0	0										0		
396253	0	0					11495	0	136605					87532	0	0			0	14327	0	0										75		
396954	0	0					571	0	142877					0	0	0			0	59570	0	0										4		
397456	0	0					717	0	56974					0	0	0			0	26959	0	0										0		
397531	0	0					2248	30947	72090					38188	0	0			0	0	0	0										0		
397540	74919	176579					6357	137158	248105					721	0	0			1448	39768	0	0										0		
397559	0	0					3082	387	72963					56619	0	0			25	16677	0	0										0		
397755	0	0					13627	0	995					63500	0	0			0	0	0	0										0		
397858	0	4166					0	0	21650					0	0	0			0	17484	0	0										0		
398051	0	0					1106	0	14569					6900	0	0			0	4302	0	0										0		
398248	0	41735					2039	0	62148					0	0	0			0	1520	0	26599										0		
398668																																		
398837	1007	0					746	40946	80274					0	0	0			18278	29440	0	0										0		
399357	0	0					135	0	4356					4000	0	0			0	948	0	0										0		
399517	59792	49962					21624	249247	533553					189545	0	0			0	89041	0	0										8723		
399731	0	1458					250	0	26078					0	0	0			0	4979	0	0										0		
399973	0	0					1467	0	35864					9636	0	0			0	9071	0	0										0		
400057	0	5017					216	0	38179					343	0	0			0	10964	0	6981										0		
400141	0	19485					787	6312	156901					0	0	0			6312	26019	0	0										0		
400365	0	0					1801	0	72114					0	0	0			0	1989	0	0										0		
400767	0	985					927	0	83739					0	0	0			0	31756	0	0										0		
401072	0	0					341	0	28754					7500	0	0			0	657	0	0										0		
401559	3424	0					160	55627	19768					0	0	0			20376	0	0	0										0		
401755	0	0					323	0	0					0	0	0			0	0	0	0										0		
401906	0	1972					825	0	154567					3663	0	0			0	5567	0	0										16805		
401951	0	1508					740	0	5614					14200	0	0			0	1437	0	0										0		
402846	0	0					0	46825	27315					0	0	0			46825	27315	0	0										0		
402873	0	2231					153	0	4156					0	0	0			0	0	0	0										0		
403067	0	7795					1476	0	40845					10000	0	0			0	10024	0	0										0		
403151	0	0					11994	187988	299927					128000	0	0			187988	2436	0	0										1242		
403179	0	0					17935	0	282608					217067	0	0			0	79621	0	0										0		
403254	0	0					413	0	410					0	0	0			0	0	0	0										0		
403656	0	0					51	0	27663					0	0	0			0	260	0	0										0		
403870	0	0					4844	0	189824					70603	0	0			0	1748	0	18130										0		
403946	0	10348					9777	740	154391					153394	0	0			0	0	0	0										0		
404653	0	0					353	0	4384					0	0	0			0	0	0	0										0		
404943	0	0					244	6728	13715					0	0	0			6728	6069	0	0										63		
406022	0	0					374	0	91357					0	0	0			0	23471	0	0										0		
406059	0	4345					1758	0	7225					35000	0	0			0	0	0	0										0		
406666	0	0					393	0	56737					1500	0	0			0	39478	0	0										0		
406974	0	0					523	0	48668					7500	0	0			0	30771	0	0										0		
407168	0	0					1393	0	11039					44	0	0			0	333	0	0										58		
407506	0	56557					5586	0	246616					84543	11431	11431			0	19601	0	0										28964		
407645	0	21995					939	0	285967					10923	0	0			0	100648	0	10954										0		
407850	300	0					131	3789	0					0	0	0			2614	0	0	0										0		
408307	0	0					2557	0	142255					52000	0	0			0	9369	0	0										38157		
408642	0	20811					18169	0	187461					302500	1068	1068			0	14837	0	0										0		
408875	0	144537					3109	0	156383					0	0	0			0	0	0	0										0		
409265	0	0					67	0	28069					0	0	0			0	15668	0	0										0		
410159	0	0					0	0	1886					0	0	0			0	443	0	0										0		
410560	0	19918					269	0	92634					0	0	0			0	8540	0	0										0		
410748	18514	0					671	19598	0					0	0	0			1084	0	0	0										7		
410917	0	16404					726	0	289962					0	0	0			0	70668	0	105493										0		
411062	0	28134					311	0	171336					0	0	0			0	46905	0	0										0		
411174	0	0					425	0	0					1500	0	0			0	0	0	0										0		
411231	0	980					77	0	25695					0	0	0			0	4251	0	0										0		
411240	0	1920					266	0	42402					3000	0	0			0	18946	0	0										0		
411549	0	0					113	0	10681					0	0	0			0	5665	0	0										0		
411576	0	0					220	0	11776					0	0	0			0	4329	0	0										0		
411624	0	0					714	0	57667					6327	0	0			0	50580	0	0										108		
411651	0	58301					347	0	58342					5234	0	0			0	0	0	0										84		
412153	0	11507					1165	0	43576					17600	0	0			0	13518	0	0										0		
412452	0	1001					0	224	9905					0	0	0			224	3172	0	0										0		
412555	0	24606					4125	0	92721					48457	0	0			0	53277	0	0										0		
412667	0	0					983	14803	0					0	0	0			6278	0	0	0										0		
412751	0	0					17313	883695	539780					0	1516	1516			732769	214217	0	0										104770		
412845	0	26628					497	11740	145185					1438	0	0			6190	53694	0	2857										0		
412872	0	0					1255	0	36671					6000	0	0			0	17235	0	0										0		
413141	0	0					105123	0	59247					2171000	0	0			0	0	0	0										14061		
413208	2836101	13854571	0	55	422	0	669764	18264404	29991116	0	162239752	5755599	140029688	1531650	20266452	2475128	0	682167	1761	0	4851049	1091662	13872467	7044280	1553653	3793368	0	267490	0	4349185	360977	121508	71585	
413347	0	2995					80	101	22596					0	0	0			101	723	0	0										0		
413543	0	9195					211	20950	28721					0	0	0			20950	0	0	0										68		
413646	0	0					4791	0	66376					43182	0	0			0	21971	0	5838										171		
413673	0	979					886	5870	44610					0	0	0			0	895	0	0										69		
413758	0	0					362	0	5843					0	0	0			0	5345	0	0										0		
414102	2826	15797					429	32514	31066					0	0	0			14073	1873	0	0										0		
414652	0	5065					1686	0	37841					6615	0	0			0	16533	0	0										0		
414764	0	0					2571	49392	99874					25356	0	0			49392	98788	0	0										0		
414858	0	1457					1876	0	43417					23700	0	0			0	21523	0	0										0		
416245	0	0					205346	784821	2099259					92431	0	0			0	247544	0	147152										189		
416272	0	243					632	5934	26672					10475	0	0			3635	10609	0	0										0		
416339	0	0					136	0	17699					0	0	0			0	6957	0	0										0		
416357	0	0					0	1370	0					0	0	0			120	0	0	0										0		
416656	0	18762					2999	0	95493					21500	0	0			0	72569	0	0										0		
416674	0	0					498	0	94318					0	0	0			0	36248	0	0										0		
417626	34105	15084					432	34105	122957					0	0	0			0	12964	0	0										1333		
417710	0	0					445	0	10695					1000	0	0			0	4700	0	0										0		
418100	0	7738					342	0	77368					0	0	0			0	872	0	0										0		
418249	0	30852					3245	39703	273524					32200	0	0			39703	16586	0	81066										11189		
418436	3155	0					0	10025	0					0	0	0			1707	0	0	197										0		
419406	0	35220					65494	0	1465142					529808	0	0			0	85486	0	296680										11091		
419675	0	0					13907	2772	249655					254000	0	0			2772	128697	0	0										0		
419947	0	2946					0	0	10120					0	0	0			0	781	0	0										0		
420578	0	0					939	14945	41908					14693	0	0			1945	1550	0	0										0		
420644	0	0					1887	27396	74288					960	0	0			18575	8326	0	0										0		
420877	0	0					459	2902	52386					0	0	0			0	25256	15619	0										0		
421445	0	0					793	0	80178					280	0	0			0	42937	0	0										0		
421539	0	996					303	0	43614					0	0	0			0	21254	0	6504										0		
422116	0	0					228	0	11118					212	0	0			0	0	0	0										0		
422433	0	0					10125	322563	374335					135000	0	0			0	17453	0	7117										450		
422657	0	10970					388	0	10970					0	0	0			0	0	0	0										0		
423159	0	0					492	0	90651					0	0	0			0	12790	0	0										0		
423449	0	0					7143	0	196660					110000	0	0			0	63171	0	15544										0		
423636	0	3488					140	0	12073					0	0	0			0	2006	0	0										0		
423739	9727	3402					4584	191303	22249					0	0	0			121840	456	0	0										0		
424156	0	1011					2047	0	70727					18323	0	0			0	15191	0	0										65		
424240	0	65112					476	0	77047					3610	0	0			0	11935	0	0										0		
424352	0	991					603	0	144119					10000	0	0			0	58957	0	0										0		
424437	1994	0					0	4001	0					0	0	0			0	0	0	0										0		
425050	0	0					196	0	15793					0	0	0			0	3356	0	0										0		
425108	0	0					1298	0	48465					16000	0	0			0	3797	0	0										0		
425818	0	0					735	0	74531					5601	0	0			0	24911	0	3269										0		
425845	0	3018					5223	0	4099					104000	0	0			0	1081	0	0										0		
425911	0	14042					10867	0	590368					133430	0	0			0	170272	0	0										8849		
426057	0	13173					117	0	14423					27	0	0			0	0	0	0										0		
426141	0	0					30	7491	12622					0	0	0			7491	0	0	0										0		
426534	0	94813					7388	466565	793730					7271	0	0			30599	136452	0	0										2677		
426758	0	0					373	0	33582					1000	0	0			0	11763	0	0										0		
426945	0	0					1217	0	39940					16500	0	0			0	11207	0	0										0		
427241	0	1365					3336	0	183027					35000	0	0			0	33964	0	0										1368		
427353	0	0					692	0	75458					2576	0	0			0	23623	0	0										0		
427858	0	28802					284	0	28802					0	0	0			0	0	0	0										0		
427960	0	0					0	59	2944					0	0	0			59	0	0	0										0		
428060	0	5754					1556	0	113730					15463	0	0			0	5972	0	0										774		
428462	0	0					571	71210	73487					7768	0	0			840	8661	0	0										136		
428547	0	0					12320	99238	346343					114076	2865	2873			11574	20041	0	0										1524		
428855	0	1734					1057	0	76715					20000	0	0			0	25648	0	0										0		
429021	0	1988					527	6310	118426					0	0	0			0	23364	0	0										0		
429487	0	0					1735	1899	7637					25000	0	0			703	5383	0	0										0		
430036	0	1257					1407	0	105584					8000	0	0			0	42232	0	0										0		
430054	0	20921					362	0	20921					5986	0	0			0	0	0	0										0		
430344	0	2832					2310	0	59514					53000	0	0			0	34897	0	0										0		
431323	0	16449					267	0	49330					0	0	0			0	11206	0	0										0		
431350	0	0					390	0	42898					1000	0	0			0	18770	0	0										0		
432058	0	43124					809	0	43775					15000	0	0			0	0	0	0										0		
432432	0	0					467	0	207813					0	0	0			0	104947	0	0										1173		
433505	0	0					7923	0	440024					81597	0	0			0	42410	0	23820										41838		
433608	85885	53433					27083	312510	1291053					444866	0	0			0	76266	0	44805										794		
433859	1013	0					447	36859	0					6444	0	0			1465	0	0	0										1265		
433943	0	0					1637	0	191277					17687	0	0			0	121518	0	1903										0		
434203	0	0					663	8984	127580					0	0	0			0	24162	0	0										0		
434539	0	1921					219	0	131728					0	0	0			0	43991	0	0										0		
435059	0	0					1276	0	64883					6983	0	0			0	20753	0	20883										0		
435077	0	0					30735	29308	1327843					9000	0	0			27373	187202	0	0										6489		
435255	0	0					3281	60343	22515					62000	0	0			29933	0	0	0										18		
435666	0	0					136	0	999					0	0	0			0	0	0	0										0		
435750	0	0					6081	0	656156					0	0	0			0	213249	0	0										0		
436159	0	7080					56592	0	1426951					22814	0	0			0	165411	62130	12486										1450		
436542	0	0					1406	0	30250					20000	0	0			0	30250	0	0										0		
436739	0	9525					819	0	18846					4327	0	0			0	0	0	11147										0		
436953	0	0					5169	0	41200					36000	0	0			0	8697	0	5239										0		
437044	0	10755					47	0	37853					0	0	0			0	15966	0	0										0		
437914	0	0					20767	979704	3502159					15314	0	0			180156	0	0	0										0		
439132	0	3014					356	0	110080					0	0	0			0	45712	0	0										0		
439338	65070	33824					7505	292536	636823					99500	0	0			0	310252	0	110693										0		
439356	0	34450					5974	0	304364					124090	0	0			0	72189	0	354										0		
439404	0	0					13674	362738	273493					95500	4298	0			249194	34162	0	57468										0		
439730	0	7726					885	0	46121					2000	0	0			0	12298	0	0										0		
440857	0	0					579	0	0					6150	0	0			0	0	0	0										62		
440978	0	0					71	0	5672					0	0	0			0	2277	0	0										0		
441050	1998	0					7	259897	0					0	0	0			18424	0	0	0										0		
441078	0	0					1130	0	124952					18860	0	0			0	4654	0	8873										104		
441135	0	0					239	0	13385					812	0	0			0	8425	0	0										0		
441256	0	0					12579	0	296511					20250	0	0			0	14358	0	0										550		
441359	0	0					628	0	188687					0	0	0			0	84513	0	0										0		
441470	0	0					14	2	0					0	0	0			0	0	0	0										0		
441630	0	248					110	0	50672					0	0	0			0	24674	0	0										0		
442011	0	0					1397	1279	24680					18667	0	0			0	14794	0	0										50		
442057	0	503					408	0	607					6000	0	0			0	0	0	0										0		
442244	0	43043					1592	0	128864					26576	0	0			0	49279	0	14606										0		
442655	0	11033					239	0	24150					0	0	0			0	0	0	0										0		
443148	0	0					4302	0	38059					17000	0	0			0	24775	0	0										95		
443205	0	0					7808	5837	583430					177334	0	0			0	11323	0	342953										0		
443353	0	62382					1782	0	64599					17856	0	0			0	2217	0	0										151		
443625	0	494					316	0	35127					341	0	0			0	19772	0	0										0		
443634	0	4339					814	0	67819					3000	0	0			0	29119	0	0										183		
444350	14480	0					0	535749	70777					0	0	0			0	0	0	0										0		
444556	0	0					1097	0	281147					16121	0	0			0	127848	0	3931										16		
444677	0	0					31	0	0					0	0	0			0	0	0	0										0		
445674	0	0					427	1565	9219					8000	0	0			755	2825	0	0										1763		
445955	0	939					997	1257	94262					0	0	0			520	55874	0	0										0		
446130	0	0					1010	0	132647					6000	0	0			0	82079	0	0										0		
446149	0	0					535	0	4662					234	0	0			0	0	0	0										0		
446176	0	0					1254	0	42613					14500	0	0			0	23147	0	0										0		
447070	0	0					2158	29804	108839					0	0	0			248	1180	0	0										0		
447100	0	0					17839	42	140998					216822	0	0			0	1635	0	0										0		
447557	0	0					3050	0	404					43374	0	0			0	404	0	0										0		
448040	0	73003					4635	1160	117807					0	0	0			1160	15618	0	0										0		
448554	0	0					455	0	113608					0	0	0			0	8653	0	0										75		
449038																																		
449430	0	0					503	0	18998					0	0	0			0	2439	0	0										0		
449832	0	0					825	0	91140					7000	0	0			0	30818	0	0										0		
449935	0	0					0	0	18147					0	0	0			0	14737	0	0										5098		
450632	0	5064					1823	13	21768					0	0	0			0	456	0	602										0		
450669	0	0					629	0	97314					0	0	0			0	20462	0	0										0		
450856	0	9724					28229	0	1746434					466000	0	0			0	2417	0	0										2163		
450959	0	29149					8454	212	214236					82378	0	0			0	38210	0	0										296		
451068	0	3882					509	0	457883					0	10219	0			0	76182	0	0										24		
451246	0	0					1198	0	36785					2500	0	0			0	25344	0	0										0		
451273	0	0					3595	47692	1497					64000	0	0			3301	1497	0	0										0		
451965	3797000	44863000	0	0	1502000	1590000	4291000	214325000	199916000	56959000	1700080000	0	1584338000	46063000	92029000	22210000	0	0	17762000	7768000	63645000	59508000	179952000	121950000	1911000	14789000	9401000	8946000	0	10000	6392000	29000	1039000	
452159	0	47812					512	0	88565					3825	0	0			0	20308	0	0										0		
452739	0	250					251	10847	42179					0	0	0			5394	5931	0	0										0		
452841	0	0					810	24	60076					3000	0	0			24	14711	0	0										0		
453147	0	2004					295	0	28503					0	0	0			0	10725	0	0										63		
453446	0	0					1665	55681	180302					0	0	0			54226	47891	0	0										0		
454546	0	0					1518	49469	126027					0	0	0			7349	53820	0	14454										0		
454658	0	0					542	0	92827					0	0	0			0	13582	0	0										0		
454676	0	533354					7490	0	537503					10000	0	0			0	707	0	0										0		
