"IDRSSD"	RCONG349	RCONG350	RCONG351	RCONG352	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	RCONPU98	RCONPU99	RCONPV00	RCONPV01	
142955																												0	0	90594	90222	0	0	5716	5347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
143372																												0	0	6100	6014	0	0	2616	2580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
143662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589236	595052	0	0	1208981	1181453					0	0	589236	595052	0	0	1700665	1695713	0	0	0	0	0	0	629011	621779	0	0	0	0		0	0	589236	595052	
143859																												0	0	6578	6565	0	0	23891	23540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
143952																												0	0	1567	1483	0	0	854	723	0	0	0	0	0	0	3461	3284	0	0	0	0	0	0	190	154	0	0	0	0		0	0	0	0	
144052																												0	0	15582	14978	0	0	17246	16642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
144155																												0	0	5276	5149					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
144678																												0	0	5253	5066	0	0	41057	33923	0	0	0	0	0	0	5707	5456	0	0	0	0	0	0	1588	1578	0	0	0	0		0	0	0	0	
144856																												0	0	4272	4145	0	0	15101	15001	0	0	2274	2239	0	0	5713	5537	0	0	0	0	0	0	1733	1711	0	0	0	0		0	0	2274	2239	
144913																												39624	32091	0	0	1227	1115	65167	56705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
145059																												0	0	0	0	0	0	21032	21256	0	0	0	0	0	0	5571	5586	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
145545																												150372	141939	0	0	0	0	56256	53187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
145554																												0	0	500	456	0	0	583	556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
145741																												0	0	26502	26126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
145844																												0	0	4687	4683	0	0	1163	1149	0	0	886	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13120	12520		0	0	886	882	
146056																												0	0	1000	984	0	0	4945	4926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
146663																												0	0	35410	28080	0	0	144900	121116	0	0	0	0	0	0	18980	17991	0	0	0	0	0	0	18254	17489	0	0	0	0		0	0	0	0	
147651																												0	0	4481	4409	0	0	142	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
147679																												0	0	0	0	34158	31741	2183	1939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
147857																												2624	2602	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
147923																												48011	47059	0	0	36552	33457	20813	18687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
148171																												0	0	4539	4359	0	0	14397	14043	0	0	10795	10062	0	0	2232	2233	0	0	0	0	0	0	0	0	0	0	5067	4682		0	0	10795	10062	
148238																												0	0	7413	7380	0	0	5022	4871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
148340																												0	0	3000	2953	0	0	3816	3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
148470																												13770	13120	0	0	2593	2255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
148715																												0	0	30848	28512	0	0	4311	4321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
149150																												0	0	7955	7794	0	0	15776	14212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
150035																												0	0	159936	147369					0	0	0	0	1006	1031	1476	1222	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
150044																												0	0	30712	30861	0	0	17077	16468	0	0	932	900	0	0	545	525	0	0	0	0	0	0	0	0	0	0	0	0		0	0	932	900	
150727																												0	0	0	0	0	0	95335	79230	0	0	0	0	0	0	4093	4148	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
151957																												0	0	8075	7826	0	0	28847	27545	0	0	5391	5364	0	0	3941	3584	0	0	0	0	0	0	8673	8069	0	0	11722	11077		0	0	0	0	
152057																												0	0	6973	6713	0	0	1706	1620	0	0	0	0	0	0	14	14	0	0	0	0	0	0	829	573	0	0	0	0		0	0	0	0	
152253																												0	0	16486	16677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
152440																												0	0	0	0	0	0	3154	2839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
153054																												0	0	0	0	0	0	31067	28079	0	0	0	0	0	0	4914	4729	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
153353																												0	0	1000	882	0	0	165560	153068	0	0	0	0	0	0	5548	5743	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
154154																												0	0	2055	2031	0	0	17352	17144	0	0	8425	8412	0	0	6473	6265	0	0	0	0	0	0	1795	1723	0	0	6934	6572		0	0	0	0	
154770																												0	0	22501	22251	0	0	38365	33195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
155759																												0	0	1552	1562	0	0	854	842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
156457																												0	0	0	0	0	0	1892	1665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
156970																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
157155																												0	0	1597	1507	0	0	8538	6947	0	0	0	0	0	0	540	534	0	0	0	0	0	0	744	712	0	0	0	0		0	0	0	0	
157379																												425	392	0	0	2321	1975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
157650																												0	0	1079	1067					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
157744																												0	0	4788	4600	0	0	20565	18902	0	0	0	0	0	0	507	484	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
157856																												0	0	0	0	0	0	6217	5433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
158376																												12380	12214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
158741																												0	0	12081	10772	0	0	1706	1497	0	0	1597	1591	0	0	2724	2448	0	0	0	0	0	0	7312	6740	0	0	0	0		0	0	1597	1591	
159636																												0	0	149261	138590					0	0	47588	45184	0	0	42984	41118	0	0	0	0	0	0	104059	96316	0	0	0	0		0	0	24678	22357	
159645																												0	0	0	0	0	0	1778	1444	0	0	0	0	0	0	1306	1219	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
159953																												0	0	4000	3770	0	0	18655	17237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
159971																												0	0	0	0	125043	107679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
160360																												0	0	1500	1461	0	0	57093	56716	0	0	14608	13769	0	0	489	479	0	0	0	0	0	0	2273	2083	0	0	0	0		0	0	14608	13769	
160454																												0	0	42749	40601	0	0	56	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
160959																												0	0	5477	5502					0	0	0	0	0	0	2495	2491	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
161273																												2152	2158	1604	1595	20275	20056	171291	169194	0	0	4436	4435	6214	6151	10056	9967	0	0	0	0	10420	9893	10297	10002	0	0	0	0		0	0	4436	4435	
161602																												0	0	468728	455421	433637	389399	3867	3914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
162337																												0	0	3144	3134	0	0	86090	78531	0	0	0	0	0	0	6996	6966	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
163343																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
163549																												0	0	67792	63352					0	0	0	0	0	0	18717	16436	0	0	0	0	0	0	14304	13235	0	0	0	0		0	0	0	0	
163857																												0	0	14419	14202	0	0	4336	4239	0	0	0	0	0	0	2791	2651	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
164153																												0	0	6357	6232	0	0	2484	2338	0	0	0	0	0	0	980	985	0	0	0	0	0	0	0	0	0	0	3654	3511		0	0	0	0	
164331																												0	0	34819	34453	0	0	24951	21751	0	0	5410	4850	0	0	0	0	0	0	0	0	0	0	3180	2735	0	0	0	0		0	0	5410	4850	
164377																												0	0	1999	1997	0	0	1461	1399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
164957																												0	0	4776	4334	0	0	73	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
164975																												0	0	0	0	0	0	9534	8651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
165628																																																													
165758																												0	0	494	441	0	0	6206	5744	0	0	0	0	0	0	29769	29969	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
166111																												0	0	0	0	0	0	3119	2945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
166531																												0	0	12260	11660	0	0	4329	4255	0	0	0	0	0	0	503	512	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
166652																												0	0	11340	11142					0	0	7605	7710	0	0	5972	5978	0	0	0	0	0	0	1719	1732	0	0	0	0		0	0	7605	7710	
167453																												0	0	0	0	0	0	273	250	0	0	0	0	0	0	447	444	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
167752																												0	0	500	493	0	0	141	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
168571																												0	0	0	0	1	1	40891	36130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
169354																												0	0	300665	299035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
169653																												24751	22214	15055	15016					0	0	207647	207565	36721	34291	47832	40477	0	0	0	0	219083	187640	283580	248866	0	0	0	0		0	0	0	0	
169756																												34498	30271	160	161	87100	85573	307	309	1558	1557	0	0	1104	984	0	0	0	0	0	0	1782	1674	0	0	9378	9344	0	0		0	0	0	0	
170257																												0	0	17500	17017	0	0	5947	5561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
170275																												2000	1991	35043	33795	0	0	0	0	0	0	0	0	329	306	4654	4409	0	0	0	0	0	0	695	644	0	0	0	0		0	0	0	0	
170332																												0	0	2213	1841					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
171133																																																													
171656																												0	0	3827	3871					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
171759																												0	0	4213	3933	0	0	11884	9922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
171768																												0	0	0	0	0	0	74580	70929	0	0	0	0	0	0	2009	1882	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
172251																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
172457																												0	0	0	0	0	0	4441	4463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
172475																												0	0	0	0	46334	42620	2425	2415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
172859																												1800	1737	1757	1602	0	0	0	0	0	0	1008	963	0	0	1932	1962	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1008	963	
173306																												0	0	9602	9081					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
173557																												0	0	62362	61900	382	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
173575																												0	0	130946	119495					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
173641																												0	0	59106	53528	0	0	5972	5918	0	0	0	0	0	0	7367	7194	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
173959																												0	0	7066	6769	0	0	19535	18361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	588	0	0	0	0		0	0	0	0	
174321																												0	0	3793	3783	0	0	9604	9272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
174367																												9000	7898	18319	16350	0	0	194	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
174572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44872	41552	0	0					0	0	0	0	309978	291190	248242	234671	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
175056																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
175140																												0	0	34374	31472					0	0	0	0	0	0	26854	25851	0	0	0	0	0	0	18343	17224	0	0	0	0		0	0	0	0	
175458																												7058	6525	5600	5549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
175609																												0	0	31886	31866	0	0	15355	15339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
176101																												0	0	67611	61570					0	0	0	0	0	0	10971	10546	0	0	0	0	0	0	67396	52960	0	0	0	0		0	0	0	0	
176325																												0	0	19115	18600					0	0	149	148	0	0	500	509	0	0	0	0	0	0	728	729	0	0	0	0		0	0	149	148	
176437																												0	0	8653	8352	0	0	5212	4541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
176464																												0	0	37559	34615	0	0	194957	175250	0	0	0	0	0	0	13271	12484	0	0	0	0	0	0	11974	11325	0	0	0	0		0	0	0	0	
176642																												0	0	4453	4451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
177135																												15400	14651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
177443																												0	0	6500	6081	0	0	23533	21958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
177500																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
177555																												0	0	6650	6462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
177751																												0	0	0	0	0	0	33765	31739	0	0	0	0	0	0	8885	7354	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
177920																												0	0	0	0	0	0	7483	7023	0	0	0	0	0	0	710	697	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
178150																												0	0	18521	16701	330	329	23362	20268	0	0	0	0	0	0	14840	14075	0	0	0	0	0	0	11278	10691	0	0	0	0		0	0	0	0	
178244																												0	0	500	500	0	0	19177	18527	0	0	345	325	0	0	303	280	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
178356																												1500	1253	340	312	17951	15777	3185	2968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
178851																												0	0	29840	29662	0	0	119739	106529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
179148																												0	0	1000	884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
179335																												0	0	59762	54261	0	0	4579	3756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
179700																												0	0	13847	12932					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
180144																												2000	1992	19303	18073	0	0	2936	2762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3889	2912	0	0	0	0		0	0	0	0	
180845																												0	0	3482	3324	0	0	29178	26710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
181963																												0	0	0	0	0	0	6013	5618	0	0	0	0	0	0	728	686	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
182951																												0	0	0	0	0	0	24562	24692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
183668																												0	0	20279	20624	0	0	43475	41582	0	0	27	26	0	0	39787	39057	0	0	0	0	0	0	0	0	0	0	0	0		0	0	27	26	
183770																												0	0	2043	2039	0	0	29858	28946	0	0	1001	1034	0	0	921	931	0	0	0	0	0	0	906	907	0	0	14556	13896		0	0	1001	1034	
183958																												0	0	14313	13692	0	0	2266	2247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
184656																												0	0	0	0					0	0	0	0	0	0	9945	9923	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
184759																												504	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
185251																												0	0	1700	1670	0	0	1492	1496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
185448																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
185859																												0	0	0	0	284988	238657	24602	21291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
186717																												0	0	0	0	0	0	131772	128915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
186744																												0	0	38169	36636	0	0	126452	119876	0	0	2973	3007	0	0	1112	1102	0	0	0	0	0	0	3141	2995	0	0	0	0		0	0	2973	3007	
187648																												0	0	500	449	0	0	601	495	0	0	0	0	0	0	744	658	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
187947																												0	0	16977	15277					0	0	43447	40842	0	0	0	0	0	0	0	0	0	0	1482	1195	0	0	0	0	975	0	0	43447	40843	
188056																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
188177																												27948	27131	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
188430																												0	0	6625	6560					0	0	0	0	0	0	2278	2200	0	0	0	0	0	0	6721	6415	0	0	0	0		0	0	0	0	
188449																												0	0	9992	9839					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
188720																												0	0	10901	10608	0	0	13446	13347	0	0	0	0	0	0	1889	1916	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
188739																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
188917																												0	0	3429	3404	0	0	14697	13476	0	0	0	0	0	0	985	968	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
189129																												0	0	3000	2908	60843	52230	32154	29196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2328	1738	0	0	0	0		0	0	0	0	
189950																												0	0	0	0	0	0	3459	3118	0	0	0	0	0	0	6027	6002	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
190563																												0	0	8448	8370	0	0	19274	19273	0	0	0	0	0	0	2047	2081	0	0	0	0	0	0	643	654	0	0	0	0		0	0	0	0	
190648																												0	0	26255	25624	0	0	11664	10597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
190947																												0	0	0	0	0	0	7657	7657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
190956																												0	0	0	0	0	0	39496	34940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
191355																												0	0	849	839					0	0	0	0	0	0	5959	5903	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
191935																												56124	55612	34126	32331	0	0	50173	45317	0	0	3050	2732	0	0	1820	1612	0	0	0	0	0	0	0	0	0	0	15026	14997		0	0	0	0	
192147																												0	0	25438	23864					0	0	4987	4634	0	0	0	0	0	0	0	0	0	0	2250	2025	0	0	0	0		0	0	4987	4634	
192558																												0	0	1760	1689					0	0	3878	3733	0	0	5939	5631	0	0	0	0	0	0	1325	1194	0	0	0	0		0	0	0	0	
192651																												0	0	0	0	0	0	169	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
192857																												0	0	2546	2521	0	0	20956	21931	0	0	2314	2322	0	0	1976	2048	0	0	0	0	0	0	1755	1816	0	0	0	0		0	0	2314	2322	
193162																												210	214	0	0	2502	2499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
193537																												0	0	4438	4332	0	0	15159	13592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
193649																												0	0	88496	88257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
193809																												0	0	23756	23133					0	0	0	0	0	0	13477	13577	0	0	1564	1597	0	0	11549	11466	0	0	28066	27846		0	0	0	0	
194440																												0	0	2523	2471	0	0	6336	5785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
194570																												0	0	1185	974	5979	5522	4713	4329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
194936																												0	0	1000	998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
195111																												0	0	18541	18352	0	0	20762	19799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
195157																												0	0	3372	3445	0	0	1860	1913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1060	979	0	0	0	0		0	0	0	0	
195456																												0	0	0	0	0	0	509	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
196752																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
196800																												0	0	9899	8933					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
197142																												0	0	98126	86797	0	0	283	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
197254																												900	889	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
197302																												0	0	4741	4683	0	0	39815	35300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
197478																																																													
197759																												0	0	1284	1213	0	0	25077	23229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
198073																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
198149																												0	0	36272	31701	0	0	52901	46313	0	0	0	0	0	0	25311	23353	0	0	0	0	0	0	3985	3858	0	0	0	0		0	0	0	0	
198251																												0	0	2000	1989	0	0	26631	23495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
198961																												0	0	4740	4632	0	0	7102	7252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
199137																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
199351																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
199436																												2000	1936	2146	2027	309	309	17302	16137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
199463																												0	0	4352	4295	0	0	24919	22194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
200435																												130400	121356	25817	25638					0	0	0	0	4052	3804	24691	24504	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
201254																												0	0	0	0	0	0	14462	13375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
201834																												0	0	212	207					0	0	4855	4831	0	0	5872	5902	0	0	0	0	0	0	381	367	0	0	0	0		0	0	0	0	
202514																												0	0	4996	5051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
202541																												0	0	0	0	0	0	10653	9522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5052	4261	0	0	0	0		0	0	0	0	
202907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69159	61294					0	0	0	0	0	0	278	276	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
203043																												0	0	4000	3893					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
203052																												0	0	7228	7250					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
203575																												0	0	5093	4981	0	0	11186	9489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
204004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3400	3378	41346	42454					0	0	0	0	0	0	23371	22943	0	0	0	0	0	0	125318	119731	0	0	26809	26420		0	0	0	0	
204237																												0	0	38994	38958	0	0	9426	9408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
