"IDRSSD"	RIADA491	RIADB904	RIADB905	RIADB906	RIADB907	RIADB909	RIADB910	RIADB911	RIADB912	RIADB947	RIADB948	RIADB949	RIADB950	RIADB951	RIADB952	RIADB953	RIADB954	RIADB955	RIADB956	RIADB957	RIADB958	RIADB959	RIADB960	RIADB961	RIADC058	RIADJ315	RIADJ316	
5755510																												
5758436																												
5758445																												
5760439																												
5760662																												
5777549																												
5784921																												
5787418																												
5788705																												
5805228																												
5805424																												
5805442																												
5805451	1761	0	0	0	0	241	0	5888		0	0	0	0	0	0	0	0	0	0	6	2	0	6	2	6058	0	0	
5805479	-2927	2200	0	0	0	0	408	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5535	0	0	
5805488	3944	7733	0	0	0	0	4587	592		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8968	0	0	
5805817	4667	0	0	0	0	0	21910	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17243	0	0	
5807400																												
5837377																												
5839915																												
5859511	107397	5014	510	273	181368	6849	438	0		37	0	0	152	0	46	216	0	106	0	0	0	405	0	152	237383	148109	2443	
5860740																												
5861541																												
5879201																												
5882500																												
5887420	-540	1286	44	1	249	0	43	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3353	1190	0	
5903517																												
5906497																												
5972661	7684	0	0	0	0	0	10799	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3115	0	0	
5975224																												
