"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
219044		0	1515	203	3	0	1309	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
219651		0	10231	2350	211	0	7795	125	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-230		
219679		0	190	0	8	0	185	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
220059		0	4332	167	75	0	4163	73	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108		
220527		0	10126	636	347	0	9995	852	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	
220844		0	1848	-25	12	0	1861	0	0				8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	25		
220974		0	12592	2064	359	0	11486	1317	0				30	0	0	0	0	30	0	0	0	0	0	0	0	0	0	12		
221775		0	4640	-217	132	0	4725	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
222156		0	1374	-300	0	0	1688	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
222558		0	1323	136	26	0	1193	32	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153		
222754		0	5274	365	36	0	4787	75	161				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
223322		0	42593	14462	388	0	41137	13394	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
223452		0	1822	180	27	0	1812	197	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
223751		0	956	100	2	0	854	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
223845		0	1377	337	29	0	1122	111	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17		
224954		0	833	95	3	0	744	9	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		
225054		0	2274	-89	0	0	2363	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139		
225157		0	2669	103	40	0	2526	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107		
225559		0	3497	360	21	0	3281	165	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		
225942		0	177	0	0	0	179	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
226949		0	550	-55	0	0	605	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
227151		0	4898	235	39	0	4685	61	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2		
227357		0	2840	1574	1	0	2929	1664	0				30	0	0	0	0	30	0	0	0	0	0	0	0	0	0	151		
227656		0	476	0	1	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
227777		0	2106	141	3	0	1989	27	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
228000		0	5013	1255	117	0	4463	822	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
228158		0	7954	840	236	0	7558	680	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
228279		0	5885	300	26	0	5573	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
228345		0	2385	223	12	0	2173	23	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13		
229070		0	1300	0	0	0	1300	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229173		0	809	5	0	0	805	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		
229342		0	1548	-92	62	0	1599	21	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13	0	
229454		0	654	30	5	0	669	50	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229801	0		583400	141465	10793	0	558850	127708	0				647	0	87	0	0	734	0	0	0	0	0	0	0	0	0	-1787	8980	
229913	0		6437	1795	0	0	4642	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3512	0	
230423		0	2428	-200	16	0	2616	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		
230610		0	2521	8	1	0	2538	26	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26		
230759		0	29458	8013	622	0	23256	2433	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	
231279		0	414	0	0	0	417	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
232847		0	1345	0	0	0	1369	24	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
232856		0	23675	2400	83	0	21492	300	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233031	0		1556000	456000	92000	21000	1613000	584000	0	0	1000		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14000	0	
233246		0	1012	195	2	0	822	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233358		0	1902	96	22	0	1911	127	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233442		0	3518	1852	33	0	2136	503	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
233527		0	19444	-3900	12462	0	23023	12141	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-100		
233554		0	39733	12425	2461	0	34797	9950	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496		
234355		0	15209	1050	717	0	13763	317	-4				0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	-792	0	
234506		0	3680	-350	216	0	4028	214	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234739		0	21950	3144	301	0	18894	439	50				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250		
234841		0	1040	0	2	0	1049	11	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235174		0	1276	0	0	0	1318	42	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235231		0	680	-45	50	0	721	46	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45		
235446		0	1689	139	2	0	1865	317	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22		
235530		0	5961	1229	86	0	4725	79	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235558		0	205	133	3	0	208	139	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
235950		0	1350	-23	77	0	1296	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23		
236153		0	51764	8040	1598	0	45399	3273	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	
236256		0	373	0	0	0	375	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
236603		0	1313	60	14	0	1279	40	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
236706		0	71039	23601	1354	0	72992	26908	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83	0	
236957		0	3992	370	266	0	3398	42	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237066		0	29301	13207	72	0	25368	9346	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-577	0	
237619		0	25305	3646	137	0	21754	232	0				216	0	236	0	0	452	0	0	0	0	0	0	0	0	0	-187	0	
237954		0	5261	2082	739	0	4738	2298	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12		
238139		0	1592	43	12	0	1558	21	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18		
238250		0	538	13	0	0	526	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
238737		0	7639	472	0	0	7169	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74		
239556		0	5015	600	232	0	4943	760	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5		
239659		0	11712	1064	82	0	10649	83	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21		
240954		0	1420	0	17	0	1429	26	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
241009		0	1411	250	111	0	1313	263	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
241157		0	11455	2567	153	0	9878	1143	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-170	0	
241559		0	2949	360	107	0	2482	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242257		0	6782	1131	67	0	5563	504	525				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136		
242444		0	14332	250	61	0	14157	136	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242949		0	779	26	4	0	750	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14		
242958		0	1888	160	5	0	1762	39	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242976		0	6438	-2168	98	0	8522	14	0				3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	-260	0	
243375		0	7628	26355	88	0	7510	26325	0				0	0	0	0	0	0	463	0	-463	0	0	0	0	0	0	0		
243414		0	2586	350	5	0	2241	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
243955		0	525	175	0	0	369	0	-19				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		
244037		0	2632	308	93	0	2466	235	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
244149		0	3181	-235	11	0	3437	32	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
244158		0	6522	60	5	0	6313	6	150				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
244251		0	5277	380	44	0	6010	1157	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
245016	0		24367	1500	231	0	22928	292	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245276		0	202341	106715	38559	0	175864	118797	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	852	0	
245351		0	2989	0	5	0	2998	14	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
245557		0	7803	72	156	0	8851	1276	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-187		
246022		0	4257	600	2	0	3680	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	
246134		0	5840	794	635	0	5558	1147	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246451		0	1983	325	41	0	1707	90	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
246657		0	5200	250	84	0	5042	176	0				13	0	23	0	0	36	0	0	0	0	0	0	0	0	0	-25	0	
246947		0	609	-16	104	0	683	162	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		
246956		0	4638	-1502	607	0	5564	31	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
247140		0	21959	1686	45	0	18228	177	2177				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253		
247355		0	15031	3322	395	0	12998	1684	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-236		
247476		0	406	65	0	0	352	11	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
247551		0	4214	639	9	0	3656	90	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7		
247908		0	18251	1777	10	0	16566	102	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-154		
248240		0	15539	3111	185	0	14812	2569	0				0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	274	0	
248352		0	1534	162	7	0	1416	51	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
248455		0	3162	311	2	0	2856	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17		
248633		0	3108	105	9	0	3136	142	0				0	0	0	0	0	0	11	0	-4	0	0	7	0	0	0	257		
248745		0	4130	0	0	0	4143	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80		
249416		0	768	-68	0	0	846	10	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
249612		0	63652	11511	528	0	60131	8518	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-641	0	
249658		0	969	184	22	0	861	98	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
250430		0	611	3	4	0	615	11	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
250476		0	254	-94	41	0	485	178	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
250850		0	743	89	0	0	847	89	-104				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
251558		0	4306	750	52	0	3685	181	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
251745		0	4461	1308	155	0	3728	730	0				2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	267		
251978		0	6821	1800	629	0	6871	2479	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
252041		0	7212	500	1157	0	5765	210	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
252452		0	501	54	1	0	459	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		
253356		0	17450	467	14	0	17390	421	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-342	0	
253468		0	103799	1640	36	0	102163	40	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	
253646		0	2988	255	12	0	3528	807	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
253730		0	1668	675	163	0	1008	178	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
254317		0	1141	84	16	0	1140	99	0				1665	0	114	0	0	1779	0	0	0	0	0	0	0	0	0	0		
254504		0	2276	440	446	0	1548	158	0				846	0	598	0	900	544	500	0	201	0	0	701	0	0	0	37		
254849		0	5878	755	109	0	5360	346	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194		
255350		0	793	0	0	0	903	110	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
255556		0	2071	75	1	0	1995	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
255574		0	6289	1684	210	0	6244	1849	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36		
255659		0	64981	5817	305	0	59563	704	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	933	0	
256058		0	7311	487	76	0	7232	484	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-30		
256076		0	1372	21	0	0	1355	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
256179		0	1109	893	526	0	1194	1504	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183		
256553		0	43897	5800	842	0	39954	3032	333				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	
257233		0	9446	4332	283	0	10938	6107	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14		
257345		0	2079	180	0	0	1924	25	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257578		0	6115	393	0	0	5816	94	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257653		0	496	80	13	0	483	80	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
257756		0	4044	4188	485	0	2552	3181	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258306		0	4904	360	7	0	4550	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258379		0	1460	164	4	0	1292	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49		
258539		0	1647	120	0	0	1878	351	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
258874		0	518	40	0	0	400	0	78				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
259059		0	1098	75	0	0	1025	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
259330		0	10704	4002	634	0	10184	4116	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	
259442		0	5854	25	19	0	5845	35	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
259956		0	955	90	16	0	974	125	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
260055		0	47759	6240	3150	0	44653	6284	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	0	
260831		0	3602	1075	25	0	2905	403	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
261146		0	6973	1172	17	0	5886	102	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-176	0	
261360		0	7559	1289	425	0	6990	1145	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117		
261940		0	10672	1000	164	0	9801	293	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262059		0	7074	0	25	0	7089	40	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14		
262237		0	6289	700	19	0	5719	149	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262358		0	7018	892	254	0	7079	1207	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-124		
262741		0	4206	900	97	0	3474	265	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
262844		0	9303	235	128	0	9320	380	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-55		
262956		0	2233	0	12	0	2247	26	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
263243		0	4843	275	60	0	4628	120	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
263627		0	810	-80	163	0	732	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		
264455		0	6331	265	83	0	6132	149	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30		
264772		0	275743	190928	66955	0	236734	218874	0	0	0	0	0	0	0	0	0	0	3527	0	566	0	0	4093	0	0	0	-174	36924	
265340		0	1630	15	71	0	1622	78	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15		
265407		0	25933	1435	145	0	24605	285	33				130	0	0	-33	0	97	0	0	0	0	0	0	0	0	0	0		
265452		0	1254	125	6	0	1158	35	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
265676		0	1117	26	25	0	1133	67	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266244		0	2881	477	2	0	2478	76	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266253		0	2144	125	12	0	2111	104	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266655		0	957	0	1	0	959	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266851		0	2887	203	52	0	2825	193	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37		
266945		0	9251	-267	387	0	9577	446	0				0	0	0	0	0	0	0	0	37	0	0	37	0	0	0	-50		
267652		0	1093	0	0	0	1102	9	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
268006		0	18302	719	418	0	17597	432	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	
268136		0	5557	522	154	0	5186	305	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48		
268677		0	5951	342	151	0	6057	599	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	
268828		0	2683	-45	17	0	2918	207	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268976		0	2375	99	354	0	1946	24	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62		
269049		0	8430	545	34	0	7977	126	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
269058		0	2214	120	45	0	2154	105	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
269571		0	362	21	2	0	339	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
269759		0	1197	100	23	0	1102	28	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270148		0	1215	705	110	0	1255	855	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270353		0	212	-135	0	0	354	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270504		0	10865	1449	106	0	9810	500	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-75		
270531		0	1739	22	0	0	1717	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8		
270652		0	722	2812	0	0	732	2822	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
271136		0	1785	104	18	0	1775	112	0				25	0	3	0	0	28	0	0	0	0	0	0	0	0	0	16		
271275		0	3201	0	1	0	3217	17	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271341		0	1029	74	0	0	955	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6		
271529		0	3375	357	51	0	3509	542	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43		
272030		0	1818	440	59	0	1555	236	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272058		0	294	0	0	0	294	0	0				1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		
272151		0	326	-19	85	0	262	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19		
272272		0	54465	9145	2503	0	54740	11923	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467		
272302		0	14343	200	1	0	14164	22	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	
273336		0	26427	3300	832	0	23706	1411	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-300	0	
273550		0	3414	0	18	0	3405	9	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273653		0	1291	120	1	0	1351	181	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273662		0	10894	1858	186	0	9603	753	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1483		
273840		0	2228	320	5	0	2248	345	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		
273859		0	126	0	0	0	126	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274025		0	341	100	5	0	264	28	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274052		0	429	0	2	0	451	24	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274829		0	5650	153	34	0	3364	38	2137				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274856		0	1213	0	1	0	1214	2	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
275255		0	3777	261	11	0	3548	43	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	
275358		0	16710	2860	245	0	14569	964	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90		
275479		0	827	50	0	0	777	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
275657		0	906	6	1	0	914	15	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12		
276074		0	1915	821	8	0	1804	718	0				0	0	0	0	0	0	498	0	20	0	0	518	0	0	0	0		
276159		0	1388	245	62	0	1215	134	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		
276551		0	1427	60	45	0	1360	38	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28		
276579		0	678050	71102	32784	0	695967	121803	0				102	0	-10	0	0	92	0	0	0	0	0	0	0	0	0	704	112	
276645		0	2837	240	8	0	2641	52	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276654		0	1097	982	4	0	820	709	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276850		0	17423	4527	639	0	16888	4631	0				16	0	-6	0	0	10	0	0	0	0	0	0	0	0	0	-11		
276953		0	520	160	9	0	441	90	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277240		0	7790	0	0	0	7790	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277277		0	2907	808	5	0	2761	667	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277736		0	2002	0	4	0	2004	6	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277820		0	3890	-38	540	0	4020	632	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38		
278256		0	2301	0	1	0	2300	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278555		0	20973	3237	947	0	17169	380	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	
278733		0	2785	616	45	0	2142	18	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-130		
278751		0	182	75	1	0	181	75	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278818		0	39007	98	1966	0	41776	4833	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	
279105		0	7794	904	34	0	6975	119	0				98	0	107	0	0	205	0	0	0	0	0	0	0	0	0	291	0	
279842		0	9657	-538	1	0	10197	3	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306		
279954		0	10855	654	165	0	10277	241	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4	64	
280110	0		1437653	448211	87289	0	1421334	519815	634	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22682	0	
280138		0	1738	209	20	0	1616	107	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
280352		0	1535	20	24	0	1506	15	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20		
280558		0	1160	450	117	0	1348	755	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
282075		0	12490	475	31	0	12086	102	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412		
282226		0	1292	50	47	0	1325	130	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20		
282824		0	4852	125	8	0	5302	583	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10		
283438		0	7083	1400	411	0	8059	2787	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283652		0	2348	0	37	0	2338	27	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283737		0	9450	0	280	0	9897	727	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283867		0	9858	3025	431	0	7867	1465	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284154		0	1465	476	164	0	989	164	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13		
284239		0	1951	185	31	0	1872	137	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284556		0	4624	624	17	0	4057	74	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284752		0	1009	-95	21	0	1096	13	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284958		0	605	0	1	0	604	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285151		0	2301	209	134	0	2092	134	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285348		0	2071	175	139	0	1769	12	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34		
285544		0	3974	0	2	0	3972	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285553		0	173	0	0	0	173	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	
285740		0	12508	1041	39	0	11603	175	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285852		0	4347	650	18	0	3777	98	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285928		0	3170	300	20	0	2857	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
