rssd_id,ndfi_loans_total,ndfi_loans_total_usd,bank_name
229801,828434.0,828434000.0,VALLEY NATIONAL BANK
682563,815855.0,815855000.0,FROST BANK
3650808,732175.0,732175000.0,LIVE OAK BANKING COMPANY
606046,717624.0,717624000.0,CADENCE BANK
934329,702000.0,702000000.0,"BNY MELLON, NATIONAL ASSOCIATION"
316840,672026.0,672026000.0,REPUBLIC BANK & TRUST COMPANY
671464,627328.0,627328000.0,BANK OF HOPE
137915,620360.0,620360000.0,EMIGRANT BANK
1929247,616541.0,616541000.0,"SOUTHSTATE BANK, N.A."
412751,545678.0,545678000.0,WOODFOREST NATIONAL BANK
339858,534968.0,534968000.0,"BOKF, NATIONAL ASSOCIATION"
165628,517660.0,517660000.0,FIRST FINANCIAL BANK
637451,509211.0,509211000.0,PLAINSCAPITAL BANK
128904,502112.0,502112000.0,EASTERN BANK
2119773,483040.0,483040000.0,"HINSDALE BANK & TRUST COMPANY, NATIONAL ASSOCIATION"
437914,463344.0,463344000.0,"WILMINGTON SAVINGS FUND SOCIETY, FSB"
463735,455584.0,455584000.0,HANCOCK WHITNEY BANK
529958,454895.0,454895000.0,"TIB, NATIONAL ASSOCIATION"
379920,450675.0,450675000.0,FIRST NATIONAL BANK OF PENNSYLVANIA
3150447,419000.0,419000000.0,"CHARLES SCHWAB BANK, SSB"
320119,410548.0,410548000.0,ISRAEL DISCOUNT BANK OF NEW YORK
143662,407898.0,407898000.0,UMPQUA BANK
365325,404982.0,404982000.0,UNITED BANK
662369,401896.0,401896000.0,BANK OF THE SIERRA
23504,395018.0,395018000.0,DIME COMMUNITY BANK
929352,368387.0,368387000.0,BELL BANK
663245,344110.0,344110000.0,SIMMONS BANK
3076248,323842.0,323842000.0,STIFEL BANK AND TRUST
773247,315822.0,315822000.0,MIDLAND STATES BANK
595869,295672.0,295672000.0,CATHAY BANK
489623,292999.0,292999000.0,"PARK NATIONAL BANK, THE"
375502,284154.0,284154000.0,BANKPROV
749242,280207.0,280207000.0,RENASANT BANK
169653,268618.0,268618000.0,FIRST BANK
129732,264738.0,264738000.0,BYLINE BANK
601050,262825.0,262825000.0,COMMERCE BANK
342634,261858.0,261858000.0,TRUSTMARK NATIONAL BANK
85472,256228.0,256228000.0,"OCEANFIRST BANK, NATIONAL ASSOCIATION"
408642,251689.0,251689000.0,BANKERS' BANK
3325759,248773.0,248773000.0,PRIMIS BANK
779650,247164.0,247164000.0,CHIPPEWA VALLEY BANK
693224,244508.0,244508000.0,ATLANTIC UNION BANK
204004,240134.0,240134000.0,PROVIDENT BANK
940311,233000.0,233000000.0,BANCO POPULAR DE PUERTO RICO
510871,231483.0,231483000.0,FIRSTBANK PUERTO RICO
384278,224472.0,224472000.0,FIRST FEDERAL BANK
3579589,203534.0,203534000.0,STELLAR BANK
245276,197651.0,197651000.0,ORIENTAL BANK
171768,181176.0,181176000.0,"SOUTHSTAR BANK, S.S.B."
663834,177442.0,177442000.0,OCEAN BANK
2652092,173003.0,173003000.0,EAGLEBANK
384652,169724.0,169724000.0,"DALLAS CAPITAL BANK, NATIONAL ASSOCIATION"
214807,168000.0,168000000.0,DEUTSCHE BANK TRUST COMPANY AMERICAS
930358,161521.0,161521000.0,UNITED BANKERS' BANK
3212402,159177.0,159177000.0,PCB BANK
83638,156918.0,156918000.0,"AMERANT BANK, NATIONAL ASSOCIATION"
811046,156224.0,156224000.0,BANKERS TRUST COMPANY
725732,154763.0,154763000.0,BRADESCO BANK
1190476,153564.0,153564000.0,ENTERPRISE BANK & TRUST
140362,147959.0,147959000.0,SUNWEST BANK
980661,147341.0,147341000.0,FIRST HAWAIIAN BANK
936426,130696.0,130696000.0,S & T BANK
1917301,126934.0,126934000.0,"LAKE FOREST BANK & TRUST COMPANY, NATIONAL ASSOCIATION"
474759,126126.0,126126000.0,"SUNFLOWER BANK, NATIONAL ASSOCIATION"
977250,125813.0,125813000.0,MIDWEST INDEPENDENT BANKERSBANK
208244,124766.0,124766000.0,OLD NATIONAL BANK
2239288,121162.0,121162000.0,"WINTRUST BANK, NATIONAL ASSOCIATION"
3202702,119000.0,119000000.0,"OPTUM BANK, INC."
795968,117844.0,117844000.0,BANK OF HAWAII
2938198,108863.0,108863000.0,"NORTHBROOK BANK & TRUST COMPANY, NATIONAL ASSOCIATION"
3016347,104091.0,104091000.0,GEORGIA BANKING COMPANY
853952,101970.0,101970000.0,"CENTRAL TRUST BANK, THE"
2736219,101126.0,101126000.0,"TRANSPORTATION ALLIANCE BANK, INC. DBA TAB BANK"
353555,98353.0,98353000.0,AMARILLO NATIONAL BANK
3348888,98104.0,98104000.0,SERVISFIRST BANK
527954,96514.0,96514000.0,FIRST NATIONAL BANK OF OMAHA
657365,95427.0,95427000.0,HANMI BANK
871769,95002.0,95002000.0,FARMERS AND MERCHANTS BANK OF LONG BEACH
416245,91166.0,91166000.0,BUSEY BANK
9357,90892.0,90892000.0,SCALE BANK
1447639,87412.0,87412000.0,WESTSTAR BANK
3357219,85563.0,85563000.0,OPEN BANK
2142155,85253.0,85253000.0,QUAD CITY BANK AND TRUST COMPANY
3076220,84152.0,84152000.0,STIFEL BANK
734538,84111.0,84111000.0,FIRST NATIONAL BANKERS BANK
450856,82819.0,82819000.0,UNION BANK AND TRUST COMPANY
980960,81953.0,81953000.0,BENCHMARK BANK
2736291,80534.0,80534000.0,POPULAR BANK
936855,79512.0,79512000.0,"UMB BANK, NATIONAL ASSOCIATION"
428547,75545.0,75545000.0,"ST. CHARLES BANK & TRUST COMPANY, NATIONAL ASSOCIATION"
1216022,75000.0,75000000.0,SYNCHRONY BANK
531250,74864.0,74864000.0,CENTENNIAL BANK
2316714,74526.0,74526000.0,TIME BANK
660655,73710.0,73710000.0,AMERICAN NATIONAL BANK
930965,72170.0,72170000.0,SMBC MANUBANK
141556,68245.0,68245000.0,STEARNS BANK NATIONAL ASSOCIATION
595430,67850.0,67850000.0,"STATE BANK OF THE LAKES, NATIONAL ASSOCIATION"
3402913,67764.0,67764000.0,BANESCO USA
17147,66385.0,66385000.0,FIRST MERCHANTS BANK
426534,65777.0,65777000.0,HEARTLAND BANK AND TRUST COMPANY
933621,65738.0,65738000.0,BURKE AND HERBERT BANK AND TRUST COMPANY
498362,65163.0,65163000.0,AMERICAN NATIONAL BANK & TRUST
77851,64048.0,64048000.0,FIRST BANK & TRUST
918918,62471.0,62471000.0,SAFRA NATIONAL BANK OF NEW YORK
3408728,62261.0,62261000.0,B1BANK
1718469,62228.0,62228000.0,COLORADO FEDERAL SAVINGS BANK
538802,60589.0,60589000.0,INTERAUDI BANK
913856,56752.0,56752000.0,PINNACLE BANK
431172,55667.0,55667000.0,"PACIFIC PREMIER BANK, NATIONAL ASSOCIATION"
31255,55073.0,55073000.0,CENTRAL BANK
509811,54925.0,54925000.0,"COMMUNITY TRUST BANK, INC."
3470154,53753.0,53753000.0,US METRO BANK
403151,52435.0,52435000.0,CORNERSTONE BANK
391418,47581.0,47581000.0,FIRST & PEOPLES BANK AND TRUST COMPANY
593052,46887.0,46887000.0,PLAINS COMMERCE BANK
656377,46771.0,46771000.0,WASHINGTON FEDERAL BANK
710859,46536.0,46536000.0,"CITIZENS BANK OF CLOVIS, THE"
408875,46265.0,46265000.0,"AXIOM BANK, NATIONAL ASSOCIATION"
509950,46265.0,46265000.0,FIRST UNITED BANK AND TRUST COMPANY
317342,45942.0,45942000.0,STOCK YARDS BANK & TRUST COMPANY
435750,44310.0,44310000.0,FIRST STATE BANK
188430,43534.0,43534000.0,"FLORIDA CAPITAL BANK, N.A."
522605,42872.0,42872000.0,BAR HARBOR BANK AND TRUST COMPANY
2044811,42407.0,42407000.0,"WHEATON BANK & TRUST COMPANY, NATIONAL ASSOCIATION"
26765,41425.0,41425000.0,VANTAGE BANK TEXAS
722544,40948.0,40948000.0,NATIONAL EXCHANGE BANK AND TRUST
3216017,40201.0,40201000.0,"BEVERLY BANK & TRUST COMPANY, NATIONAL ASSOCIATION"
3630323,40140.0,40140000.0,THIRD COAST BANK
369659,39416.0,39416000.0,FIRST NATIONAL BANK OF CENTRAL TEXAS
2624400,39297.0,39297000.0,"CRYSTAL LAKE BANK & TRUST COMPANY, NATIONAL ASSOCIATION"
3690121,37675.0,37675000.0,LIBERTY CAPITAL BANK
474919,36911.0,36911000.0,"FULTON BANK, NATIONAL ASSOCIATION"
482156,34094.0,34094000.0,FARMERS BANK & TRUST
272272,33959.0,33959000.0,SOUTHERN BANK
456045,33325.0,33325000.0,CENTENNIAL BANK
3404207,33293.0,33293000.0,"OLD PLANK TRAIL COMMUNITY BANK, NATIONAL ASSOCIATION"
1018927,32893.0,32893000.0,1ST SECURITY BANK OF WASHINGTON
2808602,32457.0,32457000.0,"CAPITAL BANK, NATIONAL ASSOCIATION"
130541,32436.0,32436000.0,HORIZON BANK
3688043,31690.0,31690000.0,PARKSIDE FINANCIAL BANK AND TRUST
594853,30994.0,30994000.0,"BONVENU BANK, N.A."
2838207,30840.0,30840000.0,SEATTLE BANK
2631846,30406.0,30406000.0,NORTH AMERICAN BANKING COMPANY
859655,30362.0,30362000.0,"BANKERS BANK, THE"
3248849,30248.0,30248000.0,MAINSTREET BANK
677644,30194.0,30194000.0,"FARMERS & MERCHANTS BANK, THE"
525549,29798.0,29798000.0,LAKE RIDGE BANK
3344321,29744.0,29744000.0,TRADITION CAPITAL BANK
2298995,28823.0,28823000.0,"VILLAGE BANK & TRUST, NATIONAL ASSOCIATION"
632858,27818.0,27818000.0,FRONTIER STATE BANK
69333,27662.0,27662000.0,"CITIZENS NATIONAL BANK OF MERIDIAN, THE"
2121196,27194.0,27194000.0,"TD BANK USA, NATIONAL ASSOCIATION"
3214059,26747.0,26747000.0,AVIDBANK
474254,26306.0,26306000.0,BROADWAY NATIONAL BANK
2970657,26255.0,26255000.0,"SCHAUMBURG BANK & TRUST COMPANY, NATIONAL ASSOCIATION"
698144,25464.0,25464000.0,COMMUNITY FINANCIAL SERVICES BANK
2693264,25376.0,25376000.0,"TOWN BANK, NATIONAL ASSOCIATION"
407506,25271.0,25271000.0,ION BANK
2891622,24902.0,24902000.0,"CORNERSTONE CAPITAL BANK, SSB"
528849,24707.0,24707000.0,HORICON BANK
1218446,24476.0,24476000.0,BANKERS' BANK OF KANSAS
867632,24201.0,24201000.0,INTERNATIONAL FINANCE BANK
436159,23578.0,23578000.0,FIRSTBANK
775456,22689.0,22689000.0,NATIONAL BANK OF COMMERCE
732758,22577.0,22577000.0,BANKERS' BANK OF THE WEST
58971,22278.0,22278000.0,WASHINGTON TRUST BANK
645625,22241.0,22241000.0,"WESBANCO BANK, INC."
1436204,21824.0,21824000.0,BANK OF MARIN
540551,21750.0,21750000.0,"BANKWEST, INCORPORATED"
473266,21250.0,21250000.0,TEXAS FIRST BANK
202907,21154.0,21154000.0,"COMMUNITY BANK, NATIONAL ASSOCIATION"
881478,20581.0,20581000.0,HERITAGE BANK
806958,20314.0,20314000.0,MIDWEST BANK
3690635,19995.0,19995000.0,MEGA BANK
703552,19668.0,19668000.0,"HORIZON BANK, SSB"
859552,19321.0,19321000.0,BANK OF THE WEST
3224375,19235.0,19235000.0,GOLDEN STATE BANK
207050,19211.0,19211000.0,WEST GATE BANK
852704,19202.0,19202000.0,GENESEE REGIONAL BANK
726953,19179.0,19179000.0,UNITED TEXAS BANK
575254,19139.0,19139000.0,CITY BANK
840363,19088.0,19088000.0,FIRSTBANK SOUTHWEST
293053,18744.0,18744000.0,COMMUNITY NATIONAL BANK
176464,18622.0,18622000.0,ALLIANCE BANK
2743244,17857.0,17857000.0,RED RIVER BANK
595270,17252.0,17252000.0,MIDFIRST BANK
3437148,17233.0,17233000.0,FIRST FREEDOM BANK
557858,17162.0,17162000.0,"INTRUST BANK, NATIONAL ASSOCIATION"
418249,16700.0,16700000.0,"THE SECURITY NATIONAL BANK OF SIOUX CITY, IOWA"
754853,16690.0,16690000.0,"FIRST NATIONAL BANK OF HUTCHINSON, THE"
499453,16357.0,16357000.0,FIRST STATE BANK NEBRASKA
600419,16037.0,16037000.0,KISH BANK
403946,16000.0,16000000.0,"PARK BANK, THE"
836843,15595.0,15595000.0,MIDWESTONE BANK
342410,15473.0,15473000.0,ORRSTOWN BANK
933023,15083.0,15083000.0,"SHORE UNITED BANK, NATIONAL ASSOCIATION"
2855866,15030.0,15030000.0,FOUR CORNERS COMMUNITY BANK
258771,15012.0,15012000.0,HOMESTREET BANK
45551,15000.0,15000000.0,BANK MIDWEST
3545258,14981.0,14981000.0,CALPRIVATE BANK
762447,14760.0,14760000.0,"FIRST MID BANK & TRUST, NATIONAL ASSOCIATION"
242976,14650.0,14650000.0,BAYVANGUARD BANK
2815879,14513.0,14513000.0,GREAT AMERICAN BANK
276850,14492.0,14492000.0,SECURITY FIRST BANK
825146,14421.0,14421000.0,MORTON COMMUNITY BANK
309655,13904.0,13904000.0,REGENT BANK
3293540,13750.0,13750000.0,PACIFIC VALLEY BANK
121651,13730.0,13730000.0,JONESBORO STATE BANK
3029589,13648.0,13648000.0,CEDAR RAPIDS BANK AND TRUST COMPANY
3588424,13643.0,13643000.0,"WATERFORD BANK, NA"
613008,13367.0,13367000.0,ROCKLAND TRUST COMPANY
3459207,13250.0,13250000.0,MOUNTAIN PACIFIC BANK
58243,13147.0,13147000.0,JOHNSON BANK
2634191,12655.0,12655000.0,GLACIER BANK
2508751,12641.0,12641000.0,"BARRINGTON BANK & TRUST COMPANY, NATIONAL ASSOCIATION"
3378773,12640.0,12640000.0,BRIDGEWATER BANK
2797724,12595.0,12595000.0,TOWNEBANK
1187551,12265.0,12265000.0,"INDEPENDENT CORRESPONDENT BANKERS' BANK, INC."
968070,12234.0,12234000.0,CAPITOL FEDERAL SAVINGS BANK
5342974,12212.0,12212000.0,PIERMONT BANK
892205,12004.0,12004000.0,WESTFIELD BANK
3356191,11789.0,11789000.0,BRYANT BANK
74140,11509.0,11509000.0,ISABELLA BANK
939249,11443.0,11443000.0,FIDELITY BANK & TRUST
3690701,11200.0,11200000.0,PRIME MERIDIAN BANK
546003,11000.0,11000000.0,BANKNEWPORT
375043,10911.0,10911000.0,"PEOPLES NATIONAL BANK, NATIONAL ASSOCIATION"
5592340,10519.0,10519000.0,CLIMATE FIRST BANK
220844,10500.0,10500000.0,DENVER SAVINGS BANK
779968,10465.0,10465000.0,STATE BANK OF INDIA (CALIFORNIA)
3146150,10401.0,10401000.0,U.S. CENTURY BANK
565750,10324.0,10324000.0,BANK OF WASHINGTON
556459,10114.0,10114000.0,"KLEBERG BANK, N.A."
685676,10095.0,10095000.0,OPPORTUNITY BANK OF MONTANA
2398701,10014.0,10014000.0,"MODERN BANK, NATIONAL ASSOCIATION"
724744,9801.0,9801000.0,GNB BANK
959715,9729.0,9729000.0,ATLANTIC COMMUNITY BANKERS BANK
160959,9715.0,9715000.0,KS STATEBANK
279954,9500.0,9500000.0,CITIZENS ALLIANCE BANK
2877345,9319.0,9319000.0,INSBANK
163857,9228.0,9228000.0,F&M BANK
34537,9189.0,9189000.0,SEACOAST NATIONAL BANK
597313,9161.0,9161000.0,PS BANK
2667957,9000.0,9000000.0,NEBRASKALAND BANK
1001648,8775.0,8775000.0,CARROLLTON BANK
568359,8710.0,8710000.0,AMERICAN BANK OF FREEDOM
498317,8500.0,8500000.0,"OHIO VALLEY BANK COMPANY, THE"
552974,8430.0,8430000.0,"SHELBY SAVINGS BANK, SSB"
1015252,8342.0,8342000.0,LEA COUNTY STATE BANK
132107,8104.0,8104000.0,ANDROSCOGGIN SAVINGS BANK
497954,8026.0,8026000.0,TEXAS NATIONAL BANK
814458,8012.0,8012000.0,CHARTER BANK
262059,8002.0,8002000.0,AVB BANK
982348,7906.0,7906000.0,IOWA STATE BANK
972648,7840.0,7840000.0,PLANTERS BANK & TRUST COMPANY
994435,7749.0,7749000.0,UNITED BANK
604024,7738.0,7738000.0,MINSTER BANK
514655,7723.0,7723000.0,"TEXAS GULF BANK, NATIONAL ASSOCIATION"
3595271,7686.0,7686000.0,"BANK OF PRINCETON, THE"
3485420,7646.0,7646000.0,CORNERSTONE COMMUNITY BANK
3398623,7375.0,7375000.0,FFB BANK
3835454,7317.0,7317000.0,ROYAL BUSINESS BANK
883959,7275.0,7275000.0,COWBOY BANK
125855,7250.0,7250000.0,SABINE STATE BANK AND TRUST COMPANY
702117,7172.0,7172000.0,"NBT BANK, NATIONAL ASSOCIATION"
242257,7154.0,7154000.0,PEOPLES SAVINGS BANK OF RHINELAND
479446,7093.0,7093000.0,CITIZENS STATE BANK OF LOYAL
916745,7056.0,7056000.0,BNA BANK
597546,7000.0,7000000.0,PREMIER COMMUNITY BANK
2515320,6971.0,6971000.0,FORTIS BANK
400141,6908.0,6908000.0,"FNB BANK, INC."
289702,6849.0,6849000.0,NORWAY SAVINGS BANK
215710,6610.0,6610000.0,"JUNIATA VALLEY BANK, THE"
977951,6481.0,6481000.0,BORDER BANK
137643,6376.0,6376000.0,WEST IOWA BANK
329550,6281.0,6281000.0,INSOUTH BANK
51253,6180.0,6180000.0,APEX BANK
475354,6000.0,6000000.0,FARMERS STATE BANK
340742,6000.0,6000000.0,CIBM BANK
5313312,5915.0,5915000.0,WATERMARK BANK
3391718,5862.0,5862000.0,BELMONT BANK & TRUST COMPANY
2037185,5859.0,5859000.0,FIRST COMMUNITY BANK OF EAST TENNESSEE
442244,5844.0,5844000.0,NORTHEAST SECURITY BANK
328777,5828.0,5828000.0,PENN COMMUNITY BANK
399517,5786.0,5786000.0,CNB BANK
693952,5750.0,5750000.0,SECURITY FIRST BANK OF NORTH DAKOTA
785473,5710.0,5710000.0,FIRST SAVINGS BANK
186744,5592.0,5592000.0,FIRST CITIZENS BANK
455972,5326.0,5326000.0,PEOPLES BANK
380878,5193.0,5193000.0,GREENWAY BANK
634544,5193.0,5193000.0,BANK 21
382050,5167.0,5167000.0,CENTRAL SAVINGS BANK
3281510,5061.0,5061000.0,UNITED BUSINESS BANK
328357,5000.0,5000000.0,"TITAN BANK, N.A."
962890,5000.0,5000000.0,CITIZENS COMMUNITY FEDERAL NATIONAL ASSOCIATION
477648,4935.0,4935000.0,FARMERS STATE BANK
3022610,4871.0,4871000.0,FLATIRONS BANK
248240,4868.0,4868000.0,BANK OF SPRINGFIELD
371232,4796.0,4796000.0,FIRST COMMUNITY BANK AND TRUST
1014853,4787.0,4787000.0,CITIZENS BANK OF KANSAS
1469677,4787.0,4787000.0,"HERITAGE BANK, INC."
84541,4778.0,4778000.0,GUARANTY BANK AND TRUST COMPANY
1017939,4769.0,4769000.0,UNITED COMMUNITY BANK
928618,4721.0,4721000.0,AMERISERV FINANCIAL BANK
596062,4665.0,4665000.0,"CITY NATIONAL BANK OF SULPHUR SPRINGS, THE"
100843,4655.0,4655000.0,FNBC BANK
936462,4617.0,4617000.0,MECHANICS BANK
262741,4592.0,4592000.0,FARMERS BANK & TRUST COMPANY
574976,4522.0,4522000.0,CASHMERE VALLEY BANK
580155,4500.0,4500000.0,PLATTE VALLEY BANK
1015560,4350.0,4350000.0,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (USA), NATIONAL ASSOCIATION"
204826,4235.0,4235000.0,FIRST NATIONAL BANK IN NEW BREMEN
972732,4163.0,4163000.0,FIRST NATIONAL BANK OF PULASKI
659341,4150.0,4150000.0,"BANK OF HILLSBORO, NATIONAL ASSOCIATION"
778738,4060.0,4060000.0,CITIZENS BANK
329952,4005.0,4005000.0,"FIRST NATIONAL BANK OF GRANBURY, THE"
719656,4000.0,4000000.0,"CALLAWAY BANK, THE"
475653,4000.0,4000000.0,MOUNTAIN VALLEY BANK
865544,3988.0,3988000.0,CLEAR LAKE BANK AND TRUST COMPANY
543459,3976.0,3976000.0,"DREAM FIRST BANK, NATIONAL ASSOCIATION"
5143788,3856.0,3856000.0,WINTER PARK NATIONAL BANK
1386251,3663.0,3663000.0,BANCFIRST
261940,3600.0,3600000.0,ANSTAFF BANK
851239,3575.0,3575000.0,"POCA VALLEY BANK, INC., THE"
649342,3463.0,3463000.0,IOWA TRUST & SAVINGS BANK
216922,3407.0,3407000.0,FIRST BANK
867650,3400.0,3400000.0,PINNACLE BANK
1016857,3392.0,3392000.0,CITIZENS BANK OF LAS CRUCES
645317,3342.0,3342000.0,"ADIRONDACK TRUST COMPANY, THE"
936136,3338.0,3338000.0,OLD SECOND NATIONAL BANK
121642,3296.0,3296000.0,BANKPLUS
229342,3250.0,3250000.0,STATE BANK & TRUST CO.
924236,3208.0,3208000.0,FIRST STATE BANK
77422,3150.0,3150000.0,COMMUNITY BANKERS' BANK
2734729,3066.0,3066000.0,AMERICAN BUSINESS BANK
324340,3033.0,3033000.0,CHOICEONE BANK
458665,3022.0,3022000.0,"FIRST NATIONAL BANK OF STANTON, THE"
499501,3020.0,3020000.0,MAINE COMMUNITY BANK
956358,3020.0,3020000.0,SECURITY BANK OF THE OZARKS
90328,3005.0,3005000.0,SKYLINE NATIONAL BANK
2849285,3000.0,3000000.0,BANKVISTA
556936,3000.0,3000000.0,FORESIGHT BANK
869346,3000.0,3000000.0,IOWA STATE SAVINGS BANK
172457,3000.0,3000000.0,"CITIZENS BANK OF EDMOND, THE"
3943210,3000.0,3000000.0,LIBERTY BANK
406059,3000.0,3000000.0,NBT FINANCIAL BANK
927134,2978.0,2978000.0,SOLUTIONS BANK
839255,2950.0,2950000.0,FNB COMMUNITY BANK
202514,2928.0,2928000.0,"CUMBERLAND SECURITY BANK, INC."
3010363,2900.0,2900000.0,BANKCDA
991359,2883.0,2883000.0,FIRST MISSOURI BANK OF SEMO
439338,2767.0,2767000.0,UNITED COMMUNITY BANK
3447820,2755.0,2755000.0,"ESQUIRE BANK, NATIONAL ASSOCIATION"
2925620,2754.0,2754000.0,"CHINO COMMERCIAL BANK, NATIONAL ASSOCIATION"
765662,2750.0,2750000.0,MUENSTER STATE BANK
648242,2748.0,2748000.0,INDEPENDENCE BANK OF KENTUCKY
899428,2744.0,2744000.0,FIRST BANK
3488579,2693.0,2693000.0,CENTRAL BANK
880332,2692.0,2692000.0,PIKE NATIONAL BANK
113740,2606.0,2606000.0,FIRST STATE BANK
468673,2563.0,2563000.0,"HOME LOAN SAVINGS BANK, THE"
273840,2537.0,2537000.0,COMMUNITY FIRST BANK OF THE HEARTLAND
674849,2520.0,2520000.0,LUANA SAVINGS BANK
3314043,2509.0,2509000.0,FIRST RESOURCE BANK
780955,2429.0,2429000.0,WAUMANDEE STATE BANK
1007015,2420.0,2420000.0,CENTRAL BANK & TRUST COMPANY
901938,2400.0,2400000.0,"FARMERS BANK, THE"
646556,2375.0,2375000.0,CONNECTIONS BANK
2529176,2363.0,2363000.0,SECURITY NATIONAL BANK OF SOUTH DAKOTA
846945,2354.0,2354000.0,BADGER BANK
990642,2267.0,2267000.0,"FIRST NATIONAL BANK OF ALLENDALE, THE"
2820604,2186.0,2186000.0,MILLENNIUM BANK
261146,2150.0,2150000.0,"MAGNOLIA BANK, INC"
651541,2146.0,2146000.0,IOWA STATE BANK AND TRUST COMPANY
327855,2131.0,2131000.0,CIERA BANK
884648,2110.0,2110000.0,UNITED COMMUNITY BANK
270504,2105.0,2105000.0,COMMUNITY NATIONAL BANK
646743,2100.0,2100000.0,COMMUNITY SAVINGS BANK
143859,2100.0,2100000.0,NEBRASKA BANK
49148,2099.0,2099000.0,RUSHVILLE STATE BANK
