rssd_id,total_equity_capital,total_equity_capital_usd
1444021,3568437.0,3568437000.0
474919,3533824.0,3533824000.0
934329,3527000.0,3527000000.0
1017939,3386971.0,3386971000.0
2193616,3285057.0,3285057000.0
659855,3267869.0,3267869000.0
204004,3200744.0,3200744000.0
663245,3200157.0,3200157000.0
3938186,3191890.0,3191890000.0
3202702,3073000.0,3073000000.0
595869,3072117.0,3072117000.0
34537,3032154.0,3032154000.0
3394278,3021095.0,3021095000.0
656377,2996598.0,2996598000.0
814430,2990876.0,2990876000.0
165628,2959898.0,2959898000.0
936462,2927457.0,2927457000.0
3284397,2896864.0,2896864000.0
2797724,2891687.0,2891687000.0
980661,2759143.0,2759143000.0
17147,2711800.0,2711800000.0
2917317,2707033.0,2707033000.0
2567123,2677111.0,2677111000.0
437914,2660496.0,2660496000.0
782306,2510964.0,2510964000.0
416245,2462098.0,2462098000.0
671464,2340087.0,2340087000.0
311845,2317753.0,2317753000.0
2941068,2307196.0,2307196000.0
933966,2295693.0,2295693000.0
2354985,2292297.0,2292297000.0
963945,2256785.0,2256785000.0
342634,2217852.0,2217852000.0
2736291,2125932.0,2125932000.0
1893049,2039000.0,2039000000.0
1001152,2031659.0,2031659000.0
1190476,2010243.0,2010243000.0
436159,2000070.0,2000070000.0
1002878,1975369.0,1975369000.0
352772,1952235.0,1952235000.0
3348888,1941413.0,1941413000.0
1443266,1914000.0,1914000000.0
510871,1898589.0,1898589000.0
702117,1850985.0,1850985000.0
853952,1837236.0,1837236000.0
2850722,1810370.0,1810370000.0
795968,1766233.0,1766233000.0
85472,1762354.0,1762354000.0
470050,1750393.0,1750393000.0
216922,1740064.0,1740064000.0
915878,1739969.0,1739969000.0
3317932,1736592.0,1736592000.0
3224580,1729050.0,1729050000.0
3287660,1706691.0,1706691000.0
2615190,1679668.0,1679668000.0
23504,1667496.0,1667496000.0
3475083,1647755.0,1647755000.0
1225761,1644056.0,1644056000.0
202907,1637751.0,1637751000.0
3579589,1630415.0,1630415000.0
4210227,1628283.0,1628283000.0
871769,1608179.0,1608179000.0
509950,1590098.0,1590098000.0
249612,1577311.0,1577311000.0
489623,1544588.0,1544588000.0
3470239,1503678.0,1503678000.0
42420,1501696.0,1501696000.0
929352,1449675.0,1449675000.0
320119,1444189.0,1444189000.0
936426,1405738.0,1405738000.0
1386251,1397026.0,1397026000.0
129732,1372940.0,1372940000.0
264772,1362131.0,1362131000.0
100562,1358983.0,1358983000.0
3076248,1358805.0,1358805000.0
637451,1352312.0,1352312000.0
918918,1335294.0,1335294000.0
245276,1304754.0,1304754000.0
961624,1295063.0,1295063000.0
688079,1265199.0,1265199000.0
991340,1232524.0,1232524000.0
137915,1215716.0,1215716000.0
577128,1192224.0,1192224000.0
652874,1177717.0,1177717000.0
587800,1174665.0,1174665000.0
3650808,1171333.0,1171333000.0
2652092,1165171.0,1165171000.0
5582846,1161727.0,1161727000.0
229913,1160446.0,1160446000.0
667757,1152007.0,1152007000.0
673440,1135855.0,1135855000.0
474759,1135050.0,1135050000.0
37640,1124368.0,1124368000.0
881478,1122561.0,1122561000.0
174572,1114522.0,1114522000.0
398668,1113451.0,1113451000.0
353555,1102543.0,1102543000.0
317342,1100339.0,1100339000.0
2239288,1097369.0,1097369000.0
316840,1066354.0,1066354000.0
3637685,1061915.0,1061915000.0
1391778,1053954.0,1053954000.0
361167,1051941.0,1051941000.0
3408728,1049120.0,1049120000.0
766164,1039191.0,1039191000.0
3783313,1035165.0,1035165000.0
783648,996441.0,996441000.0
52719,995319.0,995319000.0
58971,988282.0,988282000.0
618807,985268.0,985268000.0
968070,982486.0,982486000.0
83638,979090.0,979090000.0
1176881,960951.0,960951000.0
450856,956018.0,956018000.0
859712,948428.0,948428000.0
2705895,946437.0,946437000.0
2600039,941024.0,941024000.0
399517,940263.0,940263000.0
933621,935191.0,935191000.0
3187630,933686.0,933686000.0
121642,933445.0,933445000.0
762447,933301.0,933301000.0
936136,930255.0,930255000.0
959304,922694.0,922694000.0
354310,916595.0,916595000.0
3783948,911456.0,911456000.0
2916963,910169.0,910169000.0
479268,897924.0,897924000.0
2998576,886590.0,886590000.0
509811,886359.0,886359000.0
435077,883557.0,883557000.0
657365,882329.0,882329000.0
58243,881316.0,881316000.0
139656,879573.0,879573000.0
2858960,872722.0,872722000.0
2992547,869513.0,869513000.0
1917301,863101.0,863101000.0
426534,854228.0,854228000.0
786612,854148.0,854148000.0
913856,848552.0,848552000.0
661308,836173.0,836173000.0
680813,823202.0,823202000.0
433608,802330.0,802330000.0
594947,798992.0,798992000.0
3076220,794395.0,794395000.0
888002,794349.0,794349000.0
339773,791078.0,791078000.0
3630323,783352.0,783352000.0
130541,778223.0,778223000.0
996260,771902.0,771902000.0
412751,770572.0,770572000.0
1918344,770199.0,770199000.0
2362458,769960.0,769960000.0
5278251,769377.0,769377000.0
29878,766168.0,766168000.0
874845,758832.0,758832000.0
930965,757734.0,757734000.0
2700984,751287.0,751287000.0
255659,744952.0,744952000.0
651859,741782.0,741782000.0
28013,736873.0,736873000.0
593007,735662.0,735662000.0
2608754,725831.0,725831000.0
633378,719278.0,719278000.0
811046,718092.0,718092000.0
663834,714119.0,714119000.0
2209553,713936.0,713936000.0
3232204,710629.0,710629000.0
260055,710613.0,710613000.0
758703,704889.0,704889000.0
826956,700003.0,700003000.0
850036,687740.0,687740000.0
2737980,685615.0,685615000.0
1011526,684999.0,684999000.0
236706,682261.0,682261000.0
54973,681470.0,681470000.0
2265456,673101.0,673101000.0
601416,670148.0,670148000.0
272302,668148.0,668148000.0
808260,663574.0,663574000.0
2119773,661217.0,661217000.0
933023,660598.0,660598000.0
3532641,644529.0,644529000.0
391575,643869.0,643869000.0
2471239,643607.0,643607000.0
693345,640022.0,640022000.0
1187001,638267.0,638267000.0
342410,636248.0,636248000.0
701062,635758.0,635758000.0
542528,629946.0,629946000.0
3447576,622111.0,622111000.0
639567,619629.0,619629000.0
3835454,615419.0,615419000.0
697763,614723.0,614723000.0
572374,609744.0,609744000.0
3378773,609046.0,609046000.0
932978,607077.0,607077000.0
278818,606624.0,606624000.0
773247,605286.0,605286000.0
3076453,604080.0,604080000.0
3402913,600903.0,600903000.0
6053129,600608.0,600608000.0
731247,597653.0,597653000.0
725732,591229.0,591229000.0
212577,590135.0,590135000.0
664206,585632.0,585632000.0
159636,584702.0,584702000.0
522605,584298.0,584298000.0
114260,576437.0,576437000.0
933256,573187.0,573187000.0
468806,567664.0,567664000.0
230759,567446.0,567446000.0
253468,563858.0,563858000.0
816603,561398.0,561398000.0
2634351,558174.0,558174000.0
722544,555430.0,555430000.0
809771,547805.0,547805000.0
3109146,546763.0,546763000.0
169653,546151.0,546151000.0
413141,541254.0,541254000.0
707354,541234.0,541234000.0
949154,540068.0,540068000.0
677176,539461.0,539461000.0
77851,534944.0,534944000.0
419406,533969.0,533969000.0
272272,531559.0,531559000.0
660655,530591.0,530591000.0
141556,529600.0,529600000.0
925411,527666.0,527666000.0
384018,526790.0,526790000.0
876634,522432.0,522432000.0
236153,519765.0,519765000.0
56351,519576.0,519576000.0
2508751,516645.0,516645000.0
897170,514836.0,514836000.0
825146,514392.0,514392000.0
2938198,513073.0,513073000.0
2867337,511773.0,511773000.0
1883321,509200.0,509200000.0
324340,509156.0,509156000.0
2562164,507330.0,507330000.0
3437456,501227.0,501227000.0
2353595,500540.0,500540000.0
636771,497636.0,497636000.0
548351,492945.0,492945000.0
1015560,492687.0,492687000.0
913753,492370.0,492370000.0
330855,491150.0,491150000.0
1007015,490379.0,490379000.0
374653,487803.0,487803000.0
161273,485360.0,485360000.0
929978,484460.0,484460000.0
673909,482663.0,482663000.0
2654911,482656.0,482656000.0
3476192,482010.0,482010000.0
2390929,481038.0,481038000.0
557858,478765.0,478765000.0
703767,477341.0,477341000.0
3029589,476302.0,476302000.0
845573,472910.0,472910000.0
3325759,472108.0,472108000.0
474254,471857.0,471857000.0
256553,469536.0,469536000.0
2693264,469431.0,469431000.0
945053,469298.0,469298000.0
900306,468832.0,468832000.0
575254,468364.0,468364000.0
13103,465672.0,465672000.0
355858,465633.0,465633000.0
2576134,464477.0,464477000.0
535753,464197.0,464197000.0
161602,463756.0,463756000.0
99376,463725.0,463725000.0
739560,463020.0,463020000.0
2916534,458818.0,458818000.0
105473,456613.0,456613000.0
933975,456067.0,456067000.0
3401970,449378.0,449378000.0
584920,448895.0,448895000.0
384278,443582.0,443582000.0
3228908,443457.0,443457000.0
1009354,443039.0,443039000.0
662369,439623.0,439623000.0
3449066,438051.0,438051000.0
866000,437460.0,437460000.0
26765,434653.0,434653000.0
717924,431692.0,431692000.0
211271,431367.0,431367000.0
537449,430824.0,430824000.0
914648,430723.0,430723000.0
2758613,430017.0,430017000.0
751656,426118.0,426118000.0
529958,421818.0,421818000.0
2734729,421541.0,421541000.0
460033,421032.0,421032000.0
2044811,420495.0,420495000.0
1001639,418334.0,418334000.0
876700,416929.0,416929000.0
223322,414707.0,414707000.0
2963266,412876.0,412876000.0
439338,410524.0,410524000.0
1436204,408578.0,408578000.0
5210,407202.0,407202000.0
491934,406797.0,406797000.0
911973,406745.0,406745000.0
976703,404982.0,404982000.0
613400,403231.0,403231000.0
1157415,401316.0,401316000.0
971959,397927.0,397927000.0
2694681,397699.0,397699000.0
2849801,397340.0,397340000.0
140362,396165.0,396165000.0
2891622,395779.0,395779000.0
214414,394985.0,394985000.0
3235410,394557.0,394557000.0
3804535,393754.0,393754000.0
376273,392631.0,392631000.0
822556,388714.0,388714000.0
3212402,384935.0,384935000.0
278555,375867.0,375867000.0
657459,374199.0,374199000.0
1447639,374108.0,374108000.0
1718188,373426.0,373426000.0
254317,370040.0,370040000.0
139740,369406.0,369406000.0
842460,367566.0,367566000.0
852544,366837.0,366837000.0
657271,364250.0,364250000.0
110936,364237.0,364237000.0
2743244,364050.0,364050000.0
2298995,361991.0,361991000.0
557317,360622.0,360622000.0
774132,358838.0,358838000.0
1890525,358096.0,358096000.0
428547,355158.0,355158000.0
1018927,354984.0,354984000.0
978118,352961.0,352961000.0
995076,352624.0,352624000.0
3109043,351041.0,351041000.0
2954059,350240.0,350240000.0
507068,350061.0,350061000.0
3189063,349663.0,349663000.0
867650,348134.0,348134000.0
2764212,347961.0,347961000.0
9807,345766.0,345766000.0
895710,345187.0,345187000.0
5514409,342756.0,342756000.0
3437157,342408.0,342408000.0
823478,341103.0,341103000.0
525549,340777.0,340777000.0
779351,340547.0,340547000.0
2808602,340149.0,340149000.0
4457536,340014.0,340014000.0
936583,339662.0,339662000.0
310978,339063.0,339063000.0
324863,335657.0,335657000.0
3281510,335455.0,335455000.0
407506,335004.0,335004000.0
84541,333460.0,333460000.0
160959,333350.0,333350000.0
543262,332169.0,332169000.0
961576,331944.0,331944000.0
328777,331250.0,331250000.0
619701,330967.0,330967000.0
302656,330456.0,330456000.0
599764,327844.0,327844000.0
139843,326648.0,326648000.0
459671,325946.0,325946000.0
2757205,325854.0,325854000.0
762474,324480.0,324480000.0
3017081,323450.0,323450000.0
247140,323246.0,323246000.0
265407,322368.0,322368000.0
233554,321333.0,321333000.0
293053,319461.0,319461000.0
441256,319132.0,319132000.0
443205,318643.0,318643000.0
928421,316264.0,316264000.0
455972,316151.0,316151000.0
1458608,315362.0,315362000.0
3374412,315258.0,315258000.0
671334,314991.0,314991000.0
689209,312988.0,312988000.0
622774,311439.0,311439000.0
648242,309349.0,309349000.0
3158546,308405.0,308405000.0
2142155,307860.0,307860000.0
546003,307459.0,307459000.0
972648,305588.0,305588000.0
232856,304944.0,304944000.0
656470,301522.0,301522000.0
18827,301388.0,301388000.0
3386264,301123.0,301123000.0
201834,299904.0,299904000.0
243375,299874.0,299874000.0
3214059,299683.0,299683000.0
965789,299656.0,299656000.0
536059,299026.0,299026000.0
67656,298695.0,298695000.0
137205,298634.0,298634000.0
3110197,298365.0,298365000.0
2594240,298351.0,298351000.0
176101,298178.0,298178000.0
613950,297911.0,297911000.0
884303,296423.0,296423000.0
1387605,295081.0,295081000.0
539032,293452.0,293452000.0
2339795,292849.0,292849000.0
113601,292778.0,292778000.0
1001648,292110.0,292110000.0
214106,291608.0,291608000.0
42448,291414.0,291414000.0
547840,289216.0,289216000.0
670560,288813.0,288813000.0
3545258,288521.0,288521000.0
3419416,287307.0,287307000.0
237066,286519.0,286519000.0
3404207,285902.0,285902000.0
273336,285031.0,285031000.0
397540,284714.0,284714000.0
237619,283232.0,283232000.0
193809,281944.0,281944000.0
12946,281646.0,281646000.0
785923,281256.0,281256000.0
797775,280382.0,280382000.0
528960,278209.0,278209000.0
670467,277145.0,277145000.0
3851427,276970.0,276970000.0
595430,276941.0,276941000.0
3248849,275721.0,275721000.0
975751,274809.0,274809000.0
3356191,274103.0,274103000.0
3337097,272805.0,272805000.0
345309,272705.0,272705000.0
3216017,272195.0,272195000.0
499501,271101.0,271101000.0
294779,270708.0,270708000.0
3614976,270641.0,270641000.0
2596646,269873.0,269873000.0
3595271,269272.0,269272000.0
564557,267692.0,267692000.0
3447820,267499.0,267499000.0
3016347,266039.0,266039000.0
59316,265933.0,265933000.0
380458,264330.0,264330000.0
234739,263406.0,263406000.0
538802,262702.0,262702000.0
289702,261337.0,261337000.0
422433,261194.0,261194000.0
939249,261001.0,261001000.0
2297998,258927.0,258927000.0
18854,258769.0,258769000.0
3274709,258503.0,258503000.0
771609,258226.0,258226000.0
439404,258102.0,258102000.0
574976,257986.0,257986000.0
3357219,257675.0,257675000.0
1718469,257356.0,257356000.0
552161,257062.0,257062000.0
1494914,256367.0,256367000.0
3146150,256161.0,256161000.0
268006,254057.0,254057000.0
687951,254056.0,254056000.0
86675,253721.0,253721000.0
860053,253513.0,253513000.0
892205,253406.0,253406000.0
154770,252660.0,252660000.0
245016,251407.0,251407000.0
497039,251167.0,251167000.0
498362,251118.0,251118000.0
106359,249607.0,249607000.0
37435,248811.0,248811000.0
5050028,248787.0,248787000.0
233527,247388.0,247388000.0
578255,246294.0,246294000.0
685676,245239.0,245239000.0
403151,245029.0,245029000.0
255574,244700.0,244700000.0
3271799,244622.0,244622000.0
1007819,244341.0,244341000.0
882701,243946.0,243946000.0
200435,243884.0,243884000.0
767974,243444.0,243444000.0
925037,243148.0,243148000.0
583905,241223.0,241223000.0
339072,240484.0,240484000.0
45560,240465.0,240465000.0
275358,239592.0,239592000.0
772008,239550.0,239550000.0
864471,239320.0,239320000.0
5069,238909.0,238909000.0
773470,238756.0,238756000.0
2531991,238206.0,238206000.0
806846,236890.0,236890000.0
247355,234257.0,234257000.0
893855,234166.0,234166000.0
482156,234080.0,234080000.0
2970657,233201.0,233201000.0
546544,232844.0,232844000.0
2132941,232448.0,232448000.0
113003,230994.0,230994000.0
923707,230798.0,230798000.0
318974,230757.0,230757000.0
3793714,230462.0,230462000.0
447100,229244.0,229244000.0
2847142,229196.0,229196000.0
2328137,228986.0,228986000.0
3678857,228706.0,228706000.0
2497181,228628.0,228628000.0
738040,228151.0,228151000.0
709602,227773.0,227773000.0
526452,227288.0,227288000.0
711472,226878.0,226878000.0
626101,226286.0,226286000.0
48374,224640.0,224640000.0
366238,224635.0,224635000.0
110413,224057.0,224057000.0
3437483,222405.0,222405000.0
473266,221692.0,221692000.0
3344321,221268.0,221268000.0
397755,221261.0,221261000.0
677644,221215.0,221215000.0
2736714,219980.0,219980000.0
5859511,219792.0,219792000.0
1445943,219483.0,219483000.0
753324,218318.0,218318000.0
253356,218129.0,218129000.0
962890,217842.0,217842000.0
470452,217327.0,217327000.0
425911,216795.0,216795000.0
923752,216134.0,216134000.0
994435,215898.0,215898000.0
609609,215669.0,215669000.0
433505,215352.0,215352000.0
502849,213925.0,213925000.0
2344753,213570.0,213570000.0
1459717,213515.0,213515000.0
2140348,213039.0,213039000.0
775456,212705.0,212705000.0
279105,212686.0,212686000.0
783161,212455.0,212455000.0
537560,212423.0,212423000.0
51253,211625.0,211625000.0
627108,211484.0,211484000.0
61122,211266.0,211266000.0
2973386,210069.0,210069000.0
786210,209922.0,209922000.0
527600,209728.0,209728000.0
674849,208295.0,208295000.0
65858,207367.0,207367000.0
273662,207078.0,207078000.0
2747587,205899.0,205899000.0
1864197,205338.0,205338000.0
186744,205130.0,205130000.0
309655,204602.0,204602000.0
703552,203775.0,203775000.0
282075,203260.0,203260000.0
418249,202586.0,202586000.0
757377,202484.0,202484000.0
2624400,202408.0,202408000.0
177751,201417.0,201417000.0
6329,201081.0,201081000.0
790543,200462.0,200462000.0
830542,199648.0,199648000.0
423739,199486.0,199486000.0
2068107,199370.0,199370000.0
473042,198278.0,198278000.0
517049,197841.0,197841000.0
804338,196779.0,196779000.0
2785646,196652.0,196652000.0
2947556,196221.0,196221000.0
2482824,195607.0,195607000.0
3807880,195338.0,195338000.0
859002,195302.0,195302000.0
3719648,194516.0,194516000.0
134437,194349.0,194349000.0
645317,193839.0,193839000.0
2332910,193604.0,193604000.0
369659,193193.0,193193000.0
187947,192312.0,192312000.0
326858,191996.0,191996000.0
340135,191583.0,191583000.0
828651,191547.0,191547000.0
69333,191369.0,191369000.0
408642,191340.0,191340000.0
899428,190754.0,190754000.0
771458,190649.0,190649000.0
890742,190498.0,190498000.0
117458,189822.0,189822000.0
1004470,189812.0,189812000.0
716833,189664.0,189664000.0
276850,189630.0,189630000.0
49241,189464.0,189464000.0
3610718,189279.0,189279000.0
2666400,189160.0,189160000.0
631422,188919.0,188919000.0
738769,188833.0,188833000.0
289515,188242.0,188242000.0
3280625,188168.0,188168000.0
3404373,187925.0,187925000.0
881012,187872.0,187872000.0
212522,187790.0,187790000.0
2697963,187705.0,187705000.0
2667920,187118.0,187118000.0
717737,186973.0,186973000.0
2708122,186827.0,186827000.0
242444,186642.0,186642000.0
132107,186427.0,186427000.0
247908,185652.0,185652000.0
3720608,185584.0,185584000.0
958204,185486.0,185486000.0
490450,185101.0,185101000.0
3398623,184942.0,184942000.0
514066,184903.0,184903000.0
1011656,184874.0,184874000.0
960935,184380.0,184380000.0
3608751,184179.0,184179000.0
74140,183968.0,183968000.0
779968,183857.0,183857000.0
508346,183114.0,183114000.0
502111,182464.0,182464000.0
3404506,182050.0,182050000.0
65205,181985.0,181985000.0
856243,181821.0,181821000.0
159971,181317.0,181317000.0
463650,180952.0,180952000.0
481177,180623.0,180623000.0
983457,180619.0,180619000.0
818401,180003.0,180003000.0
3636446,179928.0,179928000.0
403179,179321.0,179321000.0
146663,178773.0,178773000.0
375043,177950.0,177950000.0
214722,176926.0,176926000.0
118156,176780.0,176780000.0
63733,176583.0,176583000.0
2009605,176488.0,176488000.0
844053,176446.0,176446000.0
120609,175837.0,175837000.0
3588424,175487.0,175487000.0
778738,175441.0,175441000.0
44433,175184.0,175184000.0
840363,175120.0,175120000.0
2736219,174934.0,174934000.0
248240,174704.0,174704000.0
4536084,174302.0,174302000.0
150035,174196.0,174196000.0
298218,173697.0,173697000.0
173575,173363.0,173363000.0
3284490,173361.0,173361000.0
1009242,171524.0,171524000.0
220527,171320.0,171320000.0
568470,171191.0,171191000.0
2748502,170764.0,170764000.0
646172,169754.0,169754000.0
600419,169660.0,169660000.0
564052,169651.0,169651000.0
3597211,169118.0,169118000.0
887340,169110.0,169110000.0
290249,169051.0,169051000.0
528849,168676.0,168676000.0
680457,168041.0,168041000.0
524579,167927.0,167927000.0
556936,167841.0,167841000.0
209858,167670.0,167670000.0
758851,167603.0,167603000.0
3465392,167435.0,167435000.0
97804,167420.0,167420000.0
1011638,167382.0,167382000.0
171768,167219.0,167219000.0
734538,167050.0,167050000.0
577137,166604.0,166604000.0
885869,166424.0,166424000.0
921178,166418.0,166418000.0
726953,166411.0,166411000.0
2605566,166367.0,166367000.0
3637247,166094.0,166094000.0
886204,165965.0,165965000.0
1394621,165643.0,165643000.0
304173,165388.0,165388000.0
371924,165278.0,165278000.0
684455,164994.0,164994000.0
754929,164583.0,164583000.0
2625724,164506.0,164506000.0
2806877,164318.0,164318000.0
492650,164020.0,164020000.0
840747,163516.0,163516000.0
507509,163298.0,163298000.0
498317,163224.0,163224000.0
606653,162929.0,162929000.0
589943,162845.0,162845000.0
2686211,162769.0,162769000.0
982142,162755.0,162755000.0
5592340,162671.0,162671000.0
185859,162264.0,162264000.0
754826,162081.0,162081000.0
242976,161893.0,161893000.0
592448,161850.0,161850000.0
933377,161170.0,161170000.0
2880019,161145.0,161145000.0
614313,160962.0,160962000.0
1885932,160761.0,160761000.0
727174,160427.0,160427000.0
323204,160006.0,160006000.0
554857,159921.0,159921000.0
3076604,159275.0,159275000.0
2921659,159048.0,159048000.0
88231,158818.0,158818000.0
3470154,158805.0,158805000.0
101037,158309.0,158309000.0
119779,158250.0,158250000.0
952172,158055.0,158055000.0
163549,157969.0,157969000.0
735441,157000.0,157000000.0
3633173,156641.0,156641000.0
1169650,156336.0,156336000.0
396253,155814.0,155814000.0
372538,155448.0,155448000.0
576608,155434.0,155434000.0
540551,155421.0,155421000.0
738303,154507.0,154507000.0
859141,154270.0,154270000.0
934271,154069.0,154069000.0
765505,153798.0,153798000.0
624778,153516.0,153516000.0
520003,153358.0,153358000.0
2325882,153000.0,153000000.0
1016231,152917.0,152917000.0
594433,152810.0,152810000.0
403946,152484.0,152484000.0
283737,152010.0,152010000.0
972862,151996.0,151996000.0
822042,151693.0,151693000.0
1006148,151596.0,151596000.0
435750,151211.0,151211000.0
959715,150611.0,150611000.0
439356,150531.0,150531000.0
956750,150472.0,150472000.0
261360,150317.0,150317000.0
465618,149831.0,149831000.0
153353,149546.0,149546000.0
783844,149388.0,149388000.0
3350724,148843.0,148843000.0
702612,148780.0,148780000.0
931038,148115.0,148115000.0
763677,146980.0,146980000.0
985479,146917.0,146917000.0
3243282,146880.0,146880000.0
2262718,146843.0,146843000.0
207050,146793.0,146793000.0
831008,146552.0,146552000.0
601658,146364.0,146364000.0
348720,146219.0,146219000.0
972732,145943.0,145943000.0
852713,145814.0,145814000.0
3623110,145383.0,145383000.0
3435948,145340.0,145340000.0
286457,145004.0,145004000.0
99536,144948.0,144948000.0
196800,144832.0,144832000.0
444350,144351.0,144351000.0
3141726,144318.0,144318000.0
3388482,144058.0,144058000.0
869663,143992.0,143992000.0
1162017,143981.0,143981000.0
879457,143725.0,143725000.0
589523,143528.0,143528000.0
770657,143478.0,143478000.0
1013070,143317.0,143317000.0
60330,143145.0,143145000.0
995272,143141.0,143141000.0
1228034,143054.0,143054000.0
856748,143048.0,143048000.0
279954,142563.0,142563000.0
5210989,142295.0,142295000.0
930358,142092.0,142092000.0
928618,142024.0,142024000.0
3529315,141682.0,141682000.0
956938,140867.0,140867000.0
162337,140704.0,140704000.0
565750,140096.0,140096000.0
215662,140058.0,140058000.0
729310,139717.0,139717000.0
2451240,139700.0,139700000.0
67209,139593.0,139593000.0
228000,139300.0,139300000.0
340144,139297.0,139297000.0
593052,139294.0,139294000.0
307679,139245.0,139245000.0
300063,139165.0,139165000.0
3384952,139105.0,139105000.0
384652,138949.0,138949000.0
3052813,138649.0,138649000.0
61355,138376.0,138376000.0
139553,138370.0,138370000.0
900502,138057.0,138057000.0
632607,137579.0,137579000.0
845247,137495.0,137495000.0
3297490,137466.0,137466000.0
397531,136943.0,136943000.0
234355,136815.0,136815000.0
930442,136772.0,136772000.0
771140,136482.0,136482000.0
1469677,136436.0,136436000.0
154154,136428.0,136428000.0
17978,136319.0,136319000.0
594853,136228.0,136228000.0
195111,136067.0,136067000.0
648130,135956.0,135956000.0
362717,135954.0,135954000.0
498531,135721.0,135721000.0
777366,135384.0,135384000.0
784159,135329.0,135329000.0
283867,135256.0,135256000.0
339607,135165.0,135165000.0
3971,135020.0,135020000.0
2719810,134988.0,134988000.0
833404,134864.0,134864000.0
666554,134526.0,134526000.0
3320781,134338.0,134338000.0
427353,134178.0,134178000.0
419675,134075.0,134075000.0
311050,133775.0,133775000.0
27070,133498.0,133498000.0
716374,133422.0,133422000.0
133971,133405.0,133405000.0
311603,133246.0,133246000.0
613558,132958.0,132958000.0
68756,132954.0,132954000.0
2997748,132876.0,132876000.0
3688043,132754.0,132754000.0
304913,132744.0,132744000.0
873259,132563.0,132563000.0
582971,132550.0,132550000.0
186717,132522.0,132522000.0
790918,132241.0,132241000.0
998844,132191.0,132191000.0
314257,131845.0,131845000.0
927479,131502.0,131502000.0
596062,131357.0,131357000.0
45551,131227.0,131227000.0
428060,131150.0,131150000.0
7009,130108.0,130108000.0
759045,129717.0,129717000.0
94522,129456.0,129456000.0
867632,129443.0,129443000.0
982348,129320.0,129320000.0
699105,129120.0,129120000.0
270504,128868.0,128868000.0
671558,128675.0,128675000.0
3284445,128661.0,128661000.0
176464,128655.0,128655000.0
517357,128493.0,128493000.0
610128,128353.0,128353000.0
5135,128016.0,128016000.0
189129,127769.0,127769000.0
2833882,127750.0,127750000.0
1016259,127540.0,127540000.0
113740,127462.0,127462000.0
39327,127398.0,127398000.0
1396764,126730.0,126730000.0
901938,126580.0,126580000.0
980531,126516.0,126516000.0
113441,126491.0,126491000.0
812557,126057.0,126057000.0
2953418,125760.0,125760000.0
31255,125400.0,125400000.0
99442,125367.0,125367000.0
501459,125312.0,125312000.0
933041,125190.0,125190000.0
3066025,124958.0,124958000.0
517674,124958.0,124958000.0
2785477,124624.0,124624000.0
74403,124602.0,124602000.0
928056,124490.0,124490000.0
3068579,124423.0,124423000.0
754853,124232.0,124232000.0
592644,124156.0,124156000.0
