rssd_id,bank_name,ndfi_loans_total,ndfi_loans_total_usd
667757,,919968.0,919968000.0
468806,,896273.0,896273000.0
1929247,,857557.0,857557000.0
663245,,844074.0,844074000.0
339858,,817199.0,817199000.0
671464,,715048.0,715048000.0
2119773,,667240.0,667240000.0
316840,,630876.0,630876000.0
23504,,628019.0,628019000.0
208244,,609042.0,609042000.0
1190476,,602593.0,602593000.0
128904,,557267.0,557267000.0
3325759,,554670.0,554670000.0
412751,,553796.0,553796000.0
416245,,495019.0,495019000.0
137915,,489883.0,489883000.0
379920,,481779.0,481779000.0
662369,,478454.0,478454000.0
474759,,469686.0,469686000.0
320119,,451671.0,451671000.0
463735,,447252.0,447252000.0
2239288,,446010.0,446010000.0
437914,,443828.0,443828000.0
529958,,442364.0,442364000.0
940311,,440000.0,440000000.0
165628,,433557.0,433557000.0
3150447,,423000.0,423000000.0
169653,,419870.0,419870000.0
929352,,417858.0,417858000.0
637451,,399390.0,399390000.0
214807,,366000.0,366000000.0
601050,,365575.0,365575000.0
85472,,350265.0,350265000.0
3637685,,347542.0,347542000.0
204004,,334829.0,334829000.0
773247,,334540.0,334540000.0
365325,,330355.0,330355000.0
1917301,,326750.0,326750000.0
3408728,,298895.0,298895000.0
408642,,291772.0,291772000.0
2938198,,287079.0,287079000.0
229913,,285374.0,285374000.0
342634,,285350.0,285350000.0
339773,,277093.0,277093000.0
489623,,268886.0,268886000.0
17147,,266592.0,266592000.0
779650,,257774.0,257774000.0
595869,,250738.0,250738000.0
657365,,250453.0,250453000.0
693224,,247451.0,247451000.0
3579589,,246072.0,246072000.0
2298995,,244198.0,244198000.0
749242,,243396.0,243396000.0
510871,,232068.0,232068000.0
245276,,200969.0,200969000.0
384278,,200341.0,200341000.0
171768,,199560.0,199560000.0
1885932,,195210.0,195210000.0
965789,,179336.0,179336000.0
918918,,177870.0,177870000.0
930358,,171006.0,171006000.0
725732,,170243.0,170243000.0
3212402,,169986.0,169986000.0
129732,,167721.0,167721000.0
3470239,,164206.0,164206000.0
428547,,161954.0,161954000.0
936426,,158519.0,158519000.0
934329,,158000.0,158000000.0
2693264,,156774.0,156774000.0
384652,,154696.0,154696000.0
130541,,150152.0,150152000.0
3317932,,148707.0,148707000.0
3202702,,143000.0,143000000.0
450856,,141283.0,141283000.0
980661,,135553.0,135553000.0
2652092,,135330.0,135330000.0
811046,,135294.0,135294000.0
3216017,,132959.0,132959000.0
980960,,131086.0,131086000.0
474919,,131079.0,131079000.0
2044811,,126738.0,126738000.0
977250,,125384.0,125384000.0
871769,,123690.0,123690000.0
2508751,,118680.0,118680000.0
2736219,,118331.0,118331000.0
154770,,118198.0,118198000.0
595430,,116957.0,116957000.0
3401970,,115930.0,115930000.0
83638,,112667.0,112667000.0
2797724,,112285.0,112285000.0
3357219,,108670.0,108670000.0
353555,,108299.0,108299000.0
659855,,107723.0,107723000.0
2736291,,101243.0,101243000.0
1017939,,99322.0,99322000.0
74140,,99300.0,99300000.0
527954,,98829.0,98829000.0
1718469,,97009.0,97009000.0
2608754,,96299.0,96299000.0
2634351,,95783.0,95783000.0
422433,,89530.0,89530000.0
853952,,88343.0,88343000.0
3402913,,86973.0,86973000.0
3404207,,83972.0,83972000.0
734538,,83786.0,83786000.0
3348888,,83719.0,83719000.0
2316714,,83543.0,83543000.0
9357,,82270.0,82270000.0
663834,,80919.0,80919000.0
141556,,76092.0,76092000.0
1447639,,76056.0,76056000.0
140362,,74632.0,74632000.0
426534,,74301.0,74301000.0
2142155,,74088.0,74088000.0
575254,,73933.0,73933000.0
34537,,73190.0,73190000.0
2339795,,73068.0,73068000.0
3016347,,72925.0,72925000.0
913856,,72765.0,72765000.0
660655,,72363.0,72363000.0
1216022,,71000.0,71000000.0
436159,,69410.0,69410000.0
593052,,68396.0,68396000.0
3214059,,66402.0,66402000.0
498362,,65726.0,65726000.0
77851,,65574.0,65574000.0
795968,,63445.0,63445000.0
26765,,62915.0,62915000.0
2970657,,62796.0,62796000.0
3465392,,60992.0,60992000.0
531250,,60826.0,60826000.0
474254,,58506.0,58506000.0
2624400,,57341.0,57341000.0
3470154,,56584.0,56584000.0
538802,,55192.0,55192000.0
470050,,54704.0,54704000.0
324340,,51187.0,51187000.0
31255,,50791.0,50791000.0
317342,,50510.0,50510000.0
113740,,48686.0,48686000.0
482156,,48266.0,48266000.0
3630323,,46943.0,46943000.0
930965,,45289.0,45289000.0
137652,,44723.0,44723000.0
188430,,44493.0,44493000.0
509950,,44382.0,44382000.0
2808602,,43615.0,43615000.0
710859,,43283.0,43283000.0
403179,,41951.0,41951000.0
522605,,41183.0,41183000.0
2121196,,40214.0,40214000.0
1002878,,40000.0,40000000.0
403151,,39173.0,39173000.0
594853,,37004.0,37004000.0
867632,,36028.0,36028000.0
407506,,35985.0,35985000.0
703552,,35625.0,35625000.0
656377,,35536.0,35536000.0
722544,,35264.0,35264000.0
69333,,33967.0,33967000.0
595270,,33580.0,33580000.0
408875,,33568.0,33568000.0
254849,,32989.0,32989000.0
3248849,,32939.0,32939000.0
272272,,32690.0,32690000.0
1218446,,32040.0,32040000.0
933256,,31967.0,31967000.0
3076453,,31693.0,31693000.0
698144,,30978.0,30978000.0
2631846,,30056.0,30056000.0
783161,,30000.0,30000000.0
2891622,,29108.0,29108000.0
525549,,29049.0,29049000.0
677644,,28344.0,28344000.0
852704,,27522.0,27522000.0
3688043,,27160.0,27160000.0
881478,,26731.0,26731000.0
202907,,26653.0,26653000.0
3344321,,26634.0,26634000.0
2838207,,26476.0,26476000.0
1018927,,26075.0,26075000.0
369659,,25901.0,25901000.0
456045,,25162.0,25162000.0
391418,,25152.0,25152000.0
557858,,24844.0,24844000.0
293053,,23904.0,23904000.0
497039,,23828.0,23828000.0
859655,,23575.0,23575000.0
382050,,23250.0,23250000.0
732758,,23220.0,23220000.0
2398701,,23018.0,23018000.0
352772,,22551.0,22551000.0
207050,,22079.0,22079000.0
632858,,21765.0,21765000.0
806958,,21552.0,21552000.0
540551,,21500.0,21500000.0
600419,,21394.0,21394000.0
528849,,21276.0,21276000.0
840363,,20749.0,20749000.0
54973,,20686.0,20686000.0
726953,,20670.0,20670000.0
58971,,20211.0,20211000.0
176464,,19905.0,19905000.0
361167,,19845.0,19845000.0
160959,,19625.0,19625000.0
645625,,19587.0,19587000.0
370020,,19471.0,19471000.0
477321,,19130.0,19130000.0
2815879,,19061.0,19061000.0
2634191,,19013.0,19013000.0
285544,,18324.0,18324000.0
859552,,18180.0,18180000.0
58243,,18069.0,18069000.0
3146150,,18060.0,18060000.0
2855866,,17691.0,17691000.0
3224375,,17085.0,17085000.0
5342974,,16651.0,16651000.0
762447,,16366.0,16366000.0
546003,,16291.0,16291000.0
2743244,,16244.0,16244000.0
3437148,,16088.0,16088000.0
418249,,15756.0,15756000.0
3293540,,15750.0,15750000.0
1187551,,15537.0,15537000.0
473266,,15500.0,15500000.0
3690635,,15488.0,15488000.0
276850,,15217.0,15217000.0
45551,,15000.0,15000000.0
3545258,,14981.0,14981000.0
3614976,,14897.0,14897000.0
2562164,,14809.0,14809000.0
499453,,14793.0,14793000.0
2941068,,14767.0,14767000.0
2515320,,14418.0,14418000.0
1436204,,14407.0,14407000.0
279954,,14282.0,14282000.0
594947,,14200.0,14200000.0
1013744,,13811.0,13811000.0
775456,,13809.0,13809000.0
978118,,13805.0,13805000.0
3029589,,13426.0,13426000.0
883959,,13233.0,13233000.0
3690121,,13182.0,13182000.0
121651,,13150.0,13150000.0
3588424,,12838.0,12838000.0
825146,,12477.0,12477000.0
754853,,12254.0,12254000.0
380533,,12000.0,12000000.0
5382514,,11999.0,11999000.0
556459,,11983.0,11983000.0
2451240,,11718.0,11718000.0
3378773,,11372.0,11372000.0
242976,,11112.0,11112000.0
428060,,10990.0,10990000.0
939249,,10917.0,10917000.0
375043,,10911.0,10911000.0
968070,,10872.0,10872000.0
3356191,,10575.0,10575000.0
290249,,10401.0,10401000.0
220844,,10250.0,10250000.0
779968,,10247.0,10247000.0
2332910,,10000.0,10000000.0
498317,,9750.0,9750000.0
327855,,9719.0,9719000.0
565750,,9467.0,9467000.0
2877345,,9319.0,9319000.0
479446,,9243.0,9243000.0
1015252,,9145.0,9145000.0
597313,,9116.0,9116000.0
2667957,,9000.0,9000000.0
814458,,8963.0,8963000.0
3447820,,8945.0,8945000.0
163857,,8902.0,8902000.0
132107,,8779.0,8779000.0
640143,,8722.0,8722000.0
309655,,8614.0,8614000.0
41629,,8581.0,8581000.0
3720608,,8071.0,8071000.0
568359,,8050.0,8050000.0
972648,,7963.0,7963000.0
3595271,,7878.0,7878000.0
1001648,,7875.0,7875000.0
613008,,7833.0,7833000.0
509811,,7745.0,7745000.0
329550,,7633.0,7633000.0
724744,,7500.0,7500000.0
3459207,,7500.0,7500000.0
236706,,7335.0,7335000.0
649342,,7259.0,7259000.0
125855,,7250.0,7250000.0
514655,,7087.0,7087000.0
892205,,7002.0,7002000.0
403946,,7000.0,7000000.0
289702,,6800.0,6800000.0
552974,,6751.0,6751000.0
685676,,6678.0,6678000.0
328777,,6501.0,6501000.0
994435,,6491.0,6491000.0
400141,,6489.0,6489000.0
604024,,6372.0,6372000.0
215710,,6330.0,6330000.0
3398623,,6328.0,6328000.0
51253,,6208.0,6208000.0
597546,,6200.0,6200000.0
262059,,6199.0,6199000.0
674849,,6070.0,6070000.0
475354,,6000.0,6000000.0
693952,,6000.0,6000000.0
340742,,6000.0,6000000.0
455459,,5985.0,5985000.0
977951,,5978.0,5978000.0
648242,,5978.0,5978000.0
2734729,,5855.0,5855000.0
701062,,5748.0,5748000.0
2209553,,5741.0,5741000.0
121642,,5607.0,5607000.0
928618,,5529.0,5529000.0
499501,,5379.0,5379000.0
216922,,5119.0,5119000.0
680813,,5100.0,5100000.0
262741,,5049.0,5049000.0
962890,,5003.0,5003000.0
256058,,5000.0,5000000.0
328357,,5000.0,5000000.0
5313312,,4973.0,4973000.0
442244,,4956.0,4956000.0
5686089,,4947.0,4947000.0
936462,,4917.0,4917000.0
933023,,4911.0,4911000.0
924236,,4848.0,4848000.0
371232,,4757.0,4757000.0
634544,,4708.0,4708000.0
100843,,4655.0,4655000.0
1469677,,4602.0,4602000.0
1015560,,4579.0,4579000.0
477648,,4515.0,4515000.0
5592340,,4486.0,4486000.0
137643,,4369.0,4369000.0
778738,,4310.0,4310000.0
3835454,,4263.0,4263000.0
248745,,4250.0,4250000.0
865544,,4160.0,4160000.0
248240,,4156.0,4156000.0
475653,,4000.0,4000000.0
204826,,3991.0,3991000.0
653134,,3798.0,3798000.0
936136,,3752.0,3752000.0
84541,,3752.0,3752000.0
2820604,,3697.0,3697000.0
479370,,3680.0,3680000.0
702117,,3565.0,3565000.0
596062,,3553.0,3553000.0
543459,,3498.0,3498000.0
851239,,3475.0,3475000.0
1014853,,3457.0,3457000.0
659341,,3400.0,3400000.0
1225752,,3396.0,3396000.0
716851,,3393.0,3393000.0
2631172,,3282.0,3282000.0
972732,,3253.0,3253000.0
270504,,3195.0,3195000.0
261940,,3160.0,3160000.0
3391718,,3158.0,3158000.0
56351,,3153.0,3153000.0
229342,,3071.0,3071000.0
1386251,,3063.0,3063000.0
421539,,3032.0,3032000.0
3314043,,3001.0,3001000.0
839255,,3000.0,3000000.0
841838,,3000.0,3000000.0
172457,,3000.0,3000000.0
435255,,3000.0,3000000.0
645317,,2981.0,2981000.0
959715,,2934.0,2934000.0
3010363,,2900.0,2900000.0
77422,,2900.0,2900000.0
719656,,2800.0,2800000.0
455972,,2761.0,2761000.0
2925620,,2753.0,2753000.0
1003839,,2750.0,2750000.0
956134,,2750.0,2750000.0
869346,,2742.0,2742000.0
916745,,2730.0,2730000.0
406059,,2695.0,2695000.0
880332,,2676.0,2676000.0
3488579,,2628.0,2628000.0
458665,,2618.0,2618000.0
468673,,2563.0,2563000.0
202514,,2562.0,2562000.0
884648,,2556.0,2556000.0
3943210,,2500.0,2500000.0
556936,,2500.0,2500000.0
780955,,2429.0,2429000.0
2849285,,2400.0,2400000.0
858443,,2335.0,2335000.0
439338,,2318.0,2318000.0
765662,,2250.0,2250000.0
273840,,2200.0,2200000.0
2529176,,2194.0,2194000.0
1007015,,2153.0,2153000.0
927134,,2141.0,2141000.0
901938,,2100.0,2100000.0
63733,,2090.0,2090000.0
651541,,2043.0,2043000.0
956358,,2016.0,2016000.0
524971,,2003.0,2003000.0
626101,,2003.0,2003000.0
59316,,2000.0,2000000.0
333650,,2000.0,2000000.0
355559,,2000.0,2000000.0
580155,,2000.0,2000000.0
420644,,1987.0,1987000.0
990642,,1972.0,1972000.0
646743,,1954.0,1954000.0
49148,,1941.0,1941000.0
393355,,1900.0,1900000.0
150035,,1798.0,1798000.0
846945,,1777.0,1777000.0
830645,,1774.0,1774000.0
697950,,1750.0,1750000.0
625953,,1700.0,1700000.0
3166699,,1656.0,1656000.0
261146,,1608.0,1608000.0
1016857,,1600.0,1600000.0
3350658,,1600.0,1600000.0
2497181,,1598.0,1598000.0
625757,,1550.0,1550000.0
309150,,1539.0,1539000.0
173306,,1505.0,1505000.0
634955,,1500.0,1500000.0
3280625,,1500.0,1500000.0
899428,,1495.0,1495000.0
647955,,1400.0,1400000.0
561574,,1329.0,1329000.0
132938,,1313.0,1313000.0
1000276,,1282.0,1282000.0
381026,,1247.0,1247000.0
435750,,1176.0,1176000.0
513256,,1070.0,1070000.0
783844,,1050.0,1050000.0
167453,,1000.0,1000000.0
691743,,1000.0,1000000.0
342410,,1000.0,1000000.0
244037,,1000.0,1000000.0
90328,,1000.0,1000000.0
524953,,1000.0,1000000.0
827458,,1000.0,1000000.0
382649,,993.0,993000.0
55635,,986.0,986000.0
762045,,980.0,980000.0
3022610,,965.0,965000.0
353546,,880.0,880000.0
622037,,859.0,859000.0
3538009,,852.0,852000.0
581358,,825.0,825000.0
65858,,823.0,823000.0
628552,,810.0,810000.0
208347,,782.0,782000.0
297051,,768.0,768000.0
141350,,750.0,750000.0
143952,,750.0,750000.0
526452,,750.0,750000.0
2948058,,750.0,750000.0
143859,,750.0,750000.0
646556,,750.0,750000.0
192857,,750.0,750000.0
3015939,,740.0,740000.0
407168,,739.0,739000.0
675248,,733.0,733000.0
947749,,695.0,695000.0
3832127,,695.0,695000.0
242257,,683.0,683000.0
550952,,657.0,657000.0
450632,,621.0,621000.0
487357,,606.0,606000.0
287959,,604.0,604000.0
777366,,595.0,595000.0
1014125,,593.0,593000.0
417710,,588.0,588000.0
950356,,567.0,567000.0
149150,,546.0,546000.0
1017425,,538.0,538000.0
787459,,533.0,533000.0
249658,,500.0,500000.0
557317,,500.0,500000.0
3597211,,500.0,500000.0
401906,,500.0,500000.0
67209,,464.0,464000.0
915065,,452.0,452000.0
499154,,449.0,449000.0
58757,,441.0,441000.0
43856,,437.0,437000.0
3821037,,428.0,428000.0
782306,,415.0,415000.0
616036,,403.0,403000.0
186744,,386.0,386000.0
913753,,364.0,364000.0
112510,,354.0,354000.0
162337,,345.0,345000.0
550448,,336.0,336000.0
1492817,,327.0,327000.0
765877,,327.0,327000.0
615954,,314.0,314000.0
837840,,305.0,305000.0
580847,,300.0,300000.0
3303944,,299.0,299000.0
754536,,293.0,293000.0
2232757,,275.0,275000.0
459644,,268.0,268000.0
670654,,260.0,260000.0
106359,,257.0,257000.0
505,,245.0,245000.0
3448425,,228.0,228000.0
213538,,221.0,221000.0
340144,,219.0,219000.0
295011,,217.0,217000.0
176325,,217.0,217000.0
187947,,216.0,216000.0
2726050,,209.0,209000.0
2907019,,208.0,208000.0
2897633,,204.0,204000.0
246947,,200.0,200000.0
247140,,200.0,200000.0
3284445,,192.0,192000.0
136338,,191.0,191000.0
576578,,190.0,190000.0
862141,,188.0,188000.0
45560,,158.0,158000.0
327220,,158.0,158000.0
522454,,156.0,156000.0
651859,,148.0,148000.0
622774,,145.0,145000.0
589523,,143.0,143000.0
661308,,139.0,139000.0
2748502,,138.0,138000.0
937740,,120.0,120000.0
617145,,109.0,109000.0
323204,,98.0,98000.0
223322,,90.0,90000.0
366854,,87.0,87000.0
578862,,84.0,84000.0
42448,,75.0,75000.0
3720,,57.0,57000.0
271529,,57.0,57000.0
283737,,56.0,56000.0
623454,,56.0,56000.0
637170,,54.0,54000.0
301574,,45.0,45000.0
710176,,44.0,44000.0
3281510,,38.0,38000.0
228000,,31.0,31000.0
459130,,20.0,20000.0
416674,,12.0,12000.0
675659,,11.0,11000.0
2889227,,10.0,10000.0
498148,,3.0,3000.0
399517,,1.0,1000.0
