rssd_id,bank_name,ndfi_loans_total,ndfi_loans_total_usd
2044811,,109928.0,109928000.0
2508751,,108895.0,108895000.0
2339795,,108744.0,108744000.0
130541,,108731.0,108731000.0
527954,,108044.0,108044000.0
663834,,107874.0,107874000.0
74140,,103975.0,103975000.0
3630323,,103161.0,103161000.0
3401970,,102869.0,102869000.0
2624400,,101676.0,101676000.0
353555,,99038.0,99038000.0
2736291,,98949.0,98949000.0
3016347,,96529.0,96529000.0
2634351,,95655.0,95655000.0
2316714,,95350.0,95350000.0
3348888,,92651.0,92651000.0
1447639,,90926.0,90926000.0
140362,,89650.0,89650000.0
2736219,,88375.0,88375000.0
2608754,,87982.0,87982000.0
141556,,86419.0,86419000.0
3214059,,86170.0,86170000.0
1718469,,85997.0,85997000.0
426534,,82939.0,82939000.0
734538,,81690.0,81690000.0
853952,,81166.0,81166000.0
34537,,81093.0,81093000.0
795968,,80788.0,80788000.0
2142155,,80614.0,80614000.0
659855,,79750.0,79750000.0
930965,,75660.0,75660000.0
660655,,73945.0,73945000.0
9357,,73474.0,73474000.0
1216022,,73000.0,73000000.0
3344321,,67695.0,67695000.0
3402913,,65680.0,65680000.0
77851,,64561.0,64561000.0
871769,,64367.0,64367000.0
531250,,63322.0,63322000.0
470050,,62816.0,62816000.0
474254,,62227.0,62227000.0
3404207,,60883.0,60883000.0
324340,,58987.0,58987000.0
1017939,,58984.0,58984000.0
913856,,57595.0,57595000.0
403151,,57569.0,57569000.0
2970657,,57568.0,57568000.0
498362,,57245.0,57245000.0
26765,,56470.0,56470000.0
593052,,56206.0,56206000.0
31255,,53135.0,53135000.0
538802,,52803.0,52803000.0
317342,,52772.0,52772000.0
3470154,,50304.0,50304000.0
482156,,49305.0,49305000.0
656377,,48401.0,48401000.0
137652,,48126.0,48126000.0
3465392,,48086.0,48086000.0
113740,,46167.0,46167000.0
575254,,45900.0,45900000.0
188430,,45896.0,45896000.0
4210227,,45000.0,45000000.0
509950,,44389.0,44389000.0
710859,,42961.0,42961000.0
2808602,,41368.0,41368000.0
2121196,,40328.0,40328000.0
1002878,,40000.0,40000000.0
522605,,38971.0,38971000.0
3690121,,38654.0,38654000.0
1018927,,38488.0,38488000.0
3248849,,38464.0,38464000.0
3076453,,38298.0,38298000.0
722544,,36887.0,36887000.0
407506,,35203.0,35203000.0
594853,,35106.0,35106000.0
272272,,34537.0,34537000.0
254849,,33573.0,33573000.0
422433,,33467.0,33467000.0
69333,,33064.0,33064000.0
698144,,32936.0,32936000.0
703552,,32500.0,32500000.0
435750,,32157.0,32157000.0
2891622,,32111.0,32111000.0
408875,,31546.0,31546000.0
1218446,,31376.0,31376000.0
2631846,,30956.0,30956000.0
525549,,30887.0,30887000.0
867632,,30818.0,30818000.0
557858,,30624.0,30624000.0
852704,,30014.0,30014000.0
311845,,30000.0,30000000.0
677644,,28962.0,28962000.0
382050,,28918.0,28918000.0
3688043,,28035.0,28035000.0
595270,,27371.0,27371000.0
202907,,26767.0,26767000.0
732758,,26562.0,26562000.0
391418,,26040.0,26040000.0
436159,,25514.0,25514000.0
293053,,25204.0,25204000.0
352772,,24968.0,24968000.0
456045,,24844.0,24844000.0
370020,,24614.0,24614000.0
528849,,24444.0,24444000.0
2838207,,24195.0,24195000.0
285544,,24055.0,24055000.0
859655,,23928.0,23928000.0
497039,,23828.0,23828000.0
881478,,23548.0,23548000.0
369659,,23457.0,23457000.0
3437148,,23166.0,23166000.0
632858,,23006.0,23006000.0
806958,,22820.0,22820000.0
58971,,21747.0,21747000.0
54973,,21743.0,21743000.0
540551,,21500.0,21500000.0
600419,,21384.0,21384000.0
3545258,,20978.0,20978000.0
207050,,20960.0,20960000.0
3317932,,20451.0,20451000.0
509811,,20392.0,20392000.0
160959,,19829.0,19829000.0
3146150,,19589.0,19589000.0
361167,,19384.0,19384000.0
477321,,19360.0,19360000.0
978118,,19301.0,19301000.0
403179,,18941.0,18941000.0
2815879,,18780.0,18780000.0
840363,,18390.0,18390000.0
859552,,18368.0,18368000.0
645625,,18353.0,18353000.0
2562164,,18214.0,18214000.0
242976,,17732.0,17732000.0
2743244,,17336.0,17336000.0
2855866,,16686.0,16686000.0
276850,,16534.0,16534000.0
1436204,,16514.0,16514000.0
3690635,,16510.0,16510000.0
58243,,16462.0,16462000.0
2634191,,16428.0,16428000.0
546003,,16388.0,16388000.0
418249,,16029.0,16029000.0
3224375,,15985.0,15985000.0
473266,,15500.0,15500000.0
762447,,15161.0,15161000.0
45551,,15000.0,15000000.0
499453,,14917.0,14917000.0
836843,,14861.0,14861000.0
176464,,14552.0,14552000.0
933621,,14472.0,14472000.0
594947,,14461.0,14461000.0
775456,,14442.0,14442000.0
2515320,,14375.0,14375000.0
279954,,14239.0,14239000.0
5382514,,13797.0,13797000.0
726953,,13773.0,13773000.0
3293540,,13750.0,13750000.0
1187551,,13627.0,13627000.0
3614976,,13625.0,13625000.0
3029589,,13624.0,13624000.0
883959,,13426.0,13426000.0
121651,,13200.0,13200000.0
825146,,12685.0,12685000.0
754853,,12488.0,12488000.0
3588424,,12356.0,12356000.0
41629,,12281.0,12281000.0
936462,,12223.0,12223000.0
3459207,,12000.0,12000000.0
220844,,11500.0,11500000.0
2451240,,11500.0,11500000.0
3447820,,11400.0,11400000.0
556459,,11296.0,11296000.0
3378773,,11260.0,11260000.0
3690701,,11200.0,11200000.0
939249,,11095.0,11095000.0
403946,,11000.0,11000000.0
3356191,,10989.0,10989000.0
375043,,10911.0,10911000.0
968070,,10872.0,10872000.0
568359,,10692.0,10692000.0
498317,,10560.0,10560000.0
428060,,10436.0,10436000.0
779968,,10386.0,10386000.0
2398701,,10028.0,10028000.0
565750,,9870.0,9870000.0
479446,,9656.0,9656000.0
2877345,,9319.0,9319000.0
1015252,,9138.0,9138000.0
597313,,9127.0,9127000.0
5342974,,9121.0,9121000.0
785473,,9110.0,9110000.0
380533,,9017.0,9017000.0
2667957,,9000.0,9000000.0
640143,,8722.0,8722000.0
163857,,8370.0,8370000.0
1001648,,8325.0,8325000.0
972648,,8083.0,8083000.0
497954,,8026.0,8026000.0
329550,,7977.0,7977000.0
132107,,7883.0,7883000.0
814458,,7861.0,7861000.0
724744,,7500.0,7500000.0
3398623,,7462.0,7462000.0
2209553,,7453.0,7453000.0
649342,,7349.0,7349000.0
613008,,7320.0,7320000.0
918918,,7271.0,7271000.0
125855,,7250.0,7250000.0
552974,,7201.0,7201000.0
685676,,7184.0,7184000.0
916745,,7056.0,7056000.0
892205,,7002.0,7002000.0
597546,,7000.0,7000000.0
289702,,6800.0,6800000.0
242257,,6753.0,6753000.0
1013744,,6743.0,6743000.0
400141,,6631.0,6631000.0
137643,,6618.0,6618000.0
3835454,,6596.0,6596000.0
604024,,6575.0,6575000.0
328777,,6551.0,6551000.0
994435,,6499.0,6499000.0
674849,,6375.0,6375000.0
51253,,6274.0,6274000.0
977951,,6221.0,6221000.0
340742,,6000.0,6000000.0
475354,,6000.0,6000000.0
701062,,5800.0,5800000.0
693952,,5750.0,5750000.0
3595271,,5686.0,5686000.0
236706,,5663.0,5663000.0
309655,,5657.0,5657000.0
514655,,5575.0,5575000.0
5592340,,5396.0,5396000.0
634544,,5192.0,5192000.0
442244,,5097.0,5097000.0
455972,,5096.0,5096000.0
928618,,5095.0,5095000.0
1885932,,5074.0,5074000.0
262741,,5049.0,5049000.0
962890,,5003.0,5003000.0
328357,,5000.0,5000000.0
933023,,4964.0,4964000.0
5686089,,4947.0,4947000.0
371232,,4904.0,4904000.0
477648,,4835.0,4835000.0
262059,,4752.0,4752000.0
100843,,4655.0,4655000.0
3720608,,4635.0,4635000.0
121642,,4595.0,4595000.0
1015560,,4551.0,4551000.0
215710,,4456.0,4456000.0
959715,,4426.0,4426000.0
1469677,,4370.0,4370000.0
248240,,4333.0,4333000.0
84541,,4279.0,4279000.0
248745,,4250.0,4250000.0
1016857,,4240.0,4240000.0
865544,,4223.0,4223000.0
924236,,4149.0,4149000.0
648242,,4131.0,4131000.0
5313312,,4091.0,4091000.0
204826,,4075.0,4075000.0
936136,,4055.0,4055000.0
475653,,4000.0,4000000.0
653134,,3986.0,3986000.0
2734729,,3857.0,3857000.0
972732,,3835.0,3835000.0
778738,,3805.0,3805000.0
1014853,,3672.0,3672000.0
659341,,3650.0,3650000.0
596062,,3594.0,3594000.0
702117,,3577.0,3577000.0
851239,,3575.0,3575000.0
543459,,3489.0,3489000.0
216922,,3380.0,3380000.0
2631172,,3314.0,3314000.0
867650,,3274.0,3274000.0
839255,,3250.0,3250000.0
2820604,,3205.0,3205000.0
261940,,3200.0,3200000.0
229342,,3132.0,3132000.0
645317,,3103.0,3103000.0
3314043,,3045.0,3045000.0
2849285,,3000.0,3000000.0
172457,,2971.0,2971000.0
3010363,,2900.0,2900000.0
77422,,2900.0,2900000.0
915065,,2859.0,2859000.0
869346,,2854.0,2854000.0
499501,,2831.0,2831000.0
880332,,2830.0,2830000.0
719656,,2800.0,2800000.0
2925620,,2753.0,2753000.0
956134,,2750.0,2750000.0
3488579,,2673.0,2673000.0
1386251,,2663.0,2663000.0
1225752,,2645.0,2645000.0
458665,,2600.0,2600000.0
468673,,2563.0,2563000.0
202514,,2562.0,2562000.0
556936,,2500.0,2500000.0
3943210,,2500.0,2500000.0
780955,,2429.0,2429000.0
439338,,2371.0,2371000.0
613343,,2370.0,2370000.0
858443,,2355.0,2355000.0
3391718,,2355.0,2355000.0
479370,,2339.0,2339000.0
884648,,2336.0,2336000.0
273840,,2313.0,2313000.0
1007015,,2261.0,2261000.0
765662,,2250.0,2250000.0
2529176,,2250.0,2250000.0
927134,,2198.0,2198000.0
646556,,2187.0,2187000.0
901938,,2100.0,2100000.0
651541,,2078.0,2078000.0
956358,,2054.0,2054000.0
990642,,2051.0,2051000.0
63733,,2041.0,2041000.0
49148,,2016.0,2016000.0
646743,,2013.0,2013000.0
524971,,2003.0,2003000.0
626101,,2003.0,2003000.0
580155,,2000.0,2000000.0
660570,,2000.0,2000000.0
355559,,2000.0,2000000.0
333650,,2000.0,2000000.0
420644,,1987.0,1987000.0
393355,,1900.0,1900000.0
846945,,1876.0,1876000.0
150035,,1837.0,1837000.0
670654,,1782.0,1782000.0
697950,,1750.0,1750000.0
451246,,1748.0,1748000.0
899428,,1744.0,1744000.0
2497181,,1717.0,1717000.0
173306,,1706.0,1706000.0
625953,,1700.0,1700000.0
830645,,1697.0,1697000.0
499154,,1682.0,1682000.0
3166699,,1656.0,1656000.0
3350658,,1625.0,1625000.0
909055,,1577.0,1577000.0
309150,,1572.0,1572000.0
625757,,1565.0,1565000.0
3280625,,1500.0,1500000.0
381026,,1500.0,1500000.0
634955,,1500.0,1500000.0
261146,,1475.0,1475000.0
327855,,1425.0,1425000.0
132938,,1415.0,1415000.0
647955,,1400.0,1400000.0
1017425,,1384.0,1384000.0
870913,,1359.0,1359000.0
399517,,1290.0,1290000.0
450632,,1251.0,1251000.0
56351,,1250.0,1250000.0
835444,,1232.0,1232000.0
783844,,1225.0,1225000.0
270504,,1203.0,1203000.0
3022610,,1096.0,1096000.0
513256,,1083.0,1083000.0
762045,,1012.0,1012000.0
342410,,1004.0,1004000.0
524953,,1000.0,1000000.0
297051,,1000.0,1000000.0
244037,,1000.0,1000000.0
691743,,1000.0,1000000.0
406059,,1000.0,1000000.0
90328,,1000.0,1000000.0
1003839,,1000.0,1000000.0
167453,,1000.0,1000000.0
827458,,1000.0,1000000.0
644776,,999.0,999000.0
382649,,988.0,988000.0
3832127,,987.0,987000.0
55635,,986.0,986000.0
950356,,976.0,976000.0
3015939,,925.0,925000.0
353546,,888.0,888000.0
622037,,886.0,886000.0
3538009,,852.0,852000.0
628552,,843.0,843000.0
581358,,825.0,825000.0
3517590,,809.0,809000.0
407168,,791.0,791000.0
143952,,750.0,750000.0
192857,,750.0,750000.0
141350,,750.0,750000.0
675248,,737.0,737000.0
947749,,695.0,695000.0
550952,,668.0,668000.0
2948058,,650.0,650000.0
417710,,629.0,629000.0
149150,,621.0,621000.0
487357,,606.0,606000.0
777366,,600.0,600000.0
459644,,597.0,597000.0
366854,,562.0,562000.0
1017555,,540.0,540000.0
765877,,536.0,536000.0
680813,,525.0,525000.0
177920,,511.0,511000.0
2684552,,501.0,501000.0
557317,,500.0,500000.0
401906,,500.0,500000.0
249658,,500.0,500000.0
3597211,,500.0,500000.0
43856,,478.0,478000.0
186744,,478.0,478000.0
937740,,473.0,473000.0
67209,,464.0,464000.0
782306,,446.0,446000.0
208347,,433.0,433000.0
616036,,419.0,419000.0
615954,,374.0,374000.0
3821037,,365.0,365000.0
162337,,364.0,364000.0
913753,,364.0,364000.0
112510,,357.0,357000.0
1492817,,352.0,352000.0
550448,,346.0,346000.0
651859,,338.0,338000.0
837840,,317.0,317000.0
2897633,,308.0,308000.0
580847,,300.0,300000.0
754536,,293.0,293000.0
2232757,,278.0,278000.0
862141,,277.0,277000.0
1000276,,264.0,264000.0
176325,,248.0,248000.0
295011,,248.0,248000.0
505,,245.0,245000.0
3448425,,228.0,228000.0
340144,,221.0,221000.0
187947,,221.0,221000.0
2726050,,221.0,221000.0
576578,,217.0,217000.0
2907019,,208.0,208000.0
247140,,200.0,200000.0
984258,,198.0,198000.0
3284445,,194.0,194000.0
421539,,186.0,186000.0
522454,,185.0,185000.0
2748502,,185.0,185000.0
327220,,180.0,180000.0
45560,,176.0,176000.0
287959,,173.0,173000.0
622774,,170.0,170000.0
349129,,169.0,169000.0
879457,,166.0,166000.0
136338,,160.0,160000.0
749840,,145.0,145000.0
589523,,143.0,143000.0
661308,,141.0,141000.0
315656,,131.0,131000.0
323204,,128.0,128000.0
479754,,125.0,125000.0
617145,,112.0,112000.0
578862,,81.0,81000.0
2941068,,72.0,72000.0
42448,,66.0,66000.0
623454,,62.0,62000.0
3720,,57.0,57000.0
637170,,57.0,57000.0
271529,,57.0,57000.0
283737,,56.0,56000.0
370347,,50.0,50000.0
3281510,,46.0,46000.0
301574,,46.0,46000.0
228000,,33.0,33000.0
459130,,20.0,20000.0
2236821,,17.0,17000.0
416674,,16.0,16000.0
675659,,12.0,12000.0
2889227,,10.0,10000.0
223322,,7.0,7000.0
498148,,4.0,4000.0
914648,,1.0,1000.0
380878,,1.0,1000.0
