rssd_id,total_equity_capital,total_equity_capital_usd
2608754,735948.0,735948000.0
2209553,724780.0,724780000.0
139656,721033.0,721033000.0
2705895,719561.0,719561000.0
433608,718853.0,718853000.0
236706,717685.0,717685000.0
633378,711527.0,711527000.0
255659,708930.0,708930000.0
593007,708720.0,708720000.0
651859,703708.0,703708000.0
663834,693539.0,693539000.0
758703,689899.0,689899000.0
811046,689483.0,689483000.0
836843,686241.0,686241000.0
677176,675752.0,675752000.0
701062,670856.0,670856000.0
2265456,665071.0,665071000.0
3232204,661478.0,661478000.0
272302,660250.0,660250000.0
826956,659146.0,659146000.0
260055,652703.0,652703000.0
339773,651418.0,651418000.0
601416,645650.0,645650000.0
54973,645141.0,645141000.0
2737980,642670.0,642670000.0
933023,639670.0,639670000.0
850036,639273.0,639273000.0
426534,639267.0,639267000.0
2119773,638508.0,638508000.0
572374,637215.0,637215000.0
808260,632636.0,632636000.0
697763,630899.0,630899000.0
639567,630881.0,630881000.0
3630323,624315.0,624315000.0
1187001,623897.0,623897000.0
391575,621794.0,621794000.0
773247,621345.0,621345000.0
2471239,617074.0,617074000.0
3532641,614512.0,614512000.0
693345,612741.0,612741000.0
932978,603302.0,603302000.0
342410,600515.0,600515000.0
3447576,599378.0,599378000.0
594947,596565.0,596565000.0
3835454,590853.0,590853000.0
278818,590315.0,590315000.0
212577,585814.0,585814000.0
731247,584210.0,584210000.0
3076453,574254.0,574254000.0
3378773,572795.0,572795000.0
3402913,571712.0,571712000.0
542528,569670.0,569670000.0
114260,567724.0,567724000.0
664206,565601.0,565601000.0
725732,563551.0,563551000.0
522605,561644.0,561644000.0
159636,551265.0,551265000.0
933256,551253.0,551253000.0
2634351,546796.0,546796000.0
816603,546466.0,546466000.0
40499,544568.0,544568000.0
722544,541752.0,541752000.0
809771,537708.0,537708000.0
141556,536418.0,536418000.0
2508751,533945.0,533945000.0
925411,532300.0,532300000.0
3109146,530422.0,530422000.0
413141,528936.0,528936000.0
253468,527700.0,527700000.0
230759,524218.0,524218000.0
707354,521017.0,521017000.0
77851,520530.0,520530000.0
169653,517579.0,517579000.0
660655,514354.0,514354000.0
468806,513648.0,513648000.0
272272,513169.0,513169000.0
949154,512801.0,512801000.0
384018,511598.0,511598000.0
876634,510643.0,510643000.0
2938198,507214.0,507214000.0
825146,506267.0,506267000.0
680813,501468.0,501468000.0
1867983,501130.0,501130000.0
897170,492764.0,492764000.0
324340,491679.0,491679000.0
419406,488616.0,488616000.0
56351,486826.0,486826000.0
2867337,486115.0,486115000.0
236153,485554.0,485554000.0
1015560,484415.0,484415000.0
636771,480475.0,480475000.0
2562164,476184.0,476184000.0
900306,476006.0,476006000.0
1007015,470609.0,470609000.0
913753,469776.0,469776000.0
929978,465833.0,465833000.0
1883321,465466.0,465466000.0
2353595,463864.0,463864000.0
703767,463359.0,463359000.0
548351,463280.0,463280000.0
2390929,462817.0,462817000.0
673909,461705.0,461705000.0
739560,460493.0,460493000.0
2654911,460405.0,460405000.0
845573,459590.0,459590000.0
575254,458401.0,458401000.0
374653,457757.0,457757000.0
105473,455254.0,455254000.0
3029589,453386.0,453386000.0
474254,452691.0,452691000.0
13103,452592.0,452592000.0
161273,451983.0,451983000.0
557858,451585.0,451585000.0
945053,449789.0,449789000.0
2693264,449616.0,449616000.0
256553,449091.0,449091000.0
3437456,443365.0,443365000.0
355858,443065.0,443065000.0
161602,441521.0,441521000.0
3228908,439072.0,439072000.0
933975,437525.0,437525000.0
662369,435186.0,435186000.0
3401970,431875.0,431875000.0
99376,431727.0,431727000.0
1157415,431272.0,431272000.0
535753,430295.0,430295000.0
3325759,428747.0,428747000.0
384278,428255.0,428255000.0
1009354,426818.0,426818000.0
2576134,422871.0,422871000.0
2758613,419930.0,419930000.0
211271,419822.0,419822000.0
717924,419406.0,419406000.0
1436204,417865.0,417865000.0
866000,415635.0,415635000.0
911973,411434.0,411434000.0
537449,410976.0,410976000.0
529958,409262.0,409262000.0
914648,409091.0,409091000.0
26765,408463.0,408463000.0
3547131,407375.0,407375000.0
3017081,404524.0,404524000.0
3476192,404226.0,404226000.0
876700,403964.0,403964000.0
584920,403386.0,403386000.0
1001639,402999.0,402999000.0
460033,401479.0,401479000.0
751656,399545.0,399545000.0
439338,399017.0,399017000.0
2963266,396914.0,396914000.0
2734729,395546.0,395546000.0
223322,394810.0,394810000.0
613400,393819.0,393819000.0
976703,391952.0,391952000.0
5210,390540.0,390540000.0
2044811,390206.0,390206000.0
3804535,389587.0,389587000.0
2694681,385703.0,385703000.0
214414,383924.0,383924000.0
995076,380146.0,380146000.0
852544,379715.0,379715000.0
376273,379401.0,379401000.0
3235410,378334.0,378334000.0
2849801,376239.0,376239000.0
822556,376235.0,376235000.0
3212402,373561.0,373561000.0
140362,364493.0,364493000.0
2954059,361572.0,361572000.0
1447639,360540.0,360540000.0
557317,358469.0,358469000.0
139740,356867.0,356867000.0
254317,352157.0,352157000.0
657271,350596.0,350596000.0
671334,348338.0,348338000.0
978118,348171.0,348171000.0
3109043,347393.0,347393000.0
1018927,347213.0,347213000.0
407506,346871.0,346871000.0
657459,346582.0,346582000.0
330855,346401.0,346401000.0
867650,345505.0,345505000.0
112163,345386.0,345386000.0
2757205,343553.0,343553000.0
2743244,342569.0,342569000.0
278555,342525.0,342525000.0
842460,342426.0,342426000.0
971959,342345.0,342345000.0
4457536,342229.0,342229000.0
9807,341249.0,341249000.0
110936,340626.0,340626000.0
2891622,338635.0,338635000.0
428547,335400.0,335400000.0
1890525,334834.0,334834000.0
310978,333149.0,333149000.0
936583,332936.0,332936000.0
507068,332711.0,332711000.0
525549,332585.0,332585000.0
3189063,331715.0,331715000.0
324863,331326.0,331326000.0
779351,329984.0,329984000.0
2298995,329389.0,329389000.0
823478,328785.0,328785000.0
2764212,326656.0,326656000.0
233527,326203.0,326203000.0
2808602,324526.0,324526000.0
84541,324258.0,324258000.0
961576,323152.0,323152000.0
491934,322541.0,322541000.0
3437157,321988.0,321988000.0
599764,321555.0,321555000.0
328777,319043.0,319043000.0
160959,318524.0,318524000.0
619701,318090.0,318090000.0
3281510,317627.0,317627000.0
762474,317600.0,317600000.0
302656,317202.0,317202000.0
139843,316815.0,316815000.0
543262,316583.0,316583000.0
234739,315101.0,315101000.0
247140,312252.0,312252000.0
265407,310549.0,310549000.0
3449066,309317.0,309317000.0
455972,308978.0,308978000.0
3374412,308527.0,308527000.0
928421,307328.0,307328000.0
459671,306749.0,306749000.0
689209,306397.0,306397000.0
441256,304868.0,304868000.0
443205,303706.0,303706000.0
895710,303216.0,303216000.0
1458608,302441.0,302441000.0
1718188,301244.0,301244000.0
397540,300949.0,300949000.0
293053,299253.0,299253000.0
233554,298851.0,298851000.0
2142155,298385.0,298385000.0
622774,298349.0,298349000.0
18827,297402.0,297402000.0
528960,296786.0,296786000.0
648242,295376.0,295376000.0
546003,295232.0,295232000.0
3158546,294969.0,294969000.0
3386264,292960.0,292960000.0
113601,292461.0,292461000.0
2594240,290674.0,290674000.0
1001648,290056.0,290056000.0
645465,288715.0,288715000.0
232856,288457.0,288457000.0
42448,288094.0,288094000.0
1387605,284520.0,284520000.0
137205,284409.0,284409000.0
965789,283509.0,283509000.0
201834,283103.0,283103000.0
536059,282545.0,282545000.0
3214059,282050.0,282050000.0
3419416,281741.0,281741000.0
67656,280912.0,280912000.0
3110197,280719.0,280719000.0
656470,279816.0,279816000.0
3248849,278641.0,278641000.0
3404207,278073.0,278073000.0
884303,277326.0,277326000.0
613950,276935.0,276935000.0
176101,276331.0,276331000.0
547840,275656.0,275656000.0
237066,275414.0,275414000.0
785923,274235.0,274235000.0
37435,272641.0,272641000.0
670560,272119.0,272119000.0
193809,272092.0,272092000.0
273336,272051.0,272051000.0
2339795,271375.0,271375000.0
3545258,271291.0,271291000.0
595430,270565.0,270565000.0
797775,269737.0,269737000.0
237619,269218.0,269218000.0
214106,269068.0,269068000.0
5859511,268813.0,268813000.0
975751,268797.0,268797000.0
3851427,266827.0,266827000.0
345309,265123.0,265123000.0
3337097,265026.0,265026000.0
3356191,264197.0,264197000.0
12946,263831.0,263831000.0
3614976,262110.0,262110000.0
3595271,261774.0,261774000.0
574976,261337.0,261337000.0
294779,261021.0,261021000.0
497039,260955.0,260955000.0
3216017,259722.0,259722000.0
422433,259570.0,259570000.0
539032,259144.0,259144000.0
670467,258528.0,258528000.0
538802,257595.0,257595000.0
499501,256874.0,256874000.0
380458,254760.0,254760000.0
3047659,254481.0,254481000.0
564557,254385.0,254385000.0
771609,254261.0,254261000.0
2596646,253587.0,253587000.0
2297998,252742.0,252742000.0
339072,252308.0,252308000.0
807955,251897.0,251897000.0
1718469,251496.0,251496000.0
86675,251242.0,251242000.0
289702,251100.0,251100000.0
1494914,250811.0,250811000.0
860053,249883.0,249883000.0
255574,249169.0,249169000.0
3016347,249158.0,249158000.0
892205,248575.0,248575000.0
154770,248118.0,248118000.0
3274709,246231.0,246231000.0
439404,245729.0,245729000.0
268006,245656.0,245656000.0
3447820,244385.0,244385000.0
687951,243843.0,243843000.0
2531991,243393.0,243393000.0
5069,243383.0,243383000.0
200435,243129.0,243129000.0
498362,242035.0,242035000.0
18854,240684.0,240684000.0
685676,240238.0,240238000.0
3146150,240015.0,240015000.0
2970657,239712.0,239712000.0
552161,239694.0,239694000.0
106359,239143.0,239143000.0
245016,239020.0,239020000.0
5514409,237947.0,237947000.0
243375,237918.0,237918000.0
882701,237134.0,237134000.0
864471,237064.0,237064000.0
5050028,236592.0,236592000.0
3271799,236037.0,236037000.0
403151,235590.0,235590000.0
925037,234979.0,234979000.0
767974,233762.0,233762000.0
583905,233589.0,233589000.0
773470,232166.0,232166000.0
473266,232081.0,232081000.0
2973386,232074.0,232074000.0
397755,230582.0,230582000.0
578255,229716.0,229716000.0
772008,229427.0,229427000.0
1007819,229099.0,229099000.0
546544,227797.0,227797000.0
962890,226801.0,226801000.0
177920,226754.0,226754000.0
45560,226603.0,226603000.0
806846,226213.0,226213000.0
1445943,225443.0,225443000.0
3793714,224904.0,224904000.0
526452,224746.0,224746000.0
625654,224578.0,224578000.0
482156,224308.0,224308000.0
711472,223418.0,223418000.0
113003,223411.0,223411000.0
2132941,222370.0,222370000.0
48374,221264.0,221264000.0
133850,220987.0,220987000.0
318974,220878.0,220878000.0
972648,220701.0,220701000.0
275358,220012.0,220012000.0
51253,219605.0,219605000.0
3357219,219415.0,219415000.0
2497181,219335.0,219335000.0
626101,218993.0,218993000.0
785473,218344.0,218344000.0
923707,218119.0,218119000.0
893855,218031.0,218031000.0
3678857,217983.0,217983000.0
247355,217650.0,217650000.0
738040,217347.0,217347000.0
375502,215887.0,215887000.0
366238,215221.0,215221000.0
110413,215117.0,215117000.0
2986407,214993.0,214993000.0
3398623,214926.0,214926000.0
939249,213402.0,213402000.0
677644,213212.0,213212000.0
709602,212860.0,212860000.0
753324,212408.0,212408000.0
3548567,212342.0,212342000.0
433505,210705.0,210705000.0
703552,210670.0,210670000.0
59316,209864.0,209864000.0
3344321,209526.0,209526000.0
674849,209369.0,209369000.0
253356,207681.0,207681000.0
923752,207444.0,207444000.0
994435,207308.0,207308000.0
1459717,206847.0,206847000.0
775456,206756.0,206756000.0
627108,206150.0,206150000.0
279105,205895.0,205895000.0
2140348,205399.0,205399000.0
2847142,205300.0,205300000.0
2736714,205264.0,205264000.0
502849,205042.0,205042000.0
61122,204321.0,204321000.0
65858,203974.0,203974000.0
177751,203694.0,203694000.0
783161,203097.0,203097000.0
3437483,202994.0,202994000.0
418249,201037.0,201037000.0
786210,200908.0,200908000.0
757377,200729.0,200729000.0
859002,200439.0,200439000.0
423739,200437.0,200437000.0
537560,200263.0,200263000.0
2344753,199207.0,199207000.0
774132,198872.0,198872000.0
2747587,198620.0,198620000.0
1864197,197973.0,197973000.0
282075,196319.0,196319000.0
273662,195880.0,195880000.0
186744,195681.0,195681000.0
470452,195330.0,195330000.0
830542,194668.0,194668000.0
517049,193230.0,193230000.0
983457,192752.0,192752000.0
3719648,191234.0,191234000.0
242976,190255.0,190255000.0
790543,190208.0,190208000.0
960935,189574.0,189574000.0
6329,189501.0,189501000.0
159971,189488.0,189488000.0
69333,189466.0,189466000.0
2332910,189270.0,189270000.0
473042,189002.0,189002000.0
425911,188689.0,188689000.0
631422,188496.0,188496000.0
369659,188138.0,188138000.0
2624400,187577.0,187577000.0
326858,187157.0,187157000.0
2666400,187133.0,187133000.0
804338,187118.0,187118000.0
2068107,186529.0,186529000.0
716833,186070.0,186070000.0
187947,185898.0,185898000.0
3608751,185546.0,185546000.0
2697963,185164.0,185164000.0
134437,185128.0,185128000.0
2482824,184259.0,184259000.0
1004470,184218.0,184218000.0
49241,183730.0,183730000.0
645317,183592.0,183592000.0
921178,183005.0,183005000.0
890742,182047.0,182047000.0
340135,182020.0,182020000.0
3807880,182000.0,182000000.0
508346,181842.0,181842000.0
74140,181550.0,181550000.0
771458,181544.0,181544000.0
899428,181462.0,181462000.0
276850,180852.0,180852000.0
1011656,180634.0,180634000.0
881012,180440.0,180440000.0
242444,180090.0,180090000.0
490450,179838.0,179838000.0
779968,179723.0,179723000.0
328357,179652.0,179652000.0
132107,179611.0,179611000.0
738769,179523.0,179523000.0
290249,179066.0,179066000.0
2667920,178806.0,178806000.0
65205,178626.0,178626000.0
514066,178404.0,178404000.0
212522,178393.0,178393000.0
403179,178378.0,178378000.0
958204,178205.0,178205000.0
2708122,178142.0,178142000.0
117458,178138.0,178138000.0
2785646,177712.0,177712000.0
3720608,177593.0,177593000.0
717737,177494.0,177494000.0
680457,177193.0,177193000.0
289515,176051.0,176051000.0
2748502,175677.0,175677000.0
481177,175580.0,175580000.0
146663,175563.0,175563000.0
3280625,175370.0,175370000.0
778738,175279.0,175279000.0
2947556,174370.0,174370000.0
818401,174288.0,174288000.0
309655,173913.0,173913000.0
463650,173498.0,173498000.0
3404506,173399.0,173399000.0
2921659,172880.0,172880000.0
247908,172813.0,172813000.0
118156,172085.0,172085000.0
840363,171250.0,171250000.0
3636446,171057.0,171057000.0
3404373,170766.0,170766000.0
856243,170639.0,170639000.0
726953,170355.0,170355000.0
2328137,170170.0,170170000.0
3284490,170037.0,170037000.0
63733,169067.0,169067000.0
408642,168980.0,168980000.0
2736219,168890.0,168890000.0
298218,168410.0,168410000.0
173575,168335.0,168335000.0
828651,167609.0,167609000.0
584377,167429.0,167429000.0
375043,166981.0,166981000.0
844053,166496.0,166496000.0
3588424,166047.0,166047000.0
933377,165928.0,165928000.0
2009605,165715.0,165715000.0
454676,165608.0,165608000.0
594433,165179.0,165179000.0
283737,165160.0,165160000.0
150035,164962.0,164962000.0
209858,164939.0,164939000.0
1009242,164807.0,164807000.0
754929,164795.0,164795000.0
646172,164645.0,164645000.0
120609,164643.0,164643000.0
568470,164430.0,164430000.0
527600,164380.0,164380000.0
248240,164363.0,164363000.0
564052,164353.0,164353000.0
4536084,163844.0,163844000.0
524579,163688.0,163688000.0
2806877,163586.0,163586000.0
214722,163563.0,163563000.0
502111,163228.0,163228000.0
97804,163001.0,163001000.0
304173,162991.0,162991000.0
220527,162786.0,162786000.0
1394621,162668.0,162668000.0
2686211,162629.0,162629000.0
528849,162565.0,162565000.0
734538,162306.0,162306000.0
982142,161936.0,161936000.0
886204,161783.0,161783000.0
887340,161686.0,161686000.0
556936,161402.0,161402000.0
171768,160479.0,160479000.0
684455,159855.0,159855000.0
613343,159731.0,159731000.0
600419,159712.0,159712000.0
577137,158635.0,158635000.0
3610718,157911.0,157911000.0
492650,157723.0,157723000.0
371924,157290.0,157290000.0
498317,157193.0,157193000.0
2262718,156804.0,156804000.0
840747,156014.0,156014000.0
1011638,155990.0,155990000.0
507509,155952.0,155952000.0
3637247,155731.0,155731000.0
885869,155375.0,155375000.0
119779,155359.0,155359000.0
606653,155329.0,155329000.0
3465392,155317.0,155317000.0
754826,155133.0,155133000.0
614313,155110.0,155110000.0
758851,155104.0,155104000.0
1169650,154339.0,154339000.0
447100,154338.0,154338000.0
589943,153981.0,153981000.0
727174,153628.0,153628000.0
1016231,153527.0,153527000.0
101037,153327.0,153327000.0
2880019,153300.0,153300000.0
185859,153021.0,153021000.0
735441,153011.0,153011000.0
2325882,152640.0,152640000.0
3076604,152624.0,152624000.0
3633173,152424.0,152424000.0
624778,152023.0,152023000.0
323204,151479.0,151479000.0
592448,151202.0,151202000.0
3597211,151192.0,151192000.0
738303,151088.0,151088000.0
372538,150745.0,150745000.0
952172,150633.0,150633000.0
163549,150253.0,150253000.0
576608,150213.0,150213000.0
2605566,149901.0,149901000.0
396253,149771.0,149771000.0
88231,149566.0,149566000.0
765505,149413.0,149413000.0
2877840,149156.0,149156000.0
540551,148790.0,148790000.0
554857,148617.0,148617000.0
956750,148360.0,148360000.0
1006148,148343.0,148343000.0
2625724,148108.0,148108000.0
520003,147778.0,147778000.0
403946,147543.0,147543000.0
783844,146915.0,146915000.0
972862,146902.0,146902000.0
286457,146715.0,146715000.0
859141,146298.0,146298000.0
435750,146277.0,146277000.0
822042,145798.0,145798000.0
934271,145305.0,145305000.0
741330,145210.0,145210000.0
959715,144456.0,144456000.0
729310,144318.0,144318000.0
375566,144226.0,144226000.0
3320781,144149.0,144149000.0
931038,143874.0,143874000.0
465618,143546.0,143546000.0
869663,143450.0,143450000.0
261360,142977.0,142977000.0
207050,142595.0,142595000.0
444350,142383.0,142383000.0
279954,142362.0,142362000.0
972732,141781.0,141781000.0
196800,141181.0,141181000.0
1162017,141121.0,141121000.0
3141726,141116.0,141116000.0
439356,140890.0,140890000.0
831008,140543.0,140543000.0
995272,140315.0,140315000.0
348720,140071.0,140071000.0
67209,139190.0,139190000.0
2451240,139149.0,139149000.0
763677,138873.0,138873000.0
162337,138701.0,138701000.0
3470154,138685.0,138685000.0
3623110,138559.0,138559000.0
1013070,138382.0,138382000.0
985479,138274.0,138274000.0
1228034,138253.0,138253000.0
153353,138048.0,138048000.0
930358,137935.0,137935000.0
852713,137548.0,137548000.0
3243282,137269.0,137269000.0
565750,137131.0,137131000.0
928618,137104.0,137104000.0
593052,137102.0,137102000.0
33857,136453.0,136453000.0
340144,136349.0,136349000.0
770657,136065.0,136065000.0
307679,135475.0,135475000.0
702612,135455.0,135455000.0
283867,135413.0,135413000.0
3052813,135401.0,135401000.0
99536,135393.0,135393000.0
3529315,135381.0,135381000.0
594853,135260.0,135260000.0
61355,135032.0,135032000.0
125855,135012.0,135012000.0
384652,134925.0,134925000.0
60330,134683.0,134683000.0
17978,134389.0,134389000.0
3971,134373.0,134373000.0
3388482,134285.0,134285000.0
845247,134104.0,134104000.0
632607,133973.0,133973000.0
362717,133891.0,133891000.0
956938,133792.0,133792000.0
498531,133761.0,133761000.0
311050,133569.0,133569000.0
833404,133520.0,133520000.0
900502,133378.0,133378000.0
879457,133039.0,133039000.0
3386536,132976.0,132976000.0
228000,132795.0,132795000.0
300063,132554.0,132554000.0
215662,132535.0,132535000.0
234355,132093.0,132093000.0
133971,132034.0,132034000.0
777366,131879.0,131879000.0
2719810,131492.0,131492000.0
27070,131279.0,131279000.0
648130,131143.0,131143000.0
397531,130909.0,130909000.0
304913,130901.0,130901000.0
790918,130874.0,130874000.0
139553,130811.0,130811000.0
195111,130474.0,130474000.0
419675,130240.0,130240000.0
3350724,129887.0,129887000.0
186717,129879.0,129879000.0
339607,129746.0,129746000.0
856748,129666.0,129666000.0
44433,129662.0,129662000.0
927479,129568.0,129568000.0
930442,129538.0,129538000.0
666554,129408.0,129408000.0
154154,129236.0,129236000.0
427353,129142.0,129142000.0
589523,128512.0,128512000.0
771140,128436.0,128436000.0
207845,128268.0,128268000.0
596062,127928.0,127928000.0
1396764,127785.0,127785000.0
7009,127752.0,127752000.0
2997748,127747.0,127747000.0
716374,127684.0,127684000.0
311603,127364.0,127364000.0
613558,127208.0,127208000.0
784159,126873.0,126873000.0
873259,126861.0,126861000.0
68756,126682.0,126682000.0
283438,126604.0,126604000.0
610128,126225.0,126225000.0
671558,126109.0,126109000.0
314257,125962.0,125962000.0
45551,125691.0,125691000.0
428060,125623.0,125623000.0
39327,125225.0,125225000.0
582971,125067.0,125067000.0
1469677,125067.0,125067000.0
699105,124914.0,124914000.0
759045,124737.0,124737000.0
3688043,124477.0,124477000.0
998844,124469.0,124469000.0
1016259,124348.0,124348000.0
189129,124043.0,124043000.0
536554,123846.0,123846000.0
928056,123529.0,123529000.0
5135,123449.0,123449000.0
270504,123399.0,123399000.0
176464,123272.0,123272000.0
94522,123196.0,123196000.0
