rssd_id,total_equity_capital,total_equity_capital_usd,bank_name
228000,130465.0,130465000.0,FRANKLIN SAVINGS BANK
956938,130130.0,130130000.0,PRIORITYONE BANK
498531,130030.0,130030000.0,EVABANK
362717,129790.0,129790000.0,"CROGHAN COLONIAL BANK, THE"
2719810,129726.0,129726000.0,"WINTRUST PRIVATE TRUST COMPANY, NATIONAL ASSOCIATION"
304913,129725.0,129725000.0,DEUTSCHE BANK TRUST COMPANY DELAWARE
133971,129572.0,129572000.0,LISLE SAVINGS BANK
852713,129514.0,129514000.0,QNB BANK
777366,129455.0,129455000.0,BANK OF THE ORIENT
234355,129389.0,129389000.0,CENTRAL NATIONAL BANK
3386536,129152.0,129152000.0,SOUTHPOINT BANK
162337,128484.0,128484000.0,CITIZENS TRI-COUNTY BANK
833404,128337.0,128337000.0,FALL RIVER FIVE CENTS SAVINGS BANK
702612,128058.0,128058000.0,FIRST SOUTHERN NATIONAL BANK
632607,128015.0,128015000.0,GREENFIELD SAVINGS BANK
900502,127902.0,127902000.0,FULTON SAVINGS BANK
648130,127793.0,127793000.0,GROVE BANK & TRUST
27070,127460.0,127460000.0,PREVAIL BANK
927479,127283.0,127283000.0,BOGOTA SAVINGS BANK
397531,127118.0,127118000.0,AMALGAMATED BANK OF CHICAGO
1396764,126702.0,126702000.0,"BERKSHIRE BANK, THE"
339607,126615.0,126615000.0,SACO & BIDDEFORD SAVINGS INSTITUTION
790918,126508.0,126508000.0,FIRST KEYSTONE COMMUNITY BANK
427353,126039.0,126039000.0,FIRSTAR BANK
195111,125977.0,125977000.0,RHINEBECK BANK
153353,125948.0,125948000.0,PEOPLES BANK AND TRUST COMPANY
666554,125674.0,125674000.0,HERITAGE BANK
613558,125601.0,125601000.0,MONTGOMERY BANK
631570,125226.0,125226000.0,"PROVIDENT SAVINGS BANK, F.S.B."
856748,125140.0,125140000.0,"CITIZENS BANK, THE"
60330,125049.0,125049000.0,PEOPLES BANK OF ALABAMA
770657,124596.0,124596000.0,"NODAWAY VALLEY BANK, THE"
3350724,124536.0,124536000.0,SIGNATURE BANK OF ARKANSAS
879457,124413.0,124413000.0,CORNERSTONE BANK
99536,124320.0,124320000.0,ONE BANK OF TENNESSEE
186717,124277.0,124277000.0,FIRST NORTHERN BANK AND TRUST COMPANY
7009,124134.0,124134000.0,BESSEMER TRUST COMPANY
536554,123936.0,123936000.0,FIRSTIER BANK
311050,123590.0,123590000.0,AMERICAN HERITAGE BANK
207845,123280.0,123280000.0,"FIRST NATIONAL BANK AND TRUST COMPANY, THE"
419675,123251.0,123251000.0,FIRST BANK RICHMOND
311603,123199.0,123199000.0,DIME BANK
139553,123000.0,123000000.0,MABREY BANK
930442,122409.0,122409000.0,BANK OF PONTIAC
283438,122365.0,122365000.0,LIBERTY BANK AND TRUST COMPANY
873259,122105.0,122105000.0,MID AMERICA BANK
831008,121900.0,121900000.0,"GUILFORD SAVINGS BANK, THE"
314257,121846.0,121846000.0,DEERWOOD BANK
215662,121693.0,121693000.0,AMERICAN BANK OF COMMERCE
759045,121096.0,121096000.0,FIRST EAGLE BANK
3297490,120684.0,120684000.0,HARMONY BANK
39327,120608.0,120608000.0,"CALVIN B. TAYLOR BANKING COMPANY OF BERLIN, MARYLAND"
189129,120607.0,120607000.0,"COMMERCIAL AND SAVINGS BANK OF MILLERSBURG, OHIO, THE"
596062,120555.0,120555000.0,"CITY NATIONAL BANK OF SULPHUR SPRINGS, THE"
501459,120397.0,120397000.0,ROYAL BANKS OF MISSOURI
2785477,120280.0,120280000.0,ASIAN BANK
2732,120251.0,120251000.0,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION"
428060,120146.0,120146000.0,CENTRAL NATIONAL BANK
5135,120121.0,120121000.0,FIRST STATE BANK OF BLAKELY
45551,120118.0,120118000.0,BANK MIDWEST
3688043,120091.0,120091000.0,PARKSIDE FINANCIAL BANK AND TRUST
699105,119617.0,119617000.0,BLUESTONE BANK
582971,119616.0,119616000.0,FIRST FEDERAL SAVINGS BANK OF TWIN FALLS
74403,119316.0,119316000.0,MERRIMACK COUNTY SAVINGS BANK
610128,118960.0,118960000.0,"BANK OF SOUTHSIDE VIRGINIA, THE"
517357,118670.0,118670000.0,BLUE SKY BANK
666059,118653.0,118653000.0,M1 BANK
784159,118633.0,118633000.0,PEOPLES COMMUNITY BANK
716374,118526.0,118526000.0,FIRST HARRISON BANK
928056,118492.0,118492000.0,"GNBANK, NATIONAL ASSOCIATION DBA GNBANK, N.A."
561659,118456.0,118456000.0,PINNACLE BANK - WYOMING
771140,118378.0,118378000.0,DIETERICH BANK
2833882,118300.0,118300000.0,NEW MILLENNIUM BANK
601658,118264.0,118264000.0,ALLIANCE BANK CENTRAL TEXAS
1885932,118253.0,118253000.0,CRESCENT BANK
701222,118215.0,118215000.0,MERCHANTS NATIONAL BANK
270504,118181.0,118181000.0,COMMUNITY NATIONAL BANK
517674,118023.0,118023000.0,FIRST FEDERAL BANK OF LOUISIANA
998844,117986.0,117986000.0,PEOPLES BANK
2915461,117905.0,117905000.0,NORTH STATE BANK
671558,117589.0,117589000.0,WOOD & HUSTON BANK
592644,117475.0,117475000.0,GREENFIELD BANKING COMPANY
483274,117272.0,117272000.0,FIRST SAVINGS BANK OF HEGEWISCH
94522,116878.0,116878000.0,BENCHMARK COMMUNITY BANK
113740,116807.0,116807000.0,FIRST STATE BANK
68756,116652.0,116652000.0,LIBERTY NATIONAL BANK
867632,116651.0,116651000.0,INTERNATIONAL FINANCE BANK
589523,116621.0,116621000.0,BANK OF TRAVELERS REST
3284445,116258.0,116258000.0,"T BANK, NATIONAL ASSOCIATION"
300009,116115.0,116115000.0,PASSUMPSIC SAVINGS BANK
980960,116099.0,116099000.0,BENCHMARK BANK
933041,116060.0,116060000.0,FARMERS NATIONAL BANK
1016259,115810.0,115810000.0,"BENNINGTON STATE BANK, THE"
63573,115801.0,115801000.0,WALPOLE CO-OPERATIVE BANK
154154,115688.0,115688000.0,"FIRST NATIONAL BANK AND TRUST COMPANY, CHICKASHA, OKLAHOMA, THE"
113441,115551.0,115551000.0,FARMERS STATE BANK
1001059,115253.0,115253000.0,SECURITY BANK & TRUST COMPANY
550279,115168.0,115168000.0,OLYMPIA FEDERAL SAVINGS AND LOAN ASSOCIATION
279842,114843.0,114843000.0,RIVER BANK
301800,114490.0,114490000.0,ULSTER SAVINGS BANK
31255,114451.0,114451000.0,CENTRAL BANK
3068579,114062.0,114062000.0,EMBASSY BANK FOR THE LEHIGH VALLEY
982348,114031.0,114031000.0,IOWA STATE BANK
2771694,113948.0,113948000.0,BAYFIRST NATIONAL BANK
2716088,113942.0,113942000.0,RESOURCE BANK
754853,113836.0,113836000.0,"FIRST NATIONAL BANK OF HUTCHINSON, THE"
1469677,113683.0,113683000.0,"HERITAGE BANK, INC."
901938,113658.0,113658000.0,"FARMERS BANK, THE"
812557,113374.0,113374000.0,BANK FORWARD
44433,112893.0,112893000.0,"INTERCREDIT BANK, NATIONAL ASSOCIATION"
548771,112623.0,112623000.0,MAGYAR BANK
176464,112583.0,112583000.0,ALLIANCE BANK
980531,112581.0,112581000.0,JD BANK
780218,112449.0,112449000.0,"UNION BANK COMPANY, THE"
2869162,112006.0,112006000.0,AMERICAN COMMUNITY BANK & TRUST
772446,111626.0,111626000.0,"COMERICA BANK & TRUST, NATIONAL ASSOCIATION"
151957,111536.0,111536000.0,DAYSPRING BANK
955977,111419.0,111419000.0,SOUTHWEST HERITAGE BANK
208057,111231.0,111231000.0,VERMILLION STATE BANK
429487,111225.0,111225000.0,SOUND COMMUNITY BANK
9357,111187.0,111187000.0,SCALE BANK
2953418,110827.0,110827000.0,OPTIMUMBANK
682143,110796.0,110796000.0,COUNTY NATIONAL BANK
3391718,110112.0,110112000.0,BELMONT BANK & TRUST COMPANY
401906,110106.0,110106000.0,SKOWHEGAN SAVINGS BANK
691958,110089.0,110089000.0,MIDWEST REGIONAL BANK
56717,110037.0,110037000.0,"DIME BANK, THE"
732178,109988.0,109988000.0,GRAND SAVINGS BANK
321273,109841.0,109841000.0,"AFFINITY BANK, NATIONAL ASSOCIATION"
635907,109760.0,109760000.0,PENTUCKET BANK
938859,109701.0,109701000.0,NEWFIRST NATIONAL BANK
2580243,109692.0,109692000.0,AMERICAN BANK
183668,109500.0,109500000.0,HCN BANK
3268249,109490.0,109490000.0,GREENE COUNTY COMMERCIAL BANK
898627,109444.0,109444000.0,"CITIZENS BANK, THE"
220974,109394.0,109394000.0,FIRST FEDERAL BANK
609609,109167.0,109167000.0,"HANA BANK USA, NATIONAL ASSOCIATION"
2465881,109110.0,109110000.0,PLATTE VALLEY BANK
837970,108867.0,108867000.0,FIFTH DISTRICT SAVINGS BANK
47247,108842.0,108842000.0,"DART BANK, THE"
259330,108623.0,108623000.0,FIRST US BANK
594451,108391.0,108391000.0,MAPLEMARK BANK
2358769,108324.0,108324000.0,BNC NATIONAL BANK
12030,108314.0,108314000.0,FNB SOUTH
908553,108204.0,108204000.0,HNB NATIONAL BANK
894348,108171.0,108171000.0,BANK OF WISCONSIN DELLS
2661861,108122.0,108122000.0,PEOPLE'S BANK OF COMMERCE
245557,107946.0,107946000.0,SUPERIOR NATIONAL BANK
853804,107895.0,107895000.0,"BANK OF CANTON, THE"
3015939,107845.0,107845000.0,AMG NATIONAL TRUST BANK
33259,107821.0,107821000.0,PREMIER BANK
436953,107789.0,107789000.0,SULLIVAN BANK
285740,107375.0,107375000.0,"PADUCAH BANK AND TRUST COMPANY, THE"
75259,107278.0,107278000.0,FIRST OKLAHOMA BANK
99442,106809.0,106809000.0,BANK OF COMMERCE
448040,106699.0,106699000.0,OXFORD BANK
5592340,106665.0,106665000.0,CLIMATE FIRST BANK
2515320,106618.0,106618000.0,FORTIS BANK
921039,106572.0,106572000.0,FIRST AMERICAN BANK AND TRUST COMPANY
1016857,106527.0,106527000.0,CITIZENS BANK OF LAS CRUCES
585749,106494.0,106494000.0,PILOT GROVE SAVINGS BANK
950178,106074.0,106074000.0,FIRST FEDERAL BANK OF KANSAS CITY
590976,105877.0,105877000.0,FINANCIAL FEDERAL BANK
4845861,105815.0,105815000.0,PRIMARY BANK
83375,105582.0,105582000.0,CENTURY BANK
886624,105504.0,105504000.0,"CLEAR MOUNTAIN BANK, INC."
852704,105322.0,105322000.0,GENESEE REGIONAL BANK
100357,105136.0,105136000.0,"LEGEND BANK, N. A."
268976,104873.0,104873000.0,WINCHESTER CO-OPERATIVE BANK
3614837,104382.0,104382000.0,ACCESS BANK
536527,104263.0,104263000.0,INDUSTRIAL BANK
3455227,104111.0,104111000.0,PINNACLE BANK
137652,103896.0,103896000.0,UNIVERSITY BANK
5210989,103714.0,103714000.0,"GRASSHOPPER BANK, N.A."
327855,103667.0,103667000.0,CIERA BANK
819855,103541.0,103541000.0,PEOPLES BANK
3384952,103355.0,103355000.0,IDAHO FIRST BANK
3290240,103332.0,103332000.0,TRUXTON TRUST COMPANY
499453,103311.0,103311000.0,FIRST STATE BANK NEBRASKA
2826017,103076.0,103076000.0,"GLENMEDE TRUST COMPANY, NATIONAL ASSOCIATION, THE"
865151,103042.0,103042000.0,LEGENDS BANK
115575,102799.0,102799000.0,COASTAL HERITAGE BANK
2877345,102495.0,102495000.0,INSBANK
3019982,102436.0,102436000.0,"FREEDOM BANK OF VIRGINIA, THE"
852973,102416.0,102416000.0,"PIONEER TRUST BANK, NATIONAL ASSOCIATION"
183770,102303.0,102303000.0,MECHANICS COOPERATIVE BANK
2839790,102292.0,102292000.0,FIRST RELIANCE BANK
627854,102208.0,102208000.0,"FIRST NATIONAL BANK OF BANGOR, THE"
2568063,102188.0,102188000.0,FIRST COMMAND BANK
319551,102048.0,102048000.0,SECURITY STATE BANK
2006024,101943.0,101943000.0,INTERNATIONAL BANK OF CHICAGO
191935,101634.0,101634000.0,FIRST STATE BANK OF THE FLORIDA KEYS
3140822,101477.0,101477000.0,LIBERTY NATIONAL BANK
606176,101294.0,101294000.0,PIONEER BANK
516855,101293.0,101293000.0,SECURITY BANK
3635029,100894.0,100894000.0,NANO BANC
5349218,100879.0,100879000.0,TRUSTAR BANK
150044,100861.0,100861000.0,UNITED BANK OF MICHIGAN
382649,100695.0,100695000.0,FIRST SOUTHERN BANK
2819167,100661.0,100661000.0,FARM BUREAU BANK FSB
3306280,100602.0,100602000.0,LEGACY NATIONAL BANK
327305,100553.0,100553000.0,KATAHDIN TRUST COMPANY
355120,100388.0,100388000.0,CAROLINA BANK & TRUST COMPANY
1429028,100261.0,100261000.0,"KEYSTONE BANK, SSB"
3619216,100060.0,100060000.0,TEXAS SECURITY BANK
972769,99990.0,99990000.0,GBC INTERNATIONAL BANK
313577,99897.0,99897000.0,FORWARD BANK
1414819,99866.0,99866000.0,HELM BANK USA
343903,99844.0,99844000.0,ADAMS COMMUNITY BANK
2929392,99699.0,99699000.0,CORNERSTONE NATIONAL BANK & TRUST COMPANY
643078,99434.0,99434000.0,EASTERN SAVINGS BANK FEDERAL SAVINGS BANK
2948058,99287.0,99287000.0,FIRST COMMERCIAL BANK
329345,99259.0,99259000.0,GENERATIONS BANK
1222519,99173.0,99173000.0,FIRST METRO BANK
90328,99083.0,99083000.0,SKYLINE NATIONAL BANK
1011656,99043.0,99043000.0,"VERSABANK USA, NATIONAL ASSOCIATION"
451273,98956.0,98956000.0,GEDDES FEDERAL SAVINGS AND LOAN ASSOCIATION
2849463,98817.0,98817000.0,FIRST CAPITAL BANK
583268,98695.0,98695000.0,SCHERTZ BANK & TRUST
526519,98574.0,98574000.0,1ST SUMMIT BANK
3821822,98522.0,98522000.0,COASTAL CAROLINA NATIONAL BANK
3165357,98457.0,98457000.0,COMMUNITY FIRST BANK OF INDIANA
561574,98108.0,98108000.0,SUMMIT STATE BANK
88455,98107.0,98107000.0,HEARTLAND BANK
738013,98061.0,98061000.0,"CITIZENS NATIONAL BANK OF BLUFFTON, THE"
498148,97968.0,97968000.0,FOCUS BANK
493844,97829.0,97829000.0,FRANKLIN BANK & TRUST COMPANY
213471,97772.0,97772000.0,"SLOVENIAN SAVINGS AND LOAN ASSOCIATION OF CANONSBURG, PA"
5205819,97706.0,97706000.0,STUDIO BANK
820048,97523.0,97523000.0,"FIRST NATIONAL BANK AMES, IOWA"
497954,97352.0,97352000.0,TEXAS NATIONAL BANK
90337,97276.0,97276000.0,UNITED COMMUNITY BANK
990352,97189.0,97189000.0,UNITED BANK & TRUST
345877,97062.0,97062000.0,CENTURY NEXT BANK
111205,97021.0,97021000.0,PARTNERS BANK OF NEW ENGLAND
1222948,96808.0,96808000.0,PRAIRIE STATE BANK & TRUST
150727,96658.0,96658000.0,"RICHWOOD BANKING COMPANY, INC., THE"
534877,96627.0,96627000.0,BRENTWOOD BANK
899008,96547.0,96547000.0,WINCHESTER SAVINGS BANK
72258,96301.0,96301000.0,"CONVERSE COUNTY BANK, THE"
780722,96120.0,96120000.0,HEBRON SAVINGS BANK
466754,96091.0,96091000.0,"BANK OF FAYETTE COUNTY, THE"
41825,95939.0,95939000.0,MIDDLETOWN VALLEY BANK
488318,95871.0,95871000.0,BNY MELLON TRUST OF DELAWARE
715340,95850.0,95850000.0,WEST MICHIGAN COMMUNITY BANK
713926,95762.0,95762000.0,FARMERS & MERCHANTS BANK
616036,95713.0,95713000.0,SOUTH LOUISIANA BANK
3374382,95686.0,95686000.0,TRIAD BANK
870539,95675.0,95675000.0,"PEOPLES BANK, BILOXI, MISSISSIPPI, THE"
698144,95633.0,95633000.0,COMMUNITY FINANCIAL SERVICES BANK
590640,95562.0,95562000.0,FNB OXFORD BANK
542667,95409.0,95409000.0,MT. MCKINLEY BANK
737548,95289.0,95289000.0,BANKIOWA
14865,95225.0,95225000.0,BANK OF EASTERN OREGON
950141,95091.0,95091000.0,MID-MISSOURI BANK
586027,94933.0,94933000.0,FIRST BANK OF OHIO
839068,94824.0,94824000.0,SECURITY STATE BANK
615217,94795.0,94795000.0,"NORTH SIDE BANK AND TRUST COMPANY, THE"
544652,94204.0,94204000.0,CORNHUSKER BANK
805755,94176.0,94176000.0,FIRST NATIONAL BANK NORTH
3482111,94034.0,94034000.0,MRV BANKS
261940,93945.0,93945000.0,ANSTAFF BANK
625159,93941.0,93941000.0,COMMERCE BANK
614368,93916.0,93916000.0,FIRST NATIONAL BANK AND TRUST COMPANY OF WEATHERFORD DBA FIRST BANK TEXAS
976552,93777.0,93777000.0,CORE BANK
669555,93734.0,93734000.0,MIDWEST BANK
2997748,93523.0,93523000.0,"FIRST CENTURY BANK, NATIONAL ASSOCIATION"
329952,93149.0,93149000.0,"FIRST NATIONAL BANK OF GRANBURY, THE"
3821037,93042.0,93042000.0,R BANK
144034,93018.0,93018000.0,BANK OF CLEVELAND
126834,93015.0,93015000.0,CITIZENS BANK
586072,92875.0,92875000.0,FIRST PALMETTO BANK
3397233,92766.0,92766000.0,SOLERA NATIONAL BANK
2958972,92463.0,92463000.0,NORTHSTAR BANK
898850,92294.0,92294000.0,FIRST LIBERTY BANK
2838207,92288.0,92288000.0,SEATTLE BANK
326979,92280.0,92280000.0,GREENFIELD CO-OPERATIVE BANK
637554,92181.0,92181000.0,FIRST BANK OF OWASSO
653611,92154.0,92154000.0,"JONESTOWN BANK AND TRUST COMPANY OF JONESTOWN, PENNSYLVANIA"
979629,92148.0,92148000.0,FIRST NATIONAL BANK
94139,92130.0,92130000.0,MERCHANTS & MARINE BANK
239659,92056.0,92056000.0,FIRST BANK
568359,91999.0,91999000.0,AMERICAN BANK OF FREEDOM
307062,91691.0,91691000.0,FARMERS BANK
408875,91672.0,91672000.0,"AXIOM BANK, NATIONAL ASSOCIATION"
3690701,91563.0,91563000.0,PRIME MERIDIAN BANK
2797359,91462.0,91462000.0,FIRST CENTRAL SAVINGS BANK
340751,91303.0,91303000.0,CLEAR FORK BANK NATIONAL ASSOCIATION
65559,91153.0,91153000.0,PIONEER BANK & TRUST
815156,91089.0,91089000.0,"DAKOTA COMMUNITY BANK & TRUST, NATIONAL ASSOCIATION"
583754,90760.0,90760000.0,BANK OF HOUSTON
590220,90741.0,90741000.0,UWHARRIE BANK
629353,90739.0,90739000.0,FIRST LIBERTY BANK
301574,90704.0,90704000.0,LAKE SHORE SAVINGS BANK
2920773,90697.0,90697000.0,1ST COLONIAL COMMUNITY BANK
266945,90528.0,90528000.0,MONTICELLO BANKING COMPANY
291611,90489.0,90489000.0,HAMLIN BANK AND TRUST COMPANY
3224302,90253.0,90253000.0,FIRST SOUTHWEST BANK
918477,90136.0,90136000.0,HAVEN SAVINGS BANK
739355,90124.0,90124000.0,TEXAS NATIONAL BANK OF JACKSONVILLE
441050,90121.0,90121000.0,"FALLS CITY NATIONAL BANK, THE"
3404999,90089.0,90089000.0,FLAGSHIP BANK
895055,89649.0,89649000.0,"FIRST NATIONAL BANK OF MCGREGOR, THE"
538473,89643.0,89643000.0,"PRESIDENTIAL BANK, FSB"
450632,89555.0,89555000.0,FIRST NATIONAL COMMUNITY BANK
3472046,89513.0,89513000.0,FRONTIER BANK OF TEXAS
269049,89510.0,89510000.0,VISIONBANK OF IOWA
3459207,89407.0,89407000.0,MOUNTAIN PACIFIC BANK
140157,89163.0,89163000.0,HOMESTEAD BANK
163857,89134.0,89134000.0,F&M BANK
139478,89125.0,89125000.0,HARLEYSVILLE BANK
87234,88832.0,88832000.0,FIRST NATIONAL BANK OF MIDDLE TENNESSEE
3040418,88783.0,88783000.0,COMMUNITY FEDERAL SAVINGS BANK
2316714,88779.0,88779000.0,TIME BANK
466240,88517.0,88517000.0,FIRST ARKANSAS BANK AND TRUST
915065,88504.0,88504000.0,HAWAII NATIONAL BANK
385471,88413.0,88413000.0,MADISON COUNTY BANK
3354599,88316.0,88316000.0,SAINT LOUIS BANK
665865,88198.0,88198000.0,ROUND TOP STATE BANK
3153297,88062.0,88062000.0,FIRST COMMERCE BANK
888271,88004.0,88004000.0,"HANCOCK COUNTY SAVINGS BANK, F.S.B."
924236,87975.0,87975000.0,FIRST STATE BANK
3671997,87975.0,87975000.0,AMERICAN PRIDE BANK
680130,87920.0,87920000.0,CITIZENS TRUST BANK
759625,87788.0,87788000.0,BANK OF BOTETOURT
2667957,87656.0,87656000.0,NEBRASKALAND BANK
639549,87594.0,87594000.0,FIRST CENTRAL STATE BANK
450959,87554.0,87554000.0,SECURITY FINANCIAL BANK
712059,87391.0,87391000.0,UNITED PRAIRIE BANK
722816,87042.0,87042000.0,SOLVAY BANK
467658,86971.0,86971000.0,COMMERCIAL BANK & TRUST COMPANY
3588312,86963.0,86963000.0,BANK OF CENTRAL FLORIDA
3224375,86762.0,86762000.0,GOLDEN STATE BANK
1188772,86634.0,86634000.0,FIRST COMMUNITY BANK OF TENNESSEE
423449,86526.0,86526000.0,"FARMERS BANK, FRANKFORT, INDIANA, INC., THE"
333203,86521.0,86521000.0,UNION BANK
376442,86404.0,86404000.0,FIRST BANK
754068,86358.0,86358000.0,"C3BANK, NATIONAL ASSOCIATION"
1014125,86202.0,86202000.0,BANK OF CHARLES TOWN
414764,86130.0,86130000.0,TEXAS BANK
3122994,85969.0,85969000.0,SANIBEL CAPTIVA COMMUNITY BANK
2736451,85953.0,85953000.0,"NEW PEOPLES BANK, INC."
977951,85930.0,85930000.0,BORDER BANK
3472859,85755.0,85755000.0,NEWBANK
3437148,85712.0,85712000.0,FIRST FREEDOM BANK
997847,85700.0,85700000.0,BANK OF PRAIRIE DU SAC
967046,85678.0,85678000.0,FIRST STATE BANK OF MIDDLEBURY
3435948,85676.0,85676000.0,COLUMN NATIONAL ASSOCIATION
160360,85573.0,85573000.0,OREGON PACIFIC BANKING CO. DBA OREGON PACIFIC BANK
1000641,85546.0,85546000.0,CITIZENS STATE BANK OF NEW CASTLE
609476,85442.0,85442000.0,HUNTINGTON FEDERAL SAVINGS BANK
636276,85411.0,85411000.0,MUTUAL SAVINGS ASSOCIATION
56548,85313.0,85313000.0,DMB COMMUNITY BANK
3184228,85307.0,85307000.0,FALCON NATIONAL BANK
306908,84937.0,84937000.0,JEFF BANK
831642,84836.0,84836000.0,FIRST CITIZENS STATE BANK
900146,84796.0,84796000.0,CUSB BANK
543459,84762.0,84762000.0,"DREAM FIRST BANK, NATIONAL ASSOCIATION"
749635,84747.0,84747000.0,AUBURNBANK
3045383,84572.0,84572000.0,"VANGUARD NATIONAL TRUST COMPANY, NATIONAL ASSOCIATION"
3404467,84512.0,84512000.0,FIRST NATIONAL BANK OF MICHIGAN
587677,84489.0,84489000.0,EUREKA SAVINGS BANK
1007417,84443.0,84443000.0,FIRST NATIONAL BANK & TRUST COMPANY OF NEWTOWN
391977,84442.0,84442000.0,STURDY SAVINGS BANK
111942,84314.0,84314000.0,FORTIFI BANK
615954,84308.0,84308000.0,TRAILWEST BANK
824653,84306.0,84306000.0,TEXAS HERITAGE NATIONAL BANK
916745,84299.0,84299000.0,BNA BANK
531250,84195.0,84195000.0,CENTENNIAL BANK
262844,84187.0,84187000.0,PEOPLES STATE BANK
884442,84151.0,84151000.0,JACKSON COUNTY BANK
501132,84002.0,84002000.0,WEST ALABAMA BANK & TRUST
819453,84001.0,84001000.0,BANK OF ODESSA
3309571,83734.0,83734000.0,PRIME ALLIANCE BANK
2631846,83664.0,83664000.0,NORTH AMERICAN BANKING COMPANY
525053,83600.0,83600000.0,FIRST NATIONAL BANK OF OKLAHOMA
145545,83480.0,83480000.0,FIRST NATIONAL BANK OF WATERLOO
785147,83226.0,83226000.0,"FARMERS NATIONAL BANK OF DANVILLE, THE"
2398701,83219.0,83219000.0,"MODERN BANK, NATIONAL ASSOCIATION"
806958,83067.0,83067000.0,MIDWEST BANK
393953,82533.0,82533000.0,"HOMETOWN BANK, NATIONAL ASSOCIATION"
734350,82502.0,82502000.0,GIBSLAND BANK & TRUST COMPANY
495419,82365.0,82365000.0,"CITIZENS BANK OF KENTUCKY, INC"
345756,82170.0,82170000.0,"FIRST STATE BANK OF ST. CHARLES, MISSOURI"
884358,82089.0,82089000.0,FIRST STATE BANK OF LIVINGSTON
3340725,81998.0,81998000.0,QUONTIC BANK
18050,81948.0,81948000.0,"FIRST NATIONAL BANK OF BASTROP, THE"
835743,81771.0,81771000.0,"BANK OF HOLLY SPRINGS, THE"
2236821,81722.0,81722000.0,"PATRIOT BANK, NATIONAL ASSOCIATION"
340742,81644.0,81644000.0,CIBM BANK
529341,81576.0,81576000.0,IXONIA BANK
2943615,81448.0,81448000.0,COMMUNITY BANK OF PICKENS COUNTY
3166699,81341.0,81341000.0,TOLLESON PRIVATE BANK
2794732,81320.0,81320000.0,OPTUS BANK
142955,81233.0,81233000.0,SPIRITBANK
934673,81016.0,81016000.0,CULLMAN SAVINGS BANK
2745426,80944.0,80944000.0,LEGENDS BANK
447070,80824.0,80824000.0,HOYNE SAVINGS BANK
532042,80771.0,80771000.0,ROYAL BANK
853671,80632.0,80632000.0,OCONEE FEDERAL SAVINGS AND LOAN ASSOCIATION
1454,80610.0,80610000.0,HILLTOP NATIONAL BANK
341310,80426.0,80426000.0,WALDEN SAVINGS BANK
3194692,80273.0,80273000.0,TRADITIONS BANK
98463,80160.0,80160000.0,CITIZENS BANK
459372,79973.0,79973000.0,UNITED SAVINGS BANK
257233,79829.0,79829000.0,FIRST BANK OF ALABAMA
953535,79796.0,79796000.0,FORTRESS BANK
920854,79708.0,79708000.0,PIONEER BANK
514655,79422.0,79422000.0,"TEXAS GULF BANK, NATIONAL ASSOCIATION"
5227101,79230.0,79230000.0,COMMERCEONE BANK
3368925,79213.0,79213000.0,SPRING BANK
207872,79161.0,79161000.0,FIRST UTAH BANK
711801,79129.0,79129000.0,"SAVINGS BANK, THE"
277820,78913.0,78913000.0,PALMETTO STATE BANK
479839,78856.0,78856000.0,TENNESSEE STATE BANK
340256,78659.0,78659000.0,21ST CENTURY BANK
3357385,78520.0,78520000.0,BANK OF SAN FRANCISCO
42372,78474.0,78474000.0,FIRST FEDERAL SAVINGS BANK OF LINCOLNTON
1003839,78265.0,78265000.0,M C BANK & TRUST COMPANY
67151,78206.0,78206000.0,KIRKPATRICK BANK
3555248,77999.0,77999000.0,FIRST SECURITY BANK OF NEVADA
3488579,77943.0,77943000.0,CENTRAL BANK
1459735,77839.0,77839000.0,COUNTY BANK
3547896,77823.0,77823000.0,MILLENNIUM BANK
839572,77781.0,77781000.0,"LIBERTY SAVINGS BANK, F.S.B."
505550,77720.0,77720000.0,HIAWATHA NATIONAL BANK
51842,77667.0,77667000.0,FARMERS & MERCHANTS UNION BANK
718145,77662.0,77662000.0,FIRST SECURITY BANK
1005075,77630.0,77630000.0,DEARBORN FEDERAL SAVINGS BANK
417626,77553.0,77553000.0,PUTNAM COUNTY BANK
2687487,77486.0,77486000.0,"TCM BANK, NATIONAL ASSOCIATION"
505,77408.0,77408000.0,BALLSTON SPA NATIONAL BANK
246956,77380.0,77380000.0,ALVA STATE BANK & TRUST COMPANY
917555,77274.0,77274000.0,UBANK
545604,77254.0,77254000.0,NORTHWEST COMMUNITY BANK
296456,77220.0,77220000.0,FIRSTBANK
344647,77174.0,77174000.0,"FIRST BANKERS TRUST COMPANY, NATIONAL ASSOCIATION"
3729124,77154.0,77154000.0,FREEDOM BANK
106452,77034.0,77034000.0,"PUEBLO BANK AND TRUST COMPANY, THE"
55970,76891.0,76891000.0,EVERGREEN FEDERAL BANK
228158,76604.0,76604000.0,FIRST MIDWEST BANK OF THE OZARKS
262358,76432.0,76432000.0,AMERICAN STATE BANK
219651,76356.0,76356000.0,CNB BANK
863746,76120.0,76120000.0,FARMERS & MERCHANTS SAVINGS BANK
3272956,75912.0,75912000.0,"AMERICAN COMMERCE BANK, NATIONAL ASSOCIATION"
671147,75855.0,75855000.0,PRIMEBANK
1002373,75844.0,75844000.0,SAVERS CO-OPERATIVE BANK
