rssd_id,ndfi_loans_total,ndfi_loans_total_usd,bank_name
632858,23006.0,23006000.0,FRONTIER STATE BANK
806958,22820.0,22820000.0,MIDWEST BANK
58971,21747.0,21747000.0,WASHINGTON TRUST BANK
54973,21743.0,21743000.0,"AMERICAN SAVINGS BANK, F.S.B."
540551,21500.0,21500000.0,"BANKWEST, INCORPORATED"
600419,21384.0,21384000.0,KISH BANK
3545258,20978.0,20978000.0,CALPRIVATE BANK
207050,20960.0,20960000.0,WEST GATE BANK
3317932,20451.0,20451000.0,CONNECTONE BANK
509811,20392.0,20392000.0,"COMMUNITY TRUST BANK, INC."
160959,19829.0,19829000.0,KS STATEBANK
3146150,19589.0,19589000.0,U.S. CENTURY BANK
361167,19384.0,19384000.0,SOUTHSIDE BANK
477321,19360.0,19360000.0,CONSUMERS NATIONAL BANK
978118,19301.0,19301000.0,FIRST CITIZENS COMMUNITY BANK
403179,18941.0,18941000.0,FIRST FED BANK
2815879,18780.0,18780000.0,GREAT AMERICAN BANK
840363,18390.0,18390000.0,FIRSTBANK SOUTHWEST
859552,18368.0,18368000.0,BANK OF THE WEST
645625,18353.0,18353000.0,"WESBANCO BANK, INC."
2562164,18214.0,18214000.0,COASTAL COMMUNITY BANK
242976,17732.0,17732000.0,BAYVANGUARD BANK
2743244,17336.0,17336000.0,RED RIVER BANK
2855866,16686.0,16686000.0,FOUR CORNERS COMMUNITY BANK
276850,16534.0,16534000.0,SECURITY FIRST BANK
1436204,16514.0,16514000.0,BANK OF MARIN
3690635,16510.0,16510000.0,MEGA BANK
58243,16462.0,16462000.0,JOHNSON BANK
2634191,16428.0,16428000.0,GLACIER BANK
546003,16388.0,16388000.0,BANKNEWPORT
418249,16029.0,16029000.0,"THE SECURITY NATIONAL BANK OF SIOUX CITY, IOWA"
3224375,15985.0,15985000.0,GOLDEN STATE BANK
473266,15500.0,15500000.0,TEXAS FIRST BANK
762447,15161.0,15161000.0,"FIRST MID BANK & TRUST, NATIONAL ASSOCIATION"
45551,15000.0,15000000.0,BANK MIDWEST
499453,14917.0,14917000.0,FIRST STATE BANK NEBRASKA
836843,14861.0,14861000.0,MIDWESTONE BANK
176464,14552.0,14552000.0,ALLIANCE BANK
933621,14472.0,14472000.0,BURKE AND HERBERT BANK AND TRUST COMPANY
594947,14461.0,14461000.0,"BANK FIRST, NATIONAL ASSOCIATION"
775456,14442.0,14442000.0,NATIONAL BANK OF COMMERCE
2515320,14375.0,14375000.0,FORTIS BANK
279954,14239.0,14239000.0,CITIZENS ALLIANCE BANK
5382514,13797.0,13797000.0,GULF CAPITAL BANK
726953,13773.0,13773000.0,UNITED TEXAS BANK
3293540,13750.0,13750000.0,PACIFIC VALLEY BANK
1187551,13627.0,13627000.0,"INDEPENDENT CORRESPONDENT BANKERS' BANK, INC."
3614976,13625.0,13625000.0,FVCBANK
3029589,13624.0,13624000.0,CEDAR RAPIDS BANK AND TRUST COMPANY
883959,13426.0,13426000.0,COWBOY BANK
121651,13200.0,13200000.0,JONESBORO STATE BANK
825146,12685.0,12685000.0,MORTON COMMUNITY BANK
754853,12488.0,12488000.0,"FIRST NATIONAL BANK OF HUTCHINSON, THE"
3588424,12356.0,12356000.0,"WATERFORD BANK, NA"
41629,12281.0,12281000.0,PIONEER BANK
936462,12223.0,12223000.0,MECHANICS BANK
3459207,12000.0,12000000.0,MOUNTAIN PACIFIC BANK
220844,11500.0,11500000.0,DENVER SAVINGS BANK
2451240,11500.0,11500000.0,PACIFIC COAST BANKERS' BANK
3447820,11400.0,11400000.0,"ESQUIRE BANK, NATIONAL ASSOCIATION"
556459,11296.0,11296000.0,"KLEBERG BANK, N.A."
3378773,11260.0,11260000.0,BRIDGEWATER BANK
3690701,11200.0,11200000.0,PRIME MERIDIAN BANK
939249,11095.0,11095000.0,FIDELITY BANK & TRUST
403946,11000.0,11000000.0,"PARK BANK, THE"
3356191,10989.0,10989000.0,BRYANT BANK
375043,10911.0,10911000.0,"PEOPLES NATIONAL BANK, NATIONAL ASSOCIATION"
968070,10872.0,10872000.0,CAPITOL FEDERAL SAVINGS BANK
568359,10692.0,10692000.0,AMERICAN BANK OF FREEDOM
498317,10560.0,10560000.0,"OHIO VALLEY BANK COMPANY, THE"
428060,10436.0,10436000.0,CENTRAL NATIONAL BANK
779968,10386.0,10386000.0,STATE BANK OF INDIA (CALIFORNIA)
2398701,10028.0,10028000.0,"MODERN BANK, NATIONAL ASSOCIATION"
565750,9870.0,9870000.0,BANK OF WASHINGTON
479446,9656.0,9656000.0,CITIZENS STATE BANK OF LOYAL
2877345,9319.0,9319000.0,INSBANK
1015252,9138.0,9138000.0,LEA COUNTY STATE BANK
597313,9127.0,9127000.0,PS BANK
5342974,9121.0,9121000.0,PIERMONT BANK
785473,9110.0,9110000.0,FIRST SAVINGS BANK
380533,9017.0,9017000.0,LONGVIEW BANK
2667957,9000.0,9000000.0,NEBRASKALAND BANK
640143,8722.0,8722000.0,FEDERATED BANK
163857,8370.0,8370000.0,F&M BANK
1001648,8325.0,8325000.0,CARROLLTON BANK
972648,8083.0,8083000.0,PLANTERS BANK & TRUST COMPANY
497954,8026.0,8026000.0,TEXAS NATIONAL BANK
329550,7977.0,7977000.0,INSOUTH BANK
132107,7883.0,7883000.0,ANDROSCOGGIN SAVINGS BANK
814458,7861.0,7861000.0,CHARTER BANK
724744,7500.0,7500000.0,GNB BANK
3398623,7462.0,7462000.0,FFB BANK
2209553,7453.0,7453000.0,HERITAGE BANK OF COMMERCE
649342,7349.0,7349000.0,IOWA TRUST & SAVINGS BANK
613008,7320.0,7320000.0,ROCKLAND TRUST COMPANY
918918,7271.0,7271000.0,SAFRA NATIONAL BANK OF NEW YORK
125855,7250.0,7250000.0,SABINE STATE BANK AND TRUST COMPANY
552974,7201.0,7201000.0,"SHELBY SAVINGS BANK, SSB"
685676,7184.0,7184000.0,OPPORTUNITY BANK OF MONTANA
916745,7056.0,7056000.0,BNA BANK
892205,7002.0,7002000.0,WESTFIELD BANK
597546,7000.0,7000000.0,PREMIER COMMUNITY BANK
289702,6800.0,6800000.0,NORWAY SAVINGS BANK
242257,6753.0,6753000.0,PEOPLES SAVINGS BANK OF RHINELAND
1013744,6743.0,6743000.0,CAPRA BANK
400141,6631.0,6631000.0,"FNB BANK, INC."
137643,6618.0,6618000.0,WEST IOWA BANK
3835454,6596.0,6596000.0,ROYAL BUSINESS BANK
604024,6575.0,6575000.0,MINSTER BANK
328777,6551.0,6551000.0,PENN COMMUNITY BANK
994435,6499.0,6499000.0,UNITED BANK
674849,6375.0,6375000.0,LUANA SAVINGS BANK
51253,6274.0,6274000.0,APEX BANK
977951,6221.0,6221000.0,BORDER BANK
340742,6000.0,6000000.0,CIBM BANK
475354,6000.0,6000000.0,FARMERS STATE BANK
701062,5800.0,5800000.0,CENTRAL PACIFIC BANK
693952,5750.0,5750000.0,SECURITY FIRST BANK OF NORTH DAKOTA
3595271,5686.0,5686000.0,"BANK OF PRINCETON, THE"
236706,5663.0,5663000.0,PEAPACK PRIVATE BANK AND TRUST
309655,5657.0,5657000.0,REGENT BANK
514655,5575.0,5575000.0,"TEXAS GULF BANK, NATIONAL ASSOCIATION"
5592340,5396.0,5396000.0,CLIMATE FIRST BANK
634544,5192.0,5192000.0,BANK 21
442244,5097.0,5097000.0,NORTHEAST SECURITY BANK
455972,5096.0,5096000.0,PEOPLES BANK
928618,5095.0,5095000.0,AMERISERV FINANCIAL BANK
1885932,5074.0,5074000.0,CRESCENT BANK
262741,5049.0,5049000.0,FARMERS BANK & TRUST COMPANY
962890,5003.0,5003000.0,CITIZENS COMMUNITY FEDERAL NATIONAL ASSOCIATION
328357,5000.0,5000000.0,"TITAN BANK, N.A."
933023,4964.0,4964000.0,"SHORE UNITED BANK, NATIONAL ASSOCIATION"
5686089,4947.0,4947000.0,NAVE BANK
371232,4904.0,4904000.0,FIRST COMMUNITY BANK AND TRUST
477648,4835.0,4835000.0,FARMERS STATE BANK
262059,4752.0,4752000.0,AVB BANK
100843,4655.0,4655000.0,FNBC BANK
3720608,4635.0,4635000.0,OAKWORTH CAPITAL BANK
121642,4595.0,4595000.0,BANKPLUS
1015560,4551.0,4551000.0,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (USA), NATIONAL ASSOCIATION"
215710,4456.0,4456000.0,"JUNIATA VALLEY BANK, THE"
959715,4426.0,4426000.0,ATLANTIC COMMUNITY BANKERS BANK
1469677,4370.0,4370000.0,"HERITAGE BANK, INC."
248240,4333.0,4333000.0,BANK OF SPRINGFIELD
84541,4279.0,4279000.0,GUARANTY BANK AND TRUST COMPANY
248745,4250.0,4250000.0,OOSTBURG STATE BANK
1016857,4240.0,4240000.0,CITIZENS BANK OF LAS CRUCES
865544,4223.0,4223000.0,CLEAR LAKE BANK AND TRUST COMPANY
924236,4149.0,4149000.0,FIRST STATE BANK
648242,4131.0,4131000.0,INDEPENDENCE BANK OF KENTUCKY
5313312,4091.0,4091000.0,WATERMARK BANK
204826,4075.0,4075000.0,FIRST NATIONAL BANK IN NEW BREMEN
936136,4055.0,4055000.0,OLD SECOND NATIONAL BANK
475653,4000.0,4000000.0,MOUNTAIN VALLEY BANK
653134,3986.0,3986000.0,FARMERS-MERCHANTS BANK & TRUST COMPANY
2734729,3857.0,3857000.0,AMERICAN BUSINESS BANK
972732,3835.0,3835000.0,FIRST NATIONAL BANK OF PULASKI
778738,3805.0,3805000.0,CITIZENS BANK
1014853,3672.0,3672000.0,CITIZENS BANK OF KANSAS
659341,3650.0,3650000.0,"CONSTITUTION BANK, NATIONAL ASSOCIATION"
596062,3594.0,3594000.0,"CITY NATIONAL BANK OF SULPHUR SPRINGS, THE"
702117,3577.0,3577000.0,"NBT BANK, NATIONAL ASSOCIATION"
851239,3575.0,3575000.0,"POCA VALLEY BANK, INC., THE"
543459,3489.0,3489000.0,"DREAM FIRST BANK, NATIONAL ASSOCIATION"
216922,3380.0,3380000.0,FIRST BANK
2631172,3314.0,3314000.0,STATE BANK FINANCIAL
867650,3274.0,3274000.0,PINNACLE BANK
839255,3250.0,3250000.0,FNB COMMUNITY BANK
2820604,3205.0,3205000.0,MILLENNIUM BANK
261940,3200.0,3200000.0,ANSTAFF BANK
229342,3132.0,3132000.0,STATE BANK & TRUST CO.
645317,3103.0,3103000.0,"ADIRONDACK TRUST COMPANY, THE"
3314043,3045.0,3045000.0,FIRST RESOURCE BANK
2849285,3000.0,3000000.0,BANKVISTA
172457,2971.0,2971000.0,"CITIZENS BANK OF EDMOND, THE"
3010363,2900.0,2900000.0,BANKCDA
77422,2900.0,2900000.0,COMMUNITY BANKERS' BANK
915065,2859.0,2859000.0,HAWAII NATIONAL BANK
869346,2854.0,2854000.0,IOWA STATE SAVINGS BANK
499501,2831.0,2831000.0,MAINE COMMUNITY BANK
880332,2830.0,2830000.0,PIKE NATIONAL BANK
719656,2800.0,2800000.0,"CALLAWAY BANK, THE"
2925620,2753.0,2753000.0,"CHINO COMMERCIAL BANK, NATIONAL ASSOCIATION"
956134,2750.0,2750000.0,LASALLE STATE BANK
3488579,2673.0,2673000.0,CENTRAL BANK
1386251,2663.0,2663000.0,BANCFIRST
1225752,2645.0,2645000.0,COMMERCIAL BANK
