rssd_id,total_equity_capital,total_equity_capital_usd,bank_name
761806,9669972.0,9669972000.0,"WEBSTER BANK, NATIONAL ASSOCIATION"
1929247,9590534.0,9590534000.0,"SOUTHSTATE BANK, N.A."
485559,9404506.0,9404506000.0,FIRST HORIZON BANK
3212149,9037413.0,9037413000.0,"UBS BANK USA, NATIONAL ASSOCIATION"
229801,8231825.0,8231825000.0,VALLEY NATIONAL BANK
197478,8218667.0,8218667000.0,EAST WEST BANK
208244,8213684.0,8213684000.0,OLD NATIONAL BANK
694904,8120652.0,8120652000.0,"FLAGSTAR BANK, NATIONAL ASSOCIATION"
664756,8018697.0,8018697000.0,PROSPERITY BANK
143662,7965503.0,7965503000.0,COLUMBIA BANK
3138146,7718589.0,7718589000.0,WESTERN ALLIANCE BANK
936855,7675387.0,7675387000.0,"UMB BANK, NATIONAL ASSOCIATION"
276579,7295506.0,7295506000.0,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION"
379920,6758324.0,6758324000.0,FIRST NATIONAL BANK OF PENNSYLVANIA
2980209,6537000.0,6537000000.0,BARCLAYS BANK DELAWARE
962966,6326023.0,6326023000.0,"SOFI BANK, NATIONAL ASSOCIATION"
107244,6156210.0,6156210000.0,BANK OZK
693224,5759867.0,5759867000.0,ATLANTIC UNION BANK
339858,5595833.0,5595833000.0,"BOKF, NATIONAL ASSOCIATION"
365325,5588486.0,5588486000.0,UNITED BANK
619877,5571000.0,5571000000.0,USAA FEDERAL SAVINGS BANK
917742,4831236.0,4831236000.0,"ASSOCIATED BANK, NATIONAL ASSOCIATION"
288853,4556491.0,4556491000.0,FIRSTBANK
682563,4524619.0,4524619000.0,FROST BANK
463735,4348018.0,4348018000.0,HANCOCK WHITNEY BANK
2634191,4261906.0,4261906000.0,GLACIER BANK
645625,4189598.0,4189598000.0,"WESBANCO BANK, INC."
2735146,4176323.0,4176323000.0,"EVERBANK, NATIONAL ASSOCIATION"
749242,4101456.0,4101456000.0,RENASANT BANK
595270,4084668.0,4084668000.0,MIDFIRST BANK
128904,4069197.0,4069197000.0,EASTERN BANK
764030,4049054.0,4049054000.0,AMERIS BANK
456045,4022556.0,4022556000.0,CENTENNIAL BANK
494261,3909677.0,3909677000.0,BANC OF CALIFORNIA
613008,3894664.0,3894664000.0,ROCKLAND TRUST COMPANY
527954,3873637.0,3873637000.0,FIRST NATIONAL BANK OF OMAHA
601050,3831715.0,3831715000.0,COMMERCE BANK
940311,3813000.0,3813000000.0,BANCO POPULAR DE PUERTO RICO
2121196,3765538.0,3765538000.0,"TD BANK USA, NATIONAL ASSOCIATION"
2618780,3623133.0,3623133000.0,TEXAS CAPITAL BANK
1444021,3568437.0,3568437000.0,"BLACKROCK INSTITUTIONAL TRUST COMPANY, NATIONAL ASSOCIATION"
474919,3533824.0,3533824000.0,"FULTON BANK, NATIONAL ASSOCIATION"
934329,3527000.0,3527000000.0,"BNY MELLON, NATIONAL ASSOCIATION"
1017939,3386971.0,3386971000.0,UNITED COMMUNITY BANK
2193616,3285057.0,3285057000.0,RAYMOND JAMES BANK
659855,3267869.0,3267869000.0,FIRST INTERSTATE BANK
204004,3200744.0,3200744000.0,PROVIDENT BANK
663245,3200157.0,3200157000.0,SIMMONS BANK
3938186,3191890.0,3191890000.0,"BANKUNITED, NATIONAL ASSOCIATION"
3202702,3073000.0,3073000000.0,"OPTUM BANK, INC."
595869,3072117.0,3072117000.0,CATHAY BANK
34537,3032154.0,3032154000.0,SEACOAST NATIONAL BANK
3394278,3021095.0,3021095000.0,SALLIE MAE BANK
656377,2996598.0,2996598000.0,WAFD BANK
814430,2990876.0,2990876000.0,CITY NATIONAL BANK OF FLORIDA
165628,2959898.0,2959898000.0,FIRST FINANCIAL BANK
936462,2927457.0,2927457000.0,MECHANICS BANK
3284397,2896864.0,2896864000.0,BEAL BANK USA
2797724,2891687.0,2891687000.0,TOWNEBANK
980661,2759143.0,2759143000.0,FIRST HAWAIIAN BANK
17147,2711800.0,2711800000.0,FIRST MERCHANTS BANK
2917317,2707033.0,2707033000.0,AXOS BANK
2567123,2677111.0,2677111000.0,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION"
437914,2660496.0,2660496000.0,"WILMINGTON SAVINGS FUND SOCIETY, FSB"
782306,2510964.0,2510964000.0,BEACON BANK & TRUST
416245,2462098.0,2462098000.0,BUSEY BANK
671464,2340087.0,2340087000.0,BANK OF HOPE
311845,2317753.0,2317753000.0,ARVEST BANK
2941068,2307196.0,2307196000.0,NICOLET NATIONAL BANK
933966,2295693.0,2295693000.0,"CITIZENS BUSINESS BANK, NATIONAL ASSOCIATION"
2354985,2292297.0,2292297000.0,CUSTOMERS BANK
963945,2256785.0,2256785000.0,MERCHANTS BANK OF INDIANA
342634,2217852.0,2217852000.0,TRUSTMARK BANK
2736291,2125932.0,2125932000.0,POPULAR BANK
1893049,2039000.0,2039000000.0,"CHARLES SCHWAB PREMIER BANK, SSB"
1001152,2031659.0,2031659000.0,INTERNATIONAL BANK OF COMMERCE
1190476,2010243.0,2010243000.0,ENTERPRISE BANK & TRUST
436159,2000070.0,2000070000.0,FIRSTBANK
1002878,1975369.0,1975369000.0,NORTHWEST BANK
352772,1952235.0,1952235000.0,BANNER BANK
3348888,1941413.0,1941413000.0,SERVISFIRST BANK
1443266,1914000.0,1914000000.0,"BANK OF AMERICA CALIFORNIA, NATIONAL ASSOCIATION"
510871,1898589.0,1898589000.0,FIRSTBANK PUERTO RICO
702117,1850985.0,1850985000.0,"NBT BANK, NATIONAL ASSOCIATION"
853952,1837236.0,1837236000.0,"CENTRAL TRUST BANK, THE"
2850722,1810370.0,1810370000.0,BMW BANK OF NORTH AMERICA
795968,1766233.0,1766233000.0,BANK OF HAWAII
85472,1762354.0,1762354000.0,"OCEANFIRST BANK, NATIONAL ASSOCIATION"
470050,1750393.0,1750393000.0,FIRST FINANCIAL BANK
216922,1740064.0,1740064000.0,FIRST BANK
915878,1739969.0,1739969000.0,THIRD FEDERAL SAVINGS & LOAN ASSOCIATION OF CLEVELAND
3317932,1736592.0,1736592000.0,CONNECTONE BANK
3224580,1729050.0,1729050000.0,COMENITY CAPITAL BANK
3287660,1706691.0,1706691000.0,TOYOTA FINANCIAL SAVINGS BANK
2615190,1679668.0,1679668000.0,MERRICK BANK
23504,1667496.0,1667496000.0,DIME COMMUNITY BANK
3475083,1647755.0,1647755000.0,TRISTATE CAPITAL BANK
1225761,1644056.0,1644056000.0,WELLS FARGO NATIONAL BANK WEST
202907,1637751.0,1637751000.0,"COMMUNITY BANK, NATIONAL ASSOCIATION"
3579589,1630415.0,1630415000.0,STELLAR BANK
4210227,1628283.0,1628283000.0,NBH BANK
871769,1608179.0,1608179000.0,FARMERS AND MERCHANTS BANK OF LONG BEACH
509950,1590098.0,1590098000.0,FIRST UNITED BANK AND TRUST COMPANY
249612,1577311.0,1577311000.0,APPLE BANK
489623,1544588.0,1544588000.0,"PARK NATIONAL BANK, THE"
3470239,1503678.0,1503678000.0,"AMERIPRISE BANK, FSB"
42420,1501696.0,1501696000.0,FIRST COMMONWEALTH BANK
929352,1449675.0,1449675000.0,BELL BANK
320119,1444189.0,1444189000.0,ISRAEL DISCOUNT BANK OF NEW YORK
936426,1405738.0,1405738000.0,S & T BANK
1386251,1397026.0,1397026000.0,BANCFIRST
129732,1372940.0,1372940000.0,BYLINE BANK
264772,1362131.0,1362131000.0,"LENDINGCLUB BANK, NATIONAL ASSOCIATION"
100562,1358983.0,1358983000.0,TRI COUNTIES BANK
3076248,1358805.0,1358805000.0,STIFEL BANK AND TRUST
637451,1352312.0,1352312000.0,PLAINSCAPITAL BANK
918918,1335294.0,1335294000.0,SAFRA NATIONAL BANK OF NEW YORK
245276,1304754.0,1304754000.0,ORIENTAL BANK
961624,1295063.0,1295063000.0,"DOLLAR BANK, FEDERAL SAVINGS BANK"
688079,1265199.0,1265199000.0,"WELLS FARGO TRUST COMPANY, NATIONAL ASSOCIATION"
991340,1232524.0,1232524000.0,1ST SOURCE BANK
137915,1215716.0,1215716000.0,EMIGRANT BANK
577128,1192224.0,1192224000.0,PEOPLES BANK
652874,1177717.0,1177717000.0,NEXBANK
587800,1174665.0,1174665000.0,LIBERTY BANK
3650808,1171333.0,1171333000.0,LIVE OAK BANKING COMPANY
2652092,1165171.0,1165171000.0,EAGLEBANK
5582846,1161727.0,1161727000.0,"SQUARE FINANCIAL SERVICES, INC."
229913,1160446.0,1160446000.0,MIZUHO BANK (USA)
667757,1152007.0,1152007000.0,ORIGIN BANK
673440,1135855.0,1135855000.0,FIRST SECURITY BANK
474759,1135050.0,1135050000.0,"SUNFLOWER BANK, NATIONAL ASSOCIATION"
37640,1124368.0,1124368000.0,GERMAN AMERICAN BANK
881478,1122561.0,1122561000.0,HERITAGE BANK
174572,1114522.0,1114522000.0,COLUMBIA BANK
398668,1113451.0,1113451000.0,"BANK OF NEW YORK MELLON TRUST COMPANY, NATIONAL ASSOCIATION, THE"
353555,1102543.0,1102543000.0,AMARILLO NATIONAL BANK
317342,1100339.0,1100339000.0,STOCK YARDS BANK & TRUST COMPANY
2239288,1097369.0,1097369000.0,"WINTRUST BANK, NATIONAL ASSOCIATION"
316840,1066354.0,1066354000.0,REPUBLIC BANK & TRUST COMPANY
3637685,1061915.0,1061915000.0,FIRST FOUNDATION BANK
1391778,1053954.0,1053954000.0,COMENITY BANK
361167,1051941.0,1051941000.0,SOUTHSIDE BANK
3408728,1049120.0,1049120000.0,B1BANK
766164,1039191.0,1039191000.0,"TBK BANK, SSB"
3783313,1035165.0,1035165000.0,CROSS RIVER BANK
783648,996441.0,996441000.0,CENTIER BANK
52719,995319.0,995319000.0,"DEPOSITORY TRUST COMPANY, THE"
58971,988282.0,988282000.0,WASHINGTON TRUST BANK
618807,985268.0,985268000.0,SALEM FIVE CENTS SAVINGS BANK
968070,982486.0,982486000.0,CAPITOL FEDERAL SAVINGS BANK
83638,979090.0,979090000.0,"AMERANT BANK, NATIONAL ASSOCIATION"
1176881,960951.0,960951000.0,MONET BANK
450856,956018.0,956018000.0,UNION BANK AND TRUST COMPANY
859712,948428.0,948428000.0,RIDGEWOOD SAVINGS BANK
2705895,946437.0,946437000.0,METROPOLITAN COMMERCIAL BANK
2600039,941024.0,941024000.0,"COMPUTERSHARE TRUST COMPANY, NATIONAL ASSOCIATION"
399517,940263.0,940263000.0,CNB BANK
933621,935191.0,935191000.0,BURKE AND HERBERT BANK AND TRUST COMPANY
3187630,933686.0,933686000.0,FORBRIGHT BANK
121642,933445.0,933445000.0,BANKPLUS
762447,933301.0,933301000.0,"FIRST MID BANK & TRUST, NATIONAL ASSOCIATION"
936136,930255.0,930255000.0,OLD SECOND NATIONAL BANK
959304,922694.0,922694000.0,FLUSHING BANK
354310,916595.0,916595000.0,UNIVEST BANK AND TRUST CO.
3783948,911456.0,911456000.0,"RBC BANK (GEORGIA), NATIONAL ASSOCIATION"
2916963,910169.0,910169000.0,U.S. BANK TRUST NATIONAL ASSOCIATION
479268,897924.0,897924000.0,BANK OF STOCKTON
2998576,886590.0,886590000.0,CELTIC BANK CORPORATION
509811,886359.0,886359000.0,"COMMUNITY TRUST BANK, INC."
435077,883557.0,883557000.0,"PATHWARD, NATIONAL ASSOCIATION"
657365,882329.0,882329000.0,HANMI BANK
58243,881316.0,881316000.0,JOHNSON BANK
139656,879573.0,879573000.0,EQUITY BANK
2858960,872722.0,872722000.0,"BANCORP BANK NATIONAL ASSOCIATION, THE"
2992547,869513.0,869513000.0,"JOHN DEERE FINANCIAL, F.S.B."
1917301,863101.0,863101000.0,"LAKE FOREST BANK & TRUST COMPANY, NATIONAL ASSOCIATION"
426534,854228.0,854228000.0,HEARTLAND BANK AND TRUST COMPANY
786612,854148.0,854148000.0,MID PENN BANK
913856,848552.0,848552000.0,PINNACLE BANK
661308,836173.0,836173000.0,AMALGAMATED BANK
680813,823202.0,823202000.0,"FARMERS NATIONAL BANK OF CANFIELD, THE"
433608,802330.0,802330000.0,TOMPKINS COMMUNITY BANK
594947,798992.0,798992000.0,"BANK FIRST, NATIONAL ASSOCIATION"
3076220,794395.0,794395000.0,STIFEL BANK
888002,794349.0,794349000.0,MIDDLESEX SAVINGS BANK
339773,791078.0,791078000.0,NEEDHAM BANK
3630323,783352.0,783352000.0,THIRD COAST BANK
130541,778223.0,778223000.0,HORIZON BANK
996260,771902.0,771902000.0,CTBC BANK CORP. (USA)
412751,770572.0,770572000.0,WOODFOREST NATIONAL BANK
1918344,770199.0,770199000.0,PREFERRED BANK
2362458,769960.0,769960000.0,"WELLS FARGO BANK SOUTH CENTRAL, NATIONAL ASSOCIATION"
5278251,769377.0,769377000.0,CHARLES SCHWAB TRUST BANK
29878,766168.0,766168000.0,MASPETH FEDERAL SAVINGS AND LOAN ASSOCIATION
874845,758832.0,758832000.0,LAKE CITY BANK
930965,757734.0,757734000.0,SMBC MANUBANK
2700984,751287.0,751287000.0,WEX BANK
255659,744952.0,744952000.0,BANK OF COLORADO
651859,741782.0,741782000.0,STOCKMAN BANK OF MONTANA
28013,736873.0,736873000.0,NORTHFIELD BANK
593007,735662.0,735662000.0,CAMDEN NATIONAL BANK
2608754,725831.0,725831000.0,MERCANTILE BANK
633378,719278.0,719278000.0,KEARNY BANK
811046,718092.0,718092000.0,BANKERS TRUST COMPANY
663834,714119.0,714119000.0,OCEAN BANK
2209553,713936.0,713936000.0,HERITAGE BANK OF COMMERCE
3232204,710629.0,710629000.0,POPPY BANK
260055,710613.0,710613000.0,ALPINE BANK
758703,704889.0,704889000.0,CAMBRIDGE SAVINGS BANK
826956,700003.0,700003000.0,CHOICE FINANCIAL GROUP
850036,687740.0,687740000.0,FIRST AMERICAN BANK
2737980,685615.0,685615000.0,NORTHPOINTE BANK
1011526,684999.0,684999000.0,CITY NATIONAL BANK OF WEST VIRGINIA
236706,682261.0,682261000.0,PEAPACK PRIVATE BANK AND TRUST
54973,681470.0,681470000.0,"AMERICAN SAVINGS BANK, NATIONAL ASSOCIATION"
2265456,673101.0,673101000.0,"WILMINGTON TRUST, NATIONAL ASSOCIATION"
601416,670148.0,670148000.0,FIVE STAR BANK
272302,668148.0,668148000.0,INSTITUTION FOR SAVINGS IN NEWBURYPORT AND ITS VICINITY
808260,663574.0,663574000.0,FARMERS & MERCHANTS BANK OF CENTRAL CALIFORNIA
2119773,661217.0,661217000.0,"HINSDALE BANK & TRUST COMPANY, NATIONAL ASSOCIATION"
933023,660598.0,660598000.0,"SHORE UNITED BANK, NATIONAL ASSOCIATION"
3532641,644529.0,644529000.0,SMARTBANK
391575,643869.0,643869000.0,"UNITED FIDELITY BANK, FSB"
2471239,643607.0,643607000.0,CFG BANK
693345,640022.0,640022000.0,"FIRST FINANCIAL BANK, NATIONAL ASSOCIATION"
1187001,638267.0,638267000.0,INTERBANK
342410,636248.0,636248000.0,ORRSTOWN BANK
701062,635758.0,635758000.0,CENTRAL PACIFIC BANK
542528,629946.0,629946000.0,CIVISTA BANK
3447576,622111.0,622111000.0,AMERICAN MOMENTUM BANK
639567,619629.0,619629000.0,"CREDIT ONE BANK, NATIONAL ASSOCIATION"
3835454,615419.0,615419000.0,ROYAL BUSINESS BANK
697763,614723.0,614723000.0,WESTAMERICA BANK
572374,609744.0,609744000.0,GREAT SOUTHERN BANK
3378773,609046.0,609046000.0,BRIDGEWATER BANK
932978,607077.0,607077000.0,FIRSTRUST SAVINGS BANK
278818,606624.0,606624000.0,PEOPLES SECURITY BANK AND TRUST COMPANY
773247,605286.0,605286000.0,MIDLAND STATES BANK
3076453,604080.0,604080000.0,"CALIFORNIA BANK OF COMMERCE, NATIONAL ASSOCIATION"
3402913,600903.0,600903000.0,BANESCO USA
6053129,600608.0,600608000.0,"EREBOR BANK, NATIONAL ASSOCIATION"
731247,597653.0,597653000.0,HILLS BANK AND TRUST COMPANY
725732,591229.0,591229000.0,BRADESCO BANK
212577,590135.0,590135000.0,HOMETRUST BANK
664206,585632.0,585632000.0,CAPE COD FIVE CENTS SAVINGS BANK
159636,584702.0,584702000.0,WILSON BANK & TRUST
522605,584298.0,584298000.0,BAR HARBOR BANK AND TRUST COMPANY
114260,576437.0,576437000.0,FIRST NATIONAL BANK ALASKA
933256,573187.0,573187000.0,"ALERUS FINANCIAL, NATIONAL ASSOCIATION"
468806,567664.0,567664000.0,NORTHEAST BANK
230759,567446.0,567446000.0,INTERNATIONAL BANK OF COMMERCE
253468,563858.0,563858000.0,RIVER CITY BANK
816603,561398.0,561398000.0,"WASHINGTON TRUST COMPANY, OF WESTERLY, THE"
2634351,558174.0,558174000.0,"MACATAWA BANK, NATIONAL ASSOCIATION"
722544,555430.0,555430000.0,NATIONAL EXCHANGE BANK AND TRUST
809771,547805.0,547805000.0,YAKIMA FEDERAL SAVINGS AND LOAN ASSOCIATION
3109146,546763.0,546763000.0,"LEADER BANK, NATIONAL ASSOCIATION"
169653,546151.0,546151000.0,FIRST BANK
413141,541254.0,541254000.0,FIRST NATIONAL BANK OF AMERICA
707354,541234.0,541234000.0,FIRST STATE COMMUNITY BANK
949154,540068.0,540068000.0,TEXAS BANK AND TRUST COMPANY
677176,539461.0,539461000.0,TRUSTCO BANK
77851,534944.0,534944000.0,FIRST BANK & TRUST
419406,533969.0,533969000.0,BANGOR SAVINGS BANK
272272,531559.0,531559000.0,SOUTHERN BANK
660655,530591.0,530591000.0,AMERICAN NATIONAL BANK
141556,529600.0,529600000.0,STEARNS BANK NATIONAL ASSOCIATION
925411,527666.0,527666000.0,SUMITOMO MITSUI TRUST BANK (U.S.A.) LIMITED
384018,526790.0,526790000.0,WOORI AMERICA BANK
876634,522432.0,522432000.0,CAPITAL CITY BANK
236153,519765.0,519765000.0,FIRST INTERNATIONAL BANK AND TRUST
56351,519576.0,519576000.0,"VERABANK, NATIONAL ASSOCIATION"
2508751,516645.0,516645000.0,"BARRINGTON BANK & TRUST COMPANY, NATIONAL ASSOCIATION"
897170,514836.0,514836000.0,"PONCE BANK, NATIONAL ASSOCIATION"
825146,514392.0,514392000.0,MORTON COMMUNITY BANK
2938198,513073.0,513073000.0,"NORTHBROOK BANK & TRUST COMPANY, NATIONAL ASSOCIATION"
2867337,511773.0,511773000.0,FIVE STAR BANK
1883321,509200.0,509200000.0,"FIRST AMERICAN TRUST, FSB"
324340,509156.0,509156000.0,CHOICEONE BANK
2562164,507330.0,507330000.0,COASTAL COMMUNITY BANK
3437456,501227.0,501227000.0,METRO CITY BANK
2353595,500540.0,500540000.0,FIRST COMMUNITY BANK
636771,497636.0,497636000.0,INDEPENDENT BANK
548351,492945.0,492945000.0,"AUSTIN BANK, TEXAS NATIONAL ASSOCIATION"
1015560,492687.0,492687000.0,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (USA), NATIONAL ASSOCIATION"
913753,492370.0,492370000.0,INWOOD NATIONAL BANK
330855,491150.0,491150000.0,"BANK OF MISSOURI, THE"
1007015,490379.0,490379000.0,CENTRAL BANK & TRUST COMPANY
374653,487803.0,487803000.0,FIRST PREMIER BANK
161273,485360.0,485360000.0,TRUNORTH BANK
929978,484460.0,484460000.0,"HOME BANK, NATIONAL ASSOCIATION"
673909,482663.0,482663000.0,HINGHAM INSTITUTION FOR SAVINGS
2654911,482656.0,482656000.0,PRINCIPAL BANK
3476192,482010.0,482010000.0,CARTER BANK & TRUST
2390929,481038.0,481038000.0,BANK OF ANN ARBOR
557858,478765.0,478765000.0,"INTRUST BANK, NATIONAL ASSOCIATION"
703767,477341.0,477341000.0,COMMUNITY WEST BANK
3029589,476302.0,476302000.0,CEDAR RAPIDS BANK AND TRUST COMPANY
845573,472910.0,472910000.0,"SPENCER SAVINGS BANK, SAVINGS AND LOAN ASSOCIATION"
3325759,472108.0,472108000.0,PRIMIS BANK
474254,471857.0,471857000.0,BROADWAY NATIONAL BANK
256553,469536.0,469536000.0,DACOTAH BANK
2693264,469431.0,469431000.0,"TOWN BANK, NATIONAL ASSOCIATION"
945053,469298.0,469298000.0,RCB BANK
900306,468832.0,468832000.0,NORTHERN BANK & TRUST COMPANY
575254,468364.0,468364000.0,CITY BANK
13103,465672.0,465672000.0,BRISTOL COUNTY SAVINGS BANK
355858,465633.0,465633000.0,FIRST NATIONAL BANK
2576134,464477.0,464477000.0,WEBBANK
535753,464197.0,464197000.0,"ACADEMY BANK, N.A."
161602,463756.0,463756000.0,"CANANDAIGUA NATIONAL BANK AND TRUST COMPANY, THE"
99376,463725.0,463725000.0,"NATIONAL COOPERATIVE BANK, N.A."
739560,463020.0,463020000.0,FREMONT BANK
2916534,458818.0,458818000.0,"BTG PACTUAL BANK, NATIONAL ASSOCIATION"
105473,456613.0,456613000.0,HOME FEDERAL BANK OF TENNESSEE
933975,456067.0,456067000.0,BANK OF UTAH
3401970,449378.0,449378000.0,FIRST BANK
584920,448895.0,448895000.0,"FIDELITY BANK, THE"
384278,443582.0,443582000.0,FIRST FEDERAL BANK
3228908,443457.0,443457000.0,MEDALLION BANK
1009354,443039.0,443039000.0,SECURITY BANK OF KANSAS CITY
662369,439623.0,439623000.0,BANK OF THE SIERRA
3449066,438051.0,438051000.0,"INVESTAR BANK, NATIONAL ASSOCIATION"
866000,437460.0,437460000.0,ARROW BANK NATIONAL ASSOCIATION
26765,434653.0,434653000.0,VANTAGE BANK TEXAS
717924,431692.0,431692000.0,SOUTHERN BANK AND TRUST COMPANY
211271,431367.0,431367000.0,"NORTH AMERICAN SAVINGS BANK, FSB"
537449,430824.0,430824000.0,FIRST BUSINESS BANK
914648,430723.0,430723000.0,BANKFIRST FINANCIAL SERVICES
2758613,430017.0,430017000.0,FIRST INTERNET BANK OF INDIANA
751656,426118.0,426118000.0,FRANDSEN BANK & TRUST
529958,421818.0,421818000.0,"TIB, NATIONAL ASSOCIATION"
2734729,421541.0,421541000.0,AMERICAN BUSINESS BANK
460033,421032.0,421032000.0,COMMUNITY BANK OF MISSISSIPPI
2044811,420495.0,420495000.0,"WHEATON BANK & TRUST COMPANY, NATIONAL ASSOCIATION"
1001639,418334.0,418334000.0,PARKWAY BANK AND TRUST COMPANY
876700,416929.0,416929000.0,CENTREVILLE BANK
223322,414707.0,414707000.0,"FIRST BANK AND TRUST COMPANY, THE"
2963266,412876.0,412876000.0,FIRST CAROLINA BANK
439338,410524.0,410524000.0,UNITED COMMUNITY BANK
1436204,408578.0,408578000.0,BANK OF MARIN
5210,407202.0,407202000.0,ACNB BANK
491934,406797.0,406797000.0,COLONY BANK
911973,406745.0,406745000.0,UNION SAVINGS BANK
976703,404982.0,404982000.0,"BESSEMER TRUST COMPANY, N.A."
613400,403231.0,403231000.0,PEOPLESBANK
1157415,401316.0,401316000.0,STATE BANK OF TEXAS
971959,397927.0,397927000.0,BRAVERA BANK
2694681,397699.0,397699000.0,AMERICAN FIRST NATIONAL BANK
2849801,397340.0,397340000.0,SOUTHERN FIRST BANK
140362,396165.0,396165000.0,SUNWEST BANK
2891622,395779.0,395779000.0,"CORNERSTONE CAPITAL BANK, SSB"
214414,394985.0,394985000.0,"FARMERS & MERCHANTS STATE BANK, THE"
3235410,394557.0,394557000.0,WEST COAST COMMUNITY BANK
3804535,393754.0,393754000.0,GUARANTY BANK
376273,392631.0,392631000.0,NORTH SHORE BANK
822556,388714.0,388714000.0,TEXAS EXCHANGE BANK
3212402,384935.0,384935000.0,PCB BANK
278555,375867.0,375867000.0,"STRIDE BANK, NATIONAL ASSOCIATION"
657459,374199.0,374199000.0,MIDWEST BANKCENTRE
1447639,374108.0,374108000.0,WESTSTAR BANK
1718188,373426.0,373426000.0,NORTHRIM BANK
254317,370040.0,370040000.0,BANK OF UTICA
139740,369406.0,369406000.0,WEST BANK
842460,367566.0,367566000.0,LONE STAR NATIONAL BANK
852544,366837.0,366837000.0,SOUTHERN BANCORP BANK
657271,364250.0,364250000.0,GATE CITY BANK
110936,364237.0,364237000.0,BANCO DO BRASIL AMERICAS
2743244,364050.0,364050000.0,RED RIVER BANK
2298995,361991.0,361991000.0,"VILLAGE BANK & TRUST, NATIONAL ASSOCIATION"
557317,360622.0,360622000.0,LINKBANK
774132,358838.0,358838000.0,LAWRENCE BANK
1890525,358096.0,358096000.0,UNITY BANK
428547,355158.0,355158000.0,"ST. CHARLES BANK & TRUST COMPANY, NATIONAL ASSOCIATION"
1018927,354984.0,354984000.0,1ST SECURITY BANK OF WASHINGTON
978118,352961.0,352961000.0,FIRST CITIZENS COMMUNITY BANK
995076,352624.0,352624000.0,CACHE VALLEY BANK
3109043,351041.0,351041000.0,BANKWELL BANK
2954059,350240.0,350240000.0,BCB COMMUNITY BANK
507068,350061.0,350061000.0,EXCHANGE BANK
3189063,349663.0,349663000.0,COMMERCIAL BANK OF CALIFORNIA
867650,348134.0,348134000.0,PINNACLE BANK
2764212,347961.0,347961000.0,PARKE BANK
9807,345766.0,345766000.0,AMBOY BANK
895710,345187.0,345187000.0,CITIZENS & NORTHERN BANK
5514409,342756.0,342756000.0,NELNET BANK
3437157,342408.0,342408000.0,RIVER BANK & TRUST
823478,341103.0,341103000.0,NORTHEAST COMMUNITY BANK
525549,340777.0,340777000.0,LAKE RIDGE BANK
779351,340547.0,340547000.0,"MERCHANTS BANK, NATIONAL ASSOCIATION"
