"IDRSSD"	RCONG349	RCONG350	RCONG351	RCONG352	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	RCONPU98	RCONPU99	RCONPV00	RCONPV01	
324153																												0	0	1999	1969	0	0	21506	19607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
324229																												0	0	6448	6128	0	0	133	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
324256																												1500	1479	0	0	246	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
324340																												2986	2836	0	0					0	0	54128	50406	0	0	502	505	0	0	0	0	884	861	3663	3506	159030	144870	14044	13552	-583	0	0	54128	50406	
324854																												0	0	940	941	0	0	23341	23105	0	0	507	498	0	0	7071	7030	0	0	0	0	0	0	0	0	0	0	0	0		0	0	507	498	
324863																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	5488	5488	0	0	0	0	0	0		0	0	0	0	
324975																												0	0	8615	7579	0	0	7119	6023	0	0	1015	904	0	0	1865	1610	0	0	0	0	0	0	1727	1524	0	0	0	0		0	0	1015	904	
325141																												0	0	33537	30392					0	0	0	0	0	0	991	879	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
325459																												0	0	480	351	0	0	5000	4492	0	0	0	0	0	0	368	332	0	0	0	0	0	0	2984	2276	0	0	0	0		0	0	0	0	
325534																												0	0	8520	8259	0	0	29859	27505	0	0	2067	1971	0	0	1369	1302	0	0	0	0	0	0	370	361	0	0	0	0		0	0	2067	1971	
326054																												0	0	4050	3933	35028	34941	18695	17352	0	0	0	0	5963	5928	0	0	0	0	0	0	0	0	894	745	0	0	0	0		0	0	0	0	
326344																												0	0	3818	3332	0	0	48289	40491	0	0	0	0	0	0	5019	4642	0	0	0	0	0	0	3345	2706	0	0	0	0	-11	0	0	0	0	
326858																												0	0	14657	13163	0	0	382041	345769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
326979																												0	0	30851	28483	0	0	83740	80793	0	0	0	0	0	0	1225	1263	0	0	0	0	0	0	24355	20785	0	0	0	0		0	0	0	0	
327220																												0	0	19932	17301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1235	991	0	0	0	0		0	0	0	0	
327305																												0	0	11612	11187	0	0	121252	112133	0	0	4097	3992	0	0	9178	9043	0	0	0	0	0	0	7653	7588	0	0	0	0		0	0	4097	3992	
327435																												0	0	0	0	4196	4088	231950	200386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
327556																												0	0	4584	4447	0	0	13584	13456	0	0	10225	9947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	10225	9947	
327855																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
328058																												0	0	3109	2840	0	0	401	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
328357																												5	5	2091	2104					26065	25731	1000	1000	0	0	0	0	0	0	0	0	0	0	8744	8615	20232	20232	0	0		0	0	0	0	
328656																												0	0	0	0	0	0	3641	3014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
328777																												0	0	287239	249973					0	0	0	0	8558	8195	51241	47618	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
329149																												0	0	5985	5775	0	0	1848	1809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
329345																												0	0	973	974	0	0	6587	5880	0	0	8621	8610	0	0	426	431	0	0	0	0	0	0	0	0	0	0	30181	29898	228	0	0	0	0	
329550																												0	0	8333	8310	0	0	28421	26549	0	0	3034	2979	0	0	0	0	0	0	0	0	0	0	2041	1535	0	0	0	0		0	0	3034	2979	
329952																												0	0	18050	17089					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
330239																												0	0	15563	15188	0	0	103789	99227	0	0	1715	1728	0	0	17995	17505	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1714	1728	
330248																												0	0	25759	24798	0	0	13347	13031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
330855																												310084	287709	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
330949																												0	0	16686	16280	0	0	18570	17367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2458	1946	0	0	0	0	62	0	0	0	0	
331076																												0	0	1294	1199	0	0	5909	5516	0	0	0	0	0	0	6930	6779	0	0	0	0	0	0	1664	1529	0	0	0	0		0	0	0	0	
331375																												0	0	15497	15031	0	0	3298	2948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
331544																												0	0	35714	33658	0	0	7226	6252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
331713																												0	0	0	0	0	0	22751	18863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
332224																												0	0	12120	11486	1105	1071	78728	74406	0	0	0	0	0	0	18710	18907	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
332671																												0	0	0	0	0	0	143	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
332756																												0	0	8940	8769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
333203																												0	0	24153	22247					0	0	0	0	0	0	3882	3423	0	0	0	0	0	0	4942	4889	0	0	0	0		0	0	0	0	
333650																												0	0	30276	29947	0	0	3757	3752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
333856																												0	0	2645	2589	0	0	34094	31406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
333940																												0	0	19850	18522					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
334264																												0	0	7466	7199	0	0	79646	73022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
335346																												0	0	0	0	0	0	16776	15881	0	0	0	0	0	0	3990	3968	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
336147																												1000	993	5515	5115	0	0	5522	5048	0	0	0	0	0	0	513	482	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
336361																												4568	4085	500	420	7326	6900	559	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
336576																												0	0	4143	4039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
337340																												0	0	0	0	0	0	13588	12849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
338646																												0	0	19666	19595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
338945																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
339072																												0	0	0	0					0	0	0	0	24540	24344	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
339353																												0	0	0	0	0	0	773	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
339456																												0	0	2628	2682					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
339607																												0	0	49820	49041	0	0	137558	119479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
339773																												0	0	11245	11143					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
339858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499843	472404	0	0	0	0					0	0	499843	472404	16588	16190	2627164	2541791	0	0	0	0	0	0	0	0	0	0	0	0		0	0	499843	472404	
340135																												0	0	31755	31164					0	0	0	0	6522	6600	18248	16446	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
340144																												0	0	13575	11823	0	0	77122	70194	0	0	0	0	0	0	17176	16248	0	0	0	0	0	0	21381	19078	0	0	0	0		0	0	0	0	
340256																												0	0	49779	48046	0	0	54303	46332	0	0	460	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	460	459	
340443																												0	0	1017	905	0	0	12285	11334	0	0	0	0	0	0	2715	2428	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
340742																												0	0	9309	9223					0	0	11687	11295	0	0	9265	9241	0	0	0	0	0	0	291	282	0	0	0	0		0	0	0	0	
340751																												0	0	0	0	0	0	1062	1063	0	0	0	0	0	0	3988	4333	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
341310																												0	0	12189	12086	0	0	23562	21524	0	0	0	0	0	0	0	0	25	25	0	0	0	0	287	258	0	0	0	0		0	0	0	0	
342054																												4000	3427	3722	3192	0	0	46069	40691	0	0	2531	2442	0	0	3656	3414	0	0	0	0	0	0	504	461	0	0	0	0		0	0	2532	2442	
342410																												0	0	1613	1659					0	0	569	567	0	0	4454	4539	0	0	0	0	0	0	667	647	0	0	6428	6478		0	0	569	567	
342634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357946	347942	355155	362425	0	0	71095	70255					357946	347942	355155	362425	307677	298768	4254	4245	0	0	0	0	0	0	0	0	0	0	0	0		357946	347942	355155	362425	
343051																												0	0	24563	23992	0	0	13572	13436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
343248																												0	0	4613	4570					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
343770																												0	0	26551	26233	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
343903																												0	0	7491	6984	0	0	6336	6352	0	0	0	0	0	0	3056	2752	0	0	0	0	0	0	3655	3591	0	0	1000	980		0	0	0	0	
343958																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
344647																												85761	83909	83984	76436					0	0	0	0	0	0	0	0	0	0	0	0	0	0	33508	28839	0	0	0	0		0	0	0	0	
344852																												0	0	11338	10849	0	0	9986	9020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
345309																												166	157	25926	23106					0	0	0	0	0	0	4021	4039	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
345345																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
345747																												0	0	1	1					0	0	0	0	0	0	43	43	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
345756																												0	0	1986	1783					0	0	0	0	0	0	120	116	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
345877																												0	0	16905	16855	1448	1117	33401	33500	0	0	0	0	0	0	14416	14773	0	0	0	0	0	0	23966	23788	0	0	0	0		0	0	0	0	
346379																												0	0	8894	8512	0	0	6061	5615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
346566																												0	0	3975	3948	0	0	16319	16450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
346771																												0	0	0	0	2	2	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
347022																												0	0	85413	80997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
347639																												39536	37683	701	653	659	536	9078	8457	0	0	1052	1045	0	0	2895	2892	0	0	0	0	3673	2691	10260	9350	0	0	0	0		0	0	0	0	
347956																												0	0	0	0					0	0	0	0	0	0	659	650	0	0	0	0	0	0	1872	1847	0	0	0	0		0	0	0	0	
348159																												0	0	0	0	0	0	8524	7917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
348720																												9996	10021	24876	24962	527	477	219538	217459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
349129																												107635	101651	0	0	2489	2367	1658	1671	0	0	0	0	1911	1819	935	925	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
349343																												0	0	12463	12299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
350657																												0	0	1500	1352	0	0	7405	7002	0	0	0	0	0	0	243	227	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
350750																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
351131																												0	0	3992	3385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
351560																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
351878																												0	0	1502	1485	0	0	7720	7664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
352370																												0	0	17910	17427	0	0	14516	14340	0	0	0	0	0	0	1995	1967	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
352651																												0	0	0	0	0	0	2137	1906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
352745																												0	0	6963	6699	0	0	7986	7415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705	601	0	0	0	0		0	0	0	0	
352772	0	0	0	0	0	0	0	0	0	201046	201065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30023	29968	205	206	2405	2388					0	0	231069	231033	77804	63481	140498	130410	0	0	0	0	15904	13017	78235	71433	0	0	0	0		0	0	30023	29968	
353238																												0	0	2728	2698	3	3	40290	36995	0	0	0	0	0	0	953	959	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
353546																												0	0	1445	1427	0	0	15965	15682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
353555																												0	0	168889	165450					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
353957																												0	0	154	154	0	0	6498	5828	0	0	0	0	0	0	1552	1445	0	0	0	0	0	0	6740	5410	0	0	0	0		0	0	0	0	
354253																												0	0	3341	3118	0	0	4973	4471	0	0	0	0	0	0	1031	1031	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
354310																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
354552																												0	0	61447	56715	0	0	98726	84815	0	0	0	0	0	0	43129	39614	0	0	0	0	0	0	21609	17325	0	0	0	0		0	0	0	0	
354851																												0	0	1011	1023	0	0	2245	2183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
355120																												0	0	9596	9593	0	0	44412	41257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
355559																												0	0	29172	28108	0	0	2938	2884	0	0	2006	2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4255	4252	240	0	0	0	0	
355858																												0	0	0	0					0	0	8939	8903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
356239																												0	0	8512	8274	0	0	52618	49771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
356659																												0	0	998	991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
356752																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
357526																												1001	980	5000	4431	336	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
357553																												0	0	28016	27352	0	0	4585	4359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
357777																												43765	41400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
357937																												9957	9647	2145	2086	0	0	18052	17806	0	0	0	0	0	0	7511	7446	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
358112																												0	0	220	226	0	0	4692	4555	0	0	0	0	0	0	1538	1431	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
358448																												0	0	5232	5142	0	0	13426	12278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
359472																												0	0	0	0	0	0	171	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
359744																												0	0	10271	10047	0	0	2232	2269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
360777																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
361055																												0	0	3706	3323	102665	83749	150145	119930	0	0	0	0	17845	15824	26588	23206	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
361167																												0	0	0	0					0	0	0	0	8791	7863	2220	2280	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
361279																												0	0	883	861	0	0	3077	3099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	979	977	0	0	0	0		0	0	0	0	
361354																												0	0	497	477	0	0	2349	2189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	508	0	0	0	0		0	0	0	0	
361439																												0	0	9624	9123					0	0	10156	9769	0	0	1997	1879	0	0	0	0	0	0	11582	9320	0	0	0	0		0	0	0	0	
362043																												0	0	4780	4590	0	0	2196	2221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
362155																												0	0	22995	22728	0	0	2774	2735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
362717																												0	0	1530	1536					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
362856																												0	0	1310	1319	0	0	1375	1355	0	0	781	781	0	0	7170	7074	0	0	0	0	0	0	2471	2263	0	0	0	0		0	0	0	0	
363442																												0	0	527	511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
363648																												0	0	10675	10136	0	0	42379	40467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
363657																												0	0	0	0					0	0	1341	1337	0	0	246	261	0	0	0	0	0	0	0	0	0	0	56847	51938		0	0	0	0	
363778																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
364131																												0	0	2642	2473	0	0	16313	16306	0	0	10434	9888	0	0	39	39	0	0	0	0	0	0	0	0	0	0	6791	6403	41	0	0	0	0	
364270																																																													
364430																												0	0	1113	1080	0	0	22036	21728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1472	1460	0	0	0	0		0	0	0	0	
364850																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
365325	0	0	0	0	0	0	0	0	0	60051	60010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272375	249448	0	0	16186	15240					0	0	332426	309458	0	0	70095	67202	0	0	0	0	0	0	5881	5630	0	0	3275	3163	0	0	0	272375	249448	
365745																												0	0	1042	957	0	0	30914	26034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
365848																												0	0	1256	1212	0	0	9529	7888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
365950																												0	0	2498	2459	0	0	1344	1251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
366078																												0	0	9916	8232	18058	14587	15978	13733	0	0	0	0	0	0	3947	3683	0	0	0	0	0	0	30293	28611	0	0	0	0		0	0	0	0	
366238																												0	0	19947	18519					0	0	874	867	0	0	19046	17617	0	0	0	0	0	0	30493	25615	0	0	0	0		0	0	874	867	
366247																												0	0	8971	8990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
366359																												0	0	20898	20564	0	0	1390	1377	0	0	0	0	0	0	1986	1968	0	0	0	0	0	0	947	928	0	0	0	0		0	0	0	0	
366658																												0	0	27483	26751	0	0	8354	7717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
366854																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
367150																												0	0	9040	8821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
367178																												3852	3797	0	0	42	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
367431																												0	0	33824	33524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
367543																												0	0	9860	9729	0	0	18803	18442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
368054																												0	0	2530	2415	0	0	27243	25747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
368344																												0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
368522																												0	0	1127	1081	0	0	171	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
368951																												0	0	14483	14197	0	0	20855	20824	0	0	0	0	0	0	15948	15968	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
369453																												0	0	1904	1800	0	0	9764	8522	0	0	0	0	0	0	1406	1173	0	0	0	0	0	0	3444	2643	0	0	0	0		0	0	0	0	
369659																												0	0	0	0	0	0	56398	51857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	30	0	0	0	0		0	0	0	0	
370020																												0	0	14065	13193	0	0	352	343	0	0	332	331	0	0	0	0	0	0	0	0	0	0	4133	3972	0	0	0	0		0	0	0	0	
370347																												0	0	2599	2391	0	0	9059	8542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
370721																												0	0	2657	2611					0	0	1453	1444	0	0	0	0	0	0	0	0	0	0	2554	2478	0	0	0	0		0	0	0	0	
370833																												0	0	2910	2926	0	0	12132	12128	0	0	495	495	0	0	7384	7394	0	0	0	0	0	0	5430	5443	0	0	0	0		0	0	0	0	
370954																												0	0	0	0	0	0	14213	13943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
371223																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
371232																												0	0	3415	3407	0	0	5410	5167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
371362																												0	0	0	0	0	0	40977	36687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
371849																												500	486	4566	4560	0	0	5670	5428	0	0	0	0	0	0	748	742	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
371924																												0	0	2000	1967	0	0	47634	47734	0	0	94170	93927	0	0	0	0	0	0	0	0	0	0	7526	7135	0	0	2299	2263		0	0	0	0	
371942																												0	0	4835	4576	0	0	10352	10093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
372444																												0	0	28194	27192	0	0	4700	4480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
372538																												0	0	0	0	0	0	10384	10372	0	0	0	0	0	0	2000	2011	0	0	0	0	0	0	4062	4013	0	0	0	0		0	0	0	0	
372640																												0	0	22059	20652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
372855																												0	0	2000	1966					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
373272																												0	0	0	0	0	0	245	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
373553																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
373601																												0	0	1041286	855863					0	0	0	0	0	0	0	0	0	0	0	0	0	0	11171	11096	0	0	0	0		0	0	0	0	
374130																												0	0	4990	4794	0	0	13950	12015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
374653																												0	0	12920	12777					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1369	0	0	0	0	
374774																												0	0	383	363	0	0	794	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
375043																												0	0	1000	964					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
375379																												0	0	0	0	27	27	3959	3405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
375650																												0	0	6503	6179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
376237																												0	0	4088	4020	0	0	16271	15532	0	0	0	0	0	0	343	302	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
376273																												0	0	0	0					147820	147554	0	0	991	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0		147820	147554	0	0	
376442																												0	0	2002	1997					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
376947																												0	0	2500	2484	0	0	2744	2608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
377663																												0	0	750	725					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
377850																												0	0	0	0	0	0	340	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
378044																												0	0	0	0	0	0	52	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	
