"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
959630																															
959715			0	0	1	59	28	9418	0	0	3	290	27	12097			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
960047																															
960551																															
960935			84	3136	212	22652	372	136416	892	20313	283	24355	169	38804			108	3675	113	10579	74	14385	121	2505	60	4395	43	4720	false	false	
961259																															
961343			47	1905	81	10336	97	36412	62	1344	33	2989	14	4377			9	441	6	795	10	2296	9	221	7	387	9	1489	false	false	
961400																															
961446																															
961576			6	280	9	849	2	670	0	0	0	0	0	0															false	false	
961624			85	2790	207	22104	459	129800	2505	17923	311	18029	395	66189			1	66	0	0	0	0	0	0	0	0	0	0	false	false	
962313																															
962890																															
962966			0	0	4	592	23	6075	7	197	5	270	9	2170			0	0	0	0	4	248	0	0	0	0	0	0	false	false	
963002																															
963730			4	200	29	3813	182	76872	41	1530	56	6325	67	24942			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
963945			74	2652	30	3764	79	24220	56	1540	62	4847	189	35595			110	4103	129	12683	78	14104	188	4472	41	3504	19	4116	false	false	
964157																															
964250																															
965051																															
965789			6	235	23	3058	115	56759	58	1289	58	4273	148	42459			1	33	0	0	2	395	0	0	0	0	0	0	false	false	
966272																															
966722																															
966731																															
966973																															
967046																															
967952																															
968070			16	720	52	5811	100	35927	234	6769	77	7881	100	30196			0	0	2	343	5	1369	0	0	0	0	1	275	false	false	
968155																															
968249																															
968744																															
969059																															
969255																															
969639																															
969844																															
969956																															
970055																															
971070																															
971379																															
971959			69	3344	154	19178	274	112123	538	14586	244	21061	282	80169			76	3412	141	17466	132	37346	290	6296	168	12910	172	26118	false	false	
972143																															
972648			235	9777	201	25558	280	118752	1027	24040	256	26803	162	58427			65	2550	48	5656	23	5701	189	4975	79	6128	52	8691	false	false	
972732			50	2132	111	14986	232	89468	518	10908	103	8827	73	17673			42	1749	53	6457	59	16616	171	3028	16	1592	10	1576	false	false	
972750																															
972769																															
972862																															
973252																															
974558																															
974754																															
975153																															
975256																															
975452																															
975751																													false	false	
975854																															
976534																															
976552																															
976703																															
976954																															
977045			1	84	4	465	8	2598	34	929	14	1462	12	3364			1	25	0	0	1	100	2	21	0	0	0	0	false	false	
977250																															
977616																															
977652																															
977951			102	4306	144	17895	149	53431	341	8736	145	14044	101	29723			89	3636	101	11762	57	15391	224	5043	68	5683	41	7959	false	false	
978118			143	5410	182	22143	308	124862	313	9900	96	9091	78	27413			206	7869	193	22580	223	58327	229	6951	45	4882	20	4693	false	false	
979133																															
979151																															
979629																															
979759																															
980438																															
980531			355	15496	242	32554	216	92891	633	8671	85	7035	58	13451			27	1120	16	1662	11	2404	48	761	8	980	7	787	false	false	
980661			8	355	89	11211	419	161751	13936	122143	817	49689	749	110505			0	0	3	385	11	2512	2	101	0	0	2	301			
980773																															
980951			18	702	23	2517	42	16193	104	2318	58	3589	50	14265			1	25	1	196	0	0	3	90	0	0	0	0	false	false	
980960																															
981350																															
981453																															
982142																															
982348																															
982553																															
983158																															
983457																															
983550			42	1475	60	6513	52	15394	256	6512	58	5074	24	4624			16	644	8	1074	20	6704	8	198	13	983	7	2188	false	false	
984258																															
984351																															
984454																															
984856																															
985451			49	1741	32	3982	17	5815	30	574	3	194	1	256			6	245	2	291	2	261	0	0	0	0	0	0	false	false	
985479																															
986159																															
986551			12	501	15	3024	15	4487	165	4471	20	2100	2	269			9	350	32	4006	22	6363	131	3515	28	2563	17	4777	false	false	
986757			1	36	2	281	2	323	75	3200	89	12204	56	20778			3	161	5	523	3	587	28	868	7	848	7	1354	false	false	
986935																															
987231																															
987259																															
987576																															
987651																															
987848			3	205	2	292	1	224	22	624	7	1051	7	2224			25	1102	36	4286	33	8178	164	3334	32	2507	13	2987	false	false	
988144																															
988153			72	3142	63	8123	57	21052	541	14695	169	18162	104	28959			69	2909	86	11590	60	16797	485	13042	237	22995	123	24171	false	false	
988256																															
988452																															
989141																															
989347																															
989730																															
989851																															
990053																															
990352																															
990642																															
991078																															
991135																															
991340			116	4962	267	31605	359	135409	1147	19767	660	49229	952	236988			29	1092	57	5008	45	10838	80	1449	50	3634	34	4766	false	false	
991555																															
991621			63	2888	81	10984	55	23766	227	5710	30	2344	15	5485			29	1074	22	2561	14	3727	5	84	0	0	0	0	false	false	
991854																															
992851																															
993250																															
994435																															
994770																															
995076			57	3062	164	23326	449	185879	919	31268	392	45365	290	94565			73	3712	96	13431	83	22630	262	9099	91	11752	38	10678	false	false	
995272																															
995517																															
995571			74	2122	35	4431	41	15690	144	4450	42	4918	16	5825			22	363	13	1504	9	2483	14	392	3	478	1	276	false	false	
995674																															
995955																															
996260			2	86	3	384	65	39562	33	797	11	1939	15	7768															false	false	
997155																															
997557																															
997847			19	855	35	4774	47	20650	78	1865	56	4106	45	9451			12	538	16	2671	28	8788	48	1196	16	1108	4	465	false	false	
998358																															
998648																															
998657																															
998844																															
999935			21	1157	62	7286	121	48850	363	8200	56	4400	48	18112			32	1451	36	3949	17	6751	2	36	0	0	0	0	false	false	
1000052																															
1000276																															
1000641																															
1000856			1	3	1	46	1	165	8	311	2	107	0	0			2	68	0	0	0	0	0	0	0	0	0	0	false	false	
1000959			27	1169	22	2850	15	5244	133	2838	50	4516	20	4638			33	1240	34	3681	33	13412	80	1968	44	3959	38	7991	false	false	
1001059																															
1001152			39	1570	76	8961	127	57160	339	10896	168	19909	159	53528			9	371	12	1245	8	2345	14	477	0	0	5	1114	false	false	
1001639			7	390	43	4619	142	52912	84	2173	21	2339	76	36280															false	false	
1001648			143	5998	302	38718	489	202626	1099	30309	572	52912	771	203617			122	4391	205	13251	163	18555	286	7121	116	11127	69	15489	false	false	
1001853			35	952	38	3689	62	19590	92	2084	31	3318	32	5858			7	170	9	945	3	640	25	577	4	104	0	0	false	false	
1002373																															
1002458																															
1002878			642	24583	986	113333	1104	382598	4438	98119	938	75815	622	197088			124	5055	145	17296	103	23744	189	4072	17	1553	1	74	false	false	
1002953																															
1003455																															
1003558			18	1107	38	5299	36	11344	129	3663	36	2638	17	2023															false	false	
1003839																															
1003950																															
1004256																															
1004470																															
1005075																															
1005552																															
1005655			1	37	3	441	2	542	103	3030	62	6985	43	13647			8	395	11	988	7	2033	29	846	17	1423	18	3330	false	false	
1005851																															
1006148																															
1006157																															
1006513																															
1006559																															
1006652			23	1018	10	1425	4	2074	211	4130	10	1018	7	3488			87	3116	44	6067	17	4266	115	2742	17	1842	19	4103	false	false	
1007015			53	2176	120	13808	198	68593	405	12127	154	15613	143	45798			10	406	27	3088	14	3879	16	423	4	438	2	299	false	false	
1007051																															
1007417																															
1007734			22	1292	62	8927	187	86755	132	4539	56	6118	44	14727			2	71	4	546	5	1836	17	415	2	231	1	257	false	false	
1007752																															
1007819																															
1007873																															
1007930																															
1007958																															
1008076																															
1008151																															
1008209																															
1008553																															
1008674																															
1008955																															
1009242																															
1009354			22	740	51	5826	134	48902	147	4531	70	7743	78	28896			2	56	5	780	2	493	4	84	0	0	0	0	false	false	
1009756																															
1009840																															
1010015																															
1010574																															
1011432																															
1011526			386	10591	376	45197	459	174239	930	18045	199	21010	168	46045			61	1926	56	6744	39	15323	87	1831	7	600	0	0	false	false	
1011638																															
1011656																															
1011955																															
1012251																															
1012457																															
1013070			2	55	14	2086	59	26849	8	356	3	301	5	2346															false	false	
1013650																															
1013744																															
1014059																															
1014125																															
1014246																															
1014255																															
1014376																															
1014451																															
1014554																															
1014657			64	2622	44	5511	37	11244	24	581	3	277	6	1786			4	82	3	217	1	330	1	3	0	0	0	0	false	false	
1014853																															
1015252			9	440	17	2242	26	11468	172	2321	63	5850	89	28691			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
1015270																															
1015458																															
1015560			0	0	0	0	12	7293	0	0	0	0	0	0															false	false	
1015841																															
1015850																															
1016174																															
1016231			10	434	39	5112	155	70635	101	2819	52	4466	78	20562			1	29	3	349	6	2144	0	0	0	0	0	0	false	false	
1016259																															
1016558																															
1016718																															
1016848			37	1423	16	2594	14	4865	148	3180	18	1602	12	2915			38	1180	31	3411	25	6110	40	594	10	527	4	233	false	false	
1016857																															
1017425																															
1017564																															
1017854																															
1017939			273	10594	909	112216	2808	1119595	30967	610736	8033	648819	3911	951915			33	1064	49	4557	25	6205	42	816	5	362	3	234	false	false	
1017957																															
1018927																															
1157415																															
1160509																															
1162017																															
1163283																															
1169650																															
1176881			0	0	1	0	5	2005	1	0	0	0	1	0															false	false	
1176920																															
1187001			120	4729	111	12914	165	58715	1327	26709	147	15855	114	35395			94	3965	98	12500	56	15698	857	17732	148	15324	47	8562	false	false	
1187551																															
1188772			15	527	26	2119	32	13984	220	4716	32	2442	34	10325			15	711	14	1409	8	1486	13	370	4	358	0	0	false	false	
1188987			37	1698	46	5631	67	25175	311	6956	34	2625	23	6030			16	652	10	1072	7	1398	85	1633	2	229	0	0	false	false	
1190476			117	5042	352	46130	1479	658188	2777	55042	472	39071	803	239255			2	53	9	977	10	2367	6	233	5	713	3	575	false	false	
1191352																															
1216022			0	0	0	0	0	0	1116709	1666000	761	29000	342	29000			0	0	0	0	0	0	0	0	0	0	0	0			
1218446																															
1222519																															
1222948			51	1878	97	11575	115	40315	378	6853	65	5708	52	14685			29	1245	68	7789	80	19048	61	1489	45	4533	23	5474	false	false	
1225752																															
1225761			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
1225798																															
1228034																															
1293078																															
1369870																															
1386251			618	26453	922	112994	1154	425562	6195	153467	1012	92682	635	160140			680	29437	698	86292	308	82734	2495	53172	270	27133	116	22889	false	false	
1387203																															
1387605																															
1391778																													false	false	
1394621																															
1394676			0	0	0	0	0	0	4782349	40963041	63561	4806262	5998	2191898			0	0	0	0	0	0	0	0	0	0	0	0			
1396764																															
1397471																															
1402384																															
1404481																															
1404883																															
1414819			0	0	3	147	11	5186	525	676	0	0	0	0															false	false	
1418255																															
1435092																															
1436204			7	128	49	5580	310	147202	1036	4149	64	3802	118	19013			0	0	0	0	1	43	0	0	4	473	9	1682	false	false	
1443266			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
1444021			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
1445943			103	4920	146	16632	212	81475	388	7831	49	5081	45	15196			117	4607	93	10886	38	9735	111	1933	12	1504	2	250	false	false	
1447639																															
1456501			0	0	12	2000	114	53000	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
1458608			158	6677	429	53103	651	236669	2715	197818	944	85161	762	166038			1	30	4	510	0	0	0	0	0	0	0	0	false	false	
1459717			86	4138	175	20382	204	74942	687	20679	124	11670	78	21915			26	1074	48	5269	31	7631	18	519	10	1143	8	1734	false	false	
1459735																															
1459799																															
1462986																															
1469677																															
1470150			20	997	17	2590	21	10815	47	1055	14	1777	22	8111			5	282	8	776	13	2803	31	820	7	698	9	1851	false	false	
1474309																															
1479470																															
1481745																															
1492817			12	578	9	1179	9	2870	35	814	8	580	9	1255			25	877	25	2637	24	4898	28	591	14	836	14	1454	false	false	
1493319																															
1494482																															
1494914			1	79	26	3768	169	78382	88	4067	55	6991	79	25861															false	false	
1629903																													false	false	
1718188			42	2152	145	20175	434	183973	355	12743	166	20779	147	57399			0	0	2	331	1	271	28	1094	47	5389	35	9637			
1718469			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
1820979																													false	false	
1836701																															
1842065			4	134	18	2410	138	65186	416	9246	147	13031	379	131725			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
1863097			8	343	44	5248	110	39791	284	10054	132	14122	88	19581			0	0	1	100	0	0	0	0	0	0	0	0	false	false	
1864197			11	603	65	7939	237	103257	71	2006	66	5246	90	18807			2	98	10	1107	21	5126	10	210	6	604	12	729	false	false	
1872941																															
1879016																															
1883321																													false	false	
1885932			2	116	4	669	12	6538	22	738	21	2948	20	7189															false	false	
1890525																															
1892154																															
1893049			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
1917301			20	1017	37	5237	111	52974	17596	264224	1333	181347	1617	626601			0	0	0	0	0	0	14	591	6	1032	1	342			
1918344			1	43	7	1129	71	38506	960	28721	364	35258	133	52903															false	false	
1929247			718	25585	2019	254193	5877	2509645	10253	310247	3307	384779	2618	914249			53	2007	87	9866	67	14475	109	2648	32	3753	11	1415	false	false	
1940747																															
1945247																															
2002222																															
2006024																															
2007991																															
2009605			33	1621	68	8426	177	56175	336	6278	248	13204	310	43462			33	1566	51	6146	63	12531	94	2018	90	3577	123	7965	false	false	
2010722																															
2044811			4	170	41	5971	129	51950	17279	197276	1510	150416	894	255367			0	0	0	0	0	0	32	1321	10	1429	1	457	false	false	
2044820																															
2051127																															
2059990																															
2068107																															
2119773			10	409	55	6369	171	81849	18913	227387	1608	158514	904	253973			0	0	0	0	0	0	77	2377	13	2096	5	1462	false	false	
2121196			0	0	0	0	1	662	0	0	0	0	1	12															false	false	
2122997																													false	false	
2123930																															
2132941																															
2140348																															
2142155			29	1305	44	5941	100	39437	1598	34131	952	61211	301	87329			1	95	7	1140	6	1622	4	109	3	206	2	839	false	false	
2163477																													false	false	
2182786			0	0	0	0	2	1000	5409	47000	104	17000	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
2193616			0	0	0	0	2	1164	26	1402	34	5796	59	33566			0	0	3	432	3	1124	0	0	0	0	0	0			
2209553			1	25	32	3234	457	219186	219	4695	190	11664	413	66253			0	0	0	0	0	0	1	16	0	0	0	0	false	false	
2218443																															
2232757																															
2233875																															
2236821																															
2239288			12	663	60	8362	244	112605	6459	145056	851	103168	432	147156			0	0	0	0	0	0	149	4856	19	2832	2	739	false	false	
2262718																													false	false	
2265456																													false	false	
2297998																															
2298995			9	477	40	4669	148	63895	10779	93614	872	73133	700	199159															false	false	
2304636			8	549	12	1222	48	21557	71	1439	22	1280	20	4164			0	0	1	105	3	763	0	0	0	0	0	0	false	false	
2305969																															
2316714																															
2317672																															
2325882																													false	false	
2328137			111	5299	248	31855	556	222177	469	12860	123	10761	118	27709			5	336	6	838	2	875	3	29	1	153	0	0	false	false	
2328285																															
2329200			17	892	13	2366	32	15425	226	8673	43	5917	18	7549															false	false	
2332910																															
2333140																															
2337335																															
2339599																															
2339795			13	779	67	8624	162	64079	12835	125192	908	80856	619	176511															false	false	
2343167																															
2344753																															
2353595																															
2354985			42	1419	112	13054	228	89585	41934	5462	1132	13221	804	110227			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2356091																															
2358769																															
2362458			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
2371816																															
2390929			21	1577	97	14349	408	193404	156	10132	128	20455	208	79454															false	false	
2391588																															
2396592																															
2396604																															
2398701																															
2451240			0	0	0	0	2	1694	1	22	0	0	4	2634															false	false	
2465881																															
2467670																															
2471239			1	35	7	492	47	23317	79	2161	85	7926	108	44498			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2482824																															
2489805			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
2490285																															
2497181																															
2502825																															
2505424																															
2505451																															
2505460																															
2508751			6	397	33	4526	114	54236	15087	202257	1647	171794	1118	315021			0	0	0	0	0	0	144	4624	38	5902	6	1782	false	false	
2515320																															
2529176																															
2531562																															
2531991			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
2533043																															
2536633																															
2539960																															
2562137																															
2562164			9	377	47	6432	197	91268	2514	20317	98	6655	154	28946			0	0	0	0	1	0	0	0	0	0	0	0	false	false	
2567123																													false	false	
2568063																															
2576134																															
2580243			43	2238	71	12468	157	82496	163	7900	113	20706	79	42736			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2594240																															
2594419			1	34	7	375	35	11910	31	716	11	790	12	2586															false	false	
2596646																															
2597223																															
2597232																															
2598396			9	458	36	4855	42	17851	24	472	9	1142	11	3618			2	55	3	316	0	0	2	20	0	0	0	0	false	false	
2600039																															
2602828																															
2605566																													false	false	
2607412																															
2608754			75	3705	176	24413	364	164615	693	19856	242	24923	328	115926			5	191	5	467	6	1613	12	364	0	0	2	579	false	false	
2610784																															
2614344																															
2615190																													false	false	
2615220																															
2618780			6	384	23	2958	113	52458	938	16664	182	18431	436	108231			0	0	0	0	1	330	0	0	0	0	0	0	false	false	
2619714																															
2621285																															
2621940																															
2624400			13	691	75	9288	120	45026	9145	91258	649	59996	469	130152			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2625724																															
2631172			10	243	22	3224	54	21307	90	1790	24	928	36	8303			2	39	12	970	7	1990	17	683	21	1609	8	1350	false	false	
2631846			7	501	22	2877	82	37913	120	3695	81	7416	96	25918															false	false	
2634191			412	18517	1341	171635	3554	1447668	4183	85006	1502	121567	1616	377389			311	13230	467	58115	390	104886	743	17156	424	31810	300	50739	false	false	
2634351			18	834	69	7267	150	57354	11735	163938	1422	157574	815	233826			0	0	4	667	4	669	49	2532	23	3469	14	4588	false	false	
2641827																															
2643595																															
2649177																															
2651899																															
2652092			8	244	71	7113	182	65044	289	3543	339	15137	373	68146															false	false	
2654911																													false	false	
2661861			26	1225	64	9246	162	70997	537	13013	130	13409	129	41356			0	0	4	776	3	1086	3	159	5	624	5	1090	false	false	
2666400																															
2667920																													false	false	
2667939																															
2667957			15	622	54	7498	112	43312	204	4051	86	7582	105	27361			7	373	18	2690	27	7822	34	791	16	1066	21	4666	false	false	
2668598																															
2686211																															
2687133			32	1150	45	5370	104	37898	233	7128	76	6187	66	18933			15	416	9	1101	15	3482	18	515	4	190	0	0	false	false	
2687487																															
2693264			15	545	71	8853	151	61725	13503	158792	1128	114897	652	177005			8	302	32	3867	28	7064	54	1813	22	2346	10	2445	false	false	
2694681																															
2696180																															
2697963			0	0	2	434	32	17911	3	70	3	615	11	4069															false	false	
2700984			0	0	0	0	0	0	781880	1522403	12526	551780	2711	481038			0	0	0	0	0	0	0	0	0	0	0	0			
2702764																															
2705112																															
2705895			0	0	1	70	14	6425	21	198	11	772	41	12927															false	false	
2708122																															
2713920																															
2716088																															
2718596																															
2719810																													false	false	
2723376																															
2724766																															
2726050																															
2729677																															
2730431																															
2732565																															
2733263																															
2734729			0	0	6	1042	239	129821	130	1519	170	20819	319	120749															false	false	
2735137																															
2735146			0	0	0	0	30	15250	1517	53256	1825	185024	1235	304947															false	false	
2736219																															
2736291			1	75	29	3752	212	103342	114	4711	60	7451	132	44522															false	false	
2736451			66	2556	149	18479	220	86071	416	9517	111	11202	59	15944			37	1174	32	3788	13	2520	70	1197	12	795	3	912	false	false	
2736714																															
2737980			5	113	8	536	0	0	0	0	0	0	0	0															false	false	
2743244			54	2222	137	18199	339	147946	1639	25754	313	30635	208	66387			17	728	16	1808	5	1297	33	964	15	1706	9	1332	false	false	
2745426			11	505	36	4658	82	31412	167	4112	67	6065	70	21109			1	66	2	333	0	0	4	224	0	0	0	0	false	false	
2745529																															
2746245																															
2747279																															
2747466																															
2747587																															
2748502																															
2753917																															
2754222																															
2756730																															
2756909																															
2757205			8	313	33	3197	117	42104	123	665	43	2064	118	15949			0	0	3	247	0	0	0	0	0	0	0	0	false	false	
2758613			5	211	21	2754	175	65234	1211	17442	385	42993	1221	350563															false	false	
2759629																															
2764212			5	493	92	11881	243	98296	9	215	22	3061	22	3658			0	0	0	0	1	98	0	0	0	0	0	0	false	false	
2769570																															
2771694																															
2774707																															
2775151																															
2775179																															
2775692																															
2785477																															
2785646																															
2787770			70	2307	125	11408	202	67827	235	2855	63	3429	76	19504			4	221	6	707	4	973	3	112	1	53	0	0	false	false	
2791085																															
2793593			6	320	15	1945	66	29109	260	9507	61	5606	23	8568			1	30	2	218	3	848	1	11	0	0	0	0	false	false	
2794732																															
2796277			0	0	0	0	1	718	0	0	0	0	1	500															false	false	
2797162			79	4093	96	12313	86	32752	375	9421	132	13138	123	38983			20	814	57	4604	52	6630	154	4764	95	8856	66	12695	false	false	
2797210																															
2797359																															
2797724			358	24745	667	127839	2073	1061814	6302	347481	1041	110913	1285	312824			20	1616	26	3343	27	6015	27	418	19	1445	10	1595	false	false	
2805535																															
2805928			22	915	27	2988	21	7559	115	2668	23	1758	13	5204			18	622	12	1363	7	1898	23	365	3	125	1	257	false	false	
2806635																															
2806840			9	375	31	4152	24	7442	119	3389	38	3831	38	11401			5	143	24	2998	24	7056	81	1884	19	1531	13	2688	false	false	
2806877			0	0	0	0	3	602	0	0	12	1026	11	3316															false	false	
2807173																															
2808602			7	398	45	5980	278	128220	324	5627	320	16101	243	48668			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
2809373																															
2811086																															
2815879																															
2819167																															
2819242																															
2820604																															
2823221																															
2826017																													false	false	
2833882																															
2835103																															
2836306																															
2838207																															
2839790																															
2845782																															
2847085																															
2847142																															
2849285																															
2849463																															
2849801			40	1944	146	19280	570	252278	754	17491	444	35061	446	113627			3	151	14	2263	5	1550	0	0	0	0	0	0	false	false	
2850722																													false	false	
2855866																															
2857600																															
2858492																															
2858960			0	0	15	2916	219	113075	26	743	162	14114	459	152613															false	false	
2860039																															
2860271																															
2861317																															
2867337			2	156	29	4218	197	101851	624	3506	634	22085	820	63927			0	0	0	0	8	2939	0	0	3	166	6	759	false	false	
2869162																															
2871099																															
2871558																															
2873598																															
2877345			1	88	6	415	64	34248	62	2049	77	9075	136	45460			0	0	1	125	0	0	0	0	0	0	0	0	false	false	
2877484			2	90	1	28	4	1171	2	142	8	667	5	960															false	false	
2877831																															
2880019																															
2881445																															
2882983																															
2889227																															
2891622			57	2442	80	10561	169	66349	543	13132	123	11201	94	29304			37	1368	78	8871	57	16571	370	9815	120	10974	69	10842	false	false	
2897633																															
2901558			2	37	7	1053	9	3936	0	0	0	0	0	0															false	false	
2903123			29	2424	96	10906	212	88173	262	9238	95	13624	100	33787			2	38	0	0	0	0	0	0	0	0	0	0	false	false	
2905761																															
2907019																															
2907439			0	0	1	88	34	18346	3	31	0	0	2	1271															false	false	
2912750																															
2913702			12	535	38	4685	59	26459	150	4151	52	4738	59	17523			1	65	4	270	6	1553	4	73	2	85	0	0	false	false	
2914268																															
2914727																															
2915461																															
2916534																															
2916963																													false	false	
2917184																															
2917317			0	0	0	0	39	27329	4014	140760	2899	301361	1011	282583			0	0	0	0	0	0	7	417	4	481	0	0	false	false	
2919898			20	765	52	6837	84	34493	290	7651	82	9207	64	15773			7	411	8	1112	3	950	15	487	3	246	0	0	false	false	
2920287																															
2921622																															
2921659																															
2925620																															
2925666			1103	58542	2154	330485	5113	2367155	28884	432681	5216	571569	4943	1699569			51	2215	47	6339	36	10485	148	3320	28	3370	18	4968			
2929392																															
2938198			7	410	33	4032	112	53685	16224	234629	1563	176705	903	291302			0	0	0	0	0	0	76	3122	24	3599	10	3415	false	false	
2938787																													false	false	
2939001																															
2939391																															
2941068			507	21924	784	107168	1161	482901	3345	88642	928	121048	828	303654			426	14398	289	38478	254	69926	922	24398	244	34661	149	41772	false	false	
2943615																															
2947556																															
2948058																															
2948423																															
2949970																															
2953418																															
2954059			7	414	46	6342	314	134573	81	2316	323	46620	160	45205															false	false	
2954497																															
2958972																															
2960555																															
2960788																															
2963266			3	81	9	1081	65	26342	39	623	26	1743	37	11180			2	72	1	220	1	98	0	0	0	0	0	0	false	false	
2963275																															
2963864																															
2970657			2	91	9	1267	52	25328	8470	85729	696	63480	420	112147			0	0	0	0	0	0	1	38	1	154	0	0	false	false	
2973041																															
2973386																															
2980209			0	0	0	0	0	0	65592	339000	0	0	0	0															false	false	
2989006																															
2992547																															
2997216																															
2997748																															
2998576																															
3005097																															
3010363																															
3015939																															
3016347			5	269	24	3454	91	37732	99	2202	71	6330	148	28896			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
3017081																															
3019982																															
3020447																															
3022610																															
3027763																															
3029253																															
3029589			12	645	43	5429	106	44735	330	10774	118	12938	140	46483			1	72	0	0	0	0	0	0	0	0	1	262	false	false	
3034257			60	2656	88	12049	136	55510	425	11566	81	8922	42	12860			45	2116	55	6950	14	4068	23	737	7	841	4	833	false	false	
3039636																															
3040418			0	0	4	349	6	1717	50	708	3	19	5	1397			0	0	1	185	0	0	0	0	0	0	0	0	false	false	
3041358																															
3045383																															
3049635																															
3052813			0	0	4	515	30	15042	10	118	10	764	21	5164			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
3066025			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
3067929																															
3068579			23	670	67	7874	148	53137	192	4427	73	4827	75	11671			1	10	0	0	0	0	0	0	0	0	0	0	false	false	
3070545																															
3076220			0	0	0	0	1	176	3084	3674	31	2062	35	9041															false	false	
3076248			0	0	0	0	1	509	0	0	0	0	4	3563			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
3076453																															
3076604			10	341	66	7803	160	62958	152	2236	105	5716	190	33110			0	0	0	0	3	574	0	0	0	0	0	0	false	false	
3089752																															
3090833																															
3103591			14	559	14	1760	14	2830	53	927	10	871	5	801			15	422	16	1883	16	4373	24	737	7	692	3	1398	false	false	
3109043			5	382	27	2792	78	40016	390	6782	60	3661	105	27389															false	false	
3109146			9	353	52	5733	206	87849	115	1932	77	5247	77	13868															false	false	
3110197																															
3116519																															
3120646																															
3120897			12	403	24	3235	57	25317	225	7614	47	5950	40	12797			9	397	8	1025	3	761	1	53	1	115	1	298	false	false	
3122994																															
3125315																															
3125557																															
3128923																															
3134399																															
3134698																															
3138146			49	1550	45	5390	514	214527	9716	80878	1456	79624	1030	162616			0	0	0	0	0	0	17	127	4	109	2	99	false	false	
3139321																															
3140822																															
3141726			46	1958	113	13182	204	77728	184	4934	62	4833	58	15959			67	2023	72	7672	16	4564	17	285	2	76	1	1	false	false	
3146150																															
3148613																															
3150205																															
3150447			0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0			
3153297																															
3158546																															
3160978																															
3165357																															
3166699																															
3174920																															
3180136																													false	false	
3184228																															
3185579																															
3185896																															
3187630			1	6	6	949	14	5333	109	1565	101	5778	189	36345															false	false	
3189063																															
3194692			40	1942	106	16079	117	36217	2025	55088	321	36987	107	38262			49	2442	77	10283	35	10296	182	4516	21	1975	5	1344	false	false	
3199811																															
3202702			0	0	0	0	1	0	1346	22000	269	29000	114	35000															false	false	
3212149			0	0	0	0	0	0	4078	20031	272	8077	29	4360			0	0	0	0	0	0	0	0	0	0	0	0			
3212402			3	205	36	2845	432	178680	168	2837	184	9873	323	55171			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
3213333																															
3214059			0	0	21	3212	70	34499	82	2073	64	6227	145	32234															false	false	
3216017			6	375	28	4568	78	32676	10571	153681	1193	142168	685	181001			0	0	0	0	0	0	57	2566	18	2673	3	1069	false	false	
3216316																															
3217331																															
3217957																															
3219269																													false	false	
3220863																															
3223305																															
3223408																															
3223417			15	699	51	6591	78	47145	86	2957	40	4754	116	49865			0	0	1	147	0	0	0	0	0	0	0	0	false	false	
3224302																															
3224375																															
3224478			18	1029	20	2882	26	10359	42	1317	13	1365	11	4699			6	206	8	947	0	0	5	120	1	187	0	0	false	false	
3224580																													false	false	
3228908																															
3229875																													false	false	
3232204			8	85	41	5860	423	220493	143	4665	129	16442	152	52237			2	77	17	2352	9	2714	0	0	1	130	0	0	false	false	
3232370																															
